state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied_coverage,all_pediatric_inpatient_beds,all_pediatric_inpatient_beds_coverage,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_0_4_coverage,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_12_17_coverage, previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_5_11_coverage,previous_day_admission_pediatric_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_unknown_coverage,staffed_icu_pediatric_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid_coverage,staffed_pediatric_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy_coverage,total_staffed_pediatric_icu_beds,total_staffed_pediatric_icu_beds_coverage
AS,0,1,0,1,0,0,0,1,150,1,90,1,1,1,0,1,0,1,0,1,0,1,3,1,0,1,0,1,0,1,0,1,1,1,1,1,7,1,0.6,1,90,150,0.011111111111111,1,1,90,0.006666666666667,1,1,150,0,1,0,7,0.428571428571429,1,3,7,2022/11/24,,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,,0,,,,,,,0,1,0,1,,0,,0,0,,0,1,25,1,28,1,0,1,,0,,0,0,1,0,1,0,1,0,1
VI,0,2,0,2,0,0,0,2,168,2,110,2,1,2,0,2,0,2,0,2,0,2,11,2,1,2,1,2,1,2,1,2,0,2,0,2,20,2,0.654761904761905,2,110,168,0.009090909090909,2,1,110,0.005952380952381,2,1,168,0.05,2,1,20,0.55,2,11,20,2022/11/24,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,,,,,,,0,2,0,2,,0,,0,0,,0,2,4,2,16,2,0,2,,0,,0,0,2,0,2,0,2,6,2
AK,1,18,2,1,18,2,0,21,1657,21,1283,21,32,21,5,21,0,21,0,21,0,21,122,21,5,21,5,21,32,21,32,21,0,21,0,21,148,21,0.774290887145444,21,1283,1657,0.024941543257989,21,32,1283,0.019312009656005,21,32,1657,0.033783783783784,21,5,148,0.824324324324324,21,122,148,2022/11/24,,0,21,1,18,0,18,2,18,0,18,1,18,1,18,0,18,0,21,0,21,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,21,2,8,39,0,0,0,0,0,11,21,3,21,0,8,0,8,28,0,8,21,71,21,110,21,0,21,0,18,0,18,0,21,0,21,19,21,20,21
CA,7,74,45,21,89,16,14,118,19176,126,14580,126,975,118,147,126,38,118,6,118,1,118,1554,126,111,118,123,126,958,118,972,126,17,118,17,118,2117,126,0.760325406758448,126,14580,19176,0.069667738478028,118,975,13995,0.052842664354236,118,975,18451,0.05666156202144,118,111,1959,0.734057628719887,126,1554,2117,2022/11/24,,2,125,9,122,11,122,8,122,11,122,26,121,32,123,43,123,5,126,0,118,1,114,5,114,1,114,5,114,12,113,9,114,5,114,0,118,3,91,1016,165,14,0,0,0,54,118,144,118,0,63,0,87,568,7,87,118,882,118,1356,118,4,118,0,114,2,114,0,118,5,118,383,118,543,118
FL,5,123,76,33,110,61,55,198,50845,204,38061,204,1496,198,200,204,141,198,9,198,21,198,4345,204,177,198,154,204,1439,198,1174,204,57,198,36,198,6080,204,0.748569180843741,204,38061,50845,0.03982006441481,198,1496,37569,0.029821588757102,198,1496,50165,0.02972791400739,198,177,5954,0.714638157894737,204,4345,6080,2022/11/24,,0,200,8,193,6,191,6,192,12,192,29,192,58,195,74,193,7,204,0,197,6,187,10,186,10,185,20,186,27,186,28,186,36,186,4,198,13,98,592,0,265,893,102,60,44,198,125,198,0,94,0,94,434,10,97,198,1600,198,2428,198,4,197,3,186,0,185,2,196,6,198,515,198,799,198
SC,20,37,5,21,36,5,4,60,9558,62,7363,62,244,60,32,62,21,60,0,60,1,60,867,62,28,60,25,62,243,60,233,62,1,60,1,60,1233,62,0.770349445490688,62,7363,9558,0.033655172413793,60,244,7250,0.026034997865984,60,244,9372,0.023489932885906,60,28,1192,0.70316301703163,62,867,1233,2022/11/24,,1,60,2,54,0,54,1,54,0,54,7,55,5,56,16,56,0,57,0,59,1,52,0,52,1,53,1,53,8,53,5,54,5,53,0,55,1,39,725,1595,931,0,0,0,24,60,41,60,0,33,0,33,224,3,33,60,276,60,442,60,0,60,0,53,0,53,0,55,0,60,66,60,97,60
MN,5,1,124,9,77,44,25,129,9239,130,7837,130,617,129,74,130,13,129,5,129,1,129,624,130,52,129,45,130,594,129,538,130,23,129,18,129,846,130,0.848251975322005,130,7837,9239,0.080088265835929,129,617,7704,0.067884255693696,129,617,9089,0.063106796116505,129,52,824,0.73758865248227,130,624,846,2022/11/24,,1,130,5,130,7,130,2,130,9,130,17,130,13,130,20,130,0,128,0,129,0,129,3,129,2,129,2,129,1,129,3,129,2,129,0,129,1,7,1522,0,417,0,0,0,42,129,63,129,0,6,0,6,314,0,6,129,523,129,592,129,4,129,1,129,0,129,0,129,3,129,104,129,131,129
OK,3,40,84,21,92,14,4,125,9207,127,6430,127,284,125,45,127,64,125,3,125,4,125,783,127,55,125,50,127,269,125,205,127,15,125,12,125,983,127,0.698381666123602,127,6430,9207,0.044908285895003,125,284,6324,0.031360424028269,125,284,9056,0.057712486883526,125,55,953,0.796541200406918,127,783,983,2022/11/24,,0,125,0,119,2,118,4,118,6,118,6,118,11,118,16,119,0,127,0,123,2,117,5,117,8,116,9,116,12,116,15,117,11,116,2,125,2,33,235,77,23,18,0,0,31,125,101,125,0,27,0,27,236,5,27,125,445,125,580,125,1,124,0,116,0,117,2,116,0,125,100,125,137,125
MO,4,73,39,25,64,27,28,112,14322,116,11687,116,832,112,97,116,155,112,6,112,17,112,1225,116,89,112,59,116,783,112,637,116,49,112,28,112,1740,116,0.816017316017316,116,11687,14322,0.072222222222222,112,832,11520,0.059103502166655,112,832,14077,0.053261520047876,112,89,1671,0.704022988505747,116,1225,1740,2022/11/24,,1,112,11,102,4,100,7,101,4,101,19,100,23,101,28,102,0,116,2,110,9,96,12,96,9,95,27,96,26,95,39,95,31,95,0,112,4,49,805,56,496,37,0,0,73,112,143,112,0,45,0,45,457,8,45,112,744,112,951,112,3,112,1,94,2,95,0,112,5,112,194,112,224,112
WV,0,4,50,22,28,4,10,50,4756,54,3743,54,180,50,16,54,33,50,2,50,0,50,502,54,24,50,25,54,174,50,153,54,6,50,6,50,637,54,0.787005887300252,54,3743,4756,0.048609235754793,50,180,3703,0.038527397260274,50,180,4672,0.039735099337748,50,24,604,0.78806907378336,54,502,637,2022/11/24,,0,54,0,54,1,54,1,54,4,54,2,54,6,54,2,54,0,54,1,50,1,50,4,50,3,50,3,50,10,50,7,50,4,50,0,50,0,3,0,0,0,0,0,0,30,50,44,50,0,3,0,3,198,0,3,50,190,50,301,50,2,50,0,50,0,50,0,4,1,50,37,50,44,50
