state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,9,92,2,10,91,2,20,101,13627,103,9685,103,608,101,61,103,93,101,0,101,16,101,938,103,149,101,135,103,599,101,523,103,9,101,7,101,1357,103,0.7107213620019079,103,9685,13627,0.06341259908218606,101,608,9588,0.04507042253521127,101,608,13490,0.11161048689138577,101,149,1335,0.6912306558585114,103,938,1357,2021-02-08
WI,16,113,19,19,110,19,3,145,13903,148,8798,148,544,145,86,148,68,145,5,145,6,145,901,148,147,145,147,148,531,145,495,148,13,145,1,145,1622,148,0.63281306192908,148,8798,13903,0.06294839157602407,145,544,8642,0.03988854670772841,145,544,13638,0.09363057324840764,145,147,1570,0.5554870530209618,148,901,1622,2021-02-08
WV,17,42,4,21,38,4,5,59,6242,63,4559,63,459,59,24,63,71,59,0,59,0,59,480,63,86,59,85,63,456,59,384,63,3,59,3,59,689,63,0.7303748798462032,63,4559,6242,0.10284561953842707,59,459,4463,0.0759682224428997,59,459,6042,0.13479623824451412,59,86,638,0.6966618287373004,63,480,689,2021-02-08
AK,1,22,0,1,22,0,0,23,1521,23,902,23,38,23,3,23,1,23,0,23,0,23,93,23,8,23,7,23,37,23,33,23,1,23,1,23,127,23,0.5930309007232084,23,902,1521,0.04212860310421286,23,38,902,0.024983563445101907,23,38,1521,0.06299212598425197,23,8,127,0.7322834645669292,23,93,127,2021-02-08
AL,33,75,9,36,71,10,16,113,15462,117,12032,117,1493,113,179,115,113,113,5,113,12,113,1428,117,435,113,421,115,1468,113,1332,115,25,113,15,113,1640,117,0.7781658258957445,117,12032,15462,0.12792391397480934,113,1493,11671,0.0994603957098128,113,1493,15011,0.27153558052434457,113,435,1602,0.8707317073170732,117,1428,1640,2021-02-08
AR,16,91,2,17,90,2,4,107,9300,109,6695,109,778,107,84,109,67,107,2,107,12,107,765,109,215,107,197,109,763,107,660,109,15,107,7,107,1060,109,0.7198924731182795,109,6695,9300,0.11657177105184298,107,778,6674,0.08402635273787666,107,778,9259,0.20613614573346117,107,215,1043,0.7216981132075472,109,765,1060,2021-02-08
AZ,25,94,3,30,89,3,54,119,17507,122,12532,122,2311,119,234,122,228,119,9,119,7,119,1439,122,576,119,522,122,2271,119,1903,122,40,119,24,119,2359,122,0.7158279545324727,122,12532,17507,0.18784036413882793,119,2311,12303,0.13464227452808203,119,2311,17164,0.2530755711775044,119,576,2276,0.6100042390843577,122,1439,2359,2021-02-08
CA,128,274,13,144,259,12,56,407,65689,415,51115,415,10043,407,851,415,512,407,27,407,14,407,6613,415,2790,407,2754,415,9903,407,9433,415,140,407,116,407,8063,415,0.7781363698640564,415,51115,65689,0.19898161356791885,407,10043,50472,0.1551761433868974,407,10043,64720,0.35686876438986953,407,2790,7818,0.8201661912439538,415,6613,8063,2021-02-08
CO,6,86,13,8,84,13,9,103,11837,105,8062,105,545,103,75,105,48,103,2,103,6,103,854,105,148,103,144,105,529,103,469,105,16,103,10,103,1364,105,0.6810847343076794,105,8062,11837,0.06830429878430881,103,545,7979,0.04647791233157087,103,545,11726,0.11119459053343352,103,148,1331,0.626099706744868,105,854,1364,2021-02-08
CT,4,35,1,4,35,1,34,39,8420,40,6700,40,755,39,90,40,57,39,3,39,1,39,659,40,155,39,150,40,748,39,665,40,7,39,5,39,1074,40,0.7957244655581948,40,6700,8420,0.11377335744424352,39,755,6636,0.09065802113352546,39,755,8328,0.14719848053181386,39,155,1053,0.6135940409683427,40,659,1074,2021-02-08
DC,0,12,2,0,12,2,8,13,3706,14,2869,14,283,13,13,14,72,13,3,13,16,13,286,14,64,13,55,14,259,13,228,14,24,13,8,13,348,14,0.7741500269832704,14,2869,3706,0.10154287764621457,13,283,2787,0.07907236658284438,13,283,3579,0.19393939393939394,13,64,330,0.8218390804597702,14,286,348,2021-02-08
DE,1,14,1,1,14,1,3,15,3294,16,2400,16,258,15,29,16,18,15,1,15,0,15,156,16,19,15,21,16,252,15,239,16,6,15,4,15,198,16,0.7285974499089253,16,2400,3294,0.10835783284334313,15,258,2381,0.07909258123850399,15,258,3262,0.1,15,19,190,0.7878787878787878,16,156,198,2021-02-08
FL,10,241,15,28,223,15,83,260,58645,266,47311,266,5457,260,753,266,220,260,16,260,5,260,5325,266,1188,260,1145,266,5405,260,4996,266,52,260,45,260,6499,266,0.8067354420666724,266,47311,58645,0.11706029989059785,260,5457,46617,0.09464920648686151,260,5457,57655,0.18911174785100288,260,1188,6282,0.8193568241267888,266,5325,6499,2021-02-08
GA,35,121,14,39,116,15,35,167,23025,170,18754,170,3430,167,406,170,152,167,13,167,31,167,2545,170,919,167,897,170,3381,167,3142,170,49,167,21,167,2891,170,0.8145059717698154,170,18754,23025,0.18503533473593353,167,3430,18537,0.15099489346715972,167,3430,22716,0.32416225749559086,167,919,2835,0.8803182289865099,170,2545,2891,2021-02-08
HI,2,24,0,3,23,0,1,26,2657,26,1923,26,76,26,4,26,12,26,0,26,1,26,152,26,23,26,19,26,67,26,51,26,9,26,0,26,226,26,0.7237485886337975,26,1923,2657,0.039521580863234526,26,76,1923,0.02860368837034249,26,76,2657,0.10176991150442478,26,23,226,0.672566371681416,26,152,226,2021-02-08
IA,2,61,63,2,59,65,2,124,8041,126,4913,126,231,124,35,126,5,124,1,124,14,124,444,126,57,124,54,126,227,124,223,126,4,124,3,124,666,126,0.6109936575052854,126,4913,8041,0.04767801857585139,124,231,4845,0.029096863584834362,124,231,7939,0.08809891808346214,124,57,647,0.6666666666666666,126,444,666,2021-02-08
ID,5,39,8,5,39,8,1,51,3691,52,2169,52,160,51,21,52,5,51,1,51,0,51,199,52,36,51,36,52,158,51,151,52,2,51,2,51,305,52,0.5876456244920076,52,2169,3691,0.075046904315197,51,160,2132,0.043823609969871266,51,160,3651,0.12040133779264214,51,36,299,0.6524590163934426,52,199,305,2021-02-08
IL,13,170,23,12,171,23,81,201,32226,206,22280,206,1969,201,182,206,405,201,1,201,29,201,2215,206,427,201,383,206,1939,201,1605,206,30,201,13,201,3551,206,0.6913672190157016,206,22280,32226,0.08936189525279115,201,1969,22034,0.0617880566102865,201,1969,31867,0.12245483223401205,201,427,3487,0.6237679526893832,206,2215,3551,2021-02-08
IN,15,148,2,18,145,2,5,163,18873,165,11950,165,1070,163,110,165,118,163,7,163,4,163,1369,165,231,163,216,165,1051,163,828,165,19,163,12,163,2221,165,0.6331796746675145,165,11950,18873,0.09020401281402798,163,1070,11862,0.057127602776294716,163,1070,18730,0.106353591160221,163,231,2172,0.6163890139576768,165,1369,2221,2021-02-08
KS,10,135,4,13,132,4,5,146,8838,149,5071,149,464,146,62,149,43,146,1,146,2,146,594,149,110,146,104,149,461,146,407,149,3,146,2,146,844,149,0.5737723466847703,149,5071,8838,0.09220985691573927,146,464,5032,0.05302251171294709,146,464,8751,0.13381995133819952,146,110,822,0.7037914691943128,149,594,844,2021-02-08
KY,0,26,93,8,109,2,8,117,14474,119,8757,119,1152,117,263,119,72,117,0,117,5,117,1204,119,263,117,264,119,1136,117,1041,119,16,117,2,117,1836,119,0.6050158905623877,119,8757,14474,0.13348783314020857,117,1152,8630,0.08061017423553285,117,1152,14291,0.1470095025153717,117,263,1789,0.6557734204793029,119,1204,1836,2021-02-08
LA,43,172,8,46,169,8,0,215,14091,223,9718,223,841,222,108,216,17,216,6,216,2,216,1328,223,274,222,265,222,831,222,904,222,10,222,8,222,1856,223,0.6896600667092471,223,9718,14091,0.08654044041983948,222,841,9718,0.05968348591299411,222,841,14091,0.1476293103448276,222,274,1856,0.7155172413793104,223,1328,1856,2021-02-08
MA,10,91,1,10,91,1,73,101,19531,102,15802,102,1083,101,136,102,121,101,2,101,3,101,1149,102,299,101,287,102,1067,101,910,102,16,101,7,101,1494,102,0.8090727561312785,102,15802,19531,0.06900286715514495,101,1083,15695,0.05582474226804124,101,1083,19400,0.2038173142467621,101,299,1467,0.7690763052208835,102,1149,1494,2021-02-08
MD,3,56,1,2,57,1,19,59,11941,60,9387,60,1475,59,126,60,249,59,1,59,7,59,1063,60,354,59,308,60,1460,59,1172,60,15,59,10,59,1370,60,0.7861150657398878,60,9387,11941,0.1582957716248122,59,1475,9318,0.12472518180280737,59,1475,11826,0.2659654395191585,59,354,1331,0.775912408759124,60,1063,1370,2021-02-08
ME,3,28,8,2,29,8,4,38,3304,39,2259,39,136,38,15,39,21,38,0,38,0,38,229,39,36,38,37,39,136,38,120,39,0,38,0,38,340,39,0.6837167070217918,39,2259,3304,0.06104129263913824,38,136,2228,0.041641151255358236,38,136,3266,0.10909090909090909,38,36,330,0.6735294117647059,39,229,340,2021-02-08
MI,4,157,3,6,155,3,6,161,23256,164,17327,164,1038,161,118,164,47,161,4,161,0,160,2070,164,294,161,280,164,1026,161,912,164,12,161,10,161,2689,164,0.7450550395596836,164,17327,23256,0.060208816705336426,161,1038,17240,0.044884545533166134,161,1038,23126,0.1104847801578354,161,294,2661,0.7698029007065824,164,2070,2689,2021-02-08
MN,21,105,14,20,106,14,13,139,9885,140,7378,140,411,139,45,140,41,139,1,139,2,139,618,140,77,139,71,140,400,139,328,140,11,139,8,139,879,140,0.7463834092058674,140,7378,9885,0.05658039647577093,139,411,7264,0.04234930448222566,139,411,9705,0.09134045077105575,139,77,843,0.7030716723549488,140,618,879,2021-02-08
MO,24,98,19,28,94,19,15,137,17281,141,13479,141,1428,137,126,141,180,137,3,137,22,137,1454,141,374,137,314,141,1376,137,1068,141,52,137,26,137,1810,141,0.7799895839361148,141,13479,17281,0.10753821823932525,137,1428,13279,0.08399011880955182,137,1428,17002,0.21432664756446992,137,374,1745,0.8033149171270718,141,1454,1810,2021-02-08
MS,12,94,2,16,90,2,2,106,8658,108,5704,108,677,106,50,108,23,106,0,106,9,106,685,108,201,106,145,108,668,106,556,108,9,106,4,106,864,108,0.6588126588126588,108,5704,8658,0.119950389794472,106,677,5644,0.07904261529480444,106,677,8565,0.2398568019093079,106,201,838,0.7928240740740741,108,685,864,2021-02-08
MT,9,57,1,9,57,1,3,66,3208,67,2003,67,95,66,14,67,10,66,2,66,1,66,131,67,23,66,24,67,92,66,89,67,3,66,3,66,219,67,0.6243765586034913,67,2003,3208,0.04783484390735146,66,95,1986,0.02988361119849009,66,95,3179,0.107981220657277,66,23,213,0.5981735159817352,67,131,219,2021-02-08
NC,4,123,4,4,123,4,46,126,24364,131,18872,131,2184,127,192,131,192,127,2,127,10,127,2036,131,506,127,516,131,2145,127,2057,131,39,127,26,127,2511,131,0.7745854539484486,131,18872,24364,0.11710455764075067,127,2184,18650,0.0907768402676753,127,2184,24059,0.20644634842921256,127,506,2451,0.8108323377140582,131,2036,2511,2021-02-08
ND,14,35,1,14,35,1,27,49,2439,50,1635,50,115,49,12,50,11,49,0,49,2,49,116,50,15,49,14,50,110,49,80,50,5,49,2,49,204,50,0.6703567035670357,50,1635,2439,0.07111935683364255,49,115,1617,0.04765851636966432,49,115,2413,0.075,49,15,200,0.5686274509803921,50,116,204,2021-02-08
NE,10,91,0,17,84,0,4,101,4406,101,2923,101,225,101,15,101,19,101,1,101,0,101,348,101,76,101,68,101,221,101,198,101,4,101,4,101,556,101,0.6634135270086245,101,2923,4406,0.0769757098871023,101,225,2923,0.051066727190195185,101,225,4406,0.1366906474820144,101,76,556,0.6258992805755396,101,348,556,2021-02-08
NH,4,25,1,6,23,1,3,30,3124,30,2224,30,137,30,17,30,22,30,0,30,1,30,161,30,29,30,27,30,136,30,118,30,1,30,0,30,282,30,0.7119078104993598,30,2224,3124,0.06160071942446043,30,137,2224,0.04385403329065301,30,137,3124,0.10283687943262411,30,29,282,0.5709219858156028,30,161,282,2021-02-08
NJ,10,78,8,11,77,8,115,95,24331,96,17476,96,2684,95,274,96,186,95,6,95,7,95,1536,96,470,95,445,96,2656,95,2421,96,28,95,9,95,2964,96,0.718260655131314,96,17476,24331,0.15404040404040403,95,2684,17424,0.1106439112869981,95,2684,24258,0.15943012211668928,95,470,2948,0.5182186234817814,96,1536,2964,2021-02-08
NM,19,35,1,20,34,1,2,54,4354,55,3133,55,361,54,33,55,14,54,0,54,1,54,358,55,103,54,103,55,354,54,342,55,7,54,3,54,469,55,0.719568213137345,55,3133,4354,0.11801242236024845,54,361,3059,0.085181689476168,54,361,4238,0.23042505592841164,54,103,447,0.7633262260127932,55,358,469,2021-02-08
NV,0,3,60,0,3,60,33,63,8888,63,6650,63,915,63,73,63,77,63,0,63,2,63,710,63,203,63,193,63,913,63,818,63,2,63,8,63,879,63,0.7481998199819982,63,6650,8888,0.13759398496240602,63,915,6650,0.10294779477947795,63,915,8888,0.23094425483503983,63,203,879,0.8077360637087599,63,710,879,2021-02-08
NY,6,190,9,8,188,9,314,196,53402,205,40551,205,7906,196,707,205,197,196,12,196,13,196,4014,205,1413,196,1365,205,7723,196,7194,205,183,196,45,196,5658,205,0.7593535822628366,205,40551,53402,0.19670091807031076,196,7906,40193,0.14987961857096818,196,7906,52749,0.25560781476121563,196,1413,5528,0.7094379639448568,205,4014,5658,2021-02-08
OH,15,208,10,33,189,11,43,230,32799,233,23324,233,2120,230,247,233,232,230,6,230,90,230,2872,233,498,230,474,233,2062,230,1810,233,58,230,24,230,4176,233,0.7111192414402878,233,23324,32799,0.09167964020065733,230,2120,23124,0.06515859355790508,230,2120,32536,0.12087378640776698,230,498,4120,0.6877394636015326,233,2872,4176,2021-02-08
OK,40,102,12,47,95,12,5,152,10857,154,7634,154,1040,152,148,154,88,152,1,152,3,152,886,154,278,152,280,154,984,152,939,154,56,152,54,152,1105,154,0.7031408308004052,154,7634,10857,0.139204925712756,152,1040,7471,0.09785472337222431,152,1040,10628,0.26350710900473934,152,278,1055,0.8018099547511313,154,886,1105,2021-02-08
OR,3,55,7,1,57,7,12,63,6933,65,5026,65,312,63,27,65,43,63,2,63,32,63,510,65,66,63,55,65,302,63,243,65,10,63,6,63,793,65,0.7249386989759123,65,5026,6933,0.0633888663145063,63,312,4922,0.04601769911504425,63,312,6780,0.08527131782945736,63,66,774,0.6431273644388399,65,510,793,2021-02-08
PA,23,199,6,26,196,6,37,222,34001,228,26587,228,3090,222,291,228,430,222,5,221,17,221,2873,228,568,222,533,228,3037,222,2538,228,53,221,34,221,3799,228,0.7819475897767713,228,26587,34001,0.11727645362076818,222,3090,26348,0.09191777969479728,222,3090,33617,0.15384615384615385,222,568,3692,0.7562516451697815,228,2873,3799,2021-02-08
WY,3,26,2,5,24,2,4,29,1734,31,800,31,51,29,14,31,18,29,0,29,0,29,53,31,9,29,8,31,50,29,42,31,1,29,1,29,136,31,0.461361014994233,31,800,1734,0.06439393939393939,29,51,792,0.03017751479289941,29,51,1690,0.07258064516129033,29,9,124,0.3897058823529412,31,53,136,2021-02-08
