state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
PR,0,12,53,0,12,53,13,64,9319,65,5688,65,515,64,26,65,17,64,2,64,7,64,451,65,124,64,81,65,482,64,455,65,33,64,7,64,645,65,0.610365919090031,65,5688,9319,0.092926741248647,64,515,5542,0.056370402802102,64,515,9136,0.201298701298701,64,124,616,0.69922480620155,65,451,645,2021/08/28,,0,65,1,65,1,65,4,65,7,65,8,65,2,65,3,65,0,65,0,64,1,64,3,64,2,64,2,64,4,64,3,64,2,64,0,64,6,64
RI,6,7,2,6,7,2,0,14,2516,15,2173,15,140,14,15,15,12,14,0,14,0,14,144,15,20,14,20,15,137,14,131,15,3,14,1,14,167,15,0.863672496025437,15,2173,2516,0.065975494816211,14,140,2122,0.056910569105691,14,140,2460,0.135135135135135,14,20,148,0.862275449101796,15,144,167,2021/08/28,,0,15,0,15,1,15,3,15,2,15,4,15,3,15,2,15,0,15,1,14,1,14,0,14,1,14,4,14,1,14,3,14,1,14,0,14,0,14
SC,23,57,5,23,57,5,10,83,11531,85,9690,85,2412,83,346,85,87,83,8,83,4,83,1122,85,549,83,554,85,2359,83,2331,85,53,83,40,83,1352,85,0.840343422079611,85,9690,11531,0.252327649335705,83,2412,9559,0.212585933368588,83,2412,11346,0.420045906656465,83,549,1307,0.829881656804734,85,1122,1352,2021/08/28,,0,85,17,85,34,85,51,85,66,85,72,85,65,85,39,85,2,85,2,83,6,83,9,83,8,83,14,83,17,83,13,83,14,83,4,83,42,83
SD,0,62,3,0,62,3,26,62,2845,65,1784,65,218,62,33,65,12,62,1,62,0,62,149,65,59,62,59,65,213,62,196,65,5,62,2,62,240,65,0.627065026362039,65,1784,2845,0.124429223744292,62,218,1752,0.078473722102232,62,218,2778,0.25764192139738,62,59,229,0.620833333333333,65,149,240,2021/08/28,,0,65,2,64,3,64,6,64,9,64,5,64,3,64,5,64,0,65,1,62,3,61,2,61,0,61,0,61,2,61,0,61,4,61,0,62,2,62
TN,19,94,30,39,74,30,35,123,19206,143,14291,141,3543,123,409,126,113,123,14,123,5,123,1855,143,931,123,924,126,3464,123,3285,126,79,123,71,123,2161,143,0.75184132996633,141,14291,19008,0.261283185840708,123,3543,13560,0.198265249020705,123,3543,17870,0.452161243322001,123,931,2059,0.858398889403054,143,1855,2161,2021/08/28,,0,126,32,126,42,126,51,126,77,126,72,126,70,126,37,126,28,126,0,123,5,123,13,123,6,123,20,123,22,123,24,123,12,123,11,123,79,123
TX,25,105,397,27,103,397,79,522,64184,527,52586,527,14699,522,1682,527,735,522,58,522,173,522,7278,527,3812,522,3791,527,14335,522,13795,527,364,522,289,522,7839,527,0.819300760314097,527,52586,64184,0.282983270123019,522,14699,51943,0.231944203367365,522,14699,63373,0.499606815203146,522,3812,7630,0.928434749330272,527,7278,7839,2021/08/28,,13,527,113,527,222,527,261,527,279,527,318,527,225,527,159,527,92,527,4,522,76,522,74,522,86,522,96,522,115,522,110,522,96,522,78,522,206,522
UT,0,49,9,1,48,9,1,57,5893,58,3778,58,503,57,71,58,7,57,0,57,0,57,457,58,172,57,176,58,495,57,473,58,8,57,0,57,625,58,0.641099609706431,58,3778,5893,0.135069817400644,57,503,3724,0.086322292775013,57,503,5827,0.279674796747967,57,172,615,0.7312,58,457,625,2021/08/28,,0,58,5,58,10,58,13,58,13,58,16,58,7,58,7,58,0,58,0,57,1,57,0,57,1,57,3,57,2,57,0,57,0,57,0,57,0,57
VA,19,64,20,21,62,20,43,100,17643,103,13491,103,1772,100,200,103,206,100,8,100,22,100,1455,103,391,100,376,103,1722,100,1506,103,50,100,30,100,1951,103,0.764665873150825,103,13491,17643,0.132963157499812,100,1772,13327,0.101938675717655,100,1772,17383,0.207427055702918,100,391,1885,0.745771399282419,103,1455,1951,2021/08/28,,0,103,9,103,24,103,32,103,35,103,32,103,37,103,26,103,5,103,0,100,11,100,17,100,24,100,42,100,35,100,37,100,40,100,0,100,16,100
VI,2,0,0,2,0,0,0,2,168,2,80,2,14,2,1,2,0,2,0,2,0,2,13,2,4,2,4,2,14,2,14,2,0,2,0,2,20,2,0.476190476190476,2,80,168,0.175,2,14,80,0.083333333333333,2,14,168,0.2,2,4,20,0.65,2,13,20,2021/08/28,,0,2,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2
VT,2,14,1,2,14,1,1,16,1266,17,948,17,30,16,4,17,5,16,0,16,1,16,80,17,11,16,11,17,30,16,30,17,0,16,0,16,103,17,0.748815165876777,17,948,1266,0.032715376226827,16,30,917,0.024390243902439,16,30,1230,0.11340206185567,16,11,97,0.776699029126214,17,80,103,2021/08/28,,0,17,1,17,0,17,1,17,0,17,0,17,1,17,1,17,0,17,0,16,1,16,0,16,0,16,0,16,1,16,2,16,1,16,0,16,0,16
WA,17,79,2,19,77,2,18,96,12841,98,9615,98,1815,96,163,98,157,96,3,96,10,96,1024,98,456,96,443,98,1778,96,1592,98,37,96,26,96,1281,98,0.748773460010903,98,9615,12841,0.190811606391926,96,1815,9512,0.142924639735412,96,1815,12699,0.361331220285262,96,456,1262,0.799375487900078,98,1024,1281,2021/08/28,,0,98,10,98,17,98,21,98,28,98,35,98,28,98,19,98,5,98,1,96,12,96,19,96,23,96,18,96,23,96,28,96,20,96,13,96,17,96
WI,31,89,23,33,87,23,7,140,12727,143,8934,143,1027,140,224,143,57,140,3,140,4,140,1005,143,286,140,287,143,1012,140,996,143,15,140,6,140,1547,143,0.701972185118252,143,8934,12727,0.117451967063129,140,1027,8744,0.08237086942573,140,1027,12468,0.191304347826087,140,286,1495,0.649644473173885,143,1005,1547,2021/08/28,,0,143,14,143,12,143,17,143,35,143,39,143,24,143,21,143,62,143,0,140,3,140,2,140,2,140,8,140,12,140,10,140,16,140,4,140,12,140
