state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,25,176,6,28,173,6,36,201,31345,207,24413,207,2459,201,271,207,424,201,4,200,12,200,2785,207,493,201,472,207,2427,201,1990,207,32,200,22,200,3660,207,0.77884830116446,207,24413,31345,0.10155701482674596,201,2459,24213,0.07942763009141122,201,2459,30959,0.13883413123063926,201,493,3551,0.7609289617486339,207,2785,3660,2021-02-19
PR,0,0,68,0,0,68,2,67,9343,68,5236,68,229,67,5,68,15,67,0,67,10,67,474,68,43,67,35,68,201,67,137,68,28,67,1,67,747,68,0.5604195654500695,68,5236,9343,0.04475278483486418,67,229,5117,0.025010921799912624,67,229,9156,0.06005586592178771,67,43,716,0.6345381526104418,68,474,747,2021-02-19
RI,4,10,1,4,10,1,7,14,2329,15,2289,15,207,14,8,15,0,14,0,14,0,14,139,15,27,14,26,15,207,14,169,15,0,14,0,14,178,15,0.982825246887076,15,2289,2329,0.09249329758713137,14,207,2238,0.09195912927587739,14,207,2251,0.16770186335403728,14,27,161,0.7808988764044944,15,139,178,2021-02-19
SC,22,45,2,22,45,2,6,67,10067,69,8085,69,910,67,116,69,68,67,3,67,4,67,1029,69,231,67,223,69,902,67,850,69,8,67,4,67,1335,69,0.8031191020164895,69,8085,10067,0.11387811287698661,67,910,7991,0.09200283085633404,67,910,9891,0.1783783783783784,67,231,1295,0.7707865168539326,69,1029,1335,2021-02-19
SD,1,59,3,1,59,3,18,60,2594,63,1475,63,102,60,15,63,17,60,1,60,1,60,123,63,17,60,15,63,98,60,71,63,4,60,2,60,240,63,0.5686198920585968,63,1475,2594,0.07019958706125258,60,102,1453,0.04042806183115339,60,102,2523,0.07423580786026202,60,17,229,0.5125,63,123,240,2021-02-19
TN,14,76,52,25,66,51,17,91,20303,142,12900,127,797,91,83,91,71,91,3,91,2,91,1681,139,216,91,207,91,783,91,675,91,14,91,13,91,2387,142,0.6775565943589474,127,12900,19039,0.07499059089198344,91,797,10628,0.05076756481304542,91,797,15699,0.10640394088669951,91,216,2030,0.7214592274678111,139,1681,2330,2021-02-19
TX,112,422,57,138,396,57,113,586,68693,591,50709,591,7513,586,773,591,609,586,10,586,67,586,6603,591,2132,586,2040,591,7401,586,6801,591,112,586,87,586,7910,591,0.7381974873713478,591,50709,68693,0.14987033712347894,586,7513,50130,0.1106186872404959,586,7513,67918,0.2758442230560228,586,2132,7729,0.8347661188369153,591,6603,7910,2021-02-19
UT,0,52,1,0,52,1,0,52,5485,53,3043,53,250,52,34,53,9,52,2,52,0,52,394,53,95,52,93,53,240,52,214,53,10,52,0,52,628,53,0.5547857793983592,53,3043,5485,0.08325008325008325,52,250,3003,0.04638218923933209,52,250,5390,0.1557377049180328,52,95,610,0.6273885350318471,53,394,628,2021-02-19
VA,16,71,9,20,67,9,47,93,17298,96,12316,96,1476,93,147,96,252,93,3,93,17,93,1375,96,285,93,258,96,1455,93,1225,96,21,93,14,93,2003,96,0.7119898254133425,96,12316,17298,0.1212021678436525,93,1476,12178,0.08665022895385699,93,1476,17034,0.14751552795031056,93,285,1932,0.6864702945581628,96,1375,2003,2021-02-19
VI,2,0,0,2,0,0,0,2,168,2,93,2,1,2,1,2,0,2,0,2,0,2,8,2,0,2,0,2,1,2,1,2,0,2,0,2,20,2,0.5535714285714286,2,93,168,0.010752688172043012,2,1,93,0.005952380952380952,2,1,168,0.0,2,0,20,0.4,2,8,20,2021-02-19
