state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,105,114,47,173,6,28,220,32170,226,25941,226,1754,220,174,226,339,220,9,219,19,219,2799,226,291,220,282,226,1684,220,1434,226,70,220,46,220,3655,226,0.806372396642835,226,25941,32170,0.068233097331362,220,1754,25706,0.055110440820687,220,1754,31827,0.081925675675676,220,291,3552,0.765800273597811,226,2799,3655,2022/02/21,,1,223,9,214,12,216,13,214,18,214,38,215,41,214,41,214,1,222,3,214,19,208,33,208,26,210,42,207,71,207,70,208,69,209,6,216,13,196,5572,9,3696,21,0,21,0,219,9,219,0,65,0,65,47,2,65,219
PR,0,9,57,1,8,57,3,61,8628,60,5752,64,115,65,4,66,2,61,2,61,8,61,470,64,22,64,19,62,100,65,81,66,15,64,6,61,643,62,0.640125173852573,60,5523,8628,0.019059494121838,63,107,5614,0.012560729944306,59,106,8439,0.034257748776509,61,21,613,0.724727838258165,62,466,643,2022/02/21,,0,62,1,62,1,62,0,62,1,62,0,62,1,62,0,62,0,62,0,61,0,61,0,61,0,61,1,61,1,61,0,61,0,61,0,61,0,7,347,0,123,20,0,0,1,61,1,61,0,6,0,6,13,0,6,61
RI,1,1,13,5,6,4,4,14,2339,15,1977,15,90,14,9,15,10,14,0,14,0,14,101,15,9,14,5,15,88,14,76,15,2,14,1,14,129,15,0.845233005557931,15,1977,2339,0.045523520485584,14,90,1977,0.038477982043608,14,90,2339,0.069767441860465,14,9,129,0.782945736434108,15,101,129,2022/02/21,,0,15,0,15,3,15,1,15,1,15,1,15,3,15,0,15,0,15,0,14,0,14,2,14,4,14,3,14,0,14,1,14,0,14,0,14,0,2,7,0,0,0,0,0,0,14,0,14,0,2,0,2,0,0,2,14
SC,22,61,5,24,59,5,17,86,11819,88,9228,88,733,86,76,88,23,86,0,85,1,85,1016,88,147,86,145,88,719,86,679,88,14,86,14,86,1339,88,0.780776715458161,88,9228,11819,0.080328767123288,86,733,9125,0.062961690431197,86,733,11642,0.113251155624037,86,147,1298,0.758775205377147,88,1016,1339,2022/02/21,,1,86,2,83,5,83,7,83,7,83,22,82,15,84,16,83,1,83,0,85,2,81,1,81,0,81,5,80,4,81,6,81,4,81,1,81,8,60,1605,1595,1722,3,0,0,3,86,3,86,0,54,0,54,28,1,54,86
SD,0,55,10,2,53,10,42,62,2415,65,1619,65,171,62,20,65,7,62,1,62,2,62,147,65,36,62,32,65,166,62,141,65,5,62,5,62,248,65,0.670393374741201,65,1619,2415,0.107750472589792,62,171,1587,0.0727969348659,62,171,2349,0.150627615062762,62,36,239,0.592741935483871,65,147,248,2022/02/21,,0,65,0,48,0,48,4,48,1,48,7,48,4,48,4,48,0,65,0,62,0,45,0,45,1,45,1,45,2,45,1,45,2,45,0,62,0,9,476,2,1150,42,0,73,0,62,2,62,0,8,0,8,12,1,8,62
TN,3,96,42,22,86,33,47,138,18834,141,13697,141,1507,138,106,141,53,138,6,138,0,138,1551,141,312,138,310,141,1461,138,1381,141,46,138,45,138,2012,141,0.72724859297016,141,13697,18834,0.112002972872538,138,1507,13455,0.081428648619441,138,1507,18507,0.162246489859594,138,312,1923,0.770874751491054,141,1551,2012,2022/02/21,,0,141,2,140,2,140,11,140,14,140,20,140,29,140,19,140,9,141,0,138,6,137,6,137,2,137,7,137,9,137,8,137,6,137,9,138,12,62,8,0,108,56,0,0,6,138,11,138,0,62,0,62,37,3,62,138
TX,7,97,490,11,93,490,102,589,67726,594,52359,594,4771,589,478,594,313,589,37,588,95,589,6059,594,1100,589,1064,594,4562,589,4074,594,209,589,160,589,6816,594,0.773100434102117,594,52359,67726,0.092189673829031,589,4771,51752,0.071234472049689,589,4771,66976,0.165289256198347,589,1100,6655,0.88893779342723,594,6059,6816,2022/02/21,,5,587,29,581,49,582,45,582,67,582,103,583,80,585,75,582,25,594,3,585,30,576,21,577,35,578,47,577,59,577,61,576,55,578,2,589,53,568,304,0,108,12,0,6,24,589,47,589,0,104,0,104,188,5,104,589
UT,0,49,9,2,47,9,0,57,5832,58,4215,58,357,57,42,58,2,57,7,57,0,57,352,58,82,57,84,58,320,57,311,58,37,57,1,57,454,58,0.722736625514403,58,4215,5832,0.08587923983642,57,357,4157,0.062043795620438,57,357,5754,0.184684684684685,57,82,444,0.775330396475771,58,352,454,2022/02/21,,0,58,11,56,5,56,8,56,3,56,7,56,4,56,4,56,0,58,0,57,0,55,1,55,0,55,0,55,0,55,0,55,1,55,0,57,0,45,497,37,201,0,0,0,0,57,1,57,0,43,0,43,16,0,43,57
VA,13,71,23,19,68,20,55,104,17896,107,13665,107,1104,104,108,107,143,104,7,104,7,104,1374,107,228,104,222,107,1072,104,984,107,32,104,23,104,1917,107,0.76357845328565,107,13665,17896,0.081735396461094,104,1104,13507,0.062443438914027,104,1104,17680,0.122186495176849,104,228,1866,0.716744913928012,107,1374,1917,2022/02/21,,0,106,7,104,9,102,8,104,12,104,28,104,17,104,23,103,4,107,1,102,10,100,9,100,5,100,20,100,31,101,38,100,29,101,0,104,15,73,986,1428,772,96,0,133,5,104,11,104,0,73,0,73,43,9,73,104
VI,0,2,0,2,0,0,0,2,168,2,102,2,5,2,0,2,0,2,0,2,0,2,8,2,0,2,0,2,5,2,5,2,0,2,0,2,20,2,0.607142857142857,2,102,168,0.049019607843137,2,5,102,0.029761904761905,2,5,168,0,2,0,20,0.4,2,8,20,2022/02/21,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
