state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,17,186,6,21,182,6,20,203,28932,209,22924,209,1794,203,233,209,371,203,7,201,12,201,2542,209,297,203,288,209,1754,203,1442,209,40,202,17,202,3322,209,0.7923406608599475,209,22924,28932,0.0790343186924534,203,1794,22699,0.06284153005464481,203,1794,28548,0.09237947122861587,203,297,3215,0.7652016857314871,209,2542,3322,2021-03-12
PR,0,0,68,0,0,68,2,67,9332,68,5230,68,156,67,5,68,15,67,0,67,4,67,456,68,21,67,18,68,138,67,93,68,18,67,0,67,687,68,0.560437205315045,68,5230,9332,0.03058823529411765,67,156,5100,0.017052907739396588,67,156,9148,0.03201219512195122,67,21,656,0.6637554585152838,68,456,687,2021-03-12
RI,4,10,1,4,10,1,20,14,2252,15,1901,15,170,14,7,15,0,14,0,14,0,14,126,15,14,14,15,15,170,14,133,15,0,14,0,14,178,15,0.8441385435168739,15,1901,2252,0.0914470145239376,14,170,1859,0.07808911345888837,14,170,2177,0.08695652173913043,14,14,161,0.7078651685393258,15,126,178,2021-03-12
SC,22,45,2,24,43,2,2,67,9972,69,7702,69,535,67,73,69,43,67,2,67,2,67,917,69,126,67,119,69,530,67,506,69,5,67,4,67,1318,69,0.7723626153229042,69,7702,9972,0.07040400052638505,67,535,7599,0.05454730831973899,67,535,9808,0.09859154929577464,67,126,1278,0.6957511380880121,69,917,1318,2021-03-12
SD,1,59,3,1,59,3,12,60,2591,63,1357,63,67,60,5,63,13,60,0,60,3,60,111,63,10,60,8,63,64,60,45,63,3,60,0,60,236,63,0.5237360092628329,63,1357,2591,0.05041384499623777,60,67,1329,0.026587301587301587,60,67,2520,0.044444444444444446,60,10,225,0.4703389830508475,63,111,236,2021-03-12
TN,12,76,54,22,66,54,14,88,20307,142,12734,127,624,88,78,88,46,88,0,88,2,88,1613,139,196,88,181,88,619,88,548,88,5,88,5,88,2408,142,0.6687322760214264,127,12734,19042,0.058241553108082884,88,624,10714,0.039941112462395185,88,624,15623,0.0932001902044698,88,196,2103,0.686091025095704,139,1613,2351,2021-03-12
TX,105,480,5,132,453,5,80,585,68337,590,47365,590,4411,585,379,590,471,585,13,585,43,585,5614,590,1276,585,1213,590,4306,585,3826,590,105,585,67,585,7314,590,0.6931091502407188,590,47365,68337,0.09421388752429569,585,4411,46819,0.06528721341562689,585,4411,67563,0.1787866050161132,585,1276,7137,0.7675690456658463,590,5614,7314,2021-03-12
UT,0,51,1,0,51,1,0,51,5430,52,2860,52,177,51,22,52,2,51,0,51,0,51,372,52,53,51,54,52,174,51,167,52,3,51,0,51,626,52,0.5267034990791897,52,2860,5430,0.06285511363636363,51,177,2816,0.033022388059701493,51,177,5360,0.08717105263157894,51,53,608,0.5942492012779552,52,372,626,2021-03-12
VA,17,70,9,23,64,9,42,93,17314,96,12399,96,1048,93,118,96,193,93,2,93,10,93,1368,96,207,93,203,96,1030,93,865,96,18,93,14,93,1999,96,0.7161256786415617,96,12399,17314,0.08562791077702427,93,1048,12239,0.06145906638517476,93,1048,17052,0.10736514522821576,93,207,1928,0.6843421710855427,96,1368,1999,2021-03-12
VI,2,0,0,2,0,0,0,2,168,2,91,2,6,2,0,2,0,2,0,2,0,2,9,2,4,2,4,2,6,2,6,2,0,2,0,2,20,2,0.5416666666666666,2,91,168,0.06593406593406594,2,6,91,0.03571428571428571,2,6,168,0.2,2,4,20,0.45,2,9,20,2021-03-12
