state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-30,"42,767","42,263","43,271",5.84,5.36,6.32,"705,944","703,200","708,688"
CW,2020-08-31,"43,219","42,762","43,677",5.87,5.47,6.28,"710,108","707,801","712,415"
CW,2020-09-01,"44,580","44,068","45,093",6.03,5.54,6.51,"714,671","712,440","716,902"
CW,2020-09-02,"43,652","43,330","43,974",5.87,5.73,6.00,"718,208","716,529","719,886"
CW,2020-09-03,"42,840","42,343","43,338",5.79,5.21,6.36,"715,100","713,487","716,712"
CW,2020-09-04,"41,484","41,052","41,915",5.60,5.10,6.11,"714,159","712,484","715,834"
CW,2020-09-05,"40,590","40,134","41,046",5.50,4.96,6.05,"712,395","710,491","714,298"
CW,2020-09-06,"39,836","39,372","40,300",5.44,4.87,6.01,"707,854","705,483","710,224"
CW,2020-09-07,"40,115","39,665","40,565",5.47,4.93,6.01,"708,829","706,887","710,771"
CW,2020-09-08,"40,781","40,354","41,208",5.56,5.05,6.07,"710,058","708,397","711,719"
CW,2020-09-09,"40,839","40,426","41,252",5.55,5.29,5.81,"714,423","712,688","716,158"
CW,2020-09-10,"39,415","39,041","39,789",5.34,5.22,5.47,"715,426","713,792","717,061"
CW,2020-09-11,"38,219","37,795","38,643",5.18,4.91,5.45,"716,425","714,781","718,069"
CW,2020-09-12,"37,407","36,928","37,886",5.09,4.71,5.47,"713,565","711,703","715,426"
CW,2020-09-13,"37,000","36,531","37,470",5.08,4.71,5.45,"707,526","705,495","709,556"
CW,2020-09-14,"37,505","37,050","37,961",5.12,4.79,5.45,"711,834","710,110","713,557"
CW,2020-09-15,"37,906","37,471","38,340",5.18,4.92,5.45,"710,769","709,198","712,341"
CW,2020-09-16,"37,109","36,715","37,503",5.07,4.92,5.21,"711,285","709,611","712,960"
CW,2020-09-17,"35,799","35,338","36,259",4.86,4.56,5.16,"712,866","711,306","714,427"
CW,2020-09-18,"35,480","34,973","35,986",4.81,4.48,5.14,"713,697","712,293","715,102"
CW,2020-09-19,"35,009","34,476","35,543",4.78,4.38,5.17,"711,636","709,890","713,382"
CW,2020-09-20,"34,586","34,061","35,111",4.74,4.36,5.12,"709,188","707,329","711,047"
CW,2020-09-21,"35,600","35,112","36,088",4.87,4.60,5.15,"709,288","707,975","710,602"
CW,2020-09-22,"36,629","36,175","37,084",4.99,4.83,5.14,"714,426","713,004","715,849"
CW,2020-09-23,"36,285","35,786","36,783",4.93,4.62,5.23,"716,237","715,059","717,416"
CW,2020-09-24,"36,170","35,663","36,676",4.91,4.59,5.24,"716,431","715,342","717,520"
CW,2020-09-25,"35,994","35,475","36,513",4.88,4.53,5.24,"716,391","715,183","717,599"
CW,2020-09-26,"35,561","35,043","36,079",4.86,4.50,5.21,"712,602","711,294","713,911"
CW,2020-09-27,"35,488","34,989","35,988",4.86,4.55,5.17,"710,666","709,198","712,133"
CW,2020-09-28,"36,484","36,034","36,934",5.00,4.86,5.14,"710,769","709,455","712,083"
CW,2020-09-29,"37,557","37,108","38,007",5.13,4.99,5.27,"713,751","712,304","715,199"
CW,2020-09-30,"37,193","36,669","37,717",5.05,4.67,5.43,"717,988","715,415","720,561"
AL,2020-08-30,"1,164","1,164","1,164",8.28,8.15,8.42,"14,052","14,018","14,086"
DC,2020-08-30,119,119,119,4.83,4.83,4.83,"2,462","2,462","2,462"
AL,2020-08-31,"1,232","1,231","1,234",8.76,8.67,8.84,"14,070","14,059","14,081"
DC,2020-08-31,108,108,108,3.93,3.93,3.93,"2,746","2,746","2,746"
AL,2020-09-01,"1,186","1,174","1,198",8.43,7.85,9.02,"14,067","14,054","14,080"
DC,2020-09-01,121,121,121,4.36,4.36,4.36,"2,774","2,774","2,774"
AL,2020-09-02,"1,153","1,153","1,153",8.21,7.51,8.92,"14,039","13,866","14,212"
DC,2020-09-02,122,122,122,4.38,4.38,4.38,"2,784","2,784","2,784"
AL,2020-09-03,"1,065","1,053","1,077",7.58,6.94,8.21,"14,059","14,036","14,082"
DC,2020-09-03,126,126,126,4.50,4.50,4.50,"2,800","2,800","2,800"
AL,2020-09-04,"1,055","1,055","1,055",7.51,7.46,7.56,"14,048","14,036","14,060"
DC,2020-09-04,130,130,130,4.66,4.66,4.66,"2,792","2,792","2,792"
AL,2020-09-05,987,974,"1,000",6.89,6.19,7.59,"14,319","14,283","14,355"
DC,2020-09-05,128,128,128,5.02,5.02,5.02,"2,550","2,550","2,550"
AL,2020-09-06,989,988,990,7.04,6.88,7.19,"14,056","14,019","14,093"
DC,2020-09-06,115,115,115,4.57,4.57,4.57,"2,516","2,516","2,516"
AL,2020-09-07,"1,001","1,001","1,001",7.15,6.99,7.31,"14,009","13,967","14,051"
DC,2020-09-07,122,122,122,4.81,4.81,4.81,"2,536","2,536","2,536"
AL,2020-09-08,998,998,998,7.12,7.12,7.12,"14,023","13,985","14,061"
DC,2020-09-08,142,142,142,5.07,5.07,5.07,"2,802","2,802","2,802"
AL,2020-09-09,"1,031","1,031","1,031",7.37,7.23,7.52,"13,983","13,947","14,019"
DC,2020-09-09,145,145,145,5.09,5.09,5.09,"2,848","2,848","2,848"
AL,2020-09-10,977,977,977,7.01,6.95,7.07,"13,934","13,919","13,949"
DC,2020-09-10,140,140,140,4.94,4.94,4.94,"2,834","2,834","2,834"
AL,2020-09-11,958,958,958,6.83,6.69,6.96,"14,035","14,000","14,070"
DC,2020-09-11,145,145,145,5.08,5.08,5.08,"2,854","2,630","3,078"
AL,2020-09-12,946,943,949,6.73,6.52,6.94,"14,055","14,020","14,090"
DC,2020-09-12,145,145,145,5.20,5.20,5.20,"2,789","2,789","2,789"
AL,2020-09-13,928,924,931,6.61,6.41,6.82,"14,022","13,989","14,055"
DC,2020-09-13,128,128,128,4.59,4.59,4.59,"2,788","2,788","2,788"
AL,2020-09-14,926,926,927,6.60,6.51,6.70,"14,029","14,002","14,056"
DC,2020-09-14,130,130,130,4.57,4.57,4.57,"2,845","2,845","2,845"
AL,2020-09-15,919,916,922,6.54,6.36,6.73,"14,048","14,028","14,068"
DC,2020-09-15,156,156,156,5.47,5.47,5.47,"2,850","2,850","2,850"
AL,2020-09-16,897,874,920,6.37,4.69,8.04,"14,091","13,800","14,382"
DC,2020-09-16,166,166,166,5.82,5.82,5.82,"2,852","2,852","2,852"
AL,2020-09-17,866,864,869,6.17,5.18,7.15,"14,052","13,776","14,328"
