state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
PA,24,195,6,31,188,6,18,219,29812,225,23303,225,977,219,68,225,289,219,7,213,26,213,2478,225,191,218,178,224,940,219,700,225,37,217,17,217,3572,225,0.781665101301489,225,23303,29812,0.04231085704387,219,977,23091,0.033191778494989,219,977,29435,0.055011520737327,218,191,3472,0.693729003359462,225,2478,3572,2021/06/02,,0,222,3,221,5,222,8,221,13,221,17,221,10,221,8,222,4,206,2,214,19,215,24,214,14,215,44,214,68,215,60,215,52,214,6,198
PR,0,4,62,0,4,62,1,65,9235,66,5625,66,105,65,0,66,4,65,1,65,12,65,448,66,18,65,11,66,78,65,68,66,27,65,4,65,668,66,0.609095831077423,66,5625,9235,0.019042437431991,65,105,5514,0.011590683298377,65,105,9059,0.028257456828885,65,18,637,0.67065868263473,66,448,668,2021/06/02,,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,65,1,65,2,65,0,65,0,65,0,65,0,65,1,65,0,65
RI,5,9,1,5,9,1,5,14,2619,15,2295,15,84,14,1,15,0,14,0,14,0,14,125,15,5,14,6,15,84,14,46,15,0,14,0,14,166,15,0.876288659793814,15,2295,2619,0.037250554323725,14,84,2255,0.032915360501567,14,84,2552,0.033783783783784,14,5,148,0.753012048192771,15,125,166,2021/06/02,,0,15,0,15,0,15,0,15,0,15,1,15,0,15,0,15,0,15,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
SC,19,63,2,19,63,2,1,82,10239,84,7666,84,192,82,17,84,29,82,1,82,0,82,721,84,58,82,49,84,190,82,156,84,2,82,1,82,1132,84,0.748705928313312,84,7666,10239,0.025400185209684,82,192,7559,0.019057071960298,82,192,10075,0.053162236480293,82,58,1091,0.636925795053004,84,721,1132,2021/06/02,,0,84,0,84,2,84,2,84,7,84,1,84,3,84,2,84,0,79,0,82,3,82,5,82,2,82,2,82,2,82,5,82,5,82,5,77
SD,0,61,3,0,61,3,3,61,2827,64,1585,64,38,61,6,64,8,61,0,61,2,61,118,64,11,61,6,64,36,61,23,64,2,61,0,61,236,64,0.560665015917934,64,1585,2827,0.024390243902439,61,38,1558,0.013768115942029,61,38,2760,0.048888888888889,61,11,225,0.5,64,118,236,2021/06/02,,0,64,1,64,2,64,0,64,0,64,2,64,0,64,1,64,0,64,0,61,1,61,1,61,1,61,1,61,1,61,0,61,3,61,0,61
TN,4,54,84,6,52,84,2,58,20137,142,12280,125,270,58,12,58,33,58,1,58,9,58,1688,138,94,58,86,58,264,58,204,58,6,58,3,58,2423,142,0.653469561515538,125,12280,18792,0.039261305801949,58,270,6877,0.02520067201792,58,270,10714,0.061317677756034,58,94,1533,0.714648602878916,138,1688,2362,2021/06/02,,0,58,1,58,2,58,2,58,1,58,1,58,2,58,3,58,0,58,1,58,5,58,5,58,3,58,7,58,4,58,4,58,3,58,1,58
TX,89,493,13,112,470,13,54,590,66890,595,47743,595,2055,590,225,595,398,590,9,590,47,590,5113,595,591,590,514,595,1997,590,1516,595,58,590,35,590,6970,595,0.713753924353416,595,47743,66890,0.043558438255119,590,2055,47178,0.031075624914939,590,2055,66129,0.086950125055171,590,591,6797,0.733572453371592,595,5113,6970,2021/06/02,,2,595,37,595,23,595,31,595,45,595,32,595,29,595,16,594,10,595,4,589,41,588,33,589,43,588,69,589,73,589,62,589,56,589,17,590
UT,1,56,1,4,53,1,0,57,6179,58,3639,58,135,57,17,58,0,57,0,57,0,57,382,58,54,57,56,58,130,57,129,58,5,57,0,57,629,58,0.588930247612882,58,3639,6179,0.037573058725299,57,135,3593,0.022138406034765,57,135,6098,0.088379705400982,57,54,611,0.60731319554849,58,382,629,2021/06/02,,0,58,2,58,3,58,3,58,1,58,4,58,2,58,2,58,0,58,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57
VA,15,71,9,23,63,9,18,92,16502,95,11550,95,407,92,32,95,113,92,1,92,16,92,1138,95,99,92,81,95,395,92,290,95,12,92,6,92,1770,95,0.69991516179857,95,11550,16502,0.035679845708775,92,407,11407,0.025044612639222,92,407,16251,0.057491289198606,92,99,1722,0.642937853107345,95,1138,1770,2021/06/02,,0,95,4,95,4,95,5,95,7,95,3,95,3,95,6,95,0,95,2,92,3,92,13,92,7,92,15,92,30,92,21,92,22,92,0,92
VI,2,0,0,2,0,0,0,2,168,2,87,2,6,2,0,2,0,2,0,2,0,2,7,2,2,2,2,2,6,2,6,2,0,2,0,2,20,2,0.517857142857143,2,87,168,0.068965517241379,2,6,87,0.035714285714286,2,6,168,0.1,2,2,20,0.35,2,7,20,2021/06/02,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
