state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/04/15,520028,519328,520728,74.31,74.2,74.43,699775,698996,700554,
CW,2021/04/16,516050,515348,516753,73.7,73.57,73.82,700246,699460,701033,
CW,2021/04/17,497543,496834,498253,71.49,71.36,71.61,696008,695223,696792,
CW,2021/04/18,482649,481961,483338,69.73,69.62,69.84,692177,691408,692947,
CW,2021/04/19,488377,487714,489040,70.44,70.36,70.52,693346,692604,694088,
CW,2021/04/20,512071,511422,512720,73.44,73.38,73.51,697219,696477,697960,
CW,2021/04/21,520126,519484,520769,74.34,74.28,74.4,699683,698937,700429,
CW,2021/04/22,519227,518596,519858,74.26,74.18,74.33,699218,698474,699963,
CW,2021/04/23,514212,513625,514798,73.61,73.55,73.67,698558,697883,699233,
CW,2021/04/24,494649,493889,495410,70.91,70.68,71.15,697525,696604,698446,
CW,2021/04/25,480792,480176,481407,69.3,69.18,69.41,693832,693152,694513,
CW,2021/04/26,487376,486716,488037,70.37,70.21,70.54,692556,691832,693280,
CW,2021/04/27,512636,512055,513217,73.57,73.31,73.83,696768,696058,697477,
CW,2021/04/28,521766,521199,522332,74.54,74.3,74.78,699981,699365,700598,
CW,2021/04/29,521483,520920,522046,74.52,74.28,74.76,699825,699212,700438,
CW,2021/04/30,515179,514636,515722,73.8,73.59,74.02,698362,697779,698945,
CW,2021/05/01,494544,493979,495108,71.21,70.98,71.43,694846,694256,695435,
CW,2021/05/02,480392,479887,480898,69.51,69.31,69.71,691463,690942,691983,
CW,2021/05/03,486932,486505,487358,70.38,70.23,70.54,692154,691729,692578,
CW,2021/05/04,512184,511525,512843,73.54,73.23,73.85,696788,695818,697757,
CW,2021/05/05,522259,521721,522798,74.5,74.29,74.71,701354,700787,701921,
CW,2021/05/06,520755,520161,521349,74.19,73.93,74.44,702288,701516,703059,
CW,2021/05/07,512636,511997,513276,73.52,73.24,73.8,697599,696783,698414,
CW,2021/05/08,490706,489937,491475,70.58,70.24,70.92,695584,694625,696543,
CW,2021/05/09,476298,475427,477168,68.82,68.42,69.21,692450,691322,693578,
CW,2021/05/10,479461,478596,480326,69.35,68.94,69.76,691686,690486,692886,
CW,2021/05/11,503795,502926,504664,72.55,72.22,72.87,694762,693655,695869,
CW,2021/05/12,512966,512024,513909,73.73,73.38,74.09,696026,694818,697234,
CW,2021/05/13,510160,509075,511245,73.36,73.01,73.72,695707,694370,697045,
CW,2021/05/14,504379,502149,506609,72.74,71.77,73.72,693702,690815,696589,
CW,2021/05/15,490244,485840,494648,71.11,69.11,73.11,689777,684169,695385,
AK,2021/04/15,921,921,921,62.36,62.36,62.36,1477,1477,1477,POINT (-151.631889 63.631126)
AL,2021/04/15,10506,10506,10506,75.26,75.26,75.26,13959,13959,13959,POINT (-86.844516 32.756889)
AR,2021/04/15,5513,5513,5513,71.36,71.36,71.36,7726,7726,7726,POINT (-92.439162 34.899825)
CA,2021/04/15,44237,44094,44380,75.05,74.33,75.77,58945,58773,59117,POINT (-119.662127 37.211164)
CT,2021/04/15,6343,6343,6343,81.11,81.11,81.11,7820,7820,7820,POINT (-72.738288 41.575155)
DC,2021/04/15,2175,2175,2175,79.29,79.29,79.29,2743,2743,2743,POINT (-77.016275 38.904785)
DE,2021/04/15,1967,1967,1967,75.05,75.05,75.05,2621,2621,2621,POINT (-75.452394 38.994926)
GA,2021/04/15,15843,15622,16064,81.63,79.09,84.16,19409,19387,19431,POINT (-83.426574 32.638481)
ID,2021/04/15,1877,1877,1877,57.97,57.97,57.97,3238,3238,3238,POINT (-114.659366 44.389073)
IN,2021/04/15,11099,11099,11099,65.64,65.64,65.64,16910,16910,16910,POINT (-86.2818 39.919991)
KS,2021/04/15,4596,4596,4596,58.75,58.75,58.75,7823,7823,7823,POINT (-98.38018 38.484729)
LA,2021/04/15,8580,8580,8580,67.81,67.81,67.81,12653,12653,12653,POINT (-91.840238 30.921314)
MD,2021/04/15,8386,8386,8386,86.59,86.59,86.59,9685,9685,9685,POINT (-76.687282 38.946466)
MI,2021/04/15,17383,17383,17383,82.64,82.64,82.64,21034,21034,21034,POINT (-85.730977 44.874798)
AK,2021/04/16,886,886,886,60.23,60.23,60.23,1471,1471,1471,POINT (-151.631889 63.631126)
AL,2021/04/16,10372,10372,10372,74.3,74.3,74.3,13959,13959,13959,POINT (-86.844516 32.756889)
AR,2021/04/16,5409,5409,5409,70.23,70.23,70.23,7702,7694,7710,POINT (-92.439162 34.899825)
CA,2021/04/16,44308,44244,44373,75.08,74.71,75.45,59012,58892,59133,POINT (-119.662127 37.211164)
CT,2021/04/16,6301,6301,6301,80.61,80.61,80.61,7817,7817,7817,POINT (-72.738288 41.575155)
DC,2021/04/16,2183,2183,2183,79.56,79.56,79.56,2744,2744,2744,POINT (-77.016275 38.904785)
DE,2021/04/16,1934,1934,1934,74.16,74.16,74.16,2608,2608,2608,POINT (-75.452394 38.994926)
GA,2021/04/16,15538,15318,15758,80.2,80.2,80.2,19373,19373,19373,POINT (-83.426574 32.638481)
ID,2021/04/16,1799,1799,1799,55.96,55.96,55.96,3215,3215,3215,POINT (-114.659366 44.389073)
IN,2021/04/16,10973,10973,10973,64.9,64.9,64.9,16908,16908,16908,POINT (-86.2818 39.919991)
KS,2021/04/16,4510,4510,4510,57.59,57.59,57.59,7831,7831,7831,POINT (-98.38018 38.484729)
LA,2021/04/16,8490,8488,8492,67.05,67.05,67.05,12662,12662,12662,POINT (-91.840238 30.921314)
MD,2021/04/16,8375,8375,8375,85.04,85.04,85.04,9848,9848,9848,POINT (-76.687282 38.946466)
MI,2021/04/16,17170,17170,17170,81.92,81.92,81.92,20960,20960,20960,POINT (-85.730977 44.874798)
AK,2021/04/17,845,845,845,57.48,57.48,57.48,1470,1470,1470,POINT (-151.631889 63.631126)
AL,2021/04/17,9689,9689,9689,69.74,69.74,69.74,13894,13894,13894,POINT (-86.844516 32.756889)
AR,2021/04/17,5055,5055,5055,66.3,66.3,66.3,7625,7625,7625,POINT (-92.439162 34.899825)
CA,2021/04/17,43041,42953,43129,73.45,73.02,73.88,58600,58485,58715,POINT (-119.662127 37.211164)
CT,2021/04/17,6095,6095,6095,77.94,77.94,77.94,7820,7820,7820,POINT (-72.738288 41.575155)
DC,2021/04/17,2104,2104,2104,76.79,76.79,76.79,2740,2740,2740,POINT (-77.016275 38.904785)
DE,2021/04/17,1867,1867,1867,71.26,71.26,71.26,2620,2620,2620,POINT (-75.452394 38.994926)
GA,2021/04/17,15051,14833,15269,78.08,75.5,80.66,19275,19240,19310,POINT (-83.426574 32.638481)
ID,2021/04/17,1700,1700,1700,52.96,52.96,52.96,3210,3210,3210,POINT (-114.659366 44.389073)
IN,2021/04/17,10167,10166,10168,60.21,60.21,60.21,16886,16886,16886,POINT (-86.2818 39.919991)
KS,2021/04/17,4298,4297,4299,55,55,55,7814,7814,7814,POINT (-98.38018 38.484729)
LA,2021/04/17,8093,8093,8093,64.76,64.76,64.76,12496,12496,12496,POINT (-91.840238 30.921314)
MD,2021/04/17,8147,8147,8147,81.8,81.8,81.8,9960,9960,9960,POINT (-76.687282 38.946466)
MI,2021/04/17,17193,17189,17197,82.87,82.87,82.87,20747,20747,20747,POINT (-85.730977 44.874798)
AK,2021/04/18,814,814,814,55.68,55.68,55.68,1462,1462,1462,POINT (-151.631889 63.631126)
AL,2021/04/18,9489,9489,9489,68.23,68.23,68.23,13908,13908,13908,POINT (-86.844516 32.756889)
AR,2021/04/18,4861,4861,4861,65.09,65.09,65.09,7468,7468,7468,POINT (-92.439162 34.899825)
CA,2021/04/18,41574,41530,41618,71.6,71.36,71.85,58063,57970,58156,POINT (-119.662127 37.211164)
CT,2021/04/18,5959,5959,5959,76.48,76.48,76.48,7792,7792,7792,POINT (-72.738288 41.575155)
DC,2021/04/18,2012,2012,2012,74.57,74.57,74.57,2698,2698,2698,POINT (-77.016275 38.904785)
DE,2021/04/18,1828,1828,1828,70.36,70.36,70.36,2598,2598,2598,POINT (-75.452394 38.994926)
GA,2021/04/18,14636,14424,14848,75.74,73.2,78.28,19324,19297,19351,POINT (-83.426574 32.638481)
ID,2021/04/18,1691,1689,1693,52.5,52.5,52.5,3221,3221,3221,POINT (-114.659366 44.389073)
IN,2021/04/18,10229,10229,10229,60.63,60.63,60.63,16870,16870,16870,POINT (-86.2818 39.919991)
KS,2021/04/18,4063,4060,4066,52.08,52.08,52.08,7801,7801,7801,POINT (-98.38018 38.484729)
LA,2021/04/18,7982,7970,7994,63.75,63.75,63.75,12522,12522,12522,POINT (-91.840238 30.921314)
MD,2021/04/18,8028,8028,8028,80.3,80.3,80.3,9997,9997,9997,POINT (-76.687282 38.946466)
MI,2021/04/18,16394,16394,16394,78.99,78.99,78.99,20754,20754,20754,POINT (-85.730977 44.874798)
AK,2021/04/19,818,818,818,55.27,55.27,55.27,1480,1480,1480,POINT (-151.631889 63.631126)
AL,2021/04/19,9762,9762,9762,70.1,70.1,70.1,13925,13925,13925,POINT (-86.844516 32.756889)
AR,2021/04/19,4916,4904,4929,65.2,64.75,65.64,7541,7533,7549,POINT (-92.439162 34.899825)
CA,2021/04/19,41582,41582,41582,71.54,71.33,71.75,58126,58054,58198,POINT (-119.662127 37.211164)
CT,2021/04/19,6025,6025,6025,77.17,77.17,77.17,7807,7807,7807,POINT (-72.738288 41.575155)
DC,2021/04/19,2029,2029,2029,74.32,74.32,74.32,2730,2730,2730,POINT (-77.016275 38.904785)
DE,2021/04/19,1908,1908,1908,73.87,73.87,73.87,2583,2583,2583,POINT (-75.452394 38.994926)
GA,2021/04/19,14929,14732,15126,77.32,77.32,77.32,19307,19307,19307,POINT (-83.426574 32.638481)
ID,2021/04/19,1785,1785,1785,55.21,55.21,55.21,3233,3233,3233,POINT (-114.659366 44.389073)
IN,2021/04/19,10191,10178,10204,60.51,60.51,60.51,16842,16842,16842,POINT (-86.2818 39.919991)
KS,2021/04/19,4179,4176,4182,53.52,53.52,53.52,7809,7809,7809,POINT (-98.38018 38.484729)
LA,2021/04/19,8138,8132,8145,64.71,64.71,64.71,12576,12576,12576,POINT (-91.840238 30.921314)
MD,2021/04/19,8129,8129,8129,82.76,82.76,82.76,9822,9822,9822,POINT (-76.687282 38.946466)
MI,2021/04/19,16632,16632,16632,79.84,79.84,79.84,20832,20832,20832,POINT (-85.730977 44.874798)
AK,2021/04/20,873,873,873,58.91,58.91,58.91,1482,1482,1482,POINT (-151.631889 63.631126)
AL,2021/04/20,10218,10218,10218,73.22,73.22,73.22,13955,13955,13955,POINT (-86.844516 32.756889)
AR,2021/04/20,5329,5329,5329,69.36,69.36,69.36,7683,7683,7683,POINT (-92.439162 34.899825)
CA,2021/04/20,43820,43809,43831,74.5,74.28,74.71,58821,58749,58893,POINT (-119.662127 37.211164)
CT,2021/04/20,6394,6394,6394,82.08,82.08,82.08,7790,7790,7790,POINT (-72.738288 41.575155)
DC,2021/04/20,2166,2166,2166,79.37,79.37,79.37,2729,2729,2729,POINT (-77.016275 38.904785)
DE,2021/04/20,1963,1963,1963,75.04,75.04,75.04,2616,2616,2616,POINT (-75.452394 38.994926)
GA,2021/04/20,15383,15209,15557,79.3,77.27,81.33,19399,19373,19425,POINT (-83.426574 32.638481)
ID,2021/04/20,1876,1876,1876,57.81,57.81,57.81,3245,3245,3245,POINT (-114.659366 44.389073)
IN,2021/04/20,10957,10957,10957,64.8,64.8,64.8,16910,16910,16910,POINT (-86.2818 39.919991)
KS,2021/04/20,4456,4456,4456,57.14,57.14,57.14,7799,7799,7799,POINT (-98.38018 38.484729)
LA,2021/04/20,8572,8572,8573,67.84,67.84,67.84,12637,12637,12637,POINT (-91.840238 30.921314)
MD,2021/04/20,8364,8364,8364,85.35,85.35,85.35,9800,9800,9800,POINT (-76.687282 38.946466)
MI,2021/04/20,17314,17314,17314,82.35,82.35,82.35,21024,21024,21024,POINT (-85.730977 44.874798)
AK,2021/04/21,866,866,866,58.51,58.51,58.51,1480,1480,1480,POINT (-151.631889 63.631126)
AL,2021/04/21,10448,10448,10448,74.8,74.8,74.8,13967,13967,13967,POINT (-86.844516 32.756889)
AR,2021/04/21,5454,5454,5454,70.57,70.57,70.57,7728,7728,7728,POINT (-92.439162 34.899825)
CA,2021/04/21,44797,44773,44821,75.71,75.45,75.98,59166,59082,59250,POINT (-119.662127 37.211164)
CT,2021/04/21,6508,6508,6508,83.37,83.37,83.37,7806,7806,7806,POINT (-72.738288 41.575155)
