state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
GA,25,125,17,28,121,18,5,164,22456,167,17829,167,705,164,192,167,85,164,6,164,28,164,2000,167,148,164,114,167,670,164,432,167,35,164,5,164,2627,167,0.793952618453865,167,17829,22456,0.039913944403555,164,705,17663,0.031798295070137,164,705,22171,0.057431121459061,164,148,2577,0.761324704986677,167,2000,2627,2021/07/03,,0,167,26,167,5,167,13,167,30,167,25,167,7,167,11,167,10,167,0,164,4,164,6,164,7,164,18,164,18,164,7,164,9,164,16,164,3,164
HI,1,24,0,1,24,0,0,25,2623,25,1822,25,60,25,13,25,13,25,0,25,0,25,136,25,13,25,12,25,58,25,53,25,2,25,1,25,217,25,0.694624475791079,25,1822,2623,0.032930845225027,25,60,1822,0.022874571101792,25,60,2623,0.059907834101382,25,13,217,0.626728110599078,25,136,217,2021/07/03,,0,25,0,25,1,25,2,25,3,25,1,25,4,25,2,25,0,25,0,25,0,25,1,25,2,25,3,25,3,25,1,25,3,25,0,25,1,25
IA,0,60,65,0,58,67,0,123,8071,125,5199,125,177,123,14,125,49,123,2,123,2,123,424,125,36,123,26,125,170,123,78,125,7,123,2,123,669,125,0.6441580968901,125,5199,8071,0.034455908117578,123,177,5137,0.022197140707299,123,177,7974,0.055384615384615,123,36,650,0.633781763826607,125,424,669,2021/07/03,,1,125,0,125,3,125,1,125,5,125,3,125,1,125,0,125,0,125,0,123,11,123,5,123,7,123,7,123,7,123,7,123,5,123,0,123,1,123
PA,23,194,6,28,189,6,11,217,30432,223,25008,223,514,217,46,223,293,217,1,216,33,216,2679,223,78,217,60,223,479,217,265,223,35,217,9,217,3665,223,0.821766561514196,223,25008,30432,0.020731658129311,217,514,24793,0.017105963791267,217,514,30048,0.021922428330523,217,78,3558,0.730968622100955,223,2679,3665,2021/07/03,,0,220,2,220,4,221,5,220,7,220,11,221,7,220,6,222,5,211,6,213,30,213,27,213,21,214,38,213,63,213,43,213,51,215,15,204,5,217
PR,8,57,1,5,60,1,0,65,9113,66,5513,66,45,65,2,66,6,65,0,65,4,65,446,66,6,65,5,66,25,65,12,66,20,65,9,65,652,66,0.604959947327993,66,5513,9113,0.008364312267658,65,45,5380,0.005044843049327,65,45,8920,0.009661835748792,65,6,621,0.684049079754601,66,446,652,2021/07/03,,0,66,0,66,0,66,1,66,0,66,0,66,1,66,0,66,0,66,0,65,0,65,0,65,0,65,0,65,2,65,3,65,1,65,0,65,0,65
RI,4,9,1,4,9,1,3,13,2175,14,1916,14,70,13,3,14,0,13,0,13,0,13,116,14,4,13,4,14,70,13,31,14,0,13,0,13,150,14,0.880919540229885,14,1916,2175,0.037473233404711,13,70,1868,0.033003300330033,13,70,2121,0.029411764705882,13,4,136,0.773333333333333,14,116,150,2021/07/03,,0,14,2,14,0,14,1,14,0,14,0,14,0,14,0,14,0,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
SC,17,60,5,17,60,5,0,80,10295,82,7677,82,135,80,21,82,18,80,0,80,1,80,698,82,41,80,32,82,133,80,105,82,2,80,0,80,1087,82,0.74570179698883,82,7677,10295,0.017814726840855,80,135,7578,0.013326752221125,80,135,10130,0.039196940726577,80,41,1046,0.642134314627415,82,698,1087,2021/07/03,,0,82,1,82,2,82,6,82,1,82,2,82,5,82,4,82,0,82,0,80,2,80,0,80,0,80,3,80,7,80,5,80,1,80,0,80,1,80
SD,1,61,3,1,61,3,2,62,2813,65,1633,65,29,62,5,65,10,62,0,62,1,62,134,65,8,62,3,65,27,62,12,65,2,62,0,62,234,65,0.580519018841095,65,1633,2813,0.018102372034956,62,29,1602,0.010560815731974,62,29,2746,0.035874439461883,62,8,223,0.572649572649573,65,134,234,2021/07/03,,0,65,2,65,0,65,0,65,1,65,1,65,1,65,0,65,0,65,0,62,0,62,0,62,4,62,4,62,0,62,1,62,1,62,0,62,0,62
TN,7,89,46,28,68,46,0,97,20364,142,12951,130,287,97,29,97,24,97,1,97,1,97,1593,139,92,97,82,97,282,97,229,97,5,97,4,97,2396,142,0.668438709677419,130,12951,19375,0.024390243902439,97,287,11767,0.01655323566732,97,287,17338,0.04097995545657,97,92,2245,0.674714104193138,139,1593,2361,2021/07/03,,0,97,0,97,2,97,1,97,3,97,9,97,6,97,2,97,6,97,1,97,2,97,2,97,4,97,4,97,3,97,2,97,2,97,4,97,1,97
TX,78,401,59,93,386,59,79,533,63249,538,44540,538,2147,533,260,538,367,533,14,533,38,533,5079,538,616,533,574,538,2091,533,1706,538,56,533,43,533,6506,538,0.704200856930544,538,44540,63249,0.04883096797671,533,2147,43968,0.034343208138716,533,2147,62516,0.096885813148789,533,616,6358,0.780664002459268,538,5079,6506,2021/07/03,,1,538,23,538,40,538,35,538,38,538,49,538,29,538,21,538,24,538,9,533,19,533,36,533,44,533,61,533,84,533,59,533,47,533,8,533,20,533
UT,1,48,9,1,48,9,0,57,5818,58,3453,58,230,57,43,58,3,57,3,57,0,57,419,58,95,57,97,58,225,57,220,58,5,57,0,57,631,58,0.593502921966312,58,3453,5818,0.067567567567568,57,230,3404,0.040090639707164,57,230,5737,0.154975530179445,57,95,613,0.664025356576862,58,419,631,2021/07/03,,0,58,6,58,7,58,9,58,6,58,6,58,5,58,4,58,0,58,0,57,0,57,0,57,1,57,0,57,1,57,0,57,1,57,0,57,0,57
VA,17,67,20,18,66,20,20,101,17782,104,12926,104,236,101,28,104,111,101,1,101,8,101,1273,104,49,101,49,104,232,101,164,104,4,101,2,101,1907,104,0.726914857721291,104,12926,17782,0.018457688096355,101,236,12786,0.013463403502767,101,236,17529,0.026372443487621,101,49,1858,0.667540639748296,104,1273,1907,2021/07/03,,0,104,4,104,4,104,4,104,6,104,3,104,4,104,2,104,1,104,1,101,6,101,5,101,8,101,16,101,22,101,28,101,24,101,1,101,3,101
VI,2,0,0,2,0,0,0,2,168,2,86,2,4,2,0,2,0,2,0,2,0,2,6,2,3,2,3,2,4,2,4,2,0,2,0,2,20,2,0.511904761904762,2,86,168,0.046511627906977,2,4,86,0.023809523809524,2,4,168,0.15,2,3,20,0.3,2,6,20,2021/07/03,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
VT,1,15,1,1,15,1,0,16,1256,17,870,17,4,16,1,17,1,16,0,16,0,16,74,17,1,16,1,17,4,16,4,17,0,16,0,16,105,17,0.692675159235669,17,870,1256,0.004711425206125,16,4,849,0.003284072249589,16,4,1218,0.010309278350515,16,1,97,0.704761904761905,17,74,105,2021/07/03,,0,17,0,17,0,17,0,17,0,17,0,17,1,17,0,17,0,17,0,16,0,16,0,16,1,16,0,16,0,16,0,16,0,16,0,16,0,16
WA,7,94,2,8,93,2,11,101,13124,103,9769,103,456,101,39,103,136,101,0,101,9,101,941,103,102,101,83,103,443,101,267,103,13,101,2,101,1279,103,0.744361475160012,103,9769,13124,0.047224523612262,101,456,9656,0.035101223924255,101,456,12991,0.081274900398406,101,102,1255,0.735731039874902,103,941,1279,2021/07/03,,0,103,5,103,6,103,5,103,5,103,6,103,7,103,4,103,1,103,2,101,13,101,17,101,9,101,15,101,18,101,25,101,14,101,23,101,2,101
WI,7,115,21,13,109,21,1,140,12831,143,8476,143,114,140,21,143,39,140,0,140,12,140,793,143,33,140,27,143,103,140,75,143,11,140,3,140,1522,143,0.660587639311044,143,8476,12831,0.01374321880651,140,114,8295,0.009067769646834,140,114,12572,0.022448979591837,140,33,1470,0.521024967148489,143,793,1522,2021/07/03,,1,143,2,143,2,143,1,143,2,143,3,143,6,143,3,143,1,143,0,140,1,140,1,140,4,140,3,140,11,140,8,140,11,140,0,140,2,140
MS,9,96,2,13,92,2,3,105,8794,107,5725,107,242,105,33,107,31,105,1,105,5,105,607,107,64,105,46,107,226,105,167,107,16,105,3,105,846,107,0.651012053672959,107,5725,8794,0.042568161829376,105,242,5685,0.027745929832607,105,242,8722,0.077481840193705,105,64,826,0.717494089834515,107,607,846,2021/07/03,,1,107,8,107,3,107,3,107,5,107,5,107,4,107,4,107,0,107,1,105,3,105,5,105,4,105,5,105,8,105,4,105,1,105,0,105,2,105
MT,5,61,1,5,61,1,0,66,3168,67,2147,67,50,66,13,67,6,66,0,66,2,66,147,67,9,66,9,67,48,66,47,67,2,66,1,66,225,67,0.677714646464646,67,2147,3168,0.023419203747073,66,50,2135,0.01592863969417,66,50,3139,0.041095890410959,66,9,219,0.653333333333333,67,147,225,2021/07/03,,0,67,0,67,1,67,0,67,2,67,2,67,3,67,5,67,0,67,0,66,1,66,2,66,1,66,0,66,0,66,0,66,2,66,0,66,1,66
NC,3,112,12,4,111,12,14,123,23395,127,17069,127,428,123,51,127,94,123,5,123,5,123,1759,127,116,123,107,127,402,123,352,127,26,123,13,123,2369,127,0.729600341953409,127,17069,23395,0.025299994088786,123,428,16917,0.018509708947801,123,428,23123,0.050325379609544,123,116,2305,0.742507387083157,127,1759,2369,2021/07/03,,0,127,5,127,5,127,8,127,7,127,10,127,8,127,7,127,1,127,4,123,3,123,10,123,10,123,9,123,18,123,27,123,13,123,0,123,11,123
ND,11,38,1,11,38,1,4,49,2414,50,1658,50,35,49,1,50,7,49,0,49,2,49,111,50,7,49,5,50,32,49,17,50,3,49,0,49,197,50,0.686826843413422,50,1658,2414,0.021315468940317,49,35,1642,0.01465661641541,49,35,2388,0.036269430051813,49,7,193,0.563451776649746,50,111,197,2021/07/03,,0,50,0,50,1,50,0,50,0,50,0,50,0,50,0,50,0,50,0,49,0,49,1,49,1,49,1,49,1,49,2,49,1,49,0,49,0,49
NE,9,90,1,15,84,1,0,100,4530,100,3011,100,72,100,13,100,11,100,0,100,0,100,358,100,18,100,17,100,72,100,58,100,0,100,0,100,571,100,0.664679911699779,100,3011,4530,0.023912321487878,100,72,3011,0.015894039735099,100,72,4530,0.031523642732049,100,18,571,0.626970227670753,100,358,571,2021/07/03,,0,100,1,100,3,100,2,100,1,100,3,100,2,100,1,100,0,100,0,100,2,100,1,100,1,100,1,100,3,100,1,100,2,100,0,100,0,100
NH,3,23,4,4,22,4,0,30,3126,30,2307,30,20,30,2,30,9,30,0,30,0,30,180,30,4,30,4,30,20,30,16,30,0,30,0,30,272,30,0.738003838771593,30,2307,3126,0.008669267446901,30,20,2307,0.00639795265515,30,20,3126,0.014705882352941,30,4,272,0.661764705882353,30,180,272,2021/07/03,,0,30,0,30,0,30,0,30,1,30,0,30,0,30,1,30,0,30,0,30,4,30,1,30,0,30,0,30,0,30,3,30,1,30,0,30,0,30
NJ,5,83,5,6,80,7,20,92,24110,93,16797,93,342,92,44,93,128,92,1,92,0,92,1277,93,51,92,41,93,340,92,256,93,2,92,0,92,3041,93,0.696681874740772,93,16797,24110,0.020399642111542,92,342,16765,0.014228657014478,92,342,24036,0.016859504132231,92,51,3025,0.419927655376521,93,1277,3041,2021/07/03,,0,93,3,93,4,93,8,93,10,93,6,93,5,93,6,93,2,92,1,92,2,92,6,92,7,92,11,92,11,92,13,92,17,92,60,91,3,92
NM,15,40,1,17,38,1,2,54,4339,56,3048,54,81,54,10,56,15,55,0,54,4,55,310,54,25,54,25,55,78,54,70,55,3,54,0,54,430,56,0.709167054443927,54,3048,4298,0.027099364335898,53,81,2989,0.019212523719165,54,81,4216,0.062189054726368,54,25,402,0.731132075471698,54,310,424,2021/07/03,,0,55,0,54,1,54,0,54,4,54,3,54,2,54,0,54,0,55,0,54,2,53,1,53,3,53,2,53,3,53,2,53,2,53,0,54,0,54
NV,1,18,43,1,18,43,37,60,8724,62,6520,62,575,60,75,62,159,60,0,60,6,60,616,62,113,60,114,62,568,60,518,62,7,60,11,60,872,62,0.747363594681339,62,6520,8724,0.08967560823456,60,575,6412,0.067235734331151,60,575,8552,0.139334155363748,60,113,811,0.706422018348624,62,616,872,2021/07/03,,0,62,4,62,8,62,12,62,13,62,19,62,14,62,5,62,0,62,0,60,5,60,8,60,14,60,12,60,14,60,86,60,19,60,1,60,2,60
NY,5,190,9,5,190,9,76,195,52145,204,38843,204,753,195,64,204,141,195,5,195,21,195,3267,204,131,195,98,204,713,195,375,204,40,195,10,195,5331,204,0.744903634097229,204,38843,52145,0.019534087371589,195,753,38548,0.014606044147884,195,753,51554,0.025129483982352,195,131,5213,0.61283061339336,204,3267,5331,2021/07/03,,2,204,11,204,8,204,3,204,5,204,15,204,8,204,9,204,3,203,1,195,10,195,19,195,16,195,27,195,17,195,26,195,19,195,6,194,3,195
OH,12,207,11,17,202,11,29,227,32344,230,23015,230,655,227,50,230,151,227,2,227,81,227,2641,230,108,227,65,230,568,227,220,230,87,227,5,227,4164,230,0.711569379173881,230,23015,32344,0.028623869247913,227,655,22883,0.020411343097538,227,655,32090,0.026296566837107,227,108,4107,0.634245917387128,230,2641,4164,2021/07/03,,0,229,4,229,7,229,5,229,7,229,13,230,9,229,5,229,0,230,0,226,8,226,10,226,5,226,10,226,14,227,6,226,14,226,0,227,4,226
OK,31,104,3,31,104,3,7,136,9012,138,6342,138,274,136,62,138,55,136,0,136,4,136,629,138,70,136,64,138,245,136,197,138,29,136,26,136,847,138,0.703728362183755,138,6342,9012,0.044016064257028,136,274,6225,0.030977953646128,136,274,8845,0.08695652173913,136,70,805,0.742621015348288,138,629,847,2021/07/03,,1,138,3,138,3,138,5,138,20,138,20,138,7,138,3,138,0,138,3,136,12,136,5,136,3,136,6,136,8,136,12,136,6,136,0,136,1,136
OR,1,58,2,2,57,2,10,59,6862,61,5066,61,172,59,12,61,47,59,1,59,3,59,511,61,38,59,27,61,166,59,118,61,6,59,2,59,791,61,0.738268726318857,61,5066,6862,0.034593724859212,59,172,4972,0.025725396350583,59,172,6686,0.049543676662321,59,38,767,0.646017699115044,61,511,791,2021/07/03,,0,61,0,61,2,61,1,61,1,61,5,61,3,61,0,61,0,61,0,59,2,59,3,59,3,59,5,59,12,59,9,59,13,59,0,59,1,59
ID,3,38,10,4,37,10,0,50,3726,51,2320,51,75,50,4,51,2,50,0,50,0,50,203,51,20,50,20,51,72,50,65,51,3,50,2,50,301,51,0.622651637144391,51,2320,3726,0.032851511169514,50,75,2283,0.020347259902333,50,75,3686,0.06872852233677,50,20,291,0.674418604651163,51,203,301,2021/07/03,,0,51,1,50,0,50,0,50,0,50,1,50,1,50,1,50,0,51,0,50,0,49,0,49,0,49,1,49,1,49,0,49,0,49,0,50,1,50
IL,12,156,22,10,158,22,61,185,29781,190,20887,190,463,185,39,190,257,185,0,185,45,185,1981,190,67,185,54,190,431,185,282,190,32,185,7,185,3262,190,0.701353211779322,190,20887,29781,0.022412624649046,185,463,20658,0.015730108038323,185,463,29434,0.020944045014067,185,67,3199,0.607296137339056,190,1981,3262,2021/07/03,,0,190,2,189,2,189,4,189,9,189,7,189,10,189,5,189,0,190,8,185,31,184,27,184,25,184,34,184,42,184,38,184,48,184,4,185,9,185
