state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
OR,4,53,7,3,54,7,15,62,7094,64,5206,64,246,62,21,64,38,62,1,62,5,62,538,64,59,62,47,64,241,62,183,64,5,62,1,62,803,64,0.733859599661686,64,5206,7094,0.048178613396005,62,246,5106,0.035564551105971,62,246,6917,0.075738125802311,62,59,779,0.669987546699876,64,538,803,2021/07/21,,1,64,2,64,3,64,2,64,6,64,3,64,2,64,2,64,0,64,0,62,3,62,1,62,3,62,7,62,5,62,11,62,8,62,0,62,3,62
PA,23,195,6,27,191,6,14,218,31059,224,24184,224,602,218,59,224,259,218,2,214,32,213,2622,224,116,218,96,224,573,218,394,224,29,217,8,217,3716,224,0.778647091020316,224,24184,31059,0.025154604713355,218,602,23932,0.019621263974447,218,602,30681,0.032141867553339,218,116,3609,0.705597416576964,224,2622,3716,2021/07/21,,0,220,4,219,5,220,4,220,6,219,15,220,14,218,5,221,6,207,2,213,26,213,35,213,16,213,38,212,47,212,44,213,45,214,7,201,4,218
PR,1,9,56,1,9,56,1,65,9148,66,5518,66,107,65,5,66,15,65,1,65,10,65,444,66,25,65,15,66,86,65,66,66,21,65,4,65,665,66,0.603191954525579,66,5518,9148,0.019818484904612,65,107,5399,0.011947297900849,65,107,8956,0.039432176656151,65,25,634,0.667669172932331,66,444,665,2021/07/21,,0,66,1,66,0,66,0,66,1,66,0,66,1,66,1,66,1,66,0,65,1,65,4,65,0,65,2,65,2,65,2,65,4,65,0,65,1,65
RI,4,9,2,4,9,2,0,14,2449,15,2271,15,76,14,2,15,2,14,0,14,0,14,134,15,4,14,4,15,76,14,34,15,0,14,0,14,162,15,0.927317272356064,15,2271,2449,0.034234234234234,14,76,2220,0.031879194630872,14,76,2384,0.027210884353741,14,4,147,0.82716049382716,15,134,162,2021/07/21,,0,15,0,15,0,15,0,15,0,15,1,15,1,15,0,15,0,15,0,14,1,14,0,14,1,14,0,14,0,14,0,14,0,14,0,14,2,14
SC,20,60,5,20,60,5,3,83,11176,85,8526,85,385,83,55,85,33,83,0,83,1,83,899,85,111,83,111,85,382,83,361,85,3,83,2,83,1255,85,0.762884753042233,85,8526,11176,0.045664808445024,83,385,8431,0.034965034965035,83,385,11011,0.091433278418451,83,111,1214,0.716334661354582,85,899,1255,2021/07/21,,0,85,8,85,4,85,8,85,8,85,9,85,11,85,5,85,2,80,0,83,2,83,6,83,3,83,4,83,7,83,6,83,4,83,1,78,5,83
SD,0,62,3,0,62,3,5,62,2822,65,1645,65,33,62,3,65,7,62,0,62,0,62,118,65,13,62,10,65,33,62,19,65,0,62,0,62,234,65,0.582919914953933,65,1645,2822,0.020382952439778,62,33,1619,0.011978221415608,62,33,2755,0.058295964125561,62,13,223,0.504273504273504,65,118,234,2021/07/21,,0,65,0,65,0,65,0,65,2,65,0,65,1,65,0,65,0,65,0,62,1,62,1,62,1,62,1,62,2,62,0,62,1,62,0,62,0,62
TN,6,49,86,5,50,86,2,56,20128,141,12590,125,497,56,45,56,19,56,1,56,2,56,1648,137,157,56,149,56,492,56,443,56,5,56,4,56,2482,141,0.667019867549669,125,12590,18875,0.073390431187242,56,497,6772,0.047664716601132,56,497,10427,0.10254735467015,56,157,1531,0.684385382059801,137,1648,2408,2021/07/21,,1,56,4,56,5,56,4,56,9,56,9,56,6,56,7,56,0,56,2,56,2,56,2,56,5,56,1,56,3,56,3,56,1,56,0,56,1,56
TX,97,421,75,113,405,75,48,588,69721,593,52113,593,4505,588,706,593,385,588,12,588,66,588,5978,593,1257,588,1214,593,4411,588,4012,593,94,588,57,588,6908,593,0.747450552918059,593,52113,69721,0.087441770186335,588,4505,51520,0.065317307274072,588,4505,68971,0.186443191931178,588,1257,6742,0.865373480023162,593,5978,6908,2021/07/21,,4,593,56,593,83,593,119,593,138,593,113,593,83,593,56,592,54,593,4,588,40,588,49,588,45,588,71,588,57,588,68,588,35,588,16,588,32,588
UT,1,46,9,1,46,9,0,55,5754,56,3450,56,316,55,40,56,3,55,4,55,0,55,429,56,136,55,135,56,307,55,292,56,9,55,0,55,632,56,0.599582898852972,56,3450,5754,0.093215339233038,55,316,3390,0.055643599225216,55,316,5679,0.221498371335505,55,136,614,0.67879746835443,56,429,632,2021/07/21,,0,56,3,56,6,56,4,56,8,56,10,56,5,56,4,56,0,56,0,55,0,55,0,55,0,55,1,55,1,55,1,55,0,55,0,55,1,55
VA,16,68,20,18,66,20,22,101,17939,104,12563,104,411,101,43,104,119,101,2,101,17,101,1202,104,96,101,81,104,399,101,304,104,12,101,6,101,1920,104,0.700317743463961,104,12563,17939,0.03307847082495,101,411,12425,0.023253182461103,101,411,17675,0.051585169263837,101,96,1861,0.626041666666667,104,1202,1920,2021/07/21,,0,104,5,104,4,104,7,104,5,104,9,104,8,104,4,104,1,104,1,101,9,101,8,101,10,101,19,101,32,101,19,101,18,101,3,101,2,101
