state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-12-10,"534,325","534,013","534,637",75.45,75.43,75.48,"708,436","708,201","708,671"
CW,2020-12-11,"530,049","529,710","530,388",74.89,74.78,75.01,"707,850","707,564","708,135"
CW,2020-12-12,"513,963","513,536","514,390",72.88,72.72,73.04,"705,383","704,989","705,777"
CW,2020-12-13,"501,455","501,092","501,819",71.43,71.29,71.57,"702,181","701,829","702,533"
CW,2020-12-14,"506,201","505,921","506,482",72.00,71.91,72.10,"703,147","702,924","703,369"
CW,2020-12-15,"527,601","527,313","527,889",74.57,74.47,74.67,"707,640","707,387","707,893"
CW,2020-12-16,"533,839","533,461","534,217",75.20,75.05,75.35,"709,982","709,641","710,323"
CW,2020-12-17,"532,581","532,263","532,899",74.83,74.70,74.96,"711,846","711,509","712,184"
CW,2020-12-18,"530,088","529,930","530,246",74.60,74.55,74.65,"710,641","710,606","710,676"
CW,2020-12-19,"511,627","511,442","511,812",72.29,72.22,72.36,"707,782","707,631","707,934"
CW,2020-12-20,"498,550","498,365","498,736",70.74,70.65,70.83,"704,776","704,486","705,065"
CW,2020-12-21,"503,375","503,252","503,498",71.30,71.25,71.35,"706,100","705,943","706,256"
CW,2020-12-22,"520,788","520,550","521,026",73.45,73.36,73.55,"709,119","708,878","709,360"
CW,2020-12-23,"518,271","517,977","518,566",73.09,72.99,73.19,"709,183","709,113","709,254"
CW,2020-12-24,"492,657","492,449","492,865",70.15,70.04,70.26,"702,379","702,033","702,725"
CW,2020-12-25,"452,138","451,810","452,466",65.00,64.87,65.13,"695,562","695,324","695,800"
CW,2020-12-26,"452,405","452,192","452,618",65.01,64.92,65.09,"695,949","695,810","696,088"
CW,2020-12-27,"470,602","470,443","470,761",67.45,67.37,67.52,"697,742","697,530","697,954"
CW,2020-12-28,"490,666","490,545","490,788",70.07,70.02,70.12,"700,264","700,152","700,376"
CW,2020-12-29,"519,210","519,140","519,279",73.50,73.48,73.53,"706,374","706,330","706,417"
CW,2020-12-30,"528,351","528,263","528,439",74.61,74.57,74.65,"708,140","708,051","708,230"
CW,2020-12-31,"522,907","522,731","523,083",74.08,74.01,74.15,"705,881","705,722","706,039"
CW,2021-01-01,"497,612","497,487","497,737",70.85,70.80,70.91,"702,302","702,131","702,472"
CW,2021-01-02,"490,243","489,755","490,731",69.89,69.66,70.11,"701,496","700,875","702,118"
CW,2021-01-03,"495,034","494,741","495,327",70.62,70.48,70.75,"701,031","700,644","701,418"
