state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state
WA,10,93,2,9,94,2,15,103,13311,105,9706,105,667,103,77,105,135,103,0,103,9,103,940,105,141,103,114,105,622,103,392,105,45,103,6,103,1315,105,0.729171362031403,105,9706,13311,0.069421315570358,103,667,9608,0.05061850193519,103,667,13177,0.109727626459144,103,141,1285,0.714828897338403,105,940,1315,2021/04/05,POINT (-120.592492 47.411715)
WI,10,117,21,13,114,21,0,145,13212,148,8762,148,372,145,74,148,64,145,1,145,8,145,926,148,95,145,94,148,361,145,328,148,11,145,3,145,1615,148,0.663184983348471,148,8762,13212,0.043341488989864,145,372,8583,0.028719215625724,145,372,12953,0.060780550223928,145,95,1563,0.573374613003096,148,926,1615,2021/04/05,POINT (-89.732969 44.639954)
WV,12,47,4,15,44,4,1,59,6185,63,4817,63,302,59,39,63,70,59,2,59,0,59,513,63,84,59,82,63,297,59,278,63,5,59,3,59,667,63,0.778819725141471,63,4817,6185,0.064023743905024,59,302,4717,0.050408946753464,59,302,5991,0.134831460674157,59,84,623,0.76911544227886,63,513,667,2021/04/05,POINT (-80.613729 38.642579)
AK,2,22,0,2,22,0,0,24,1673,24,957,24,45,24,6,24,1,24,0,24,0,24,92,24,15,24,15,24,45,24,43,24,0,24,0,24,131,24,0.572026300059773,24,957,1673,0.047021943573668,24,45,957,0.026897788404065,24,45,1673,0.114503816793893,24,15,131,0.702290076335878,24,92,131,2021/04/05,POINT (-151.631889 63.631126)
AL,25,78,14,27,76,14,4,112,15518,117,11339,117,420,112,52,114,81,112,2,112,4,112,1322,117,117,112,108,114,408,112,334,114,12,112,5,112,1620,117,0.730699832452636,117,11339,15518,0.03827227993439,112,420,10974,0.027934818756235,112,420,15035,0.073863636363636,112,117,1584,0.816049382716049,117,1322,1620,2021/04/05,POINT (-86.844516 32.756889)
AR,18,89,2,21,86,2,2,107,9356,109,6615,109,191,107,29,109,38,107,0,107,13,107,694,109,54,107,41,109,187,107,132,109,4,107,0,107,1022,109,0.707032920051304,109,6615,9356,0.028978910635715,107,191,6591,0.020504562533548,107,191,9315,0.053731343283582,107,54,1005,0.679060665362035,109,694,1022,2021/04/05,POINT (-92.439162 34.899825)
AZ,23,99,3,25,97,3,3,122,17286,125,11924,125,588,122,62,125,140,122,2,122,3,122,1105,125,118,122,91,125,573,122,359,125,15,122,9,122,2262,125,0.689806780053222,125,11924,17286,0.050170648464164,122,588,11720,0.034647339579282,122,588,16971,0.054004576659039,122,118,2185,0.488505747126437,125,1105,2262,2021/04/05,POINT (-111.664616 34.293239)
CA,68,309,39,81,296,39,30,408,63326,416,47176,416,2176,407,282,416,418,408,4,407,9,407,4863,415,482,407,457,415,2130,407,1848,415,46,407,35,407,7054,415,0.744970470264978,416,47176,63326,0.046685260673675,407,2176,46610,0.034822685955703,407,2176,62488,0.070047958145618,407,482,6881,0.68939608732634,415,4863,7054,2021/04/05,POINT (-119.662127 37.211164)
CO,7,84,13,7,84,13,10,102,11866,104,8231,104,486,102,88,104,53,102,6,102,8,102,855,104,134,102,132,104,468,102,418,104,18,102,7,102,1276,104,0.693662565312658,104,8231,11866,0.059771245849219,102,486,8131,0.04133004507186,102,486,11759,0.107803700724055,102,134,1243,0.670062695924765,104,855,1276,2021/04/05,POINT (-105.547832 38.998552)
CT,4,35,1,4,35,1,18,39,8466,40,6802,40,595,39,94,40,48,39,2,39,0,39,642,40,125,39,122,40,585,39,522,40,10,39,5,39,1058,40,0.803449090479565,40,6802,8466,0.088292031458673,39,595,6739,0.071027814253313,39,595,8377,0.120656370656371,39,125,1036,0.606805293005671,40,642,1058,2021/04/05,POINT (-72.738288 41.575155)
DC,0,12,2,0,12,2,2,12,3414,14,2581,14,185,13,15,14,77,13,0,13,6,13,284,14,58,12,48,13,168,13,132,14,17,13,7,13,344,14,0.756004686584652,14,2581,3414,0.073911306432281,13,185,2503,0.05628232430788,13,185,3287,0.179012345679012,12,58,324,0.825581395348837,14,284,344,2021/04/05,POINT (-77.016275 38.904785)
DE,0,14,2,0,14,2,4,15,3308,16,2435,16,199,15,23,16,48,15,2,15,3,15,159,16,17,15,17,16,189,15,144,16,10,15,5,15,194,16,0.736094316807739,16,2435,3308,0.082469954413593,15,199,2413,0.060744810744811,15,199,3276,0.091397849462366,15,17,186,0.819587628865979,16,159,194,2021/04/05,POINT (-75.452394 38.994926)
FL,8,244,15,28,224,15,67,261,58961,267,45953,267,3550,261,515,267,215,261,4,261,11,261,5125,267,748,261,723,267,3493,261,3132,267,57,261,37,261,6484,267,0.779379589898407,267,45953,58961,0.078470380194518,261,3550,45240,0.061215340046903,261,3550,57992,0.119355353438647,261,748,6267,0.790407156076496,267,5125,6484,2021/04/05,POINT (-82.420978 28.260731)
GA,31,129,9,36,123,10,14,166,22789,169,17520,169,1432,166,304,169,141,166,8,166,32,166,2164,169,357,166,314,169,1400,166,1103,169,32,166,7,166,2783,169,0.768791961033832,169,17520,22789,0.082536023054755,166,1432,17350,0.063650102231309,166,1432,22498,0.130625686059276,166,357,2733,0.777578153072224,169,2164,2783,2021/04/05,POINT (-83.426574 32.638481)
HI,1,21,4,2,20,4,1,26,2655,26,1891,26,66,26,10,26,8,26,0,26,1,26,132,26,13,26,12,26,63,26,52,26,3,26,0,26,220,26,0.712241054613936,26,1891,2655,0.034902168164992,26,66,1891,0.024858757062147,26,66,2655,0.059090909090909,26,13,220,0.6,26,132,220,2021/04/05,POINT (-157.854309 21.361013)
IA,2,42,82,2,42,82,0,124,8064,126,5170,126,230,124,47,126,9,124,0,124,0,124,475,126,53,124,52,126,226,124,214,126,4,124,4,124,676,126,0.641121031746032,126,5170,8064,0.045160023561751,124,230,5093,0.028869084975524,124,230,7967,0.080669710806697,124,53,657,0.702662721893491,126,475,676,2021/04/05,POINT (-93.500061 42.074659)
ID,4,40,8,4,40,8,1,51,3726,52,2176,52,162,51,14,52,6,51,0,51,1,51,200,52,40,51,41,52,160,51,140,52,2,51,1,51,306,52,0.584004294149222,52,2176,3726,0.07577174929841,51,162,2138,0.043962008141113,51,162,3685,0.133333333333333,51,40,300,0.65359477124183,52,200,306,2021/04/05,POINT (-114.659366 44.389073)
IL,10,169,23,10,169,23,8,197,31458,202,22246,202,1880,197,263,202,328,197,5,197,28,197,2224,202,377,197,347,202,1847,197,1573,202,33,197,17,197,3468,202,0.707165109034268,202,22246,31458,0.08551673944687,197,1880,21984,0.060452104569279,197,1880,31099,0.11075205640423,197,377,3404,0.641291810841984,202,2224,3468,2021/04/05,POINT (-89.148632 40.124144)
IN,11,152,2,11,152,2,1,163,19128,165,12396,165,889,163,109,165,107,163,2,163,8,163,1516,165,185,163,162,165,866,163,574,165,23,163,6,163,2235,165,0.648055207026349,165,12396,19128,0.072347005208333,163,889,12288,0.046828908554572,163,889,18984,0.084629460201281,163,185,2186,0.678299776286354,165,1516,2235,2021/04/05,POINT (-86.2818 39.919991)
KS,14,130,4,15,129,4,0,145,8763,148,5128,148,169,145,17,148,28,145,1,145,4,145,576,148,39,145,38,148,166,145,147,148,3,145,1,145,840,148,0.58518772110008,148,5128,8763,0.033228470310657,145,169,5086,0.019474533302604,145,169,8678,0.047560975609756,145,39,820,0.685714285714286,148,576,840,2021/04/05,POINT (-98.38018 38.484729)
KY,0,25,93,4,112,2,0,116,14473,118,8779,118,407,116,113,118,60,116,0,116,5,116,1119,118,84,116,89,118,389,116,324,118,18,116,4,116,1833,118,0.606577765494369,118,8779,14473,0.047057463290554,116,407,8649,0.028475477506472,116,407,14293,0.046979865771812,116,84,1788,0.610474631751228,118,1119,1833,2021/04/05,POINT (-85.290484 37.526683)
LA,42,174,6,46,170,6,0,216,14145,222,9180,222,273,222,43,217,9,217,3,217,0,217,1178,222,96,222,90,222,266,222,325,222,7,222,2,222,1834,222,0.648992576882291,222,9180,14145,0.029738562091503,222,273,9180,0.019300106044539,222,273,14145,0.052344601962923,222,96,1834,0.642311886586696,222,1178,1834,2021/04/05,POINT (-91.840238 30.921314)
MA,11,89,1,10,90,1,13,100,19185,101,16095,101,643,100,93,101,101,100,9,100,4,100,1066,101,183,100,174,101,621,100,519,101,22,100,12,100,1409,101,0.83893666927287,101,16095,19185,0.040230244634925,100,643,15983,0.033751509107133,100,643,19051,0.132512671976828,100,183,1381,0.756564939673527,101,1066,1409,2021/04/05,POINT (-71.481104 42.151077)
MD,5,51,5,2,54,5,15,60,11927,61,9869,61,1486,60,171,61,258,60,4,60,7,60,1043,61,331,60,309,61,1468,60,1212,61,18,60,12,60,1367,61,0.827450322797015,61,9869,11927,0.151648127359935,60,1486,9799,0.125687219825763,60,1486,11823,0.249059443190369,60,331,1329,0.762984637893197,61,1043,1367,2021/04/05,POINT (-76.687282 38.946466)
ME,4,26,9,2,28,9,0,38,3311,39,2339,39,83,38,7,39,14,38,0,38,1,38,238,39,34,38,32,39,81,38,68,39,2,38,1,38,326,39,0.706433101781939,39,2339,3311,0.036008676789588,38,83,2305,0.025358997861289,38,83,3273,0.107594936708861,38,34,316,0.730061349693252,39,238,326,2021/04/05,POINT (-69.06137 45.117911)
MI,14,146,3,16,144,3,19,160,23618,163,18982,163,3849,160,623,163,65,160,8,160,7,159,2147,163,755,160,738,163,3791,160,3621,163,58,160,41,160,2617,163,0.803709035481412,163,18982,23618,0.203629245582478,160,3849,18902,0.16387091280654,160,3849,23488,0.291618385477018,160,755,2589,0.820405043943447,163,2147,2617,2021/04/05,POINT (-85.730977 44.874798)
MN,14,112,14,14,112,14,14,139,10248,140,8124,140,719,139,107,140,45,139,1,139,2,139,726,140,147,139,136,140,706,139,609,140,13,139,9,139,953,140,0.792740046838408,140,8124,10248,0.089998748278883,139,719,7989,0.071421476110063,139,719,10067,0.16030534351145,139,147,917,0.761804826862539,140,726,953,2021/04/05,POINT (-94.198308 46.349153)
MO,24,97,19,27,94,19,11,136,17179,140,13886,140,803,136,53,140,155,136,2,136,32,135,1437,140,149,136,117,140,765,136,512,140,38,136,9,135,1764,140,0.80831247453286,140,13886,17179,0.05877616747182,136,803,13662,0.047520416617351,136,803,16898,0.087698646262507,136,149,1699,0.814625850340136,140,1437,1764,2021/04/05,POINT (-92.477244 38.3675)
MS,10,95,2,12,93,2,0,105,8682,107,5507,107,254,105,23,107,40,105,0,105,9,105,595,107,75,105,58,107,243,105,179,107,11,105,4,105,842,107,0.634300852338171,107,5507,8682,0.046460581671849,105,254,5467,0.029504007434081,105,254,8609,0.091240875912409,105,75,822,0.706650831353919,107,595,842,2021/04/05,POINT (-89.65344 32.713378)
MT,6,60,1,6,60,1,4,66,3194,67,2078,67,46,66,18,67,7,66,0,66,3,66,131,67,7,66,8,67,46,66,47,67,0,66,0,66,226,67,0.650594865372574,67,2078,3194,0.022330097087379,66,46,2060,0.014533965244866,66,46,3165,0.031818181818182,66,7,220,0.579646017699115,67,131,226,2021/04/05,POINT (-109.645127 47.033521)
NC,3,125,4,5,123,4,24,128,24267,132,18409,132,1041,128,99,132,87,128,0,128,6,128,1903,132,255,128,241,132,1012,128,922,132,29,128,21,128,2479,132,0.758602217002514,132,18409,24267,0.057128745472506,128,1041,18222,0.043398507524909,128,1041,23987,0.105371900826446,128,255,2420,0.767648245260186,132,1903,2479,2021/04/05,POINT (-79.130883 35.52603)
ND,12,37,1,12,37,1,24,49,2418,50,1677,50,102,49,32,50,15,49,0,49,5,49,124,50,13,49,9,50,98,49,67,50,4,49,0,49,200,50,0.693548387096774,50,1677,2418,0.061482820976492,49,102,1659,0.042642140468227,49,102,2392,0.066326530612245,49,13,196,0.62,50,124,200,2021/04/05,POINT (-100.46931 47.446305)
NE,7,93,1,13,87,1,3,100,4890,101,3220,101,200,100,23,101,24,100,4,100,0,100,389,101,72,100,68,101,196,100,182,101,4,100,4,100,578,101,0.658486707566462,101,3220,4890,0.06263701847792,100,200,3193,0.041580041580042,100,200,4810,0.128113879003559,100,72,562,0.673010380622837,101,389,578,2021/04/05,POINT (-99.810595 41.527099)
NH,3,26,1,4,25,1,2,30,3131,30,2312,30,120,30,18,30,15,30,1,30,2,30,188,30,27,30,23,30,118,30,103,30,2,30,1,30,282,30,0.738422229319706,30,2312,3131,0.051903114186851,30,120,2312,0.03832641328649,30,120,3131,0.095744680851064,30,27,282,0.666666666666667,30,188,282,2021/04/05,POINT (-71.57139 43.680429)
NJ,7,80,9,7,80,9,80,95,24543,96,17579,96,2446,95,323,96,162,95,5,95,1,95,1462,96,418,95,403,96,2413,95,2234,96,33,95,6,95,3065,96,0.716253106792161,96,17579,24543,0.139460630594675,95,2446,17539,0.099963218766603,95,2446,24469,0.137094129222696,95,418,3049,0.47699836867863,96,1462,3065,2021/04/05,POINT (-74.655514 40.110253)
NM,15,38,1,17,36,1,3,53,4370,54,2965,54,130,53,20,54,11,53,0,53,1,53,339,54,40,53,32,54,123,53,115,54,7,53,2,53,429,54,0.678489702517162,54,2965,4370,0.044905008635579,53,130,2895,0.030523597088518,53,130,4259,0.098039215686275,53,40,408,0.79020979020979,54,339,429,2021/04/05,POINT (-106.108388 34.421369)
NV,0,2,60,0,2,60,36,62,8758,62,6254,62,312,62,51,62,54,62,0,62,3,62,597,62,59,62,56,62,309,62,270,62,3,62,2,62,856,62,0.71408997488011,62,6254,8758,0.049888071634154,62,312,6254,0.03562457182005,62,312,8758,0.06892523364486,62,59,856,0.697429906542056,62,597,856,2021/04/05,POINT (-114.916992 39.283294)
NY,4,190,13,4,190,13,167,198,53350,207,40005,207,5041,198,492,207,215,198,11,198,25,198,3778,207,985,198,928,207,4952,198,4431,207,89,198,51,198,5588,207,0.749859418931584,207,40005,53350,0.126983727139906,198,5041,39698,0.095602040622807,198,5041,52729,0.180303862346696,198,985,5463,0.676091624910522,207,3778,5588,2021/04/05,POINT (-75.59655 42.921241)
OH,11,207,11,17,200,12,22,226,32544,229,23516,229,1651,226,193,229,202,226,5,226,76,226,2811,229,328,226,289,229,1535,226,1183,229,116,226,20,226,4106,229,0.722590953785644,229,23516,32544,0.0707490572506,226,1651,23336,0.051136715604287,226,1651,32286,0.080987654320988,226,328,4050,0.684607890891378,229,2811,4106,2021/04/05,POINT (-82.70936 40.415534)
OK,27,110,13,30,107,13,8,148,10738,150,7441,150,285,148,36,150,66,148,0,148,6,148,779,150,60,148,56,150,258,148,209,150,27,148,26,148,1043,150,0.692959582790091,150,7441,10738,0.03913759956056,148,285,7282,0.027057818285389,148,285,10533,0.060362173038229,148,60,994,0.746883988494727,150,779,1043,2021/04/05,POINT (-97.508297 35.583449)
OR,2,55,7,2,55,7,11,62,6912,64,5113,64,234,62,16,64,48,62,1,62,0,62,531,64,56,62,41,64,225,62,156,64,9,62,6,62,809,64,0.739728009259259,64,5113,6912,0.046594982078853,62,234,5022,0.034656398104265,62,234,6752,0.070975918884664,62,56,789,0.656365883807169,64,531,809,2021/04/05,POINT (-120.605279 43.940449)
PA,20,202,6,25,197,6,21,222,31340,228,25297,228,2762,222,307,228,394,222,3,220,31,220,2708,228,548,222,521,228,2716,222,2358,228,46,220,26,220,3450,228,0.807179323548181,228,25297,31340,0.110136374511524,222,2762,25078,0.089223413877762,222,2762,30956,0.163924618606042,222,548,3343,0.784927536231884,228,2708,3450,2021/04/05,POINT (-77.838886 40.896694)
WY,2,27,2,4,25,2,0,29,1733,31,805,31,25,29,8,31,10,29,0,29,1,29,48,31,6,29,5,31,24,29,19,31,1,29,1,29,139,31,0.464512406231968,31,805,1733,0.031847133757962,29,25,785,0.014792899408284,29,25,1690,0.047244094488189,29,6,127,0.345323741007194,31,48,139,2021/04/05,POINT (-107.55145 42.999627)
