state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,32,126,13,39,119,13,21,168,22424,171,17776,171,3268,168,470,171,172,168,11,168,51,168,2328,171,796,168,762,171,3200,168,2899,171,68,168,15,168,2632,171,0.7927220834819836,171,17776,22424,0.18588248677549626,168,3268,17581,0.14766616962631604,168,3268,22131,0.30876648564778897,168,796,2578,0.8844984802431611,171,2328,2632,2020-12-09
HI,1,25,0,2,24,0,0,26,2645,26,1813,26,72,26,4,26,12,26,0,26,1,26,155,26,21,26,19,26,70,26,55,26,2,26,0,26,229,26,0.6854442344045368,26,1813,2645,0.039713182570325425,26,72,1813,0.02722117202268431,26,72,2645,0.09170305676855896,26,21,229,0.6768558951965066,26,155,229,2020-12-09
IA,4,75,47,5,75,46,7,124,8452,126,4806,126,793,124,71,126,22,124,0,124,0,124,469,126,262,124,160,126,787,124,765,126,6,124,6,124,697,126,0.5686228111689541,126,4806,8452,0.1672642902341278,124,793,4741,0.09499281264973647,124,793,8348,0.3864306784660767,124,262,678,0.672883787661406,126,469,697,2020-12-09
MT,16,50,1,18,48,1,9,66,3206,67,2177,67,356,66,54,67,20,66,1,66,0,66,159,67,71,66,72,67,352,66,352,67,4,66,2,66,237,67,0.6790393013100436,67,2177,3206,0.164967562557924,66,356,2158,0.11240922008209663,66,356,3167,0.3212669683257919,66,71,221,0.6708860759493671,67,159,237,2020-12-09
NC,9,119,4,13,115,4,46,128,24092,132,18256,132,2824,128,326,132,265,128,4,128,18,128,2064,132,641,128,617,132,2785,128,2444,132,39,128,17,128,2496,132,0.7577619126681056,132,18256,24092,0.15652366699922404,128,2824,18042,0.11870533837746952,128,2824,23790,0.2632443531827515,128,641,2435,0.8269230769230769,132,2064,2496,2020-12-09
ND,21,26,3,20,27,3,2,49,2573,50,1636,50,253,49,18,48,2,46,0,49,0,49,66,48,51,49,50,50,253,49,240,50,0,49,0,49,88,48,0.635833657209483,50,1636,2573,0.15694789081885857,49,253,1612,0.09933254809579897,49,253,2547,0.27380952380952384,47,23,84,0.75,48,66,88,2020-12-09
NE,16,84,1,26,74,1,17,100,5399,101,3409,101,716,100,74,101,26,100,2,100,0,100,376,101,190,100,183,101,708,100,686,101,8,100,8,100,570,101,0.6314132246712354,101,3409,5399,0.21277860326894502,100,716,3365,0.13461176912953562,100,716,5319,0.34296028880866425,100,190,554,0.6596491228070176,101,376,570,2020-12-09
NH,5,24,1,7,22,1,15,30,3117,30,2188,30,268,30,43,30,19,30,0,30,0,30,175,30,69,30,59,30,268,30,241,30,0,30,0,30,282,30,0.7019570099454604,30,2188,3117,0.12248628884826325,30,268,2188,0.08598010907924286,30,268,3117,0.24468085106382978,30,69,282,0.6205673758865248,30,175,282,2020-12-09
NJ,11,83,2,10,82,4,161,95,23202,96,17216,96,3738,95,470,96,259,95,4,95,4,95,1606,96,679,95,666,96,3718,95,3430,96,20,95,7,95,2459,96,0.7420049995690027,96,17216,23202,0.21864763687412261,95,3738,17096,0.1621269951422623,95,3738,23056,0.27976926246394723,95,679,2427,0.6531110207401383,96,1606,2459,2020-12-09
NM,18,35,1,18,35,1,10,52,4461,54,3079,53,837,52,140,54,19,53,0,52,1,50,431,53,218,52,219,53,828,52,792,53,9,52,3,52,432,54,0.6969216840199185,53,3079,4418,0.2781655034895314,52,837,3009,0.1943348038077548,52,837,4307,0.5304136253041363,52,218,411,0.9976851851851852,53,431,432,2020-12-09
NV,9,51,2,15,45,2,80,60,8655,62,6900,62,1956,60,154,62,135,60,1,60,5,60,737,62,352,60,385,62,1949,60,1804,62,7,60,18,60,1065,62,0.7972270363951474,62,6900,8655,0.2885381324679156,60,1956,6779,0.23060598915350153,60,1956,8482,0.35918367346938773,60,352,980,0.692018779342723,62,737,1065,2020-12-09
NY,23,171,10,22,172,10,174,195,59150,204,42745,204,7352,195,964,204,325,195,3,195,19,195,4180,204,1276,195,1159,204,7226,195,6247,204,126,195,51,195,6835,204,0.722654268808115,204,42745,59150,0.17334716589644442,195,7352,42412,0.12569670029064797,195,7352,58490,0.190504628247238,195,1276,6698,0.6115581565471836,204,4180,6835,2020-12-09
OH,39,185,5,63,161,5,230,224,33828,229,22677,229,5436,225,604,229,282,225,19,225,37,225,3151,229,1225,225,1187,229,5338,225,5033,229,98,225,61,225,4234,229,0.6703618304363249,229,22677,33828,0.24215965787598004,225,5436,22448,0.16220571121654284,225,5436,33513,0.2939764818814495,225,1225,4167,0.7442135096835144,229,3151,4234,2020-12-09
OK,48,96,11,56,88,11,50,153,10853,155,7667,155,1674,153,312,155,79,153,3,153,16,153,1060,155,443,153,492,155,1637,153,1657,155,37,153,31,153,1185,155,0.706440615498019,155,7667,10853,0.2268600081311831,153,1674,7379,0.15947413546727637,153,1674,10497,0.39695340501792115,153,443,1116,0.8945147679324894,155,1060,1185,2020-12-09
OR,5,58,2,7,56,2,13,63,6621,65,4919,65,666,63,51,65,83,63,0,63,34,63,541,65,137,63,124,65,654,63,552,65,12,63,5,63,794,65,0.7429391330614711,65,4919,6621,0.13880783659858273,63,666,4798,0.10295254289689287,63,666,6469,0.17609254498714652,63,137,778,0.681360201511335,65,541,794,2020-12-09
PA,41,181,6,44,178,6,132,222,37110,228,28259,228,7014,222,724,228,472,222,8,222,17,222,3256,228,1383,222,1360,228,6922,222,6360,228,92,222,58,222,3991,228,0.7614928590676368,228,28259,37110,0.2502140410958904,222,7014,28032,0.19097666566830943,222,7014,36727,0.35671911271601753,222,1383,3877,0.8158356301678777,228,3256,3991,2020-12-09
PR,1,0,68,1,0,68,23,66,9298,69,5316,69,660,67,38,66,63,66,2,65,18,66,478,69,96,67,90,66,624,67,480,66,36,66,7,65,681,69,0.5717358571735858,69,5316,9298,0.13035749555599446,67,660,5063,0.07336594041796354,67,660,8996,0.1476923076923077,67,96,650,0.7019089574155654,69,478,681,2020-12-09
RI,3,11,1,3,11,1,9,14,2291,15,1951,14,504,14,30,15,0,14,0,14,0,14,143,15,52,14,55,15,498,14,436,15,6,14,6,14,177,15,0.8515931907463989,14,1951,2291,0.26484498160798736,13,504,1903,0.2272317403065825,14,504,2218,0.32098765432098764,14,52,162,0.807909604519774,15,143,177,2020-12-09
SC,22,63,2,31,54,2,12,85,11395,87,8947,87,1310,85,186,87,99,85,0,85,3,85,1015,87,295,85,291,87,1307,85,1112,87,3,85,1,85,1301,87,0.7851689337428697,87,8947,11395,0.1482571299230421,85,1310,8836,0.11671418389166073,85,1310,11224,0.23524720893141945,85,295,1254,0.7801691006917756,87,1015,1301,2020-12-09
SD,11,50,3,14,47,3,88,61,2876,64,1748,64,444,61,45,64,12,61,0,61,0,61,176,64,83,61,89,64,440,61,440,64,4,61,4,61,261,64,0.60778859527121,64,1748,2876,0.2642857142857143,61,444,1680,0.16063675832127353,61,444,2764,0.33877551020408164,61,83,245,0.6743295019157088,64,176,261,2020-12-09
TN,23,76,45,43,56,45,32,99,19907,144,12813,126,2815,99,311,99,123,99,0,99,4,99,1782,141,688,99,659,99,2791,99,2573,99,24,99,17,99,2134,144,0.6951120273422666,126,12813,18433,0.23564373011886824,99,2815,11946,0.1682304428375067,99,2815,16733,0.343142144638404,99,688,2005,0.8579682233991334,141,1782,2077,2020-12-09
TX,147,439,5,176,410,5,87,586,71468,591,53428,591,9734,586,1154,591,714,586,16,586,63,586,6577,591,2712,586,2679,591,9612,586,9055,591,122,586,81,586,7939,591,0.747579336206414,591,53428,71468,0.18453430396784773,586,9734,52749,0.13793005724650004,586,9734,70572,0.35120435120435123,586,2712,7722,0.8284418692530545,591,6577,7939,2020-12-09
UT,6,52,1,7,51,1,1,58,6217,59,3625,59,585,58,94,59,10,58,2,58,0,58,482,59,196,58,194,59,577,58,554,59,8,58,0,58,663,59,0.5830786552999839,59,3625,6217,0.16432584269662923,58,585,3560,0.09557261885312858,58,585,6121,0.30387596899224806,58,196,645,0.726998491704374,59,482,663,2020-12-09
VA,30,70,8,39,61,8,33,105,19094,108,13128,108,2195,105,201,108,294,105,1,105,14,105,1467,108,450,105,397,108,2156,105,1702,108,39,105,22,105,2052,108,0.6875458259138997,108,13128,19094,0.16915844636251542,105,2195,12976,0.11655073541124622,105,2195,18833,0.22635814889336017,105,450,1988,0.7149122807017544,108,1467,2052,2020-12-09
VI,1,1,0,2,0,0,0,2,168,2,88,2,3,2,0,2,0,2,0,2,1,2,13,2,2,2,2,2,2,2,2,2,1,2,0,2,20,2,0.5238095238095238,2,88,168,0.03409090909090909,2,3,88,0.017857142857142856,2,3,168,0.1,2,2,20,0.65,2,13,20,2020-12-09
VT,0,16,1,1,15,1,0,16,1312,17,765,17,11,16,0,17,3,16,0,16,0,16,65,17,2,16,1,17,11,16,9,17,0,16,0,16,111,17,0.583079268292683,17,765,1312,0.014647137150466045,16,11,751,0.008627450980392156,16,11,1275,0.019230769230769232,16,2,104,0.5855855855855856,17,65,111,2020-12-09
WA,13,89,2,20,82,2,24,102,13929,104,9476,104,1118,102,78,104,102,102,0,102,16,102,998,104,264,102,243,104,1100,102,996,104,18,102,13,102,1365,104,0.6803072725967406,104,9476,13929,0.1191262653169952,102,1118,9385,0.08090310442144873,102,1118,13819,0.19657483246463142,102,264,1343,0.7311355311355311,104,998,1365,2020-12-09
WI,53,93,3,57,89,3,19,146,13998,149,8873,147,1630,144,355,149,85,146,2,146,1,146,1064,147,351,144,372,147,1619,144,1590,147,11,144,4,144,1660,149,0.6437640571718783,147,8873,13783,0.18962308050255933,144,1630,8596,0.1218509381774688,144,1630,13377,0.22229259024699177,144,351,1579,0.6409638554216868,147,1064,1660,2020-12-09
WV,17,42,4,19,40,4,14,59,6240,63,4554,63,799,59,81,63,47,59,0,59,2,59,520,63,196,59,199,63,791,59,755,63,8,59,1,59,653,63,0.7298076923076923,63,4554,6240,0.18019846639603068,59,799,4434,0.13235050521782343,59,799,6037,0.327212020033389,59,196,599,0.7963246554364471,63,520,653,2020-12-09
ID,7,44,1,8,43,1,9,51,3768,52,2206,52,480,51,67,52,12,51,1,51,0,51,241,52,115,51,113,52,473,51,463,52,7,51,5,51,318,52,0.5854564755838642,52,2206,3768,0.22388059701492538,51,480,2144,0.13043478260869565,51,480,3680,0.38079470198675497,51,115,302,0.7578616352201258,52,241,318,2020-12-09
IL,36,147,18,41,142,18,48,196,30979,201,21251,201,5144,196,482,201,401,196,6,196,19,196,2484,201,1060,196,968,201,5040,196,4397,201,104,196,51,196,3566,201,0.6859808257206494,201,21251,30979,0.24477753985248632,196,5144,21015,0.1684127815610267,196,5144,30544,0.3027706369608683,196,1060,3501,0.696578799775659,201,2484,3566,2020-12-09
IN,29,133,2,34,128,2,10,162,18918,164,13102,164,3127,162,381,164,191,162,3,162,5,162,1712,164,718,162,690,164,3098,162,2803,164,29,162,11,162,2214,164,0.6925679247277725,164,13102,18918,0.24131810464577866,162,3127,12958,0.16683561863095556,162,3127,18743,0.3322535863026377,162,718,2161,0.7732610659439928,164,1712,2214,2020-12-09
KS,39,107,4,53,93,4,19,147,8897,150,5448,150,1232,147,166,150,68,147,0,147,0,147,701,150,290,147,282,150,1225,147,1092,150,7,147,4,147,866,150,0.6123412386197594,150,5448,8897,0.22819040563067236,147,1232,5399,0.14014332840404958,147,1232,8791,0.3460620525059666,147,290,838,0.8094688221709007,150,701,866,2020-12-09
KY,4,30,90,7,115,2,18,122,14268,124,8694,124,1806,122,424,124,93,122,1,122,1,122,1261,124,440,122,445,124,1800,122,1635,124,6,122,7,122,1723,124,0.6093355761143818,124,8694,14268,0.2113022113022113,122,1806,8547,0.12820330801448143,122,1806,14087,0.26237328562909956,122,440,1677,0.7318630295995356,124,1261,1723,2020-12-09
LA,38,173,10,43,168,10,20,211,14074,221,9304,221,1393,221,176,212,14,212,3,212,1,212,1365,221,441,221,434,221,1382,221,2192,221,11,221,8,221,1846,221,0.6610771635640188,221,9304,14074,0.14972055030094583,221,1393,9304,0.09897683672019326,221,1393,14074,0.23889490790899243,221,441,1846,0.7394366197183099,221,1365,1846,2020-12-09
MA,9,91,1,8,92,1,67,100,19217,101,15086,101,1745,100,235,101,109,100,2,100,1,100,1032,101,381,100,355,101,1710,100,1518,101,35,100,17,100,1476,101,0.7850340844044336,101,15086,19217,0.11644978311644978,100,1745,14985,0.09142348195106617,100,1745,19087,0.26275862068965516,100,381,1450,0.6991869918699187,101,1032,1476,2020-12-09
MD,9,49,1,11,47,1,42,58,12067,59,9632,59,2134,58,229,59,345,58,1,58,8,58,1052,59,439,58,384,59,2081,58,1646,59,53,58,9,58,1339,59,0.7982099941990553,59,9632,12067,0.22287206266318538,58,2134,9575,0.17850271852781263,58,2134,11955,0.3376923076923077,58,439,1300,0.7856609410007468,59,1052,1339,2020-12-09
ME,10,21,8,8,23,8,1,38,3307,39,2213,39,230,38,19,39,32,38,0,38,0,38,248,39,64,38,55,39,230,38,183,39,0,38,0,38,328,39,0.6691865739340792,39,2213,3307,0.10550458715596331,38,230,2180,0.07029339853300734,38,230,3272,0.20125786163522014,38,64,318,0.7560975609756098,39,248,328,2020-12-09
MI,30,129,4,32,127,4,41,159,23598,163,18003,163,3812,159,376,163,162,159,9,159,9,159,2209,163,873,159,842,163,3689,159,3407,163,123,159,24,159,2649,163,0.7629036359013476,163,18003,23598,0.2133303486484974,159,3812,17869,0.16294079931609318,159,3812,23395,0.334610962054427,159,873,2609,0.8338995847489619,163,2209,2649,2020-12-09
MN,21,116,2,26,111,2,63,138,10358,139,7558,139,1516,138,182,139,70,138,3,138,2,138,806,139,346,138,355,139,1490,138,1358,139,26,138,21,138,1019,139,0.7296775439273991,139,7558,10358,0.20824175824175825,138,1516,7280,0.15163032606521304,138,1516,9998,0.36536430834213307,138,346,947,0.7909715407262021,139,806,1019,2020-12-09
MO,47,78,16,62,63,16,22,137,17433,141,13521,141,2611,137,315,141,239,137,5,137,18,137,1615,141,645,137,604,141,2546,137,2307,141,65,137,26,137,1931,141,0.7755980037859233,141,13521,17433,0.19644872470092545,137,2611,13291,0.1523959610109146,137,2611,17133,0.34565916398713825,137,645,1866,0.8363542206110823,141,1615,1931,2020-12-09
MS,21,85,2,30,76,2,12,106,8799,108,5637,108,1254,106,142,108,30,106,3,106,5,106,718,108,338,106,263,108,1234,106,1066,108,20,106,5,106,881,108,0.6406409819297647,108,5637,8799,0.22501345774268797,106,1254,5573,0.14392287386663605,106,1254,8713,0.3953216374269006,106,338,855,0.8149829738933031,108,718,881,2020-12-09
WY,8,21,2,7,22,2,5,29,1729,31,856,31,198,29,26,31,15,29,0,29,0,29,58,31,32,29,32,31,196,29,189,31,2,29,2,29,137,31,0.4950838635049161,31,856,1729,0.23627684964200477,29,198,838,0.11729857819905214,29,198,1688,0.25196850393700787,29,32,127,0.4233576642335766,31,58,137,2020-12-09
