state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,25,193,6,33,185,6,38,218,30683,224,26120,224,3489,218,350,224,459,218,10,217,32,217,3037,224,721,218,698,224,3383,218,2910,224,106,218,45,218,3720,224,0.85128572825343,224,26120,30683,0.134997098084736,218,3489,25845,0.115114322478472,218,3489,30309,0.19955715471907,218,721,3613,0.816397849462366,224,3037,3720,2021/10/02,,1,223,14,223,25,223,30,223,69,223,77,223,63,223,56,223,17,218,2,216,31,217,32,216,45,217,65,217,99,216,77,217,86,217,22,211,42,218,4994,5001,3604,1207,0,430,3,216,2,216,0,216,0,216,22,1,216,216
PR,5,59,1,6,58,1,3,64,9374,65,5779,65,127,64,4,65,12,64,1,64,1,64,446,65,39,64,32,65,119,64,101,65,8,64,1,64,646,65,0.616492425858758,65,5779,9374,0.02243816254417,64,127,5660,0.013823881571786,64,127,9187,0.063311688311688,64,39,616,0.690402476780186,65,446,646,2021/10/02,,0,65,0,65,0,65,0,65,0,65,1,65,0,65,3,65,0,65,0,64,1,64,1,64,0,64,3,64,3,64,3,64,1,64,0,64,1,64,511,32,1097,23,0,9,2,64,3,64,0,64,0,64,19,3,64,64
RI,6,7,2,6,7,2,1,14,2413,15,2123,15,81,14,7,15,5,14,0,14,0,14,134,15,12,14,12,15,79,14,73,15,2,14,1,14,155,15,0.879817654372151,15,2123,2413,0.038942307692308,14,81,2080,0.034394904458599,14,81,2355,0.081632653061224,14,12,147,0.864516129032258,15,134,155,2021/10/02,,0,15,1,15,0,15,0,15,4,15,1,15,1,15,0,15,0,15,0,14,0,14,0,14,1,14,1,14,1,14,0,14,2,14,0,14,2,14,113,4,578,12,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,52,5,30,52,5,14,85,11754,87,9468,87,1499,85,130,87,43,85,5,85,2,85,1124,87,418,85,414,87,1465,85,1418,87,34,85,23,85,1416,87,0.805513016845329,87,9468,11754,0.160081161896625,85,1499,9364,0.129380286552736,85,1499,11586,0.304,85,418,1375,0.793785310734463,87,1124,1416,2021/10/02,,0,87,7,87,7,87,21,87,25,87,24,86,30,87,15,87,1,87,0,85,3,85,2,85,5,85,10,85,5,85,9,85,7,85,2,85,35,85,5467,2725,2928,1325,0,207,0,85,0,85,0,85,0,85,8,0,85,85
SD,2,60,3,2,60,3,34,62,2858,65,1899,65,213,62,18,65,10,62,1,62,0,62,173,65,67,62,66,65,208,62,190,65,5,62,4,62,245,65,0.66445066480056,65,1899,2858,0.114331723027375,62,213,1863,0.076316732353995,62,213,2791,0.286324786324786,62,67,234,0.706122448979592,65,173,245,2021/10/02,,0,65,1,65,1,65,2,65,2,65,5,65,4,65,3,65,0,65,0,62,1,62,0,62,1,62,0,62,1,62,4,62,1,62,2,62,0,62,810,87,607,333,0,125,0,62,0,62,0,62,0,62,2,1,62,62
TN,29,78,36,45,62,36,32,108,20055,143,13550,131,2110,108,163,108,51,108,5,108,2,108,1750,140,660,108,650,108,2064,108,1963,108,46,108,41,108,2413,143,0.710726462103331,131,13550,19065,0.167433740676083,108,2110,12602,0.120495688424419,108,2110,17511,0.287581699346405,108,660,2295,0.742784380305603,140,1750,2356,2021/10/02,,0,108,4,108,12,108,20,108,23,108,39,108,26,108,18,108,21,108,0,108,7,108,7,108,5,108,7,108,3,108,7,108,11,108,4,108,63,108,5673,1280,2205,2371,91,482,3,53,3,55,0,108,0,108,5,4,53,56
TX,21,95,416,21,95,416,63,527,63909,532,50680,532,8187,527,713,532,531,527,27,527,129,527,6724,532,2512,527,2457,532,7962,527,7341,532,225,527,170,527,7473,532,0.793002550501494,532,50680,63909,0.16359603548877,527,8187,50044,0.129684777443371,527,8187,63130,0.344392651494379,527,2512,7294,0.89977251438512,532,6724,7473,2021/10/02,,9,532,47,532,70,532,95,532,135,532,146,532,93,532,78,532,40,532,7,527,48,527,51,527,58,527,74,527,110,527,89,527,59,527,35,527,152,527,2029,2799,1049,571,0,744,5,152,6,152,0,152,0,152,56,5,152,152
UT,1,48,9,1,48,9,1,57,5903,58,3930,58,588,57,67,58,7,57,0,57,0,57,467,58,231,57,230,58,578,57,552,58,10,57,0,57,629,58,0.665763171268846,58,3930,5903,0.151741935483871,57,588,3875,0.100874935666495,57,588,5829,0.373182552504039,57,231,619,0.742448330683625,58,467,629,2021/10/02,,0,58,1,58,6,58,10,58,10,58,16,58,9,58,12,58,3,58,0,57,0,57,3,57,1,57,0,57,3,57,0,57,0,57,0,57,0,57,838,1776,312,149,0,21,0,56,0,56,0,56,0,56,2,0,56,56
VA,21,64,20,20,65,20,42,102,18041,105,13792,105,1776,102,181,105,159,102,9,102,31,102,1520,105,418,102,410,105,1754,102,1580,105,22,102,12,102,1964,105,0.764480904606175,105,13792,18041,0.130148028726367,102,1776,13646,0.099752864524826,102,1776,17804,0.218848167539267,102,418,1910,0.773930753564155,105,1520,1964,2021/10/02,,0,105,10,105,19,105,17,105,34,105,31,105,42,105,27,105,1,105,0,102,12,102,15,102,11,102,28,102,28,102,42,102,22,102,1,102,15,102,2469,4142,1218,1006,39,236,6,97,2,97,0,97,0,97,22,8,97,97
VI,2,0,0,2,0,0,0,2,168,2,97,2,7,2,0,2,0,2,0,2,0,2,9,2,3,2,3,2,7,2,7,2,0,2,0,2,20,2,0.577380952380952,2,97,168,0.072164948453608,2,7,97,0.041666666666667,2,7,168,0.15,2,3,20,0.45,2,9,20,2021/10/02,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,211,17,135,2,0,10,0,2,0,2,0,2,0,2,0,0,2,2
