state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-31,"42,974","42,527","43,421",5.86,5.47,6.25,"710,489","708,228","712,750"
CW,2020-09-01,"44,543","44,038","45,048",6.03,5.55,6.51,"716,279","714,012","718,545"
CW,2020-09-02,"43,620","43,306","43,934",5.87,5.74,6.01,"719,792","718,014","721,571"
CW,2020-09-03,"42,813","42,326","43,301",5.79,5.23,6.36,"716,687","714,950","718,423"
CW,2020-09-04,"41,460","41,035","41,885",5.61,5.11,6.11,"715,770","714,031","717,510"
CW,2020-09-05,"40,566","40,123","41,009",5.51,4.98,6.04,"713,985","712,038","715,932"
CW,2020-09-06,"39,813","39,361","40,265",5.45,4.89,6.00,"709,446","707,053","711,838"
CW,2020-09-07,"40,093","39,652","40,535",5.48,4.95,6.01,"710,427","708,444","712,410"
CW,2020-09-08,"40,758","40,340","41,176",5.56,5.07,6.06,"711,717","709,988","713,445"
CW,2020-09-09,"40,817","40,413","41,221",5.56,5.29,5.82,"716,079","714,273","717,886"
CW,2020-09-10,"39,396","39,025","39,767",5.35,5.22,5.47,"717,101","715,443","718,760"
CW,2020-09-11,"38,198","37,776","38,620",5.19,4.92,5.45,"718,109","716,449","719,770"
CW,2020-09-12,"37,386","36,916","37,855",5.09,4.72,5.47,"715,172","713,306","717,039"
CW,2020-09-13,"36,978","36,518","37,439",5.08,4.72,5.45,"709,227","707,196","711,257"
CW,2020-09-14,"37,482","37,037","37,928",5.13,4.80,5.45,"713,532","711,793","715,270"
CW,2020-09-15,"37,882","37,450","38,313",5.19,4.92,5.46,"712,484","710,884","714,083"
CW,2020-09-16,"37,088","36,685","37,492",5.07,4.93,5.21,"713,002","711,309","714,695"
CW,2020-09-17,"35,780","35,324","36,235",4.86,4.56,5.16,"714,580","712,999","716,161"
CW,2020-09-18,"35,458","34,992","35,924",4.81,4.49,5.13,"715,402","713,974","716,829"
CW,2020-09-19,"34,989","34,494","35,484",4.78,4.39,5.18,"713,342","711,582","715,102"
CW,2020-09-20,"34,559","34,063","35,054",4.74,4.36,5.12,"710,878","709,011","712,745"
CW,2020-09-21,"35,583","35,115","36,051",4.88,4.60,5.15,"711,066","709,736","712,395"
CW,2020-09-22,"36,607","36,073","37,141",4.99,4.84,5.14,"716,111","714,681","717,541"
CW,2020-09-23,"36,231","35,659","36,803",4.94,4.64,5.24,"718,442","717,241","719,642"
CW,2020-09-24,"36,153","35,576","36,730",4.93,4.61,5.24,"718,937","717,823","720,051"
