state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,35,182,6,47,170,6,198,217,30742,223,26378,223,8162,217,1009,223,396,217,49,215,38,214,3099,223,1186,217,1169,223,7894,217,7469,223,268,217,202,217,3675,223,0.858044369266801,223,26378,30742,0.312528718027263,217,8162,26116,0.268734360595285,217,8162,30372,0.33230596805828,217,1186,3569,0.843265306122449,223,3099,3675,2022/01/08,,13,218,45,214,74,214,76,213,133,213,226,214,196,213,190,212,59,215,2,212,37,209,30,205,22,206,57,206,73,207,82,207,87,206,7,211,105,203,5996,3144,3553,612,0,210,12,214,5,214,0,197,1,197,83,17,197,214
PR,9,55,2,12,52,2,4,65,9290,66,5448,66,925,65,63,66,45,65,17,65,7,65,449,66,114,65,72,66,821,65,663,66,104,65,49,65,674,66,0.586437029063509,66,5448,9290,0.174726105024556,65,925,5294,0.101492209787141,65,925,9114,0.177018633540373,65,114,644,0.666172106824926,66,449,674,2022/01/08,,4,66,2,66,5,66,10,66,6,66,21,66,8,66,4,66,3,66,0,65,2,65,0,65,2,65,2,65,10,65,12,65,14,65,3,65,16,65,216,10,853,57,0,19,3,65,4,65,0,65,0,65,19,4,65,65
RI,6,7,2,7,6,2,36,14,2289,15,1979,15,502,14,75,15,9,14,2,14,6,14,129,15,55,14,55,15,485,14,488,15,17,14,5,14,141,15,0.864569681083443,15,1979,2289,0.25366346639717,14,502,1979,0.219309742245522,14,502,2289,0.390070921985816,14,55,141,0.914893617021277,15,129,141,2022/01/08,,1,15,5,15,6,15,7,15,10,15,11,15,17,14,18,15,0,15,0,14,2,14,0,14,0,14,1,14,1,14,3,14,2,14,0,14,5,14,24,0,20,0,0,12,0,6,1,6,0,6,0,6,1,0,6,6
SC,28,52,5,30,50,5,26,83,11698,85,9471,85,2130,83,362,85,63,83,11,83,4,83,1067,85,357,83,351,85,2073,83,2005,85,57,83,54,83,1318,85,0.809625577021713,85,9471,11698,0.227588417565979,83,2130,9359,0.184735472679965,83,2130,11530,0.27956147220047,83,357,1277,0.809559939301973,85,1067,1318,2022/01/08,,2,78,28,78,31,78,44,80,44,79,70,80,73,82,67,79,3,85,0,82,2,77,5,77,3,77,5,77,18,77,16,77,11,77,3,83,24,68,1284,1997,1836,474,0,427,4,83,3,83,0,63,0,63,39,4,63,83
SD,2,60,3,6,56,3,93,62,2732,65,1971,65,343,62,55,65,21,62,5,61,2,61,172,65,69,62,68,65,327,62,291,65,16,62,12,62,255,65,0.721449487554905,65,1971,2732,0.177077955601446,62,343,1937,0.128657164291073,62,343,2666,0.280487804878049,62,69,246,0.674509803921569,65,172,255,2022/01/08,,0,59,4,52,7,51,7,52,6,53,11,55,12,52,8,53,0,65,0,61,6,50,1,49,3,49,2,49,4,49,4,50,2,49,0,62,1,28,385,8,1612,115,0,437,5,62,7,62,0,18,0,18,29,0,18,62
TN,36,89,9,52,73,9,168,131,18464,134,13870,134,2943,131,374,134,92,131,7,131,0,131,1738,133,632,131,626,134,2881,131,2777,134,62,131,47,131,2198,134,0.75119150779896,134,13870,18464,0.216508497020525,131,2943,13593,0.1622202623746,131,2943,18142,0.299810246679317,131,632,2108,0.792160437556974,133,1738,2194,2022/01/08,,2,133,22,133,34,133,47,133,56,133,73,133,69,134,55,134,16,134,1,131,9,130,9,130,9,130,17,130,11,130,13,130,14,130,9,131,39,126,108,279,344,108,32,53,6,75,8,75,1,125,2,125,60,8,69,75
TX,19,91,418,25,85,418,188,523,63991,528,50099,528,12730,523,1991,528,489,523,125,521,191,522,6302,528,2280,523,2254,528,12206,523,11636,528,524,523,437,523,6801,528,0.782906971292838,528,50099,63991,0.257384904668513,523,12730,49459,0.201287098967475,523,12730,63243,0.343476950888822,523,2280,6638,0.92662843699456,528,6302,6801,2022/01/08,,17,520,195,518,177,518,193,518,262,518,330,519,350,519,302,518,165,528,2,517,42,512,51,512,65,512,61,512,94,513,96,512,52,512,26,523,97,502,1348,1042,1191,315,12,42,4,146,13,146,0,122,0,122,110,21,122,146
UT,2,47,9,5,44,9,12,57,6128,58,3927,58,688,57,147,58,3,57,13,57,0,57,454,58,188,57,189,58,644,57,605,58,44,57,7,57,548,58,0.640828981723238,58,3927,6128,0.177869700103413,57,688,3868,0.113700214840522,57,688,6051,0.349442379182156,57,188,538,0.828467153284672,58,454,548,2022/01/08,,5,57,31,55,25,55,6,55,31,55,17,55,14,53,16,54,2,58,1,55,0,53,0,53,1,54,0,53,0,53,1,54,0,53,0,57,0,45,594,0,1498,26,0,2,0,57,0,57,0,45,0,45,25,1,45,57
VA,18,66,20,24,60,20,142,101,17528,104,13729,104,3931,101,442,104,291,101,16,101,13,101,1555,104,632,101,632,104,3820,101,3579,104,111,101,90,101,1916,104,0.783261068005477,104,13729,17528,0.289768538994545,101,3931,13566,0.227159780410286,101,3931,17305,0.33887399463807,101,632,1865,0.811586638830898,104,1555,1916,2022/01/08,,2,102,32,101,45,102,45,102,50,102,89,102,99,102,78,103,2,104,2,100,11,98,26,98,22,98,41,98,50,99,72,99,67,99,0,101,35,78,1143,1887,900,369,13,726,4,95,6,95,0,73,0,73,73,12,73,95
VI,0,2,0,2,0,0,0,2,168,2,97,2,24,2,3,2,1,2,0,2,0,2,6,2,4,2,4,2,24,2,24,2,0,2,0,2,20,2,0.577380952380952,2,97,168,0.247422680412371,2,24,97,0.142857142857143,2,24,168,0.2,2,4,20,0.3,2,6,20,2022/01/08,,0,1,1,1,,0,1,1,,0,,0,,0,,0,1,2,0,2,,0,,0,,0,,0,,0,,0,,0,1,2,,0,146,,86,0,,30,0,2,0,2,,0,,0,0,,0,2
