state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
WA,22,80,2,22,80,2,16,102,13409,104,10165,104,1744,102,147,104,167,102,4,102,13,102,1068,104,432,102,411,104,1709,102,1518,104,35,102,18,102,1316,104,0.758072936087702,104,10165,13409,0.173463298189775,102,1744,10054,0.131503543960187,102,1744,13262,0.334365325077399,102,432,1292,0.811550151975684,104,1068,1316,2021/08/24,,0,104,9,104,11,104,23,104,21,104,31,104,25,104,24,104,3,104,1,102,19,102,26,102,21,102,16,102,24,102,32,102,14,102,14,102,15,102
WI,30,95,24,34,91,24,6,146,13377,149,9193,149,959,146,161,149,46,146,4,146,9,146,987,149,279,146,278,149,938,146,915,149,21,146,9,146,1547,149,0.687224340285565,149,9193,13377,0.106366459627329,146,959,9016,0.073105656350053,146,959,13118,0.186622073578595,146,279,1495,0.638009049773756,149,987,1547,2021/08/24,,0,149,9,148,10,148,13,148,16,148,41,148,21,148,23,148,28,149,0,146,3,145,3,145,2,145,11,145,4,145,10,145,13,145,0,146,17,146
WV,21,38,4,22,37,4,5,59,6350,63,4864,63,628,59,105,63,79,59,1,59,1,59,518,63,182,59,183,63,615,59,587,63,13,59,12,59,692,63,0.765984251968504,63,4864,6350,0.131463261461168,59,628,4777,0.101848848524165,59,628,6166,0.284375,59,182,640,0.748554913294798,63,518,692,2021/08/24,,0,63,8,63,10,63,6,63,22,63,30,63,20,63,9,63,0,63,0,59,10,59,7,59,6,59,8,59,19,59,18,59,11,59,0,59,6,59
AK,2,21,1,2,21,1,1,24,1642,24,1118,24,149,24,23,24,5,24,2,24,0,24,106,24,37,24,37,24,146,24,140,24,3,24,2,24,120,24,0.680876979293544,24,1118,1642,0.133273703041145,24,149,1118,0.09074299634592,24,149,1642,0.308333333333333,24,37,120,0.883333333333333,24,106,120,2021/08/24,,0,24,2,24,3,24,3,24,2,24,5,24,5,24,3,24,0,24,0,24,0,24,1,24,1,24,1,24,0,24,2,24,0,24,0,24,2,24
AL,31,67,19,36,60,21,20,111,15219,116,11930,116,3043,111,355,113,81,111,20,111,8,111,1640,116,876,111,867,113,2982,111,2855,113,61,111,53,111,1579,116,0.783888560352191,116,11930,15219,0.264769859914731,110,3043,11493,0.207119520827661,110,3043,14692,0.570684039087948,110,876,1535,1.03863204559848,116,1640,1579,2021/08/24,,3,113,20,113,42,113,50,113,78,113,64,113,63,113,35,113,0,113,2,111,7,111,9,111,5,111,10,111,18,111,16,111,14,111,0,111,40,111
AR,20,87,2,21,86,2,6,107,9378,109,6978,109,1353,107,191,109,77,107,3,107,13,107,896,109,454,107,459,109,1314,107,1246,109,39,107,16,107,984,109,0.744081893793986,109,6978,9378,0.194816414686825,107,1353,6945,0.145016077170418,107,1353,9330,0.471443406022845,107,454,963,0.910569105691057,109,896,984,2021/08/24,,0,109,8,109,19,109,24,109,35,109,29,109,42,109,21,109,13,109,1,107,7,107,0,107,9,107,17,107,14,107,19,107,10,107,0,107,30,107
AZ,33,89,3,34,88,3,17,122,17410,125,12607,125,2066,122,227,125,157,122,9,122,12,122,1381,125,489,122,474,125,1997,122,1669,125,69,122,36,122,2157,125,0.724124066628374,125,12607,17410,0.16649206221291,122,2066,12409,0.120628247795878,122,2066,17127,0.233747609942639,122,489,2092,0.640241075567918,125,1381,2157,2021/08/24,,0,125,14,125,23,125,31,125,42,125,50,125,36,125,25,125,6,125,1,122,11,122,17,122,16,122,22,122,36,122,34,122,20,122,0,122,22,122
CA,105,269,36,120,253,37,85,402,65679,410,52790,410,8665,402,958,410,419,402,21,402,13,402,5862,410,2021,402,2006,410,8525,402,8222,410,140,402,119,402,7317,410,0.803757669879261,410,52790,65679,0.166110727704931,402,8665,52164,0.133574841991676,402,8665,64870,0.283728765969395,402,2021,7123,0.801148011480115,410,5862,7317,2021/08/24,,4,410,71,410,118,410,129,410,206,410,196,410,135,410,96,410,3,410,2,402,28,402,59,402,46,402,64,402,88,402,60,402,69,402,3,402,89,402
CO,13,71,20,12,72,20,4,102,11713,104,8225,104,807,102,124,104,80,102,4,102,21,102,992,104,290,102,291,104,781,102,690,104,26,102,20,102,1310,104,0.702211218304448,104,8225,11713,0.099213179247603,102,807,8134,0.069533000172325,102,807,11606,0.227094753328113,102,290,1277,0.757251908396947,104,992,1310,2021/08/24,,1,104,11,104,19,103,13,103,16,103,24,104,21,103,16,103,3,104,4,102,5,101,9,101,3,101,16,101,20,102,15,101,8,101,0,102,4,102
CT,0,33,5,0,33,5,9,37,8107,38,6552,38,431,37,48,38,27,37,0,37,0,37,591,38,92,37,93,38,427,37,385,38,4,37,3,37,1052,38,0.808190452695202,38,6552,8107,0.066522611514123,37,431,6479,0.053740648379052,37,431,8020,0.089320388349515,37,92,1030,0.561787072243346,38,591,1052,2021/08/24,,1,38,2,38,11,38,2,38,7,38,6,38,11,37,8,38,0,38,1,37,2,37,5,37,1,37,2,37,3,37,6,37,7,37,0,37,6,37
DC,0,12,2,0,12,2,3,12,3451,14,2694,14,145,13,19,14,54,13,1,13,2,13,284,14,28,12,25,13,126,13,107,14,19,13,10,13,337,14,0.780643291799478,14,2694,3451,0.055576849367574,13,145,2609,0.043504350435044,13,145,3333,0.088328075709779,12,28,317,0.84272997032641,14,284,337,2021/08/24,,0,14,3,14,3,14,3,14,2,14,3,14,1,14,4,14,0,14,0,13,6,13,13,13,6,13,9,13,10,13,5,13,5,13,0,13,1,12
DE,1,13,2,2,12,2,5,15,3495,16,2735,16,256,15,27,16,40,15,3,15,0,15,155,16,31,15,30,16,243,15,216,16,13,15,12,15,187,16,0.782546494992847,16,2735,3495,0.094117647058824,15,256,2720,0.073860357761108,15,256,3466,0.17032967032967,15,31,182,0.828877005347594,16,155,187,2021/08/24,,0,16,3,16,4,16,5,16,5,16,6,16,4,16,0,16,0,16,0,15,2,15,4,15,5,15,4,15,13,15,8,15,4,15,0,15,1,15
FL,48,157,59,51,154,59,142,258,58314,264,48963,264,15778,258,1810,264,294,258,64,258,33,258,6286,264,3477,258,3518,264,15530,258,15276,264,248,258,222,258,6767,264,0.839643996295915,264,48963,58314,0.327398738379814,258,15778,48192,0.275276096097144,258,15778,57317,0.53011129745388,258,3477,6559,0.928919757647406,264,6286,6767,2021/08/24,,12,263,88,263,191,262,232,262,313,262,347,262,298,262,261,261,68,264,2,258,16,257,23,257,35,257,55,257,69,257,53,257,36,257,5,258,281,257
GA,46,106,18,47,105,18,22,167,23107,170,20601,170,6369,167,929,170,141,167,39,167,68,167,2658,170,1523,167,1503,170,6234,167,5876,170,135,167,62,167,2749,170,0.891548015752802,170,20601,23107,0.312374319485997,167,6369,20389,0.279231882151782,167,6369,22809,0.566592261904762,167,1523,2688,0.966897053473991,170,2658,2749,2021/08/24,,1,170,68,170,69,170,119,170,152,170,160,170,92,170,45,170,113,170,2,167,7,167,9,167,14,167,19,167,27,167,18,167,17,167,40,167,105,167
HI,4,18,4,4,18,4,7,26,2604,26,1998,26,438,26,54,26,15,26,0,26,1,26,182,26,94,26,92,26,433,26,421,26,5,26,2,26,227,26,0.767281105990783,26,1998,2604,0.219219219219219,26,438,1998,0.168202764976959,26,438,2604,0.414096916299559,26,94,227,0.801762114537445,26,182,227,2021/08/24,,0,26,3,26,3,26,3,26,13,26,13,26,9,26,8,26,2,26,0,26,0,26,0,26,3,26,1,26,3,26,1,26,4,26,3,26,4,26
IA,1,27,97,4,25,96,1,123,7947,125,5239,125,609,123,89,125,39,123,1,123,9,123,487,125,148,123,144,125,598,123,528,125,11,123,6,123,632,125,0.659242481439537,125,5239,7947,0.118023255813953,123,609,5160,0.077579617834395,123,609,7850,0.241435562805873,123,148,613,0.770569620253165,125,487,632,2021/08/24,,1,125,2,125,8,125,13,125,19,125,19,125,17,125,9,125,1,125,0,123,1,123,7,123,5,123,6,123,6,123,7,123,7,123,0,123,8,123
ID,5,38,10,6,37,10,7,52,3773,53,2432,53,475,52,79,53,6,52,0,52,0,52,267,53,143,52,146,53,471,52,470,53,4,52,3,52,317,53,0.644579909886032,53,2432,3773,0.19866164784609,52,475,2391,0.127482555018787,52,475,3726,0.465798045602606,52,143,307,0.842271293375394,53,267,317,2021/08/24,,0,53,4,52,6,52,6,52,13,52,19,52,20,52,11,52,0,53,0,52,0,51,0,51,0,51,2,51,1,51,3,51,0,51,0,52,8,52
IL,13,161,27,12,162,27,17,196,30792,201,22591,201,2210,196,302,201,275,196,3,196,35,196,2328,201,494,196,472,201,2174,196,1985,201,36,196,21,196,3283,201,0.733664588204728,201,22591,30792,0.098956700846281,196,2210,22333,0.072592300617527,196,2210,30444,0.153368519093449,196,494,3221,0.709107523606458,201,2328,3283,2021/08/24,,3,201,20,200,28,200,35,200,50,200,60,200,51,200,43,200,12,193,5,196,26,195,28,195,29,195,32,195,52,195,42,195,47,195,14,187,26,196
IN,20,141,4,22,140,3,4,163,18699,165,12552,165,2095,163,302,165,128,163,8,163,8,163,1626,165,564,163,538,165,2034,163,1850,165,61,163,29,163,2139,164,0.671265843093214,165,12552,18699,0.168367756971791,163,2095,12443,0.11291365743236,163,2095,18554,0.269856459330144,162,564,2090,0.760168302945302,164,1626,2139,2021/08/24,,1,165,11,165,33,165,40,165,48,165,63,165,63,165,41,165,2,165,2,163,4,163,12,163,22,163,14,163,30,163,16,163,21,163,7,163,22,163
KS,19,121,8,23,117,8,4,145,8940,148,5600,148,800,145,99,148,66,145,3,145,5,145,663,148,233,145,230,148,786,145,736,148,14,145,5,145,854,148,0.626398210290828,148,5600,8940,0.144196106705119,145,800,5548,0.090252707581227,145,800,8864,0.280048076923077,145,233,832,0.776346604215457,148,663,854,2021/08/24,,0,148,11,146,9,146,13,146,14,146,21,146,16,146,10,146,5,148,2,145,4,143,5,143,5,142,14,143,12,143,11,143,10,143,3,145,16,145
KY,58,56,2,39,75,2,19,114,11447,116,8851,116,2227,114,514,116,108,114,4,114,15,114,1277,116,575,114,586,116,2182,114,2005,116,45,114,10,114,1492,116,0.773215689700358,116,8851,11447,0.255771218559779,114,2227,8707,0.197586726998492,114,2227,11271,0.39819944598338,114,575,1444,0.855898123324397,116,1277,1492,2021/08/24,,1,116,15,116,18,116,37,116,88,116,86,116,55,116,38,116,150,116,2,114,3,114,11,114,15,114,23,114,27,114,20,114,15,114,0,114,27,114
LA,62,157,7,63,156,7,7,219,13277,226,9917,226,2271,226,281,221,17,221,12,221,2,221,1606,226,820,226,819,226,2219,226,2442,226,52,226,75,226,1797,226,0.7469307825563,226,9917,13277,0.229000705858627,226,2271,9917,0.171047676432929,226,2271,13277,0.456316082359488,226,820,1797,0.893711741791875,226,1606,1797,2021/08/24,,6,221,20,221,28,221,38,221,53,221,70,221,46,221,26,221,0,221,2,221,2,221,0,221,1,221,4,221,3,221,4,221,3,221,0,221,34,219
MA,10,91,1,10,91,1,11,101,18874,102,15925,102,499,101,80,102,58,101,1,101,2,101,1007,102,155,101,153,102,493,101,455,102,6,101,4,101,1318,102,0.843753311433718,102,15925,18874,0.031546339613099,101,499,15818,0.02662611386799,101,499,18741,0.119969040247678,101,155,1292,0.764036418816388,102,1007,1318,2021/08/24,,1,102,5,102,13,102,7,102,12,102,18,102,13,102,11,102,0,102,0,101,3,101,5,101,4,101,9,101,7,101,18,101,12,101,0,101,3,101
MD,6,52,1,6,52,1,3,58,11167,59,9394,59,861,58,82,59,186,58,0,58,13,58,926,59,183,58,167,59,848,58,664,59,13,58,5,58,1266,59,0.841228620041193,59,9394,11167,0.092233529726834,58,861,9335,0.077812923633077,58,861,11065,0.148780487804878,58,183,1230,0.731437598736177,59,926,1266,2021/08/24,,3,59,3,59,8,59,6,59,18,59,11,59,17,59,16,59,0,59,1,58,20,58,26,58,13,58,17,58,35,58,43,58,31,58,0,58,7,58
ME,3,27,9,1,29,9,5,38,3343,39,2394,39,154,38,17,39,19,38,1,38,3,38,246,39,63,38,58,39,152,38,133,39,2,38,1,38,331,39,0.71612324259647,39,2394,3343,0.065254237288136,38,154,2360,0.046596066565809,38,154,3305,0.196261682242991,38,63,321,0.743202416918429,39,246,331,2021/08/24,,0,39,1,39,2,39,1,39,0,39,8,39,2,39,3,39,0,39,0,38,0,38,1,38,0,38,5,38,3,38,4,38,6,38,0,38,3,38
MI,6,153,4,5,154,4,8,159,23038,163,18083,163,1239,159,149,163,24,159,6,159,3,159,1961,163,310,159,302,163,1213,159,1119,163,26,159,14,159,2501,163,0.784920566021356,163,18083,23038,0.069051997993647,159,1239,17943,0.05427545120028,159,1239,22828,0.12596505485575,159,310,2461,0.784086365453818,163,1961,2501,2021/08/24,,2,163,11,163,18,163,16,163,23,163,22,163,32,163,19,163,6,163,1,159,2,159,3,159,1,159,6,159,7,159,2,159,2,159,0,159,12,159
MN,14,98,27,14,98,27,19,138,10184,139,8179,139,690,138,71,139,37,138,1,138,3,138,755,139,178,138,169,139,674,138,597,139,16,138,11,138,960,139,0.803122545168892,139,8179,10184,0.085724934774506,138,690,8049,0.068979306208138,138,690,10003,0.192640692640693,138,178,924,0.786458333333333,139,755,960,2021/08/24,,0,139,5,139,7,139,12,139,11,139,13,139,14,139,9,139,0,139,1,138,3,138,5,138,5,138,5,138,8,138,7,138,3,138,0,138,1,138
MO,33,81,26,36,78,26,11,136,17144,140,14160,140,2273,136,212,140,173,136,4,136,26,136,1680,140,708,136,698,140,2207,136,2025,140,66,136,42,136,1885,140,0.8259449370042,140,14160,17144,0.163114459992824,136,2273,13935,0.134712262194038,136,2273,16873,0.389867841409692,136,708,1816,0.891246684350133,140,1680,1885,2021/08/24,,1,140,10,140,31,140,34,140,42,140,41,140,28,140,24,140,1,140,2,136,15,136,22,136,22,136,25,136,34,136,28,136,25,136,0,136,34,136
MS,12,94,2,12,94,2,16,106,8765,108,6051,108,1706,106,166,108,31,106,5,106,8,106,831,108,516,106,518,108,1661,106,1636,108,45,106,34,106,904,108,0.690359383913292,108,6051,8765,0.285427471975908,106,1706,5977,0.196838583131418,106,1706,8667,0.587699316628702,106,516,878,0.919247787610619,108,831,904,2021/08/24,,1,108,11,108,18,108,17,108,33,108,44,108,27,108,13,108,2,108,0,106,6,106,1,106,2,106,4,106,10,106,5,106,3,106,0,106,30,106
MT,7,57,1,8,56,1,1,64,2988,65,2058,65,253,64,59,65,20,64,2,64,4,64,158,65,56,64,60,65,246,64,224,65,7,64,1,64,237,65,0.688755020080321,65,2058,2988,0.123898139079334,64,253,2042,0.085472972972973,64,253,2960,0.242424242424242,64,56,231,0.666666666666667,65,158,237,2021/08/24,,0,65,4,65,5,65,10,65,11,65,9,65,11,65,9,65,0,65,0,64,3,64,1,64,0,64,5,64,2,64,7,64,2,64,0,64,6,64
