state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-11-27,"469,212","468,736","469,688",67.32,67.19,67.45,"697,327","696,812","697,842"
CW,2020-11-28,"472,359","471,753","472,965",67.80,67.60,68.00,"697,004","696,383","697,626"
CW,2020-11-29,"477,410","476,902","477,918",68.49,68.33,68.66,"697,328","696,731","697,925"
CW,2020-11-30,"492,184","491,656","492,712",70.34,70.16,70.51,"700,069","699,524","700,613"
CW,2020-12-01,"519,885","519,463","520,307",73.66,73.53,73.78,"706,119","705,649","706,588"
CW,2020-12-02,"531,166","530,713","531,620",75.06,74.91,75.21,"707,958","707,478","708,439"
CW,2020-12-03,"532,599","532,232","532,966",75.11,75.01,75.21,"709,278","708,918","709,638"
CW,2020-12-04,"529,330","528,972","529,689",74.68,74.59,74.77,"708,939","708,608","709,270"
CW,2020-12-05,"512,673","512,250","513,096",72.78,72.64,72.91,"704,639","704,202","705,077"
CW,2020-12-06,"499,421","499,057","499,786",71.29,71.19,71.40,"700,712","700,357","701,068"
CW,2020-12-07,"505,203","504,900","505,506",72.08,72.00,72.17,"701,028","700,689","701,366"
CW,2020-12-08,"526,642","526,307","526,977",74.69,74.59,74.79,"705,239","704,895","705,583"
CW,2020-12-09,"534,828","534,367","535,290",75.73,75.57,75.89,"706,363","705,926","706,800"
CW,2020-12-10,"534,652","534,290","535,013",75.57,75.46,75.67,"707,696","707,386","708,005"
CW,2020-12-11,"530,413","530,025","530,801",74.99,74.84,75.13,"707,374","707,049","707,700"
CW,2020-12-12,"514,460","513,978","514,942",72.98,72.79,73.18,"704,909","704,470","705,347"
CW,2020-12-13,"501,832","501,332","502,333",71.60,71.42,71.79,"700,879","700,483","701,274"
CW,2020-12-14,"506,766","506,278","507,254",72.14,71.97,72.32,"702,486","702,125","702,847"
CW,2020-12-15,"527,790","527,433","528,148",74.65,74.52,74.78,"707,050","706,723","707,377"
CW,2020-12-16,"533,842","533,400","534,284",75.26,75.09,75.42,"709,349","708,942","709,756"
CW,2020-12-17,"532,534","532,185","532,883",74.84,74.70,74.97,"711,582","711,175","711,990"
CW,2020-12-18,"530,014","529,775","530,254",74.61,74.55,74.68,"710,334","710,117","710,552"
CW,2020-12-19,"511,552","511,265","511,838",72.34,72.24,72.43,"707,150","706,871","707,430"
CW,2020-12-20,"498,466","498,189","498,743",70.80,70.69,70.90,"704,068","703,714","704,423"
CW,2020-12-21,"503,319","503,093","503,544",71.32,71.25,71.39,"705,718","705,430","706,007"
CW,2020-12-22,"520,748","520,427","521,068",73.47,73.35,73.59,"708,772","708,400","709,145"
CW,2020-12-23,"518,564","518,059","519,069",73.13,72.94,73.33,"709,067","708,553","709,581"
CW,2020-12-24,"496,529","495,699","497,359",70.38,70.00,70.76,"705,519","704,380","706,657"
CW,2020-12-25,"460,124","458,153","462,096",65.85,64.94,66.75,"698,792","696,282","701,303"
CW,2020-12-26,"456,751","453,844","459,658",65.81,64.46,67.16,"694,055","690,306","697,804"
CW,2020-12-27,"468,590","464,769","472,411",67.33,65.55,69.10,"695,994","691,050","700,938"
AK,2020-11-27,865,865,865,59.90,59.90,59.90,"1,444","1,444","1,444"
AL,2020-11-27,"9,372","9,356","9,388",66.96,66.43,67.50,"13,996","13,957","14,035"
AR,2020-11-27,"4,703","4,695","4,711",65.15,64.81,65.49,"7,219","7,211","7,227"
AZ,2020-11-27,"8,734","8,727","8,741",65.04,65.04,65.04,"13,428","13,428","13,428"
CA,2020-11-27,"42,548","42,447","42,649",68.93,68.49,69.38,"61,802","61,686","61,918"
CT,2020-11-27,"5,652","5,652","5,652",69.14,69.14,69.14,"8,175","8,175","8,175"
