state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-14,"67,816","67,605","68,027",9.79,9.54,10.04,"695,976","694,213","697,739"
CW,2021-02-15,"67,530","67,490","67,570",9.73,9.70,9.76,"697,369","697,023","697,715"
CW,2021-02-16,"67,071","67,035","67,108",9.62,9.60,9.65,"700,360","700,062","700,657"
CW,2021-02-17,"65,870","65,840","65,900",9.40,9.38,9.43,"703,511","703,215","703,807"
CW,2021-02-18,"63,521","63,491","63,550",9.06,9.03,9.09,"704,170","703,857","704,483"
CW,2021-02-19,"61,778","61,743","61,813",8.81,8.78,8.84,"703,990","703,702","704,278"
CW,2021-02-20,"59,348","59,316","59,380",8.50,8.46,8.55,"700,997","700,513","701,481"
CW,2021-02-21,"58,581","58,549","58,613",8.43,8.39,8.46,"698,379","698,059","698,700"
CW,2021-02-22,"58,870","58,845","58,895",8.43,8.39,8.47,"701,513","701,170","701,856"
CW,2021-02-23,"58,280","58,251","58,308",8.29,8.25,8.33,"705,981","705,625","706,336"
CW,2021-02-24,"56,374","56,344","56,404",8.01,7.91,8.10,"707,170","706,039","708,301"
CW,2021-02-25,"54,568","54,472","54,664",7.76,7.64,7.88,"706,388","705,541","707,234"
CW,2021-02-26,"52,511","52,402","52,621",7.47,7.33,7.61,"705,602","704,626","706,579"
CW,2021-02-27,"50,548","50,422","50,673",7.21,7.06,7.37,"703,036","702,019","704,053"
CW,2021-02-28,"49,671","49,544","49,799",7.12,6.96,7.28,"699,558","698,457","700,658"
CW,2021-03-01,"49,787","49,672","49,903",7.14,6.99,7.28,"699,837","698,841","700,834"
CW,2021-03-02,"49,187","49,080","49,295",7.02,6.89,7.16,"702,964","702,074","703,855"
CW,2021-03-03,"47,690","47,593","47,787",6.79,6.67,6.91,"705,246","704,470","706,021"
CW,2021-03-04,"46,219","45,988","46,450",6.57,6.32,6.83,"705,394","705,264","705,523"
CW,2021-03-05,"44,606","44,576","44,636",6.36,6.32,6.39,"704,048","703,738","704,359"
CW,2021-03-06,"43,306","43,242","43,370",6.20,6.13,6.28,"700,405","700,097","700,713"
CW,2021-03-07,"42,556","42,518","42,595",6.12,6.07,6.17,"697,578","697,297","697,860"
CW,2021-03-08,"43,045","43,010","43,079",6.19,6.15,6.23,"698,096","697,937","698,255"
CW,2021-03-09,"42,888","42,831","42,946",6.13,6.06,6.20,"701,926","701,784","702,069"
CW,2021-03-10,"41,781","41,747","41,815",5.95,5.92,5.98,"704,234","703,893","704,574"
CW,2021-03-11,"41,042","40,995","41,089",5.86,5.81,5.91,"703,581","703,291","703,871"
CW,2021-03-12,"40,720","40,667","40,774",5.82,5.76,5.88,"702,720","702,256","703,184"
