state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,15,78,0,20,73,0,39,93,12766,93,8640,93,1137,93,97,93,76,93,2,93,16,93,949,93,240,93,230,93,1116,93,1011,93,21,93,15,93,1343,93,0.67679774400752,93,8640,12766,0.13159722222222223,93,1137,8640,0.08906470311765627,93,1137,12766,0.17870439314966494,93,240,1343,0.7066269545793,93,949,1343,2020-12-17
WI,44,93,4,49,88,4,15,141,13334,141,7920,140,1427,139,269,141,70,141,1,141,9,141,944,140,331,139,319,139,1403,139,1332,139,24,139,10,139,1567,141,0.6022813688212928,140,7920,13150,0.18047299860882762,139,1427,7907,0.10869896404631323,139,1427,13128,0.21123165283982132,139,331,1567,0.6024250159540523,140,944,1567,2020-12-17
WV,19,36,0,19,36,0,11,55,5764,55,4154,55,784,55,86,55,32,55,1,55,2,55,488,55,167,55,165,55,772,55,740,55,12,55,7,55,599,55,0.7206800832755031,55,4154,5764,0.18873375060182956,55,784,4154,0.13601665510062458,55,784,5764,0.27879799666110183,55,167,599,0.8146911519198664,55,488,599,2020-12-17
AK,5,17,0,4,18,0,2,22,1429,22,848,22,108,22,9,22,2,22,0,22,0,22,92,22,19,22,17,22,105,22,102,22,3,22,2,22,127,22,0.5934219734079776,22,848,1429,0.12735849056603774,22,108,848,0.07557732680195942,22,108,1429,0.14960629921259844,22,19,127,0.7244094488188977,22,92,127,2020-12-17
AL,37,66,4,42,60,5,24,105,15047,107,11233,107,2676,105,350,105,111,105,2,105,6,105,1312,107,676,105,650,105,2649,105,2517,105,27,105,18,105,1448,107,0.7465275470193394,107,11233,15047,0.2434940855323021,105,2676,10990,0.18123941754148323,105,2676,14765,0.46685082872928174,105,676,1448,0.9060773480662984,107,1312,1448,2020-12-17
AR,31,57,0,35,53,0,9,88,7561,88,5088,88,1068,88,135,88,248,88,2,88,5,88,774,88,302,88,274,88,1046,88,940,88,22,88,2,88,983,88,0.6729268615262531,88,5088,7561,0.2099056603773585,88,1068,5088,0.14125115725433143,88,1068,7561,0.3072227873855544,88,302,983,0.7873855544252288,88,774,983,2020-12-17
AZ,40,58,0,44,53,1,63,98,14519,97,11120,98,3966,97,450,98,238,98,1,97,4,97,1536,97,903,98,839,97,3926,97,3429,97,40,97,25,97,2165,98,0.7656863420345754,97,11117,14519,0.356750922011334,97,3966,11117,0.2731593084923204,97,3966,14519,0.41709006928406467,98,903,2165,0.7094688221709007,97,1536,2165,2020-12-17
CA,148,219,7,161,206,7,83,374,64413,374,49768,374,18473,373,2025,374,574,374,24,373,15,373,6690,373,3746,373,3637,373,18303,373,17184,373,170,373,144,373,7991,373,0.7726390635430737,374,49768,64413,0.3711822858061405,373,18473,49768,0.2867899337090339,373,18473,64413,0.46877737454636464,373,3746,7991,0.8371918408209236,373,6690,7991,2020-12-17
CO,9,72,11,13,68,11,28,92,10914,92,7128,92,1458,92,145,92,80,92,3,92,6,92,901,92,423,92,399,92,1432,92,1288,92,26,92,17,92,1497,92,0.6531061022539857,92,7128,10914,0.20454545454545456,92,1458,7128,0.13358988455195162,92,1458,10914,0.28256513026052105,92,423,1497,0.6018704074816299,92,901,1497,2020-12-17
CT,2,30,0,3,29,0,26,32,8083,32,6154,32,1363,32,97,32,80,32,3,32,1,32,673,32,267,32,250,32,1351,32,1159,32,12,32,8,32,1101,32,0.7613509835457132,32,6154,8083,0.22148196295092623,32,1363,6154,0.1686255103303229,32,1363,8083,0.24250681198910082,32,267,1101,0.6112624886466849,32,673,1101,2020-12-17
DC,0,12,1,0,12,1,6,13,3339,13,2663,13,308,13,18,13,77,13,2,13,10,13,241,13,80,13,71,13,279,13,236,13,29,13,14,13,298,13,0.7975441749026655,13,2663,3339,0.11565903116785581,13,308,2663,0.09224318658280922,13,308,3339,0.2684563758389262,13,80,298,0.8087248322147651,13,241,298,2020-12-17
DE,1,8,0,1,8,0,6,9,2636,9,1838,9,469,9,47,9,21,9,0,9,0,9,162,9,63,9,62,9,462,9,449,9,7,9,6,9,193,9,0.697268588770865,9,1838,2636,0.25516866158868334,9,469,1838,0.17792109256449165,9,469,2636,0.32642487046632124,9,63,193,0.8393782383419689,9,162,193,2020-12-17
FL,8,212,5,20,200,5,67,225,51422,225,39847,225,5767,225,757,225,272,225,6,225,10,225,4873,225,1160,225,1091,225,5733,225,5256,225,34,225,18,225,6061,225,0.7749017930068842,225,39847,51422,0.1447285868446809,225,5767,39847,0.11215044144529579,225,5767,51422,0.19138755980861244,225,1160,6061,0.8039927404718693,225,4873,6061,2020-12-17
GA,31,110,13,33,109,12,38,154,20567,154,17014,154,4029,154,561,154,210,153,22,154,39,154,2341,154,992,154,932,154,3965,154,3553,154,64,154,26,154,2611,154,0.8272475324549035,154,17014,20567,0.23680498413071588,154,4029,17014,0.1958963387951573,154,4029,20567,0.3799310608962084,154,992,2611,0.896591344312524,154,2341,2611,2020-12-17
HI,1,22,0,2,21,0,2,23,2449,23,1643,23,83,23,4,23,16,23,0,23,0,23,154,23,22,23,16,23,82,23,62,23,1,23,0,23,229,23,0.6708860759493671,23,1643,2449,0.0505173463177115,23,83,1643,0.03389138423846468,23,83,2449,0.09606986899563319,23,22,229,0.6724890829694323,23,154,229,2020-12-17
IA,4,70,46,5,67,48,4,120,7942,120,4663,120,659,120,70,120,14,120,1,120,1,120,433,120,147,120,141,120,653,120,628,120,6,120,5,120,643,120,0.5871317048602367,120,4663,7942,0.1413253270426764,120,659,4663,0.0829765802064971,120,659,7942,0.2286158631415241,120,147,643,0.6734059097978227,120,433,643,2020-12-17
MT,14,51,0,16,49,0,7,65,2902,65,1757,65,265,65,26,65,16,65,0,65,0,65,141,65,65,65,63,65,265,65,253,65,1,65,1,65,221,65,0.6054445210199862,65,1757,2902,0.1508252703471827,65,265,1757,0.09131633356305996,65,265,2902,0.29411764705882354,65,65,221,0.6380090497737556,65,141,221,2020-12-17
NC,5,110,0,9,106,0,27,115,21936,115,16465,115,3072,115,304,115,230,115,6,115,7,115,1996,115,707,115,674,115,3036,115,2670,115,36,115,18,114,2429,115,0.750592633114515,115,16465,21936,0.18657758882477984,115,3072,16465,0.1400437636761488,115,3072,21936,0.2910662824207493,115,707,2429,0.8217373404693289,115,1996,2429,2020-12-17
ND,18,28,0,17,29,0,53,46,2051,46,1362,46,283,46,24,46,16,45,1,46,1,46,138,46,54,46,54,46,274,46,227,46,9,46,6,46,214,46,0.6640663091175036,46,1362,2051,0.2077826725403818,46,283,1362,0.1379814724524622,46,283,2051,0.2523364485981308,46,54,214,0.6448598130841121,46,138,214,2020-12-17
NE,16,84,0,24,76,0,9,100,5193,100,3245,100,593,100,62,100,30,100,4,100,0,100,327,100,159,100,153,100,588,100,569,100,5,100,5,100,566,100,0.6248796456768727,100,3245,5193,0.18274268104776578,100,593,3245,0.11419218178316966,100,593,5193,0.28091872791519434,100,159,566,0.5777385159010601,100,327,566,2020-12-17
NH,5,23,1,7,21,1,6,29,3067,29,2036,29,303,29,39,29,25,29,0,29,1,29,162,29,69,29,64,29,302,29,247,29,1,29,0,29,282,29,0.6638408868601239,29,2036,3067,0.14882121807465618,29,303,2036,0.09879360939028367,29,303,3067,0.24468085106382978,29,69,282,0.574468085106383,29,162,282,2020-12-17
NJ,9,65,3,9,65,3,161,77,20265,77,14347,77,3727,77,373,77,183,77,4,77,3,77,1623,77,709,77,683,77,3702,77,3441,77,25,77,7,77,2472,77,0.7079694053787318,77,14347,20265,0.25977556283543596,77,3727,14347,0.18391315075252898,77,3727,20265,0.28681229773462785,77,709,2472,0.6565533980582524,77,1623,2472,2020-12-17
NM,17,35,0,17,35,0,11,52,4272,52,2929,52,763,52,107,52,16,52,2,52,0,52,427,52,198,52,194,52,751,52,705,52,12,52,4,52,443,52,0.68562734082397,52,2929,4272,0.2604984636394674,52,763,2929,0.17860486891385768,52,763,4272,0.4469525959367946,52,198,443,0.963882618510158,52,427,443,2020-12-17
NV,10,50,0,14,46,0,36,60,8422,60,6622,60,2024,60,186,60,81,60,0,60,4,60,800,60,445,60,436,60,2020,60,1868,60,4,60,4,60,912,60,0.7862740441700309,60,6622,8422,0.30564784053156147,60,2024,6622,0.2403229636665875,60,2024,8422,0.48793859649122806,60,445,912,0.8771929824561403,60,800,912,2020-12-17
NY,22,145,4,21,146,4,158,171,51750,171,34511,171,7316,171,749,171,191,171,15,171,26,171,3532,171,1220,171,1102,171,7199,171,6425,171,117,171,56,171,5767,171,0.6668792270531401,171,34511,51750,0.2119903798788792,171,7316,34511,0.1413719806763285,171,7316,51750,0.2115484654066239,171,1220,5767,0.6124501473903242,171,3532,5767,2020-12-17
OH,37,160,0,58,139,0,265,197,29995,197,20227,197,5218,197,573,197,299,197,9,197,38,197,3069,197,1184,197,1130,197,5124,197,4749,197,94,197,53,197,4192,197,0.6743457242873813,197,20227,29995,0.2579720176002373,197,5218,20227,0.1739623270545091,197,5218,29995,0.2824427480916031,197,1184,4192,0.7321087786259542,197,3069,4192,2020-12-17
OK,46,90,9,52,84,9,24,145,10140,145,6949,145,1902,145,327,145,79,145,8,145,7,145,954,145,455,145,445,145,1828,145,1738,145,74,145,73,145,1085,145,0.6853057199211046,145,6949,10140,0.2737084472585984,145,1902,6949,0.18757396449704142,145,1902,10140,0.41935483870967744,145,455,1085,0.8792626728110599,145,954,1085,2020-12-17
OR,4,52,5,7,49,5,19,61,6530,61,4674,61,637,61,61,61,62,61,2,61,30,61,527,61,119,61,102,61,630,61,512,61,7,61,3,61,778,61,0.7157733537519142,61,4674,6530,0.13628583654257595,61,637,4674,0.09754977029096477,61,637,6530,0.15295629820051415,61,119,778,0.6773778920308483,61,527,778,2020-12-17
PA,37,157,0,45,149,0,50,194,32432,194,23934,194,6539,194,644,194,473,194,4,193,15,193,2948,194,1322,194,1269,194,6476,194,6032,194,63,193,31,193,3649,194,0.7379748396645288,194,23934,32432,0.27320965989805296,194,6539,23934,0.20162185495806612,194,6539,32432,0.3622910386407235,194,1322,3649,0.8078925733077555,194,2948,3649,2020-12-17
ID,6,41,0,7,40,0,6,47,3385,47,1919,47,445,47,49,47,6,47,1,47,0,47,241,47,121,47,114,47,439,47,424,47,6,47,6,47,304,47,0.5669128508124077,47,1919,3385,0.23189161021365295,47,445,1919,0.13146233382570163,47,445,3385,0.3980263157894737,47,121,304,0.7927631578947368,47,241,304,2020-12-17
IL,35,139,11,38,136,11,51,185,29638,185,19756,185,4548,185,443,185,326,185,6,185,26,185,2337,185,993,185,910,185,4483,185,3949,185,65,185,36,185,3531,185,0.6665766920844861,185,19756,29638,0.23020854423972464,185,4548,19756,0.15345164990890073,185,4548,29638,0.2812234494477485,185,993,3531,0.6618521665250637,185,2337,3531,2020-12-17
IN,24,112,0,31,105,0,3,136,17283,136,11192,136,2956,136,332,136,170,136,10,136,3,136,1622,136,717,136,669,136,2932,136,2604,136,24,136,14,136,2152,136,0.6475727593589076,136,11192,17283,0.26411722659042175,136,2956,11192,0.17103512121738124,136,2956,17283,0.33317843866171004,136,717,2152,0.7537174721189591,136,1622,2152,2020-12-17
KS,36,99,1,47,88,1,17,136,8145,136,4781,136,1051,136,131,136,61,136,0,136,0,136,632,136,252,136,236,136,1049,136,973,136,2,136,1,136,818,136,0.5869858809085329,136,4781,8145,0.2198284877640661,136,1051,4781,0.12903621853898098,136,1051,8145,0.3080684596577017,136,252,818,0.7726161369193154,136,632,818,2020-12-17
KY,2,101,0,6,97,0,24,103,12677,103,7313,103,1673,103,402,103,108,103,1,103,2,103,1148,103,427,103,406,103,1662,103,1546,103,11,103,5,103,1675,103,0.5768714995661434,103,7313,12677,0.22877068234650622,103,1673,7313,0.1319712865819989,103,1673,12677,0.25492537313432834,103,427,1675,0.6853731343283582,103,1148,1675,2020-12-17
LA,38,173,10,41,170,10,20,211,14051,221,9244,221,1478,221,191,212,18,212,1,212,1,212,1369,221,459,221,446,221,1473,221,2335,221,5,221,4,221,1859,221,0.6578891182122268,221,9244,14051,0.15988749459108612,221,1478,9244,0.10518824282969183,221,1478,14051,0.24690693921463153,221,459,1859,0.7364174287251211,221,1369,1859,2020-12-17
MA,7,71,0,7,71,0,34,78,16961,78,12998,78,1837,78,189,78,121,78,2,78,2,78,1061,78,423,78,407,78,1809,78,1635,78,28,78,12,78,1445,78,0.7663463239195802,78,12998,16961,0.14132943529773812,78,1837,12998,0.10830729320205176,78,1837,16961,0.2927335640138408,78,423,1445,0.7342560553633218,78,1061,1445,2020-12-17
MD,8,43,0,7,44,0,6,51,10274,51,7984,51,1958,51,206,51,261,51,1,51,5,51,1019,51,441,51,387,51,1955,51,1565,51,3,51,2,51,1278,51,0.7771072610473039,51,7984,10274,0.24524048096192386,51,1958,7984,0.1905781584582441,51,1958,10274,0.34507042253521125,51,441,1278,0.797339593114241,51,1019,1278,2020-12-17
ME,7,22,7,7,22,7,6,36,3077,36,2006,36,213,36,14,36,26,36,0,36,0,36,219,36,51,36,44,36,209,36,177,36,4,36,3,36,327,36,0.6519337016574586,36,2006,3077,0.1061814556331007,36,213,2006,0.06922326941826454,36,213,3077,0.1559633027522936,36,51,327,0.6697247706422018,36,219,327,2020-12-17
MI,28,128,0,31,125,0,36,156,22280,156,16181,156,3176,156,274,156,126,156,4,156,5,155,2124,156,719,156,672,156,3149,156,2862,156,27,156,22,156,2655,156,0.7262567324955117,156,16181,22280,0.19627958717013783,156,3176,16181,0.14254937163375225,156,3176,22280,0.27080979284369117,156,719,2655,0.8,156,2124,2655,2020-12-17
MN,23,95,12,25,93,12,30,130,9585,130,6699,130,1232,130,104,130,69,130,3,130,3,130,704,130,255,130,239,130,1216,130,1043,130,16,130,10,130,966,130,0.6989045383411581,130,6699,9585,0.1839080459770115,130,1232,6699,0.12853416797078768,130,1232,9585,0.2639751552795031,130,255,966,0.7287784679089027,130,704,966,2020-12-17
MO,37,70,15,47,60,15,22,122,15764,122,11471,122,2714,122,253,122,183,122,4,122,19,122,1575,122,700,122,653,122,2648,122,2356,122,66,122,25,122,1862,122,0.7276706419690434,122,11471,15764,0.23659663499259,122,2714,11471,0.1721644252727734,122,2714,15764,0.37593984962406013,122,700,1862,0.8458646616541353,122,1575,1862,2020-12-17
MS,21,78,0,33,66,0,10,99,8177,99,5276,99,1286,99,130,99,38,99,3,99,7,99,735,99,353,99,278,99,1278,99,1094,99,8,99,7,99,847,99,0.6452244099302923,99,5276,8177,0.24374526156178924,99,1286,5276,0.15727039256451023,99,1286,8177,0.4167650531286895,99,353,847,0.8677685950413223,99,735,847,2020-12-17
WY,5,23,0,7,21,0,1,28,1571,28,714,28,167,28,17,28,12,28,0,28,0,28,58,28,33,28,32,28,166,28,157,28,1,28,1,28,127,28,0.45448758752387014,28,714,1571,0.2338935574229692,28,167,714,0.10630171865054105,28,167,1571,0.25984251968503935,28,33,127,0.4566929133858268,28,58,127,2020-12-17
