state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,2,14,1,1,15,1,0,16,1294,17,849,17,1,16,0,17,2,16,0,16,0,16,60,17,0,16,0,17,1,16,1,17,0,16,0,16,107,17,0.656105100463678,17,849,1294,0.001210653753027,16,1,826,0.000796178343949,16,1,1256,0,16,0,99,0.560747663551402,17,60,107,2021/06/09,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,1,16,0,16,0,16,1,16,0,16,0,16,0,16
WA,8,93,2,7,94,2,10,101,14679,103,9872,103,456,101,41,103,68,101,0,101,0,101,877,103,106,101,105,103,452,101,385,103,4,101,4,101,1379,103,0.672525376388037,103,9872,14679,0.046649616368286,101,456,9775,0.031348824419084,101,456,14546,0.078344419807834,101,106,1353,0.635968092820885,103,877,1379,2021/06/09,,2,103,2,103,4,103,5,103,3,103,5,103,8,103,6,103,6,103,0,101,0,101,2,101,0,101,2,101,4,101,3,101,1,101,56,101
WI,7,120,22,12,115,22,0,146,13380,149,8254,148,165,145,19,149,42,146,1,146,8,146,833,148,47,145,48,148,154,145,138,148,11,145,3,145,1594,149,0.62610938329667,148,8254,13183,0.020410687778328,145,165,8084,0.012766945218199,145,165,12924,0.030479896238651,145,47,1542,0.52258469259724,148,833,1594,2021/06/09,,1,149,2,149,2,149,1,149,2,149,4,149,3,149,2,149,2,149,1,146,3,146,3,146,2,146,12,146,8,146,9,146,4,146,0,146
MS,7,96,2,11,92,2,1,103,8495,105,5458,105,176,103,29,105,24,103,3,103,4,103,576,105,68,103,46,105,162,103,120,105,14,103,4,103,840,105,0.642495585638611,105,5458,8495,0.032508311784263,103,176,5414,0.020897649014486,103,176,8422,0.082926829268293,103,68,820,0.685714285714286,105,576,840,2021/06/09,,0,105,5,105,2,105,3,105,3,105,5,105,7,105,4,105,0,105,3,102,4,103,3,103,2,103,1,103,3,103,6,103,2,102,0,103
MT,5,61,1,5,61,1,3,66,3170,67,2027,67,55,66,12,67,13,66,0,66,3,66,127,67,16,66,15,67,52,66,48,67,3,66,0,66,225,67,0.639432176656151,67,2027,3170,0.027363184079602,66,55,2010,0.017510347023241,66,55,3141,0.073059360730594,66,16,219,0.564444444444444,67,127,225,2021/06/09,,0,67,0,67,1,67,1,67,1,67,4,67,2,67,3,67,0,67,0,66,2,66,3,66,1,66,2,66,2,66,1,66,2,66,0,66
NC,3,125,4,6,122,4,18,128,23886,132,17836,132,523,128,57,132,95,128,0,128,3,128,1855,132,142,128,135,132,502,128,450,132,21,128,4,128,2406,132,0.746713556057942,132,17836,23886,0.029631728045326,128,523,17650,0.022142252328535,128,523,23620,0.060477001703578,128,142,2348,0.77098919368246,132,1855,2406,2021/06/09,,0,132,8,132,7,132,2,132,13,132,7,132,15,132,5,132,0,132,0,128,14,128,13,128,12,128,22,128,14,128,12,128,8,128,0,128
ND,9,40,1,10,39,1,12,49,2443,50,1622,50,47,49,4,50,5,49,0,49,5,49,136,50,15,49,14,50,44,49,29,50,3,49,1,49,198,50,0.663937781416292,50,1622,2443,0.029210689869484,49,47,1609,0.019445593711212,49,47,2417,0.077319587628866,49,15,194,0.686868686868687,50,136,198,2021/06/09,,0,50,1,50,0,50,0,50,0,50,1,50,1,50,1,50,0,50,0,49,1,49,1,49,0,49,0,49,2,49,1,49,0,49,0,49
NE,9,91,1,15,85,1,0,100,4342,101,2666,101,57,100,5,101,11,100,1,100,1,100,339,101,16,100,12,101,54,100,42,101,3,100,3,100,566,101,0.614002763703362,101,2666,4342,0.021615472127418,100,57,2637,0.013361462728551,100,57,4266,0.028880866425993,100,16,554,0.598939929328622,101,339,566,2021/06/09,,0,101,0,101,1,101,0,101,1,101,1,101,2,101,0,101,0,101,0,100,0,100,1,100,2,100,2,100,2,100,3,100,1,100,0,100
NH,2,27,1,4,25,1,1,30,3139,30,2145,30,27,30,2,30,5,30,0,30,0,30,173,30,4,30,3,30,25,30,17,30,2,30,2,30,282,30,0.683338642879898,30,2145,3139,0.012587412587413,30,27,2145,0.008601465434852,30,27,3139,0.014184397163121,30,4,282,0.613475177304965,30,173,282,2021/06/09,,0,30,0,30,0,30,0,30,1,30,0,30,0,30,1,30,0,30,0,30,0,30,0,30,0,30,2,30,1,30,0,30,2,30,0,30
NJ,8,77,11,7,77,12,25,95,24551,96,16155,96,410,95,36,96,90,95,3,95,1,95,1233,96,79,95,74,96,399,95,319,96,11,95,4,95,3075,96,0.658018003339986,96,16155,24551,0.025424779858613,95,410,16126,0.016750418760469,95,410,24477,0.025825433148088,95,79,3059,0.400975609756098,96,1233,3075,2021/06/09,,0,96,6,96,4,96,6,96,5,96,6,96,4,96,4,96,1,95,0,95,4,95,6,95,4,95,6,95,9,95,10,95,9,95,42,94
NM,15,38,1,16,37,1,2,50,3720,54,2166,51,93,50,13,54,3,53,0,50,1,53,219,51,22,50,21,51,93,50,89,51,0,50,0,50,344,54,0.645218945487042,51,2166,3357,0.034749034749035,49,72,2072,0.027457927369353,50,93,3387,0.074074074074074,50,22,297,0.720394736842105,51,219,304,2021/06/09,,0,51,1,50,3,50,1,50,1,50,4,50,1,50,1,50,1,51,0,50,0,49,2,49,0,49,0,49,0,49,0,49,1,49,0,50
NV,0,16,47,0,16,47,28,61,8677,63,6171,63,235,61,21,63,34,61,0,61,0,61,574,63,51,61,48,63,235,61,204,63,0,61,2,61,854,63,0.711190503630287,63,6171,8677,0.038759689922481,61,235,6063,0.027624309392265,61,235,8507,0.064150943396226,61,51,795,0.672131147540984,63,574,854,2021/06/09,,0,63,0,63,5,63,3,63,4,63,5,63,3,63,1,63,0,63,0,61,1,61,3,61,6,61,3,61,7,61,8,61,6,61,0,61
NY,5,192,9,4,193,9,96,197,52922,206,38643,206,1075,197,62,206,131,197,2,197,20,197,3307,206,224,197,190,206,1024,197,665,206,51,197,15,197,5456,206,0.730187823589434,206,38643,52922,0.028034214781203,197,1075,38346,0.02054153211167,197,1075,52333,0.041986879100281,197,224,5335,0.606121700879765,206,3307,5456,2021/06/09,,1,206,6,206,9,206,6,206,5,206,6,206,13,206,12,206,4,205,2,197,14,197,21,197,14,197,20,197,20,197,15,197,20,197,5,196
OH,14,205,13,18,201,13,24,228,32393,232,22656,232,914,228,56,232,152,228,4,228,62,228,2662,232,158,228,112,232,753,228,434,232,161,228,77,228,4165,232,0.699410366437193,232,22656,32393,0.040685510794569,228,914,22465,0.028490383716218,228,914,32081,0.038555392874573,228,158,4098,0.639135654261705,232,2662,4165,2021/06/09,,1,231,6,231,2,231,1,231,12,231,14,232,9,231,8,231,0,232,1,227,5,227,5,227,9,227,5,227,17,228,9,227,8,227,1,228
OK,30,107,13,31,106,13,2,148,10604,150,7349,150,287,148,23,150,53,148,0,148,10,148,773,150,80,148,43,150,264,148,130,150,23,148,17,148,1018,150,0.693040362127499,150,7349,10604,0.039662797125484,148,287,7236,0.027498323272971,148,287,10437,0.081967213114754,148,80,976,0.759332023575639,150,773,1018,2021/06/09,,1,150,4,150,3,150,1,150,3,150,7,150,1,150,3,150,0,150,1,148,8,148,4,148,6,148,7,148,8,148,13,148,6,148,0,148
OR,4,53,7,4,53,7,11,62,7100,64,5090,64,239,62,21,64,37,62,0,62,3,62,532,64,60,62,49,64,235,62,184,64,4,62,1,62,796,64,0.716901408450704,64,5090,7100,0.04781912765106,62,239,4998,0.034527593181162,62,239,6922,0.077720207253886,62,60,772,0.668341708542714,64,532,796,2021/06/09,,0,64,1,64,1,64,3,64,4,64,5,64,3,64,4,64,0,64,1,62,3,62,2,62,4,62,4,62,6,62,8,62,9,62,0,62
AK,1,23,0,1,23,0,0,24,1667,24,1022,24,21,24,1,24,0,24,0,24,0,24,87,24,5,24,5,24,21,24,21,24,0,24,0,24,130,24,0.613077384523095,24,1022,1667,0.020547945205479,24,21,1022,0.012597480503899,24,21,1667,0.038461538461538,24,5,130,0.669230769230769,24,87,130,2021/06/09,,0,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,29,73,15,29,73,15,2,112,15420,117,10771,117,348,112,28,114,32,112,0,112,7,112,1267,117,91,112,77,114,332,112,209,114,16,112,4,112,1638,117,0.698508430609598,117,10771,15420,0.033493743984601,112,348,10390,0.023299410819497,112,348,14936,0.056875,112,91,1600,0.773504273504274,117,1267,1638,2021/06/09,,0,114,1,114,2,114,3,114,6,114,6,114,3,114,6,114,1,114,0,112,4,112,1,112,1,112,6,112,9,112,7,112,4,112,0,112
AR,16,91,2,18,89,2,2,107,9338,109,6534,109,220,107,42,109,60,107,0,107,12,107,690,109,91,107,79,109,214,107,176,109,6,107,3,107,999,109,0.699721567787535,109,6534,9338,0.033742331288344,107,220,6520,0.023653370605311,107,220,9301,0.092198581560284,107,91,987,0.690690690690691,109,690,999,2021/06/09,,0,109,5,109,4,109,4,109,6,109,7,109,5,109,2,109,9,109,1,107,4,107,2,107,12,107,9,107,9,107,20,107,2,107,1,107
AZ,24,97,3,26,95,3,3,121,16725,124,11457,124,505,121,47,124,98,121,3,121,7,121,1029,124,118,121,76,124,498,121,302,124,7,121,6,121,2198,124,0.685022421524664,124,11457,16725,0.044872934067887,121,505,11254,0.030719630147819,121,505,16439,0.055347091932458,121,118,2132,0.468152866242038,124,1029,2198,2021/06/09,,0,124,4,124,4,124,9,124,11,124,7,124,5,124,7,124,0,124,1,121,10,121,10,121,12,121,17,121,19,121,20,121,9,121,0,121
CA,55,315,42,69,301,42,51,404,63018,412,45868,412,1212,403,132,412,289,404,1,403,9,403,4572,411,257,403,239,411,1176,403,944,411,36,403,22,403,6893,411,0.727855533339681,412,45868,63018,0.026759101847968,403,1212,45293,0.019486470408541,403,1212,62197,0.0382156133829,403,257,6725,0.66328159001886,411,4572,6893,2021/06/09,,3,411,16,411,21,411,19,411,16,411,24,411,14,411,17,411,2,411,6,403,21,403,40,403,28,403,34,403,48,403,58,403,52,403,2,403
CO,5,68,13,10,63,13,5,84,8703,86,5973,86,251,84,22,86,32,84,0,84,2,84,603,86,74,84,71,86,241,84,205,86,10,84,2,84,888,86,0.686315063771113,86,5973,8703,0.042499153403319,84,251,5906,0.02919962773383,84,251,8596,0.086549707602339,84,74,855,0.679054054054054,86,603,888,2021/06/09,,0,85,3,85,4,85,0,85,4,85,3,86,4,85,4,85,0,86,2,83,5,83,2,83,1,83,6,83,6,84,4,83,6,83,0,84
CT,4,34,1,4,34,1,3,38,8164,39,6480,39,101,38,7,39,39,38,0,38,0,38,554,39,15,38,11,39,99,38,64,39,2,38,0,38,1052,39,0.793728564429201,39,6480,8164,0.01570517804385,38,101,6431,0.012506191183754,38,101,8076,0.014563106796117,38,15,1030,0.526615969581749,39,554,1052,2021/06/09,,0,39,1,39,0,39,0,39,3,39,0,39,2,39,1,39,0,39,0,38,2,38,5,38,0,38,6,38,8,38,8,38,10,38,0,38
DC,0,12,2,0,12,2,0,12,3431,14,2616,14,91,13,4,14,39,13,1,13,11,13,255,14,17,12,13,13,67,13,50,14,24,13,4,13,323,14,0.762459924220344,14,2616,3431,0.035714285714286,13,91,2548,0.027509068923821,13,91,3308,0.055374592833876,12,17,307,0.789473684210526,14,255,323,2021/06/09,,0,14,1,14,1,14,1,14,1,14,0,14,0,14,0,14,0,14,0,13,3,13,14,13,4,13,1,13,8,13,7,13,2,13,0,13
DE,1,13,2,1,13,2,0,15,3439,16,2586,16,46,15,3,16,68,15,0,15,0,15,143,16,3,15,3,16,42,15,22,16,4,15,2,15,190,16,0.751962779877872,16,2586,3439,0.017891870867367,15,46,2571,0.013501614323452,15,46,3407,0.016483516483516,15,3,182,0.752631578947368,16,143,190,2021/06/09,,0,16,1,16,1,16,0,16,0,16,1,16,0,16,0,16,0,16,2,15,2,15,1,15,3,15,5,15,17,15,23,15,15,15,0,15
FL,7,236,15,30,213,15,66,252,56974,258,42962,258,1881,252,226,258,139,252,5,252,15,252,4638,258,467,252,438,258,1856,252,1608,258,25,252,18,252,6384,258,0.754063256924211,258,42962,56974,0.044469136386203,252,1881,42299,0.033582089552239,252,1881,56012,0.0754320788241,252,467,6191,0.726503759398496,258,4638,6384,2021/06/09,,1,258,21,258,27,258,37,258,39,258,39,258,23,258,29,258,10,258,1,252,19,252,10,252,19,252,24,252,31,252,12,252,23,252,0,252
GA,24,134,10,31,126,11,5,165,22613,168,17319,168,674,165,151,168,99,165,6,165,18,165,2005,168,157,165,120,168,647,165,394,168,27,165,6,165,2728,168,0.765886879228762,168,17319,22613,0.039307167434537,165,674,17147,0.030189017289259,165,674,22326,0.058625840179238,165,157,2678,0.734970674486804,168,2005,2728,2021/06/09,,0,168,3,168,5,168,10,168,16,168,16,168,10,168,7,168,8,168,0,165,4,165,8,165,9,165,12,165,18,165,13,165,15,165,20,165
HI,1,19,4,1,19,4,1,24,2603,24,1814,24,35,24,2,24,22,24,0,24,0,24,141,24,12,24,9,24,35,24,27,24,0,24,0,24,221,24,0.69688820591625,24,1814,2603,0.019294377067255,24,35,1814,0.013446023818671,24,35,2603,0.054298642533937,24,12,221,0.638009049773756,24,141,221,2021/06/09,,0,24,1,24,0,24,0,24,0,24,1,24,0,24,0,24,0,24,0,24,0,24,1,24,1,24,2,24,4,24,7,24,7,24,0,24
IA,1,27,98,2,25,99,0,124,8060,126,4722,126,110,124,15,126,21,124,0,124,1,124,414,126,22,124,20,126,108,124,81,126,2,124,0,124,664,126,0.585856079404466,126,4722,8060,0.023645743766122,124,110,4652,0.013813889237724,124,110,7963,0.034108527131783,124,22,645,0.623493975903614,126,414,664,2021/06/09,,0,126,4,126,1,126,1,126,3,126,1,126,3,126,2,126,0,126,0,124,0,124,3,124,4,124,4,124,8,124,2,124,0,124,0,124
ID,3,42,8,4,41,8,0,52,3777,53,2310,53,102,52,7,53,1,52,0,52,0,52,194,53,32,52,32,53,99,52,94,53,3,52,3,52,313,53,0.611596505162828,53,2310,3777,0.04481546572935,52,102,2276,0.027294621354027,52,102,3737,0.105610561056106,52,32,303,0.619808306709265,53,194,313,2021/06/09,,0,53,0,52,0,52,4,52,0,52,0,52,2,52,1,52,0,53,0,52,0,51,0,51,1,51,0,51,0,51,0,51,0,51,0,52
IL,10,163,23,8,165,23,65,191,30497,196,20741,196,701,191,60,196,204,191,2,191,27,191,1970,196,175,191,145,196,658,191,484,196,43,191,18,191,3307,196,0.680099681935928,196,20741,30497,0.034168453889647,191,701,20516,0.023262759673459,191,701,30134,0.053929121725732,191,175,3245,0.595706078016329,196,1970,3307,2021/06/09,,0,196,10,196,3,196,5,196,15,196,13,196,6,196,7,196,1,187,1,191,17,191,21,191,22,191,29,191,52,191,30,191,30,191,2,182
