state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
PA,26,192,6,32,186,6,20,217,29419,224,24122,224,2237,218,254,224,315,218,6,215,18,215,2803,224,514,217,499,223,2190,218,1925,224,47,217,28,217,3677,224,0.81994629321187,224,24122,29419,0.093539619485678,218,2237,23915,0.077013116672978,218,2237,29047,0.146689497716895,217,514,3504,0.762306227903182,224,2803,3677,2021/08/30,,2,220,14,220,22,220,24,220,46,221,46,221,53,220,32,220,18,214,5,214,25,214,25,214,24,214,48,214,57,213,62,213,56,214,15,207,18,218
PR,0,9,56,0,9,56,11,64,9245,65,5974,65,489,64,19,65,25,64,3,64,9,64,490,65,108,64,74,65,468,64,423,65,21,64,8,64,672,65,0.646187128177393,65,5974,9245,0.083732876712329,64,489,5840,0.053967553250193,64,489,9061,0.168224299065421,64,108,642,0.729166666666667,65,490,672,2021/08/30,,0,65,0,65,4,65,0,65,3,65,1,65,5,65,6,65,0,65,0,64,0,64,2,64,0,64,8,64,6,64,4,64,5,64,0,64,9,64
RI,6,7,2,6,7,2,3,14,2524,15,2178,15,136,14,17,15,6,14,0,14,0,14,204,15,16,14,16,15,134,14,136,15,2,14,1,14,241,15,0.862916006339144,15,2178,2524,0.06390977443609,14,136,2128,0.054993934492519,14,136,2473,0.071748878923767,14,16,223,0.846473029045643,15,204,241,2021/08/30,,0,15,3,15,2,15,0,15,2,15,5,15,2,15,3,15,0,15,0,14,1,14,0,14,0,14,2,14,1,14,0,14,2,14,0,14,2,14
SC,25,58,5,25,58,5,12,86,11838,88,9881,88,2501,86,298,88,66,86,8,86,10,86,1181,87,558,86,560,88,2444,86,2401,88,57,86,41,86,1381,88,0.83468491299206,88,9881,11838,0.256460213289582,86,2501,9752,0.214604427664321,86,2501,11654,0.417664670658683,86,558,1336,0.857661583151779,87,1181,1377,2021/08/30,,1,88,21,88,32,88,30,88,75,88,53,88,52,88,27,88,7,83,0,86,5,86,9,86,8,86,10,86,9,86,9,86,14,86,2,81,39,86
SD,1,61,3,1,61,3,29,62,2873,65,1767,65,230,62,32,65,8,62,0,62,2,62,155,65,65,62,66,65,227,62,221,65,3,62,2,62,245,65,0.615036547163244,65,1767,2873,0.133024869866975,62,230,1729,0.081967213114754,62,230,2806,0.277777777777778,62,65,234,0.63265306122449,65,155,245,2021/08/30,,0,65,4,65,2,65,1,65,6,65,6,65,7,65,6,64,0,65,0,62,1,62,1,62,0,62,3,62,1,62,2,62,0,62,0,62,4,62
TN,24,73,47,40,57,47,35,98,20232,144,13568,131,3554,98,369,98,87,98,16,98,2,98,1913,142,951,98,928,98,3479,98,3332,98,75,98,71,98,2495,144,0.707661816095551,131,13568,19173,0.288193318196562,98,3554,12332,0.207073355473985,98,3554,17163,0.410090556274256,98,951,2319,0.77637987012987,142,1913,2464,2021/08/30,,1,98,19,98,32,98,38,98,72,98,78,98,66,98,36,98,27,98,0,98,7,98,7,98,9,98,12,98,18,98,13,98,12,98,9,98,63,98
TX,21,103,472,25,99,472,101,591,70747,596,56430,596,14478,591,1591,596,603,591,79,591,176,591,7468,596,3854,591,3844,596,14100,591,13641,596,378,591,299,591,7962,596,0.79763099495385,596,56430,70747,0.25956470292947,591,14478,55778,0.206979370684356,591,14478,69949,0.49671349400696,591,3854,7759,0.937955287616177,596,7468,7962,2021/08/30,,10,596,104,596,208,596,233,596,255,596,296,596,214,596,174,596,97,596,10,591,51,591,68,591,76,591,87,591,88,591,89,591,56,591,78,591,231,591
UT,0,51,9,1,50,9,1,59,6289,60,4096,60,511,59,72,60,6,59,6,59,0,59,472,60,187,59,188,60,499,59,474,60,12,59,1,59,616,60,0.651295913499762,60,4096,6289,0.12642256308758,59,511,4042,0.082141134865777,59,511,6221,0.308580858085809,59,187,606,0.766233766233766,60,472,616,2021/08/30,,1,60,8,60,8,60,15,60,5,60,16,60,12,60,7,60,0,60,0,59,2,59,0,59,1,59,2,59,0,59,1,59,0,59,0,59,5,59
VA,19,66,20,20,65,20,43,102,18231,105,13873,105,1862,102,196,105,244,102,12,102,17,102,1458,105,425,102,419,105,1821,102,1598,105,41,102,28,102,1939,105,0.760956612363557,105,13873,18231,0.13585291113381,102,1862,13706,0.103547992436881,102,1862,17982,0.225464190981432,102,425,1885,0.751933986591026,105,1458,1939,2021/08/30,,3,105,7,105,21,105,30,105,40,105,46,105,33,105,13,105,3,105,1,102,7,102,14,102,24,102,53,102,46,102,53,102,46,102,0,102,17,102
VI,2,0,0,2,0,0,0,2,168,2,95,2,12,2,0,2,0,2,0,2,0,2,13,2,4,2,4,2,12,2,12,2,0,2,0,2,20,2,0.56547619047619,2,95,168,0.126315789473684,2,12,95,0.071428571428571,2,12,168,0.2,2,4,20,0.65,2,13,20,2021/08/30,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2
