state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,96,117,35,179,6,16,214,30471,220,24603,220,722,214,86,220,351,214,6,214,26,214,2550,220,76,214,61,220,668,214,445,220,54,214,20,214,3448,220,0.807423451806636,220,24603,30471,0.029642402594737,214,722,24357,0.02398193051219,214,722,30106,0.022740873728306,214,76,3342,0.739559164733179,220,2550,3448,2022/04/16,,0,216,2,213,11,211,6,212,10,212,9,211,21,211,22,212,5,219,1,209,28,207,20,204,23,205,49,204,59,205,66,205,89,206,16,213,6,194,5500,31,4064,28,0,10,12,214,34,214,0,63,0,63,136,2,63,214
PR,0,9,57,9,43,14,0,62,8641,61,5564,65,182,64,19,66,8,61,18,62,5,61,447,66,12,64,9,63,139,64,129,63,43,64,33,62,618,61,0.617868302279829,61,5339,8641,0.033529845246868,64,182,5428,0.020352620991599,60,172,8451,0.020373514431239,60,12,589,0.689320388349515,61,426,618,2022/04/16,,0,65,1,66,2,66,5,66,2,66,5,66,1,66,3,64,0,66,0,60,2,61,0,61,1,61,1,61,0,61,0,61,4,60,0,61,1,7,535,0,130,0,0,2,2,61,9,61,0,6,0,6,59,0,6,61
RI,1,1,12,4,8,2,1,13,1995,14,1761,14,54,13,9,14,2,13,0,13,0,13,112,14,4,13,3,14,50,13,48,14,4,13,1,13,135,14,0.882706766917293,14,1761,1995,0.030664395229983,13,54,1761,0.027067669172932,13,54,1995,0.02962962962963,13,4,135,0.82962962962963,14,112,135,2022/04/16,,0,14,0,14,2,14,1,14,0,14,1,14,2,14,3,14,0,14,0,13,0,13,0,13,0,13,0,13,0,13,2,13,0,13,0,13,0,2,7,0,0,0,0,0,0,13,2,13,0,2,0,2,16,0,2,13
SC,22,57,5,24,55,5,7,82,11287,84,8509,84,103,82,18,84,22,82,1,81,0,81,892,84,14,82,12,84,102,82,82,84,1,82,0,82,1308,84,0.753876140692832,84,8509,11287,0.012257527073664,82,103,8403,0.009270927092709,82,103,11110,0.011049723756906,82,14,1267,0.681957186544342,84,892,1308,2022/04/16,,0,82,1,76,0,76,2,76,1,76,3,76,6,77,4,76,1,84,0,80,0,74,0,74,5,74,2,75,2,75,4,75,3,75,6,82,0,58,2210,1885,2662,0,0,0,5,82,5,82,0,51,0,51,40,0,51,82
SD,0,55,10,3,52,10,6,62,2419,65,1505,65,41,62,7,65,1,62,0,62,0,62,111,65,2,62,1,65,40,62,29,65,1,62,0,62,241,65,0.622157916494419,65,1505,2419,0.027891156462585,62,41,1470,0.017365523083439,62,41,2361,0.008620689655172,62,2,232,0.46058091286307,65,111,241,2022/04/16,,0,65,1,48,0,47,0,48,0,48,1,48,0,48,5,48,0,65,0,62,0,45,0,45,0,44,1,45,0,45,0,45,0,44,0,62,0,8,572,2,1199,34,0,77,1,62,1,62,0,6,0,6,4,0,6,62
TN,3,53,77,22,43,68,1,130,17507,133,12433,133,194,130,19,133,23,130,0,130,0,130,1338,133,35,130,31,133,193,130,150,133,1,130,1,130,1876,133,0.710173073627692,133,12433,17507,0.015955259478576,130,194,12159,0.01128760109385,130,194,17187,0.019509476031215,130,35,1794,0.713219616204691,133,1338,1876,2022/04/16,,0,133,2,132,1,132,1,131,4,131,2,131,5,131,2,131,2,133,0,130,0,129,1,128,2,128,6,128,1,128,5,128,6,128,2,130,2,58,34,23,184,68,0,0,3,130,3,130,0,58,0,58,41,3,58,130
TX,6,97,420,11,92,420,77,518,62319,523,46238,523,1191,518,118,523,295,518,13,518,61,518,5101,523,202,518,152,523,1093,518,684,523,98,518,45,518,6290,523,0.741956706622378,523,46238,62319,0.026101821210195,518,1191,45629,0.019340695030854,518,1191,61580,0.032899022801303,518,202,6140,0.810969793322734,523,5101,6290,2022/04/16,,4,521,7,516,11,516,14,516,20,516,27,516,22,516,8,516,5,523,5,516,23,511,31,511,43,512,44,511,51,511,63,511,33,511,2,518,10,493,831,661,754,0,0,0,27,518,63,518,0,99,0,99,226,1,99,518
UT,0,46,9,2,44,9,0,54,5646,55,4052,55,68,54,3,55,1,54,0,54,0,54,348,55,9,54,9,55,58,54,47,55,10,54,0,54,451,55,0.717676230959972,55,4052,5646,0.017004251062766,54,68,3999,0.01220168670375,54,68,5573,0.020408163265306,54,9,441,0.771618625277162,55,348,451,2022/04/16,,0,55,0,53,0,53,0,53,1,53,1,53,1,53,0,53,0,55,0,54,0,52,0,52,0,52,0,52,0,52,1,52,0,52,0,54,0,43,382,0,1096,0,0,0,0,54,2,54,0,42,0,42,48,1,42,54
VA,10,71,23,18,66,20,23,101,17659,104,12766,104,257,101,39,104,137,101,1,101,9,101,1255,104,41,101,36,104,246,101,186,104,11,101,8,101,1889,104,0.722917492496744,104,12766,17659,0.020361273966091,101,257,12622,0.014728637744283,101,257,17449,0.022222222222222,101,41,1845,0.664372683959767,104,1255,1889,2022/04/16,,0,102,6,101,2,101,3,101,1,100,5,100,14,101,8,101,0,104,1,100,9,98,14,97,8,97,17,97,26,97,34,97,27,98,1,101,6,68,1043,1561,556,96,0,133,5,101,13,101,0,68,0,68,39,1,68,101
VI,0,2,0,2,0,0,0,2,168,2,108,2,1,2,0,2,0,2,0,2,0,2,9,2,0,2,0,2,1,2,1,2,0,2,0,2,20,2,0.642857142857143,2,108,168,0.009259259259259,2,1,108,0.005952380952381,2,1,168,0,2,0,20,0.45,2,9,20,2022/04/16,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,126,0,,30,0,2,0,2,,0,,0,0,,0,2
