state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-09,"492,363","491,036","493,690",67.17,66.80,67.54,"714,647","711,362","717,932"
CW,2020-09-10,"501,351","500,046","502,655",68.24,67.89,68.59,"716,489","713,234","719,744"
CW,2020-09-11,"502,139","500,816","503,463",68.21,67.75,68.68,"717,553","714,294","720,812"
CW,2020-09-12,"484,491","483,008","485,974",66.04,65.47,66.61,"715,066","711,694","718,439"
CW,2020-09-13,"469,089","467,139","471,040",64.50,63.76,65.25,"709,072","705,618","712,526"
CW,2020-09-14,"473,588","472,260","474,915",64.81,64.32,65.31,"713,378","710,096","716,659"
CW,2020-09-15,"495,897","494,530","497,264",67.97,67.48,68.45,"712,401","709,191","715,611"
CW,2020-09-16,"502,837","501,577","504,096",68.86,68.38,69.33,"713,166","709,902","716,430"
CW,2020-09-17,"504,804","503,527","506,082",68.89,68.43,69.35,"714,760","711,554","717,966"
CW,2020-09-18,"501,298","500,127","502,468",68.32,67.93,68.71,"715,606","712,477","718,734"
CW,2020-09-19,"483,179","481,706","484,651",66.10,65.53,66.67,"713,555","710,262","716,848"
CW,2020-09-20,"466,507","464,959","468,054",64.03,63.43,64.64,"711,124","707,765","714,483"
CW,2020-09-21,"470,515","469,341","471,690",64.39,63.93,64.86,"712,649","709,561","715,737"
CW,2020-09-22,"497,440","496,308","498,573",67.61,67.15,68.08,"717,715","714,578","720,851"
CW,2020-09-23,"509,306","508,290","510,321",68.98,68.56,69.39,"720,268","717,238","723,298"
CW,2020-09-24,"509,552","508,524","510,581",69.00,68.59,69.41,"720,942","717,952","723,932"
CW,2020-09-25,"507,168","506,093","508,243",68.62,68.17,69.06,"721,392","718,359","724,424"
CW,2020-09-26,"489,299","488,067","490,532",66.50,66.01,67.00,"717,708","714,647","720,770"
CW,2020-09-27,"475,032","473,867","476,198",64.75,64.25,65.25,"715,982","712,857","719,107"
CW,2020-09-28,"478,520","477,483","479,556",65.36,64.94,65.79,"714,967","711,984","717,949"
CW,2020-09-29,"502,775","501,731","503,819",68.52,68.11,68.93,"717,929","714,925","720,932"
CW,2020-09-30,"512,195","511,276","513,115",69.64,69.31,69.97,"719,612","716,706","722,519"
