state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,6,95,2,7,94,2,17,101,13571,103,9785,103,658,101,50,103,107,101,2,101,15,101,970,103,149,101,136,103,651,101,558,103,7,101,6,101,1291,103,0.7210227691400781,103,9785,13571,0.06793309931860417,101,658,9686,0.04898384575299635,101,658,13433,0.11741528762805359,101,149,1269,0.7513555383423702,103,970,1291,2021-02-06
WI,12,116,20,17,111,20,1,145,13901,148,8656,148,584,145,108,148,64,145,3,145,8,145,938,148,155,145,152,148,573,145,530,148,11,145,3,145,1622,148,0.6226890151787641,148,8656,13901,0.06871396634898223,145,584,8499,0.04281838844490065,145,584,13639,0.09872611464968153,145,155,1570,0.5782983970406905,148,938,1622,2021-02-06
WV,18,41,4,21,38,4,5,59,6206,63,4752,63,486,59,41,63,69,59,0,59,0,59,474,63,86,59,90,63,483,59,417,63,3,59,3,59,660,63,0.7657106026426039,63,4752,6206,0.10444874274661509,59,486,4653,0.08093255620316403,59,486,6005,0.1412151067323481,59,86,609,0.7181818181818181,63,474,660,2021-02-06
AK,1,22,0,1,22,0,0,23,1516,23,876,23,32,23,5,23,0,23,1,23,0,23,82,23,7,23,7,23,31,23,30,23,1,23,1,23,125,23,0.5778364116094987,23,876,1516,0.0365296803652968,23,32,876,0.021108179419525065,23,32,1516,0.056,23,7,125,0.656,23,82,125,2021-02-06
AL,31,76,10,34,72,11,18,112,15519,117,12106,117,1620,112,179,114,145,112,4,112,14,112,1442,117,462,112,452,114,1594,112,1454,114,26,112,15,112,1648,117,0.7800760358270508,117,12106,15519,0.13912744761250428,112,1620,11644,0.10875402792696026,112,1620,14896,0.29111531190926276,112,462,1587,0.875,117,1442,1648,2021-02-06
AR,14,91,2,14,91,2,6,105,9276,107,6788,107,829,105,106,107,79,105,1,105,18,105,783,107,224,105,206,107,817,105,711,107,12,105,4,105,1049,107,0.7317809400603709,107,6788,9276,0.1224519940915805,105,829,6770,0.08976719003789929,105,829,9235,0.21705426356589147,105,224,1032,0.7464251668255482,107,783,1049,2021-02-06
AZ,26,93,3,30,89,3,60,119,17361,122,12623,122,2559,119,268,122,270,119,7,119,4,119,1472,122,642,119,580,122,2527,119,2133,122,32,119,23,119,2366,122,0.7270894533725016,122,12623,17361,0.2065208619159067,119,2559,12391,0.15037903273197392,119,2559,17017,0.28108581436077057,119,642,2284,0.6221470836855453,122,1472,2366,2021-02-06
CA,121,268,13,144,246,12,61,394,66750,402,50886,402,11099,393,910,402,567,394,14,393,25,393,6799,401,2997,393,2941,401,10950,393,10360,401,149,393,122,393,8183,401,0.7623370786516854,402,50886,66750,0.22076139708807382,393,11099,50276,0.16873422724923226,393,11099,65778,0.37755102040816324,393,2997,7938,0.8308688744959062,401,6799,8183,2021-02-06
CO,6,85,13,7,84,13,6,102,11727,104,8198,104,553,102,83,104,61,102,8,102,11,102,865,104,157,102,154,104,533,102,465,104,20,102,12,102,1366,104,0.6990705210198687,104,8198,11727,0.06808667815808914,102,553,8122,0.047606749311294765,102,553,11616,0.1177794448612153,102,157,1333,0.6332357247437774,104,865,1366,2021-02-06
CT,4,32,1,4,32,1,24,36,8080,37,6577,37,827,36,94,37,51,36,2,36,1,36,667,37,176,36,168,37,818,36,738,37,9,36,5,36,1075,37,0.8139851485148515,37,6577,8080,0.12693783576362241,36,827,6515,0.10353029544316475,36,827,7988,0.16698292220113853,36,176,1054,0.6204651162790698,37,667,1075,2021-02-06
DC,0,12,2,0,12,2,10,13,3731,14,2939,14,323,13,27,14,94,13,1,13,14,13,292,14,66,13,64,14,298,13,269,14,25,13,6,13,336,14,0.7877244706512999,14,2939,3731,0.11321416053277251,13,323,2853,0.08959778085991678,13,323,3605,0.20689655172413793,13,66,319,0.8690476190476191,14,292,336,2021-02-06
DE,1,13,1,1,13,1,1,14,3200,15,2383,15,280,14,26,15,21,14,1,14,1,14,165,15,25,14,27,15,270,14,250,15,10,14,7,14,198,15,0.7446875,15,2383,3200,0.11839323467230443,14,280,2365,0.08838383838383838,14,280,3168,0.13157894736842105,14,25,190,0.8333333333333334,15,165,198,2021-02-06
FL,11,239,15,27,223,15,97,259,58676,265,47481,265,5748,259,737,265,238,259,9,259,7,259,5393,265,1217,259,1157,265,5702,259,5300,265,46,259,36,259,6477,265,0.8092064898766106,265,47481,58676,0.12283626105911014,259,5748,46794,0.09964289428977569,259,5748,57686,0.19437789490496726,259,1217,6261,0.8326385672379187,265,5393,6477,2021-02-06
GA,39,119,10,42,115,11,32,165,22750,168,18839,168,3728,165,478,168,167,165,14,165,37,165,2455,168,969,165,943,168,3680,165,3413,168,48,165,18,165,2790,168,0.8280879120879121,168,18839,22750,0.20022557602449112,165,3728,18619,0.16612450425560357,165,3728,22441,0.3544257498171178,165,969,2734,0.8799283154121864,168,2455,2790,2021-02-06
HI,2,23,0,3,22,0,1,25,2568,25,1814,25,79,25,0,25,16,25,0,25,1,25,150,25,19,25,17,25,72,25,56,25,7,25,1,25,223,25,0.706386292834891,25,1814,2568,0.043550165380374865,25,79,1814,0.030763239875389408,25,79,2568,0.08520179372197309,25,19,223,0.672645739910314,25,150,223,2021-02-06
IA,2,78,46,3,77,46,1,124,8044,126,5015,126,282,124,29,126,7,124,1,124,1,124,445,126,67,124,63,126,278,124,270,126,4,124,3,124,667,126,0.6234460467429139,126,5015,8044,0.05696969696969697,124,282,4950,0.03550742885922941,124,282,7942,0.10339506172839506,124,67,648,0.6671664167916042,126,445,667,2021-02-06
MT,9,57,1,9,57,1,4,66,3184,67,2065,67,117,66,17,67,22,66,1,66,4,66,129,67,25,66,25,67,116,66,110,67,1,66,1,66,212,67,0.6485552763819096,67,2065,3184,0.05710102489019034,66,117,2049,0.0370722433460076,66,117,3156,0.12135922330097088,66,25,206,0.6084905660377359,67,129,212,2021-02-06
NC,4,117,6,7,114,6,47,123,23788,127,18208,127,2289,123,240,127,175,123,1,123,6,123,2060,127,547,123,561,127,2259,123,2194,127,30,123,21,123,2523,127,0.765427946863965,127,18208,23788,0.12721613960984826,123,2289,17993,0.09754538481206852,123,2289,23466,0.22208688591149006,123,547,2463,0.8164883075703527,127,2060,2523,2021-02-06
ND,14,35,1,14,35,1,30,49,2453,50,1656,50,124,49,13,50,9,49,1,49,1,49,117,50,15,49,14,50,117,49,81,50,7,49,3,49,209,50,0.6750917244190787,50,1656,2453,0.07574832009773977,49,124,1637,0.05109188298310672,49,124,2427,0.07317073170731707,49,15,205,0.5598086124401914,50,117,209,2021-02-06
NE,7,93,1,13,87,1,4,100,4923,101,3120,101,250,100,19,101,27,100,0,100,1,100,360,101,76,100,74,101,245,100,230,101,5,100,3,100,566,101,0.6337599024984766,101,3120,4923,0.0815128790348875,100,250,3067,0.05162089613875697,100,250,4843,0.13818181818181818,100,76,550,0.6360424028268551,101,360,566,2021-02-06
NH,6,23,1,6,23,1,3,30,3127,30,2297,30,157,30,12,30,30,30,0,30,0,30,174,30,40,30,35,30,156,30,132,30,1,30,0,30,282,30,0.7345698752798209,30,2297,3127,0.06835002176752286,30,157,2297,0.05020786696514231,30,157,3127,0.14184397163120568,30,40,282,0.6170212765957447,30,174,282,2021-02-06
NJ,9,78,4,11,75,5,144,89,22496,90,16432,91,2841,90,302,91,212,90,0,89,3,89,1483,90,497,89,470,90,2825,90,2568,91,16,89,6,89,2839,90,0.7271959459459459,90,16359,22496,0.17335855504027337,90,2841,16388,0.12616509833652945,89,2829,22423,0.17605384342897626,89,497,2823,0.5223670306445932,90,1483,2839,2021-02-06
NM,19,35,1,18,36,1,1,52,4353,55,3196,53,437,52,44,55,25,54,0,52,1,54,371,53,117,52,113,53,421,52,374,53,16,52,6,52,480,55,0.7401574803149606,53,3196,4318,0.13975055964182923,52,437,3127,0.103998096144693,52,437,4202,0.2565789473684211,52,117,456,0.7761506276150628,53,371,478,2021-02-06
NV,1,19,42,3,17,42,40,60,8811,62,6594,62,1031,60,86,62,88,60,2,60,3,60,719,62,215,60,227,62,1026,60,901,62,5,60,6,60,909,62,0.7483827034388832,62,6594,8811,0.1595234411264119,60,1031,6463,0.11950851976353309,60,1031,8627,0.2606060606060606,60,215,825,0.7909790979097909,62,719,909,2021-02-06
NY,7,182,13,9,180,13,315,193,52949,202,40698,202,8408,193,818,202,189,193,13,193,23,193,4033,202,1492,193,1423,202,8216,193,7656,202,192,193,60,193,5645,202,0.7686264140965835,202,40698,52949,0.20838703281451373,193,8408,40348,0.1607771148845036,193,8408,52296,0.2705349048050771,193,1492,5515,0.7144375553587246,202,4033,5645,2021-02-06
OH,19,200,9,33,186,9,41,225,32797,228,23661,228,2290,225,287,228,273,225,5,225,81,225,2947,228,551,225,497,228,2229,225,1952,228,61,225,30,225,4199,228,0.7214379363966217,228,23661,32797,0.09760879757896083,225,2290,23461,0.0703835751167937,225,2290,32536,0.13299541395124306,225,551,4143,0.7018337699452251,228,2947,4199,2021-02-06
OK,39,104,11,43,100,11,7,152,10886,154,7717,154,1108,152,171,154,87,152,4,152,1,152,911,154,302,152,309,154,1049,152,1004,154,59,152,52,152,1105,154,0.7088921550615469,154,7717,10886,0.14681330329932424,152,1108,7547,0.10398873768183951,152,1108,10655,0.2862559241706161,152,302,1055,0.8244343891402715,154,911,1105,2021-02-06
OR,1,56,7,1,56,7,11,62,6910,64,5032,64,310,62,34,64,57,62,1,62,32,62,530,64,68,62,54,64,298,62,241,64,12,62,5,62,810,64,0.72821997105644,64,5032,6910,0.06302093921528766,62,310,4919,0.04585798816568047,62,310,6760,0.08575031525851198,62,68,793,0.654320987654321,64,530,810,2021-02-06
PA,25,197,6,28,194,6,39,222,34498,228,27261,228,3499,222,275,228,430,222,7,222,26,222,2917,228,631,222,590,228,3430,222,2840,228,69,222,38,222,3848,228,0.790219722882486,228,27261,34498,0.12949187668850154,222,3499,27021,0.10256184781334271,222,3499,34116,0.1686714782143812,222,631,3741,0.7580561330561331,228,2917,3848,2021-02-06
ID,4,40,8,4,40,8,1,51,3718,52,2185,52,179,51,21,52,3,51,0,51,0,51,213,52,46,51,44,52,176,51,165,52,3,51,3,51,308,52,0.5876815492200108,52,2185,3718,0.08317843866171004,51,179,2152,0.04866775421424687,51,179,3678,0.152317880794702,51,46,302,0.6915584415584416,52,213,308,2021-02-06
IL,12,165,23,12,165,23,65,195,31303,200,21508,200,2194,195,189,200,422,195,1,195,25,195,2201,200,443,195,394,200,2162,195,1687,200,32,195,20,195,3528,200,0.6870906941826662,200,21508,31303,0.10314027830011283,195,2194,21272,0.07089998384230085,195,2194,30945,0.1278868360277136,195,443,3464,0.6238662131519275,200,2201,3528,2021-02-06
IN,16,145,2,18,143,2,6,161,18625,163,12046,163,1217,161,130,163,137,161,6,161,4,161,1426,163,271,161,242,163,1194,161,930,163,23,161,16,161,2225,163,0.6467651006711409,163,12046,18625,0.10179841070681724,161,1217,11955,0.06585141496672257,161,1217,18481,0.12454044117647059,161,271,2176,0.6408988764044944,163,1426,2225,2021-02-06
KS,11,133,4,16,128,4,4,145,8759,148,5033,148,488,145,53,148,57,145,1,145,3,145,577,148,108,145,101,148,484,145,430,148,4,145,2,145,840,148,0.5746089736271264,148,5033,8759,0.09771726071285543,145,488,4994,0.05627306273062731,145,488,8672,0.13202933985330073,145,108,818,0.6869047619047619,148,577,840,2021-02-06
KY,1,24,93,7,109,2,5,116,14391,118,8727,118,1220,116,270,118,86,116,1,116,4,116,1225,118,282,116,271,118,1210,116,1091,118,10,116,8,116,1836,118,0.6064206795914113,118,8727,14391,0.1419925512104283,116,1220,8592,0.08586711711711711,116,1220,14208,0.15762996087199552,116,282,1789,0.6672113289760349,118,1225,1836,2021-02-06
LA,45,171,7,47,169,7,2,216,14088,223,9843,223,957,222,141,217,17,217,2,217,4,217,1344,223,278,222,270,222,945,222,1033,222,12,222,7,222,1867,223,0.698679727427598,223,9843,14088,0.09722645534897897,222,957,9843,0.06793015332197615,222,957,14088,0.14890198178896624,222,278,1867,0.7198714515265131,223,1344,1867,2021-02-06
MA,10,91,1,10,91,1,78,101,19587,102,15917,102,1243,101,143,102,92,101,2,101,2,101,1168,102,311,101,299,102,1227,101,1088,102,16,101,10,101,1488,102,0.8126308265686425,102,15917,19587,0.07860621008031367,101,1243,15813,0.06389103058339758,101,1243,19455,0.21272229822161423,101,311,1462,0.7849462365591398,102,1168,1488,2021-02-06
MD,2,57,1,2,57,1,20,59,11884,60,9473,60,1556,59,165,60,286,59,0,59,7,59,1045,60,365,59,315,60,1542,59,1251,60,14,59,10,59,1363,60,0.7971221810838102,60,9473,11884,0.16546150574223734,59,1556,9404,0.13221174271390942,59,1556,11769,0.2756797583081571,59,365,1324,0.7666911225238444,60,1045,1363,2021-02-06
ME,3,28,8,2,29,8,4,38,3311,39,2294,39,148,38,18,39,20,38,0,38,0,38,235,39,34,38,33,39,148,38,124,39,0,38,0,38,342,39,0.692842041679251,39,2294,3311,0.06548672566371681,38,148,2260,0.04520464263897373,38,148,3274,0.1021021021021021,38,34,333,0.6871345029239766,39,235,342,2021-02-06
MI,4,156,3,6,154,3,8,160,23240,163,17413,163,1118,160,118,163,66,160,2,160,3,159,2080,163,283,160,271,163,1104,160,989,163,14,160,12,160,2685,163,0.7492685025817556,163,17413,23240,0.0645384748600127,160,1118,17323,0.04837732583297274,160,1118,23110,0.10651110274745954,160,283,2657,0.7746741154562383,163,2080,2685,2021-02-06
MN,19,105,15,20,104,15,12,138,9930,139,7250,139,412,138,58,139,40,138,2,138,3,138,610,139,90,138,79,139,402,138,319,139,10,138,6,138,899,139,0.730110775427996,139,7250,9930,0.05769500070018205,138,412,7141,0.042256410256410255,138,412,9750,0.10428736964078796,138,90,863,0.67853170189099,139,610,899,2021-02-06
MO,27,91,20,33,85,20,19,134,17175,138,13327,138,1475,134,114,138,187,134,5,134,17,134,1441,138,396,134,342,138,1418,134,1115,138,57,134,33,134,1823,138,0.7759534206695778,138,13327,17175,0.1122697518648196,134,1475,13138,0.08727810650887574,134,1475,16900,0.22525597269624573,134,396,1758,0.7904552934722984,138,1441,1823,2021-02-06
MS,14,89,2,15,88,2,263,103,8185,105,5428,105,701,103,77,105,25,103,1,103,0,103,673,105,215,103,154,105,693,103,566,105,8,103,4,103,829,105,0.6631643249847282,105,5428,8185,0.1306130054033911,103,701,5367,0.08662876915472072,103,701,8092,0.26774595267745954,103,215,803,0.8118214716525934,105,673,829,2021-02-06
WY,3,26,2,5,24,2,3,29,1734,31,767,31,61,29,9,31,19,29,2,29,0,29,54,31,15,29,11,31,59,29,43,31,2,29,2,29,136,31,0.44232987312572086,31,767,1734,0.08026315789473684,29,61,760,0.03609467455621302,29,61,1690,0.12096774193548387,29,15,124,0.39705882352941174,31,54,136,2021-02-06
