state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-07-18,"71,255","71,005","71,505",10.42,9.98,10.86,"683,809","679,877","687,741"
CW,2020-07-19,"71,104","70,790","71,417",10.40,9.92,10.88,"683,531","679,428","687,634"
CW,2020-07-20,"72,789","72,637","72,941",10.64,10.25,11.02,"684,384","680,644","688,124"
CW,2020-07-21,"74,469","74,288","74,650",10.84,10.43,11.24,"687,174","683,315","691,032"
CW,2020-07-22,"74,050","73,841","74,260",10.72,10.40,11.04,"690,993","688,258","693,728"
CW,2020-07-23,"72,465","72,231","72,700",10.39,10.11,10.68,"697,377","695,297","699,456"
CW,2020-07-24,"70,637","70,365","70,910",10.21,9.89,10.53,"691,791","689,570","694,012"
CW,2020-07-25,"69,817","69,542","70,093",10.15,9.83,10.47,"687,805","685,651","689,959"
CW,2020-07-26,"69,437","69,075","69,799",10.15,9.75,10.55,"684,023","681,654","686,391"
CW,2020-07-27,"69,966","69,677","70,255",10.22,9.89,10.55,"684,382","682,316","686,448"
CW,2020-07-28,"70,913","70,718","71,109",10.35,10.13,10.56,"685,478","684,128","686,829"
CW,2020-07-29,"69,799","69,530","70,067",10.19,9.91,10.47,"684,951","683,433","686,470"
CW,2020-07-30,"68,627","68,393","68,860",9.98,9.73,10.22,"687,897","686,584","689,210"
CW,2020-07-31,"67,480","67,261","67,698",9.85,9.61,10.08,"685,388","684,053","686,722"
CW,2020-08-01,"66,032","65,781","66,283",9.68,9.39,9.96,"682,460","680,708","684,211"
CW,2020-08-02,"65,892","65,669","66,116",9.69,9.43,9.95,"679,814","678,200","681,429"
CW,2020-08-03,"65,908","65,723","66,094",9.70,9.49,9.91,"679,632","678,425","680,840"
CW,2020-08-04,"66,233","66,048","66,417",9.71,9.50,9.93,"681,787","680,493","683,080"
CW,2020-08-05,"65,257","65,108","65,405",9.53,9.35,9.70,"685,035","683,927","686,143"
CW,2020-08-06,"63,675","63,480","63,869",9.28,9.06,9.50,"686,082","684,824","687,340"
CW,2020-08-07,"62,756","62,564","62,948",9.15,8.93,9.36,"686,169","684,963","687,375"
CW,2020-08-08,"60,840","60,642","61,039",8.84,8.60,9.07,"688,581","687,123","690,039"
CW,2020-08-09,"60,104","59,901","60,306",8.76,8.51,9.00,"686,327","684,730","687,924"
CW,2020-08-10,"60,510","60,340","60,681",8.82,8.60,9.03,"686,189","684,662","687,715"
CW,2020-08-11,"60,847","60,662","61,032",8.84,8.63,9.04,"688,556","687,503","689,609"
CW,2020-08-12,"59,507","59,405","59,609",8.61,8.47,8.75,"691,136","689,998","692,275"
CW,2020-08-13,"58,904","58,716","59,091",8.49,8.28,8.70,"693,821","692,539","695,104"
CW,2020-08-14,"56,694","56,516","56,872",8.17,7.97,8.37,"694,157","693,087","695,226"
CW,2020-08-15,"55,162","54,953","55,371",7.96,7.70,8.22,"692,907","691,124","694,690"
CW,2020-08-16,"54,663","54,468","54,858",7.92,7.68,8.16,"690,013","688,427","691,600"
CW,2020-08-17,"55,284","55,156","55,413",8.02,7.86,8.18,"689,463","688,375","690,551"
CW,2020-08-18,"55,111","54,841","55,381",7.91,7.60,8.23,"696,376","694,543","698,209"
AL,2020-07-18,"1,699","1,698","1,700",14.23,13.01,15.44,"11,943","11,752","12,134"
AL,2020-07-19,"1,780","1,773","1,788",15.14,13.71,16.58,"11,758","11,548","11,968"
AL,2020-07-20,"1,842","1,839","1,844",15.67,13.78,17.55,"11,755","11,497","12,014"
AL,2020-07-21,"1,916","1,915","1,917",16.26,14.44,18.09,"11,781","11,523","12,039"
AL,2020-07-22,"1,908","1,907","1,908",15.99,14.04,17.94,"11,929","11,663","12,196"
AL,2020-07-23,"1,870","1,869","1,870",16.03,15.34,16.72,"11,664","11,566","11,762"
AL,2020-07-24,"1,839","1,839","1,839",15.91,14.70,17.13,"11,555","11,393","11,718"
AL,2020-07-25,"1,821","1,820","1,822",15.70,14.57,16.83,"11,600","11,437","11,764"
AL,2020-07-26,"1,820","1,820","1,820",15.90,14.75,17.06,"11,443","11,279","11,607"
AL,2020-07-27,"1,842","1,841","1,843",15.90,14.76,17.05,"11,582","11,418","11,745"
AL,2020-07-28,"1,899","1,899","1,899",16.33,15.92,16.74,"11,627","11,570","11,684"
AL,2020-07-29,"1,925","1,925","1,925",16.46,16.03,16.90,"11,693","11,634","11,752"
AL,2020-07-30,"1,890","1,869","1,912",16.09,15.02,17.15,"11,753","11,671","11,835"
AL,2020-07-31,"1,903","1,903","1,903",16.28,15.70,16.86,"11,689","11,608","11,770"
AL,2020-08-01,"1,796","1,796","1,797",15.50,14.80,16.20,"11,589","11,488","11,691"
AL,2020-08-02,"1,784","1,774","1,793",15.51,14.89,16.13,"11,501","11,437","11,564"
AL,2020-08-03,"1,814","1,796","1,832",15.73,14.77,16.70,"11,530","11,449","11,611"
AL,2020-08-04,"1,810","1,809","1,811",15.57,15.00,16.15,"11,623","11,541","11,704"
AL,2020-08-05,"1,759","1,759","1,759",15.01,14.47,15.56,"11,716","11,636","11,796"
AL,2020-08-06,"1,745","1,745","1,745",14.97,14.42,15.52,"11,657","11,577","11,736"
AL,2020-08-07,"1,695","1,695","1,695",14.53,13.99,15.08,"11,662","11,581","11,743"
AL,2020-08-08,"1,657","1,647","1,667",14.25,13.77,14.73,"11,626","11,599","11,652"
AL,2020-08-09,"1,649","1,637","1,661",14.37,13.61,15.13,"11,476","11,398","11,553"
AL,2020-08-10,"1,675","1,675","1,675",14.61,14.20,15.01,"11,467","11,410","11,524"
AL,2020-08-11,"1,639","1,637","1,642",14.20,13.65,14.75,"11,545","11,492","11,598"
AL,2020-08-12,"1,581","1,578","1,583",13.42,12.79,14.05,"11,775","11,699","11,851"
AL,2020-08-13,"1,574","1,573","1,576",13.38,13.01,13.76,"11,765","11,710","11,820"
AL,2020-08-14,"1,513","1,512","1,514",13.07,12.57,13.57,"11,576","11,497","11,656"
AL,2020-08-15,"1,475","1,465","1,485",12.55,11.85,13.24,"11,756","11,671","11,842"
AL,2020-08-16,"1,522","1,511","1,532",13.39,12.63,14.16,"11,359","11,272","11,445"
AL,2020-08-17,"1,510","1,510","1,511",12.95,12.44,13.46,"11,662","11,582","11,742"
AL,2020-08-18,"1,529","1,529","1,529",12.81,12.32,13.30,"11,936","11,857","12,015"
AK,2020-07-18,34,28,40,1.93,-3.29,7.14,"1,763","1,617","1,909"
AK,2020-07-19,30,30,30,1.70,0.87,2.53,"1,763","1,707","1,819"
AK,2020-07-20,28,28,28,1.58,0.79,2.37,"1,773","1,717","1,829"
AK,2020-07-21,37,36,37,2.07,0.90,3.24,"1,773","1,702","1,844"
AK,2020-07-22,36,35,37,2.02,0.98,3.07,"1,773","1,717","1,829"
AK,2020-07-23,46,46,46,2.58,1.57,3.58,"1,785","1,729","1,841"
AK,2020-07-24,40,40,40,2.24,1.30,3.19,"1,783","1,727","1,839"
AK,2020-07-25,54,54,54,3.04,2.97,3.11,"1,775","1,771","1,779"
AK,2020-07-26,46,46,46,2.59,0.23,4.95,"1,774","1,644","1,904"
AK,2020-07-27,56,56,56,3.14,0.54,5.74,"1,785","1,655","1,916"
AK,2020-07-28,50,50,50,2.82,0.36,5.27,"1,776","1,646","1,906"
AK,2020-07-29,51,51,51,2.87,0.39,5.35,"1,777","1,647","1,907"
AK,2020-07-30,46,46,46,2.59,0.23,4.95,"1,776","1,646","1,906"
