state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,5,97,2,7,95,2,15,102,14610,104,9929,104,416,102,41,104,54,102,1,102,0,102,911,104,103,102,98,104,406,102,338,104,10,102,8,102,1443,104,0.6796030116358659,104,9929,14610,0.04227642276422764,102,416,9840,0.028739205526770294,102,416,14475,0.07294617563739376,102,103,1412,0.6313236313236313,104,911,1443,2021-03-22
WI,9,121,20,16,114,20,1,147,13814,150,8644,150,300,147,50,150,40,147,2,147,3,147,882,150,76,147,76,150,294,147,269,150,6,147,2,147,1604,150,0.6257420008686839,150,8644,13814,0.03546518501004847,147,300,8459,0.022132054592401328,147,300,13555,0.04896907216494845,147,76,1552,0.5498753117206983,150,882,1604,2021-03-22
WV,13,46,4,14,45,4,1,59,6298,63,4800,63,270,59,21,63,73,59,0,59,1,59,530,63,85,59,84,63,267,59,237,63,3,59,2,59,661,63,0.7621467132422991,63,4800,6298,0.0573126724686903,59,270,4711,0.04419708626616468,59,270,6109,0.13687600644122383,59,85,621,0.8018154311649016,63,530,661,2021-03-22
ID,3,41,8,4,40,8,1,51,3705,52,2213,52,164,51,26,52,5,51,0,51,0,51,195,52,42,51,42,52,164,51,151,52,0,51,0,51,307,52,0.5973009446693657,52,2213,3705,0.07519486474094451,51,164,2181,0.04474761255115962,51,164,3665,0.13953488372093023,51,42,301,0.6351791530944625,52,195,307,2021-03-22
IL,12,164,24,13,163,24,6,195,31482,200,21753,200,1412,195,177,200,325,195,3,195,38,195,2140,200,252,195,215,200,1373,195,1110,200,39,195,17,195,3489,200,0.6909662664379645,200,21753,31482,0.06564388656438866,195,1412,21510,0.04536546184738956,195,1412,31125,0.073512252042007,195,252,3428,0.6133562625394096,200,2140,3489,2021-03-22
IN,10,153,2,11,152,2,0,163,19103,165,11974,165,654,163,89,165,119,163,2,163,2,163,1470,165,137,163,110,165,641,163,432,165,13,163,7,163,2232,165,0.6268125425325866,165,11974,19103,0.05513404147698533,163,654,11862,0.03449549026847407,163,654,18959,0.06275767292716446,163,137,2183,0.6586021505376344,165,1470,2232,2021-03-22
KS,12,133,4,13,132,4,0,146,8861,149,5144,149,171,146,18,149,32,146,0,146,2,146,579,149,46,146,42,149,169,146,147,149,2,146,1,146,843,149,0.5805213858480984,149,5144,8861,0.033595284872298625,146,171,5090,0.01948495897903373,146,171,8776,0.05602923264311815,146,46,821,0.6868327402135231,149,579,843,2021-03-22
KY,1,24,93,3,113,2,3,116,14380,118,8695,118,432,116,113,118,69,116,1,116,9,116,1090,118,96,116,92,118,420,116,359,118,12,116,3,116,1833,118,0.6046592489568846,118,8695,14380,0.05042605346095483,116,432,8567,0.030422535211267605,116,432,14200,0.05366126327557295,116,96,1789,0.5946535733769777,118,1090,1833,2021-03-22
LA,42,174,6,47,169,6,0,216,14097,222,9428,222,354,222,52,217,7,217,2,217,0,217,1218,222,120,222,118,222,349,222,418,222,5,222,3,222,1820,222,0.6687947790309995,222,9428,14097,0.037547730165464574,222,354,9428,0.025111725899127475,222,354,14097,0.06593406593406594,222,120,1820,0.6692307692307692,222,1218,1820,2021-03-22
MA,10,90,1,9,91,1,21,100,19212,101,15937,101,689,100,111,101,93,100,2,100,5,100,1062,101,154,100,140,101,649,100,550,101,40,100,7,100,1422,101,0.8295336248178222,101,15937,19212,0.04349198333543745,100,689,15842,0.03611489673970018,100,689,19078,0.11039426523297491,100,154,1395,0.7468354430379747,101,1062,1422,2021-03-22
MD,3,57,1,2,58,1,21,60,12028,61,9810,61,1240,60,148,61,312,60,0,60,9,60,1017,61,270,60,238,61,1225,60,949,61,15,60,6,60,1388,61,0.8155969404722314,61,9810,12028,0.12723168479376154,60,1240,9746,0.10400067097207079,60,1240,11923,0.20014825796886582,60,270,1349,0.7327089337175793,61,1017,1388,2021-03-22
ME,3,28,8,2,29,8,1,38,3318,39,2313,39,89,38,9,39,14,38,0,38,0,38,253,39,32,38,29,39,88,38,76,39,1,38,1,38,343,39,0.6971066907775768,39,2313,3318,0.03905221588415972,38,89,2279,0.027117611212675197,38,89,3282,0.09580838323353294,38,32,334,0.7376093294460642,39,253,343,2021-03-22
MI,3,158,3,3,158,3,9,161,23494,164,18614,164,1924,161,325,164,87,161,2,161,5,160,1964,164,396,161,382,164,1903,161,1745,164,21,161,14,161,2565,164,0.7922873925257513,164,18614,23494,0.1038204187351608,161,1924,18532,0.08234891285738744,161,1924,23364,0.1560898699251084,161,396,2537,0.765692007797271,164,1964,2565,2021-03-22
MN,15,110,15,16,109,15,7,139,10006,140,7634,140,452,139,50,140,34,139,1,139,2,139,656,140,94,139,92,140,443,139,363,140,9,139,8,139,926,140,0.7629422346592045,140,7634,10006,0.060210470227787395,139,452,7507,0.04600508905852417,139,452,9825,0.10561797752808989,139,94,890,0.7084233261339092,140,656,926,2021-03-22
MO,19,102,19,24,97,19,13,136,17263,140,13507,140,821,136,52,140,158,136,8,136,21,136,1383,140,196,136,151,140,781,136,504,140,40,136,15,136,1755,140,0.7824248392515786,140,13507,17263,0.061613508442776736,136,821,13325,0.048319698663998586,136,821,16991,0.11597633136094675,136,196,1690,0.788034188034188,140,1383,1755,2021-03-22
MS,7,98,2,11,94,2,1,105,8712,107,5705,107,328,105,14,107,17,105,1,105,3,105,619,107,112,105,80,107,308,105,253,107,20,105,10,105,835,107,0.6548438934802571,107,5705,8712,0.05794029323441088,105,328,5661,0.03796735733302466,105,328,8639,0.1374233128834356,105,112,815,0.7413173652694611,107,619,835,2021-03-22
MT,6,60,1,6,60,1,3,66,3196,67,2086,67,51,66,11,67,12,66,0,66,1,66,137,67,18,66,15,67,48,66,44,67,3,66,1,66,238,67,0.6526908635794744,67,2086,3196,0.024613899613899613,66,51,2072,0.016103568045468898,66,51,3167,0.07758620689655173,66,18,232,0.5756302521008403,67,137,238,2021-03-22
NC,4,123,4,4,123,4,31,127,24303,131,18776,131,953,127,86,131,87,127,3,127,5,127,1915,131,222,127,228,131,931,127,860,131,22,127,16,127,2495,131,0.772579516932066,131,18776,24303,0.05130275624461671,127,953,18576,0.03967361891678115,127,953,24021,0.09117043121149897,127,222,2435,0.7675350701402806,131,1915,2495,2021-03-22
ND,12,37,1,12,37,1,10,49,2445,50,1700,50,72,49,9,50,23,49,0,49,1,49,104,50,12,49,10,50,69,49,34,50,3,49,1,49,194,50,0.6952965235173824,50,1700,2445,0.04293381037567084,49,72,1677,0.029764365440264572,49,72,2419,0.06315789473684211,49,12,190,0.5360824742268041,50,104,194,2021-03-22
NE,8,92,1,16,84,1,2,100,4368,101,2851,101,123,100,11,101,10,100,0,100,0,100,364,101,36,100,35,101,118,100,106,101,5,100,4,100,574,101,0.6527014652014652,101,2851,4368,0.043741109530583216,100,123,2812,0.028684701492537313,100,123,4288,0.06451612903225806,100,36,558,0.6341463414634146,101,364,574,2021-03-22
NH,5,24,1,5,24,1,0,30,3131,30,2260,30,87,30,11,30,15,30,0,30,0,30,186,30,17,30,16,30,87,30,75,30,0,30,0,30,282,30,0.7218141168955605,30,2260,3131,0.03849557522123894,30,87,2260,0.027786649632705204,30,87,3131,0.06028368794326241,30,17,282,0.6595744680851063,30,186,282,2021-03-22
NJ,10,78,8,10,78,8,65,95,24314,96,17402,96,2197,95,313,96,154,95,5,95,4,95,1446,96,381,95,366,96,2156,95,1983,96,41,95,8,95,3026,96,0.7157193386526282,96,17402,24314,0.12659176029962546,95,2197,17355,0.09063531353135314,95,2197,24240,0.126578073089701,95,381,3010,0.47785855915399866,96,1446,3026,2021-03-22
NM,15,38,1,15,38,1,1,53,4352,54,3053,54,149,53,21,54,11,53,1,53,3,53,328,54,46,53,37,54,138,53,122,54,11,53,4,53,440,54,0.7015165441176471,54,3053,4352,0.04993297587131367,53,149,2984,0.035124941065535126,53,149,4242,0.10978520286396182,53,46,419,0.7454545454545455,54,328,440,2021-03-22
NV,0,3,60,0,3,60,26,63,8830,63,6264,63,315,63,36,63,65,63,1,63,6,63,588,63,75,63,62,63,308,63,237,63,7,63,2,63,849,63,0.7093997734994337,63,6264,8830,0.05028735632183908,63,315,6264,0.03567383918459796,63,315,8830,0.08833922261484099,63,75,849,0.6925795053003534,63,588,849,2021-03-22
NY,4,195,9,5,194,9,180,199,53608,208,40584,208,5489,199,603,208,204,199,11,199,15,199,3778,208,1031,199,966,208,5378,199,4806,208,111,199,50,199,5642,208,0.7570511863900911,208,40584,53608,0.13643368462915093,199,5489,40232,0.10358558218531798,199,5489,52990,0.1868769258655066,199,1031,5517,0.6696207018787664,208,3778,5642,2021-03-22
OH,11,212,10,16,207,10,19,230,32504,233,22991,233,1376,230,147,233,191,230,4,230,65,230,2732,233,273,230,236,233,1281,230,938,233,95,230,22,230,4111,233,0.7073283288210682,233,22991,32504,0.060263653483992465,230,1376,22833,0.042674606128271925,230,1376,32244,0.06732429099876695,230,273,4055,0.6645585015811238,233,2732,4111,2021-03-22
OK,31,108,11,33,106,11,6,148,10933,150,7546,150,371,148,57,150,68,148,4,148,3,148,788,150,81,148,77,150,336,148,274,150,35,148,31,148,1040,150,0.6902039696332205,150,7546,10933,0.050040463987051524,148,371,7414,0.03456307061673188,148,371,10734,0.08206686930091185,148,81,987,0.7576923076923077,150,788,1040,2021-03-22
OR,3,55,7,3,55,7,10,63,6980,65,4878,65,167,63,17,65,32,63,0,63,1,63,497,65,31,63,25,65,160,63,125,65,7,63,1,63,792,65,0.6988538681948424,65,4878,6980,0.0350104821802935,63,167,4770,0.024458113649677798,63,167,6828,0.040051679586563305,63,31,774,0.6275252525252525,65,497,792,2021-03-22
PA,18,202,6,22,198,6,14,220,32025,226,25322,226,2142,220,251,226,391,220,5,218,37,218,2744,226,413,220,393,226,2086,220,1722,226,56,219,30,219,3608,226,0.7906947697111631,226,25322,32025,0.08534544585225914,220,2142,25098,0.06769269664696774,220,2142,31643,0.11793260993717876,220,413,3502,0.7605321507760532,226,2744,3608,2021-03-22
WY,3,26,2,4,25,2,0,29,1733,31,791,31,33,29,8,31,18,29,0,29,1,29,40,31,9,29,8,31,32,29,18,31,1,29,0,29,139,31,0.45643392960184653,31,791,1733,0.04291287386215865,29,33,769,0.01952662721893491,29,33,1690,0.07086614173228346,29,9,127,0.28776978417266186,31,40,139,2021-03-22
