state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,42,179,6,49,172,6,105,221,35999,227,25022,227,6634,221,647,227,473,221,4,221,21,221,2967,227,1284,221,1264,227,6583,221,6011,227,51,221,32,221,3913,227,0.6950748631906442,227,25022,35999,0.26758631816715067,221,6634,24792,0.18632214576604408,221,6634,35605,0.33816170661048195,221,1284,3797,0.7582417582417582,227,2967,3913,2020-12-22
PR,1,0,68,1,0,68,11,68,9416,69,4772,69,486,68,21,69,36,68,1,68,6,68,434,69,87,68,77,69,466,68,402,69,20,68,5,68,677,69,0.5067969413763806,69,4772,9416,0.10494493629885554,68,486,4631,0.05266009318452704,68,486,9229,0.1346749226006192,68,87,646,0.6410635155096012,69,434,677,2020-12-22
RI,4,10,1,4,10,1,23,14,2452,15,2095,15,458,14,35,15,0,14,0,14,0,14,147,15,55,14,56,15,456,14,412,15,2,14,2,14,167,15,0.8544045676998369,15,2095,2452,0.2235236700829673,14,458,2049,0.19179229480737017,14,458,2388,0.3503184713375796,14,55,157,0.8802395209580839,15,147,167,2020-12-22
SC,25,58,2,30,53,2,22,83,11017,85,7777,85,1715,83,213,85,118,83,0,83,2,83,975,85,346,83,338,85,1705,83,1579,85,10,83,8,83,1278,85,0.70590904965054,85,7777,11017,0.22316200390370852,83,1715,7685,0.15810823269106666,83,1715,10847,0.27948303715670436,83,346,1238,0.7629107981220657,85,975,1278,2020-12-22
SD,8,51,4,12,47,4,47,60,2806,63,1473,63,279,60,23,63,5,60,0,60,0,60,136,63,60,60,59,63,278,60,241,63,1,60,0,60,248,63,0.5249465431218817,63,1473,2806,0.19401947148817802,60,279,1438,0.1025735294117647,60,279,2720,0.25316455696202533,60,60,237,0.5483870967741935,63,136,248,2020-12-22
TN,0,4,140,0,4,140,0,4,20385,144,10654,123,12,4,0,4,0,4,0,4,0,4,1645,140,0,4,0,4,7,4,0,4,5,4,0,4,2468,144,0.5670942673125033,123,10654,18787,0.07792207792207792,4,12,154,0.06486486486486487,4,12,185,,4,0,0,0.6935075885328836,140,1645,2372,2020-12-22
TX,139,455,0,171,423,0,201,594,70396,594,50399,594,11207,594,1437,594,678,594,20,594,58,594,6345,594,2971,594,2853,594,11043,594,10395,594,164,594,100,594,7681,594,0.7159355645207114,594,50399,70396,0.22236552312545885,594,11207,50399,0.15919938632876868,594,11207,70396,0.38679859393308164,594,2971,7681,0.8260643145423773,594,6345,7681,2020-12-22
UT,6,51,1,7,50,1,2,57,5863,58,2703,58,519,57,67,58,11,57,2,57,1,57,406,58,165,57,158,58,504,57,464,58,15,57,3,57,643,58,0.46102677809994885,58,2703,5863,0.19592298980747452,57,519,2649,0.08993242072431121,57,519,5771,0.264,57,165,625,0.6314152410575428,58,406,643,2020-12-22
VA,27,70,8,35,62,8,50,102,18142,105,12545,105,2391,102,249,105,237,102,0,102,13,102,1605,105,522,102,485,105,2363,102,2008,105,28,102,19,102,2043,105,0.6914893617021277,105,12545,18142,0.1930717054263566,102,2391,12384,0.1336276756273403,102,2391,17893,0.2637695805962607,102,522,1979,0.7856093979441997,105,1605,2043,2020-12-22
VI,1,1,0,2,0,0,0,2,168,2,90,2,2,2,0,2,0,2,0,2,0,2,9,2,1,2,1,2,2,2,2,2,0,2,0,2,20,2,0.5357142857142857,2,90,168,0.022222222222222223,2,2,90,0.011904761904761904,2,2,168,0.05,2,1,20,0.45,2,9,20,2020-12-22
