state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
OH,10,207,11,15,202,11,29,225,31925,228,23832,228,1518,225,180,228,160,225,6,225,95,225,2800,228,407,225,306,228,1404,225,1106,228,114,225,33,225,4025,228,0.746499608457322,228,23832,31925,0.06419147496617,225,1518,23648,0.047939365229749,225,1518,31665,0.102570564516129,225,407,3968,0.695652173913044,228,2800,4025,2021/05/01,POINT (-82.70936 40.415534),1,228,11,228,15,228,17,228,49,228,41,228,26,228,18,228,0,228,0,225,9,225,6,225,7,225,17,225,22,225,15,225,12,225,0,225
OK,31,100,11,31,100,11,5,140,10294,142,7156,142,267,140,38,142,79,140,0,140,7,140,770,142,82,140,72,142,241,140,196,142,26,140,21,140,991,142,0.69516223042549,142,7156,10294,0.038050448909791,140,267,7017,0.026362559241706,140,267,10128,0.086315789473684,140,82,950,0.776992936427851,142,770,991,2021/05/01,POINT (-97.508297 35.583449),1,142,3,141,3,141,9,141,4,141,8,141,4,141,5,141,1,142,2,140,5,139,4,139,7,139,10,139,19,139,16,139,16,139,0,140
OR,3,57,2,3,57,2,10,60,6903,62,5106,62,385,60,29,62,29,60,0,60,3,60,562,62,77,60,71,62,377,60,324,62,8,60,4,60,816,62,0.73967840069535,62,5106,6903,0.076938449240608,60,385,5004,0.057223543400713,60,385,6728,0.097099621689786,60,77,793,0.688725490196078,62,562,816,2021/05/01,POINT (-120.605279 43.940449),0,62,0,62,5,62,5,62,6,62,5,62,7,62,1,62,0,62,0,60,2,60,3,60,3,60,2,60,6,60,6,60,7,60,0,60
PA,24,194,6,26,192,6,30,218,32743,224,26506,224,2526,218,266,224,445,218,3,218,34,218,2838,224,528,218,480,224,2477,218,2127,224,49,218,21,218,3601,224,0.80951653788596,224,26506,32743,0.096111407046648,218,2526,26282,0.078052096529988,218,2526,32363,0.151029748283753,218,528,3496,0.788114412663149,224,2838,3601,2021/05/01,POINT (-77.838886 40.896694),2,224,18,224,25,224,32,224,47,224,60,224,51,224,24,224,5,219,6,217,35,217,40,217,40,217,62,217,83,217,94,217,69,217,0,212
PR,7,59,6,9,57,6,6,71,9753,72,5926,72,405,71,24,72,21,71,0,71,7,71,497,72,95,71,61,72,379,71,343,72,26,71,8,71,693,72,0.607607915513175,72,5926,9753,0.069695405265875,71,405,5811,0.042288816957294,71,405,9577,0.143504531722054,71,95,662,0.717171717171717,72,497,693,2021/05/01,POINT (-66.414655 18.215692),0,72,1,72,5,72,5,72,5,72,5,72,2,72,1,72,0,72,0,71,2,71,0,71,1,71,7,71,4,71,3,71,4,71,0,71
RI,4,10,1,4,10,1,6,14,2733,15,2414,15,179,14,3,15,1,14,0,14,0,14,153,15,26,14,27,15,177,14,138,15,2,14,2,14,200,15,0.883278448591292,15,2414,2733,0.075020955574183,14,179,2386,0.067394578313253,14,179,2656,0.143646408839779,14,26,181,0.765,15,153,200,2021/05/01,POINT (-71.534637 41.572574),0,15,0,15,1,15,1,15,0,15,1,15,0,15,0,15,0,15,0,14,0,14,0,14,0,14,0,14,0,14,1,14,0,14,0,14
SC,18,65,2,18,65,2,0,83,11461,85,8880,85,345,83,30,85,20,83,1,83,1,83,902,85,96,83,83,85,342,83,317,85,3,83,2,83,1327,85,0.774801500741646,85,8880,11461,0.039302802460697,83,345,8778,0.03054178470255,83,345,11296,0.074592074592075,83,96,1287,0.67972871137905,85,902,1327,2021/05/01,POINT (-80.864614 33.878572),0,85,1,85,4,85,5,85,7,85,5,85,7,85,1,85,0,85,0,83,0,83,2,83,1,83,9,83,3,83,1,83,4,83,0,83
SD,1,61,3,1,61,3,18,62,2830,65,1744,65,90,62,9,65,9,62,0,62,0,62,140,65,21,62,19,65,87,62,74,65,3,62,2,62,238,65,0.616254416961131,65,1744,2830,0.052264808362369,62,90,1722,0.03257328990228,62,90,2763,0.092511013215859,62,21,227,0.588235294117647,65,140,238,2021/05/01,POINT (-100.230491 44.43614),0,65,2,65,0,65,1,65,2,65,1,65,2,65,1,65,0,65,0,62,0,62,1,62,1,62,1,62,1,62,3,62,2,62,0,62
TN,10,91,41,29,72,41,14,101,20357,142,13324,128,728,101,75,101,55,101,0,101,3,101,1673,139,213,101,185,101,722,101,623,101,6,101,3,101,2408,142,0.692803660565724,128,13324,19232,0.070879174374452,101,728,10271,0.047566154851356,101,728,15305,0.106981416373682,101,213,1991,0.711612079965972,139,1673,2351,2021/05/01,POINT (-86.343226 35.842998),0,101,3,101,5,101,9,101,14,101,15,101,11,101,7,101,11,101,0,101,4,101,4,101,2,101,6,101,9,101,17,101,4,101,9,101
TX,103,486,5,123,466,5,71,589,69945,594,50824,594,3244,589,332,594,493,589,10,589,45,589,5543,594,923,589,847,594,3156,589,2533,594,88,589,57,589,7071,593,0.726628064908142,594,50824,69945,0.064616365229862,589,3244,50204,0.046892165365713,589,3244,69180,0.133845707656613,588,923,6896,0.783906095318908,593,5543,7071,2021/05/01,POINT (-99.317341 31.447238),5,594,29,594,50,594,47,594,55,594,52,594,40,594,31,594,21,594,6,588,54,588,62,588,59,588,65,589,96,588,69,588,69,589,11,589
UT,1,57,1,1,57,1,2,58,5894,59,3480,59,144,58,15,59,2,58,3,58,0,58,388,59,58,58,59,59,137,58,128,59,7,58,0,58,631,59,0.590430946725484,59,3480,5894,0.041884816753927,58,144,3438,0.024742268041237,58,144,5820,0.094616639477977,58,58,613,0.614896988906498,59,388,631,2021/05/01,POINT (-111.678222 39.323779),0,59,0,59,3,59,3,59,1,59,2,59,3,59,3,59,0,59,0,58,1,58,0,58,0,58,0,58,0,58,0,58,1,58,0,58
VA,15,80,9,22,73,9,23,101,18050,104,13592,104,885,101,96,104,211,101,7,101,16,101,1365,104,220,101,207,104,870,101,704,104,15,101,7,101,1962,104,0.753019390581717,104,13592,18050,0.06593652212785,101,885,13422,0.049741456834532,101,885,17792,0.115424973767051,101,220,1906,0.695718654434251,104,1365,1962,2021/05/01,POINT (-78.666382 37.510861),0,104,7,104,12,104,13,104,19,104,22,104,12,104,7,104,4,104,2,101,12,101,23,101,26,101,27,101,43,101,36,101,38,101,4,101
VI,2,0,0,2,0,0,0,2,168,2,77,2,3,2,0,2,0,2,0,2,0,2,10,2,2,2,2,2,3,2,3,2,0,2,0,2,20,2,0.458333333333333,2,77,168,0.038961038961039,2,3,77,0.017857142857143,2,3,168,0.1,2,2,20,0.5,2,10,20,2021/05/01,POINT (-64.840836 18.060868),0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
VT,1,15,1,1,15,1,0,16,1295,17,872,17,17,16,1,17,7,16,0,16,0,16,68,17,4,16,4,17,17,16,16,17,0,16,0,16,102,17,0.673359073359073,17,872,1295,0.020190023752969,16,17,842,0.013524264120923,16,17,1257,0.042553191489362,16,4,94,0.666666666666667,17,68,102,2021/05/01,POINT (-72.662695 44.075252),0,17,0,17,0,17,0,17,1,17,0,17,0,17,0,17,0,17,0,16,1,16,0,16,0,16,3,16,3,16,0,16,0,16,0,16
WA,5,95,2,9,91,2,8,100,13161,102,9699,102,838,100,73,102,161,100,1,100,9,100,945,102,206,100,180,102,827,100,595,102,11,100,1,100,1259,102,0.736950079781172,102,9699,13161,0.087328053355565,100,838,9596,0.064342751842752,100,838,13024,0.167615947925142,100,206,1229,0.750595710881652,102,945,1259,2021/05/01,POINT (-120.592492 47.411715),0,102,4,102,12,102,6,102,25,102,10,102,12,102,4,102,0,102,0,100,13,100,25,100,13,100,19,100,32,100,21,100,20,100,18,100
WI,9,117,20,12,114,20,1,143,13020,146,8817,146,372,143,96,146,49,143,1,143,9,143,959,146,123,143,116,146,362,143,351,146,10,143,3,143,1610,146,0.677188940092166,146,8817,13020,0.043060539414284,143,372,8639,0.029151320429433,143,372,12761,0.078947368421053,143,123,1558,0.595652173913044,146,959,1610,2021/05/01,POINT (-89.732969 44.639954),0,146,4,146,7,146,7,146,19,146,10,146,11,146,7,146,31,146,0,143,3,143,1,143,3,143,7,143,12,143,12,143,11,143,0,143
AK,1,22,0,1,22,0,0,23,1615,23,1038,23,53,23,4,23,1,23,0,23,0,23,98,23,16,23,16,23,53,23,52,23,0,23,0,23,144,23,0.642724458204334,23,1038,1615,0.051059730250482,23,53,1038,0.0328173374613,23,53,1615,0.111111111111111,23,16,144,0.680555555555556,23,98,144,2021/05/01,POINT (-151.631889 63.631126),0,23,1,23,1,23,0,23,2,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,1,23,0,23,0,23,0,23,0,23
AL,31,76,10,30,76,11,4,114,15558,117,11762,117,447,114,56,116,93,114,0,114,6,114,1404,117,154,114,139,116,431,114,362,116,16,114,9,114,1629,117,0.756009769893302,117,11762,15558,0.038474780512997,114,447,11618,0.029105352259409,114,447,15358,0.096794468887492,114,154,1591,0.861878453038674,117,1404,1629,2021/05/01,POINT (-86.844516 32.756889),0,116,3,116,4,116,6,116,15,116,13,116,8,116,6,116,1,116,0,114,4,114,11,114,13,114,14,114,26,114,16,114,9,114,0,114
AR,15,89,2,19,85,2,2,104,9271,106,6660,106,210,104,38,106,64,104,0,104,11,104,689,106,75,104,50,106,202,104,134,106,8,104,2,104,986,106,0.718369107971093,106,6660,9271,0.031602708803612,104,210,6645,0.0227420402859,104,210,9234,0.07700205338809,104,75,974,0.698782961460446,106,689,986,2021/05/01,POINT (-92.439162 34.899825),0,106,4,106,2,106,5,106,4,106,3,106,5,106,6,106,9,106,3,104,4,104,4,104,5,104,9,104,11,104,16,104,12,104,0,104
AZ,24,89,3,26,87,3,3,113,16497,116,11495,116,630,113,72,116,117,113,1,113,5,113,1090,116,188,113,132,116,622,113,413,116,8,113,4,113,2254,116,0.696793356367824,116,11495,16497,0.055846112933251,113,630,11281,0.038876889848812,113,630,16205,0.085923217550274,113,188,2188,0.483584738243123,116,1090,2254,2021/05/01,POINT (-111.664616 34.293239),0,116,2,116,13,116,10,116,12,116,15,116,12,116,7,116,1,116,1,113,9,113,16,113,10,113,15,113,21,113,30,113,15,113,0,113
CA,59,311,34,80,290,34,21,396,61810,404,46095,404,1887,395,229,404,390,396,5,395,13,395,4801,403,431,395,400,403,1847,395,1555,403,40,395,29,395,6965,403,0.745753114382786,404,46095,61810,0.041462503570565,395,1887,45511,0.030952185680308,395,1887,60965,0.063475699558174,395,431,6790,0.689303661162958,403,4801,6965,2021/05/01,POINT (-119.662127 37.211164),2,403,27,403,36,403,31,403,36,403,36,403,35,403,26,403,5,403,0,395,29,395,40,395,41,395,56,395,91,395,68,395,65,395,8,395
CO,5,85,13,7,83,13,12,101,11731,103,8106,103,753,101,122,103,31,101,4,101,14,101,928,103,227,101,225,103,715,101,673,103,38,101,19,101,1305,103,0.690989685448811,103,8106,11731,0.093901982790872,101,753,8019,0.064774193548387,101,753,11625,0.178318931657502,101,227,1273,0.711111111111111,103,928,1305,2021/05/01,POINT (-105.547832 38.998552),1,103,3,103,21,103,24,103,20,103,26,103,17,103,10,103,0,103,0,101,2,101,3,101,1,101,7,101,6,101,6,101,6,101,0,101
CT,4,31,1,4,31,1,18,35,8021,36,6530,36,372,35,54,36,40,35,2,35,1,35,602,36,91,35,88,36,367,35,321,36,5,35,5,35,1052,36,0.81411295349707,36,6530,8021,0.057469488645141,35,372,6473,0.046898638426626,35,372,7932,0.088349514563107,35,91,1030,0.572243346007604,36,602,1052,2021/05/01,POINT (-72.738288 41.575155),0,36,4,36,5,36,6,36,12,36,10,36,6,36,7,36,4,36,0,35,1,35,0,35,3,35,6,35,8,35,6,35,16,35,0,35
DC,0,13,1,0,13,1,2,12,3464,14,2648,14,173,13,11,14,78,13,1,13,13,13,271,14,41,12,33,13,142,13,116,14,31,13,5,13,347,14,0.764434180138568,14,2648,3464,0.06749902458057,13,173,2563,0.051657211107793,13,173,3349,0.125,12,41,328,0.780979827089337,14,271,347,2021/05/01,POINT (-77.016275 38.904785),0,14,1,14,2,14,4,14,2,14,2,14,0,14,0,14,0,14,1,13,6,13,17,13,6,13,16,13,17,13,9,13,6,13,0,13
DE,1,13,1,1,13,1,1,14,3229,15,2521,15,150,14,14,15,46,14,2,14,0,14,152,15,19,14,15,15,143,14,115,15,7,14,6,14,182,15,0.780737070300403,15,2521,3229,0.059976009596162,14,150,2501,0.046918986549891,14,150,3197,0.109195402298851,14,19,174,0.835164835164835,15,152,182,2021/05/01,POINT (-75.452394 38.994926),0,15,0,15,2,15,0,15,4,15,1,15,5,15,2,15,0,15,0,14,0,14,8,14,0,14,8,14,16,14,11,14,3,14,0,14
FL,9,243,15,21,231,15,101,261,58767,267,46899,267,3695,261,460,267,272,261,9,261,20,261,5184,267,832,261,772,267,3644,261,3247,267,51,261,43,261,6464,267,0.798049925978866,267,46899,58767,0.079988743126813,261,3695,46194,0.063916277460647,261,3695,57810,0.132949824224992,261,832,6258,0.801980198019802,267,5184,6464,2021/05/01,POINT (-82.420978 28.260731),5,267,30,267,47,267,61,267,87,267,78,267,72,267,55,267,24,267,1,261,33,261,38,261,22,261,36,261,58,261,44,261,40,261,0,261
GA,27,134,8,31,129,9,9,166,22850,169,18598,169,1401,166,252,169,106,166,11,166,39,166,2164,169,368,166,304,169,1358,166,1021,169,43,166,7,166,2738,169,0.813916849015317,169,18598,22850,0.076079283193049,166,1401,18415,0.062098311245069,166,1401,22561,0.136904761904762,166,368,2688,0.790357925493061,169,2164,2738,2021/05/01,POINT (-83.426574 32.638481),1,169,34,169,13,169,21,169,32,169,29,169,17,169,12,169,18,169,0,166,3,166,9,166,12,166,17,166,24,166,12,166,7,166,21,166
HI,1,20,4,2,19,4,1,25,2553,25,1802,25,66,25,8,25,4,25,0,25,0,25,132,25,13,25,12,25,65,25,61,25,1,25,0,25,217,25,0.705836271053662,25,1802,2553,0.036625971143174,25,66,1802,0.025851938895417,25,66,2553,0.059907834101382,25,13,217,0.608294930875576,25,132,217,2021/05/01,POINT (-157.854309 21.361013),0,25,2,25,1,25,3,25,1,25,0,25,0,25,0,25,1,25,0,25,1,25,1,25,0,25,1,25,1,25,0,25,0,25,0,25
IA,1,65,60,1,63,62,0,124,8052,126,5252,126,273,124,33,126,23,124,1,124,1,124,495,126,49,124,45,126,263,124,184,126,10,124,1,124,686,126,0.652260307998013,126,5252,8052,0.052825077399381,124,273,5168,0.034318038969202,124,273,7955,0.073463268365817,124,49,667,0.721574344023324,126,495,686,2021/05/01,POINT (-93.500061 42.074659),0,126,4,126,5,126,6,126,3,126,10,126,5,126,0,126,0,126,0,124,7,124,4,124,1,124,3,124,4,124,2,124,2,124,0,124
