state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
PA,2021-01-14,"24,357","24,348","24,366",80.28,80.16,80.39,"30,341","30,325","30,357"
SC,2021-01-14,"8,557","8,557","8,557",86.27,86.27,86.27,"9,919","9,919","9,919"
TN,2021-01-14,"11,739","11,739","11,739",65.95,65.95,65.95,"17,799","17,799","17,799"
UT,2021-01-14,"3,244","3,244","3,244",61.79,61.79,61.79,"5,250","5,250","5,250"
VA,2021-01-14,"12,341","12,341","12,341",75.19,75.19,75.19,"16,413","16,413","16,413"
AK,2021-01-15,808,808,808,55.92,55.92,55.92,"1,445","1,445","1,445"
AL,2021-01-15,"11,170","11,170","11,170",80.01,80.01,80.01,"13,960","13,960","13,960"
AR,2021-01-15,"5,689","5,681","5,697",74.01,73.59,74.42,"7,687","7,672","7,702"
AZ,2021-01-15,"11,472","11,472","11,472",77.01,77.01,77.01,"14,896","14,896","14,896"
CA,2021-01-15,"53,672","53,607","53,738",82.44,82.22,82.66,"65,106","65,105","65,108"
CO,2021-01-15,"6,810","6,810","6,810",66.70,66.70,66.70,"10,210","10,210","10,210"
CT,2021-01-15,"6,279","6,279","6,279",80.94,80.94,80.94,"7,758","7,758","7,758"
DC,2021-01-15,"2,451","2,451","2,451",81.95,81.95,81.95,"2,991","2,991","2,991"
DE,2021-01-15,"1,918","1,918","1,918",73.57,73.57,73.57,"2,607","2,607","2,607"
FL,2021-01-15,"43,339","43,339","43,339",82.51,82.51,82.51,"52,523","52,523","52,523"
GA,2021-01-15,"16,633","16,632","16,634",86.08,86.08,86.08,"19,322","19,322","19,322"
HI,2021-01-15,"1,755","1,755","1,755",70.97,70.97,70.97,"2,473","2,473","2,473"
IA,2021-01-15,"4,902","4,902","4,902",63.69,63.69,63.69,"7,697","7,697","7,697"
ID,2021-01-15,"1,754","1,754","1,754",56.89,56.89,56.89,"3,083","3,083","3,083"
IL,2021-01-15,"20,102","20,102","20,102",69.16,69.16,69.16,"29,068","29,068","29,068"
IN,2021-01-15,"11,027","11,027","11,027",67.18,67.18,67.18,"16,414","16,414","16,414"
KS,2021-01-15,"4,657","4,657","4,657",59.58,59.58,59.58,"7,816","7,816","7,816"
KY,2021-01-15,"7,667","7,667","7,667",62.47,62.47,62.47,"12,274","12,274","12,274"
LA,2021-01-15,"9,293","9,291","9,295",73.73,73.73,73.73,"12,604","12,604","12,604"
MA,2021-01-15,"12,364","12,326","12,402",80.86,80.86,80.86,"15,290","15,290","15,290"
MD,2021-01-15,"8,206","8,206","8,206",85.20,85.20,85.20,"9,631","9,631","9,631"
ME,2021-01-15,"2,035","2,035","2,035",70.88,70.88,70.88,"2,871","2,871","2,871"
MI,2021-01-15,"15,464","15,463","15,466",75.15,75.09,75.20,"20,579","20,572","20,586"
MN,2021-01-15,"7,215","7,214","7,216",73.86,73.86,73.86,"9,768","9,768","9,768"
MS,2021-01-15,"5,121","5,115","5,127",65.24,65.24,65.24,"7,850","7,850","7,850"
MT,2021-01-15,"1,861","1,861","1,861",64.93,64.93,64.93,"2,866","2,866","2,866"
ND,2021-01-15,"1,397","1,397","1,397",67.85,67.85,67.85,"2,059","2,059","2,059"
NJ,2021-01-15,"15,130","15,130","15,130",71.95,71.95,71.95,"21,028","21,028","21,028"
NV,2021-01-15,"5,854","5,854","5,854",78.38,78.38,78.38,"7,469","7,469","7,469"
NY,2021-01-15,"36,343","36,340","36,346",74.98,74.95,75.00,"48,473","48,466","48,480"
OK,2021-01-15,"7,012","7,012","7,012",72.87,72.87,72.87,"9,622","9,622","9,622"
PA,2021-01-15,"24,630","24,630","24,630",80.90,80.90,80.90,"30,444","30,444","30,444"
SC,2021-01-15,"8,492","8,492","8,492",84.89,84.89,84.89,"10,004","10,004","10,004"
TN,2021-01-15,"11,978","11,978","11,978",67.16,67.16,67.16,"17,835","17,835","17,835"
UT,2021-01-15,"3,209","3,209","3,209",61.12,61.12,61.12,"5,250","5,250","5,250"
VA,2021-01-15,"12,191","12,191","12,191",74.41,74.41,74.41,"16,383","16,383","16,383"
AK,2021-01-16,781,781,781,54.12,54.12,54.12,"1,443","1,443","1,443"
AL,2021-01-16,"10,782","10,782","10,782",77.35,77.35,77.35,"13,940","13,940","13,940"
AR,2021-01-16,"5,354","5,283","5,426",70.64,68.37,72.92,"7,580","7,564","7,595"
AZ,2021-01-16,"11,276","11,270","11,281",75.96,75.83,76.09,"14,844","14,836","14,852"
CA,2021-01-16,"52,430","52,189","52,671",81.23,79.91,82.55,"64,547","64,180","64,914"
CO,2021-01-16,"6,507","6,507","6,507",63.75,63.75,63.75,"10,207","10,207","10,207"
CT,2021-01-16,"6,047","6,047","6,047",77.98,77.98,77.98,"7,755","7,755","7,755"
DC,2021-01-16,"2,474","2,474","2,474",82.66,82.66,82.66,"2,993","2,993","2,993"
DE,2021-01-16,"1,887","1,887","1,887",72.66,72.66,72.66,"2,597","2,597","2,597"
FL,2021-01-16,"41,830","41,830","41,830",79.99,79.99,79.99,"52,292","52,292","52,292"
GA,2021-01-16,"16,194","16,149","16,239",83.94,83.22,84.65,"19,293","19,240","19,346"
HI,2021-01-16,"1,768","1,768","1,768",71.55,71.55,71.55,"2,471","2,471","2,471"
IA,2021-01-16,"4,744","4,743","4,745",61.51,61.51,61.51,"7,712","7,712","7,712"
ID,2021-01-16,"1,645","1,645","1,645",54.06,54.06,54.06,"3,043","3,043","3,043"
IL,2021-01-16,"19,448","19,446","19,450",66.98,66.98,66.98,"29,035","29,035","29,035"
IN,2021-01-16,"10,626","10,626","10,626",64.87,64.87,64.87,"16,381","16,381","16,381"
KS,2021-01-16,"4,467","4,460","4,474",57.51,57.15,57.86,"7,768","7,754","7,782"
KY,2021-01-16,"7,298","7,286","7,311",59.47,59.47,59.47,"12,272","12,272","12,272"
LA,2021-01-16,"9,059","9,056","9,062",71.42,71.42,71.42,"12,683","12,683","12,683"
MA,2021-01-16,"12,060","12,060","12,060",79.07,79.07,79.07,"15,252","15,252","15,252"
MD,2021-01-16,"7,947","7,947","7,947",82.16,82.16,82.16,"9,673","9,673","9,673"
ME,2021-01-16,"1,960","1,960","1,960",68.56,68.56,68.56,"2,859","2,859","2,859"
MI,2021-01-16,"14,962","14,867","15,058",73.06,71.47,74.65,"20,480","20,342","20,618"
MN,2021-01-16,"7,026","7,024","7,027",72.09,72.09,72.09,"9,745","9,745","9,745"
MS,2021-01-16,"4,975","4,969","4,981",63.80,63.80,63.80,"7,798","7,798","7,798"
MT,2021-01-16,"1,738","1,737","1,739",60.85,60.34,61.37,"2,856","2,847","2,865"
ND,2021-01-16,"1,344","1,344","1,345",66.65,66.43,66.87,"2,017","2,014","2,020"
NJ,2021-01-16,"14,487","14,487","14,487",68.85,68.85,68.85,"21,041","21,041","21,041"
NV,2021-01-16,"5,808","5,808","5,808",77.80,77.80,77.80,"7,465","7,465","7,465"
NY,2021-01-16,"35,323","35,323","35,323",72.96,72.96,72.96,"48,415","48,415","48,415"
OK,2021-01-16,"6,682","6,679","6,685",69.39,69.28,69.51,"9,629","9,624","9,634"
PA,2021-01-16,"23,961","23,939","23,984",78.82,78.52,79.12,"30,400","30,358","30,442"
SC,2021-01-16,"8,198","8,198","8,198",82.32,82.32,82.32,"9,959","9,959","9,959"
TN,2021-01-16,"11,794","11,794","11,794",66.19,66.19,66.19,"17,819","17,819","17,819"
UT,2021-01-16,"3,135","3,135","3,135",59.74,59.74,59.74,"5,248","5,248","5,248"
VA,2021-01-16,"11,702","11,678","11,725",71.39,71.01,71.77,"16,390","16,375","16,405"
AK,2021-01-17,752,752,752,52.11,52.11,52.11,"1,443","1,443","1,443"
AL,2021-01-17,"10,472","10,468","10,477",75.06,74.91,75.20,"13,953","13,943","13,963"
AR,2021-01-17,"5,194","5,171","5,218",69.32,68.52,70.11,"7,494","7,483","7,505"
AZ,2021-01-17,"11,116","11,103","11,129",75.51,75.51,75.51,"14,722","14,722","14,722"
CA,2021-01-17,"51,996","51,992","52,001",81.22,81.22,81.22,"64,020","64,020","64,020"
CO,2021-01-17,"6,118","6,118","6,118",60.22,60.22,60.22,"10,160","10,160","10,160"
CT,2021-01-17,"5,981","5,981","5,981",77.29,77.29,77.29,"7,738","7,738","7,738"
DC,2021-01-17,"2,374","2,374","2,374",80.12,80.12,80.12,"2,963","2,963","2,963"
DE,2021-01-17,"1,822","1,822","1,822",70.67,70.67,70.67,"2,578","2,578","2,578"
FL,2021-01-17,"41,028","41,028","41,028",78.74,78.74,78.74,"52,103","52,103","52,103"
GA,2021-01-17,"16,088","16,088","16,088",83.31,83.31,83.31,"19,312","19,312","19,312"
HI,2021-01-17,"1,741","1,741","1,741",70.71,70.71,70.71,"2,462","2,462","2,462"
IA,2021-01-17,"4,539","4,539","4,539",58.78,58.78,58.78,"7,722","7,717","7,727"
ID,2021-01-17,"1,648","1,648","1,648",54.28,54.28,54.28,"3,036","3,036","3,036"
IL,2021-01-17,"18,742","18,742","18,742",64.49,64.49,64.49,"29,060","29,060","29,060"
IN,2021-01-17,"10,177","10,177","10,177",62.16,62.16,62.16,"16,373","16,373","16,373"
KS,2021-01-17,"4,376","4,376","4,376",56.33,56.33,56.33,"7,769","7,769","7,769"
KY,2021-01-17,"7,160","7,147","7,174",58.36,57.93,58.78,"12,270","12,246","12,294"
LA,2021-01-17,"8,924","8,920","8,928",70.55,70.55,70.55,"12,649","12,649","12,649"
MA,2021-01-17,"11,925","11,925","11,925",78.55,78.55,78.55,"15,181","15,181","15,181"
MD,2021-01-17,"7,808","7,808","7,808",80.94,80.94,80.94,"9,647","9,647","9,647"
ME,2021-01-17,"1,950","1,950","1,950",68.02,68.02,68.02,"2,867","2,867","2,867"
MI,2021-01-17,"14,440","14,440","14,440",70.86,70.86,70.86,"20,379","20,375","20,383"
MN,2021-01-17,"6,614","6,613","6,615",68.91,68.91,68.91,"9,598","9,598","9,598"
MS,2021-01-17,"4,911","4,911","4,911",62.91,62.91,62.91,"7,806","7,806","7,806"
MT,2021-01-17,"1,682","1,681","1,683",58.73,58.22,59.23,"2,864","2,855","2,873"
ND,2021-01-17,"1,327","1,325","1,330",65.31,64.76,65.87,"2,032","2,026","2,038"
NJ,2021-01-17,"14,199","14,199","14,199",67.63,67.63,67.63,"20,996","20,996","20,996"
NV,2021-01-17,"5,797","5,789","5,805",77.68,77.68,77.68,"7,463","7,463","7,463"
NY,2021-01-17,"35,170","35,170","35,170",72.63,72.63,72.63,"48,422","48,422","48,422"
OK,2021-01-17,"6,492","6,481","6,504",67.67,67.37,67.97,"9,594","9,592","9,596"
PA,2021-01-17,"23,296","23,195","23,398",76.63,75.57,77.68,"30,403","30,276","30,530"
SC,2021-01-17,"8,118","8,118","8,118",81.43,81.43,81.43,"9,969","9,969","9,969"
TN,2021-01-17,"11,828","11,828","11,828",66.37,66.37,66.37,"17,822","17,822","17,822"
UT,2021-01-17,"2,955","2,952","2,958",56.33,56.33,56.33,"5,246","5,246","5,246"
VA,2021-01-17,"11,644","11,644","11,644",71.00,71.00,71.00,"16,401","16,401","16,401"
AK,2021-01-18,725,725,725,50.14,50.14,50.14,"1,446","1,446","1,446"
AL,2021-01-18,"10,572","10,515","10,630",75.78,74.48,77.09,"13,951","13,879","14,023"
AR,2021-01-18,"5,254","5,254","5,254",69.30,69.30,69.30,"7,582","7,582","7,582"
AZ,2021-01-18,"11,147","11,139","11,155",75.63,75.47,75.80,"14,738","14,730","14,746"
CA,2021-01-18,"51,896","51,896","51,896",81.07,81.07,81.07,"64,010","64,010","64,010"
CO,2021-01-18,"6,185","6,177","6,193",60.88,60.88,60.88,"10,160","10,160","10,160"
CT,2021-01-18,"6,017","6,017","6,017",77.75,77.75,77.75,"7,739","7,739","7,739"
DC,2021-01-18,"2,364","2,364","2,364",79.92,79.92,79.92,"2,958","2,958","2,958"
DE,2021-01-18,"1,852","1,852","1,852",72.15,72.15,72.15,"2,567","2,567","2,567"
FL,2021-01-18,"41,182","41,182","41,182",78.92,78.92,78.92,"52,183","52,179","52,187"
GA,2021-01-18,"16,187","16,187","16,187",83.90,83.90,83.90,"19,293","19,293","19,293"
HI,2021-01-18,"1,740","1,740","1,740",70.19,70.19,70.19,"2,479","2,479","2,479"
IA,2021-01-18,"4,555","4,554","4,556",59.09,59.09,59.09,"7,709","7,709","7,709"
ID,2021-01-18,"1,750","1,750","1,750",57.26,57.26,57.26,"3,056","3,056","3,056"
IL,2021-01-18,"18,789","18,788","18,790",64.70,64.70,64.70,"29,041","29,041","29,041"
IN,2021-01-18,"10,209","10,209","10,209",62.39,62.39,62.39,"16,362","16,362","16,362"
KS,2021-01-18,"4,384","4,382","4,387",56.30,56.30,56.30,"7,788","7,788","7,788"
KY,2021-01-18,"7,354","7,338","7,370",59.94,59.94,59.94,"12,269","12,269","12,269"
LA,2021-01-18,"8,980","8,974","8,987",70.76,70.76,70.76,"12,692","12,692","12,692"
MA,2021-01-18,"11,959","11,959","11,959",78.77,78.77,78.77,"15,183","15,183","15,183"
MD,2021-01-18,"7,904","7,902","7,905",81.30,81.30,81.30,"9,721","9,721","9,721"
ME,2021-01-18,"1,958","1,958","1,958",68.56,68.56,68.56,"2,856","2,856","2,856"
MI,2021-01-18,"14,559","14,556","14,562",71.05,71.05,71.05,"20,491","20,491","20,491"
MN,2021-01-18,"6,643","6,643","6,643",69.64,69.64,69.64,"9,539","9,539","9,539"
MS,2021-01-18,"5,033","5,033","5,033",64.33,64.33,64.33,"7,824","7,824","7,824"
MT,2021-01-18,"1,704","1,704","1,704",59.64,59.64,59.64,"2,857","2,857","2,857"
ND,2021-01-18,"1,327","1,327","1,327",64.42,64.42,64.42,"2,060","2,060","2,060"
NJ,2021-01-18,"14,488","14,488","14,488",68.93,68.93,68.93,"21,019","21,019","21,019"
NV,2021-01-18,"5,751","5,751","5,751",76.99,76.99,76.99,"7,470","7,470","7,470"
NY,2021-01-18,"35,599","35,598","35,600",73.47,73.47,73.47,"48,456","48,456","48,456"
OK,2021-01-18,"6,608","6,596","6,619",68.85,68.85,68.85,"9,597","9,597","9,597"
PA,2021-01-18,"23,366","23,361","23,371",77.59,77.59,77.59,"30,115","30,115","30,115"
SC,2021-01-18,"8,094","8,094","8,094",81.33,81.33,81.33,"9,952","9,952","9,952"
TN,2021-01-18,"12,165","12,165","12,165",68.32,68.32,68.32,"17,806","17,806","17,806"
UT,2021-01-18,"2,872","2,868","2,876",54.75,54.75,54.75,"5,246","5,246","5,246"
VA,2021-01-18,"11,883","11,883","11,883",72.34,72.34,72.34,"16,426","16,426","16,426"
AK,2021-01-19,771,771,771,52.81,52.81,52.81,"1,460","1,460","1,460"
AL,2021-01-19,"11,027","11,027","11,027",78.89,78.89,78.89,"13,977","13,977","13,977"
AR,2021-01-19,"5,551","5,551","5,551",72.14,72.14,72.14,"7,695","7,695","7,695"
AZ,2021-01-19,"11,402","11,402","11,402",76.81,76.81,76.81,"14,845","14,845","14,845"
CA,2021-01-19,"52,202","52,125","52,279",81.42,81.15,81.69,"64,113","64,107","64,119"
CO,2021-01-19,"6,475","6,475","6,475",63.75,63.75,63.75,"10,157","10,157","10,157"
CT,2021-01-19,"6,113","6,113","6,113",78.69,78.69,78.69,"7,768","7,768","7,768"
DC,2021-01-19,"2,385","2,385","2,385",79.87,79.87,79.87,"2,986","2,986","2,986"
DE,2021-01-19,"1,910","1,910","1,910",73.72,73.72,73.72,"2,591","2,591","2,591"
FL,2021-01-19,"42,818","42,818","42,818",81.58,81.58,81.58,"52,483","52,483","52,483"
GA,2021-01-19,"16,422","16,409","16,434",85.05,84.73,85.38,"19,307","19,276","19,338"
HI,2021-01-19,"1,709","1,709","1,709",68.88,68.88,68.88,"2,481","2,481","2,481"
IA,2021-01-19,"4,832","4,822","4,843",62.78,62.78,62.78,"7,697","7,697","7,697"
ID,2021-01-19,"1,834","1,833","1,836",59.85,59.85,59.85,"3,065","3,065","3,065"
IL,2021-01-19,"19,625","19,623","19,627",67.54,67.54,67.54,"29,055","29,055","29,055"
IN,2021-01-19,"10,630","10,597","10,664",64.95,64.95,64.95,"16,368","16,368","16,368"
KS,2021-01-19,"4,601","4,600","4,602",59.06,59.06,59.06,"7,791","7,791","7,791"
KY,2021-01-19,"7,686","7,686","7,686",62.65,62.65,62.65,"12,269","12,269","12,269"
LA,2021-01-19,"9,156","9,153","9,159",72.09,72.09,72.09,"12,701","12,701","12,701"
MA,2021-01-19,"12,010","12,010","12,010",78.98,78.98,78.98,"15,207","15,207","15,207"
MD,2021-01-19,"7,995","7,995","7,995",82.68,82.68,82.68,"9,670","9,670","9,670"
ME,2021-01-19,"2,012","2,012","2,012",70.37,70.37,70.37,"2,859","2,859","2,859"
MI,2021-01-19,"15,410","15,410","15,410",74.75,74.75,74.75,"20,615","20,615","20,615"
MN,2021-01-19,"6,980","6,979","6,981",71.93,71.93,71.93,"9,704","9,704","9,704"
MS,2021-01-19,"5,088","5,088","5,088",65.07,65.07,65.07,"7,819","7,819","7,819"
MT,2021-01-19,"1,780","1,780","1,780",62.22,62.22,62.22,"2,861","2,861","2,861"
ND,2021-01-19,"1,398","1,395","1,402",68.19,67.65,68.73,"2,051","2,046","2,056"
NJ,2021-01-19,"15,253","15,253","15,253",72.52,72.52,72.52,"21,033","21,033","21,033"
NV,2021-01-19,"5,845","5,845","5,845",76.63,76.63,76.63,"7,628","7,628","7,628"
NY,2021-01-19,"36,554","36,554","36,554",75.59,75.59,75.59,"48,360","48,360","48,360"
OK,2021-01-19,"6,943","6,942","6,944",71.91,71.91,71.91,"9,655","9,655","9,655"
PA,2021-01-19,"24,034","24,010","24,059",79.08,78.79,79.38,"30,392","30,353","30,432"
SC,2021-01-19,"8,404","8,404","8,404",84.12,84.12,84.12,"9,991","9,991","9,991"
TN,2021-01-19,"12,282","12,282","12,282",69.00,69.00,69.00,"17,801","17,801","17,801"
UT,2021-01-19,"2,963","2,960","2,966",56.51,56.51,56.51,"5,243","5,243","5,243"
VA,2021-01-19,"12,193","12,193","12,193",74.27,74.27,74.27,"16,418","16,418","16,418"
AK,2021-01-20,805,805,805,55.33,55.33,55.33,"1,455","1,455","1,455"
AL,2021-01-20,"11,103","10,942","11,264",79.57,75.68,83.47,"13,953","13,725","14,181"
AR,2021-01-20,"5,637","5,637","5,637",73.11,73.11,73.11,"7,710","7,710","7,710"
AZ,2021-01-20,"11,475","11,475","11,475",77.31,77.31,77.31,"14,842","14,842","14,842"
CA,2021-01-20,"52,880","52,840","52,920",82.12,81.93,82.30,"64,396","64,351","64,441"
CO,2021-01-20,"6,608","6,608","6,608",65.00,65.00,65.00,"10,166","10,166","10,166"
CT,2021-01-20,"6,319","6,319","6,319",81.39,81.39,81.39,"7,764","7,764","7,764"
DC,2021-01-20,"2,413","2,413","2,413",80.27,80.27,80.27,"3,006","3,006","3,006"
DE,2021-01-20,"1,922","1,922","1,922",73.92,73.92,73.92,"2,600","2,600","2,600"
FL,2021-01-20,"43,266","43,265","43,266",82.18,82.17,82.20,"52,644","52,642","52,647"
GA,2021-01-20,"16,585","16,585","16,585",85.39,85.39,85.39,"19,423","19,423","19,423"
HI,2021-01-20,"1,744","1,744","1,744",70.18,70.18,70.18,"2,485","2,485","2,485"
IA,2021-01-20,"4,970","4,970","4,970",64.50,64.50,64.50,"7,705","7,705","7,705"
ID,2021-01-20,"1,802","1,802","1,802",58.74,58.74,58.74,"3,068","3,068","3,068"
IL,2021-01-20,"19,949","19,949","19,949",68.51,68.51,68.51,"29,119","29,119","29,119"
IN,2021-01-20,"10,767","10,767","10,767",65.68,65.68,65.68,"16,392","16,392","16,392"
KS,2021-01-20,"4,746","4,746","4,746",60.72,60.72,60.72,"7,816","7,816","7,816"
KY,2021-01-20,"7,906","7,906","7,906",64.43,64.43,64.43,"12,270","12,270","12,270"
LA,2021-01-20,"9,458","9,458","9,458",73.99,73.99,73.99,"12,782","12,782","12,782"
MA,2021-01-20,"12,309","12,309","12,309",80.78,80.78,80.78,"15,238","15,238","15,238"
MD,2021-01-20,"8,158","8,158","8,158",84.62,84.62,84.62,"9,641","9,641","9,641"
ME,2021-01-20,"2,052","2,052","2,052",71.52,71.52,71.52,"2,869","2,869","2,869"
MI,2021-01-20,"15,519","15,519","15,519",75.23,75.23,75.23,"20,629","20,629","20,629"
MN,2021-01-20,"7,098","7,097","7,099",72.59,72.59,72.59,"9,778","9,778","9,778"
MS,2021-01-20,"5,255","5,255","5,255",66.74,66.74,66.74,"7,874","7,874","7,874"
MT,2021-01-20,"1,829","1,829","1,829",64.02,64.02,64.02,"2,857","2,857","2,857"
ND,2021-01-20,"1,402","1,401","1,403",68.62,68.62,68.62,"2,043","2,043","2,043"
NJ,2021-01-20,"15,381","15,381","15,381",72.83,72.83,72.83,"21,119","21,119","21,119"
NV,2021-01-20,"5,829","5,829","5,829",76.37,76.37,76.37,"7,633","7,633","7,633"
NY,2021-01-20,"36,899","36,861","36,937",75.98,75.71,76.26,"48,562","48,504","48,619"
OK,2021-01-20,"7,141","6,891","7,391",73.79,73.79,73.79,"9,677","9,677","9,677"
PA,2021-01-20,"24,288","24,285","24,292",79.69,79.51,79.87,"30,478","30,447","30,508"
SC,2021-01-20,"8,573","8,573","8,573",85.53,85.53,85.53,"10,023","10,023","10,023"
TN,2021-01-20,"12,611","12,611","12,611",70.80,70.80,70.80,"17,812","17,812","17,812"
UT,2021-01-20,"3,076","3,073","3,078",58.66,58.66,58.66,"5,243","5,243","5,243"
