state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VI,2,0,0,2,0,0,0,2,168,2,100,2,5,2,0,2,0,2,0,2,0,2,6,2,0,2,0,2,5,2,5,2,0,2,0,2,20,2,0.595238095238095,2,100,168,0.05,2,5,100,0.029761904761905,2,5,168,0,2,0,20,0.3,2,6,20,2021/05/24,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
VT,1,15,1,1,15,1,0,16,1302,17,880,17,7,16,1,17,2,16,0,16,0,16,66,17,2,16,2,17,7,16,7,17,0,16,0,16,107,17,0.675883256528418,17,880,1302,0.008149010477299,16,7,859,0.005537974683544,16,7,1264,0.02020202020202,16,2,99,0.616822429906542,17,66,107,2021/05/24,,0,17,0,17,0,17,0,17,0,17,0,17,1,17,0,17,0,17,0,16,0,16,1,16,0,16,0,16,1,16,0,16,0,16,0,16
WA,5,96,2,7,94,2,9,101,13336,103,10040,103,714,101,51,103,159,101,6,101,2,101,968,103,191,101,164,103,702,101,487,103,12,101,3,101,1304,103,0.752849430113977,103,10040,13336,0.071830985915493,101,714,9940,0.054086811605181,101,714,13201,0.149335418295543,101,191,1279,0.742331288343558,103,968,1304,2021/05/24,,1,103,2,103,5,103,11,103,8,103,4,103,12,103,8,103,0,103,0,101,16,101,20,101,16,101,16,101,31,101,25,101,17,101,18,101
AK,1,22,0,2,21,0,0,23,1654,23,1093,23,18,23,2,23,1,23,0,23,0,23,97,23,6,23,5,23,18,23,17,23,0,23,0,23,132,23,0.660822249093108,23,1093,1654,0.016468435498628,23,18,1093,0.010882708585248,23,18,1654,0.045454545454545,23,6,132,0.734848484848485,23,97,132,2021/05/24,,0,23,0,23,1,23,0,23,0,23,0,23,1,23,0,23,0,23,0,23,0,23,0,23,0,23,1,23,0,23,0,23,0,23,0,23
AL,29,74,14,28,75,14,3,111,15504,117,11518,117,379,111,44,113,69,111,3,111,13,111,1244,117,108,111,98,113,360,111,277,113,19,111,4,111,1638,117,0.742905056759546,117,11518,15504,0.034107271418287,111,379,11112,0.025320684126136,111,379,14968,0.067754077791719,111,108,1594,0.759462759462759,117,1244,1638,2021/05/24,,0,113,2,113,3,113,6,113,8,113,10,113,9,113,6,113,0,113,0,111,9,111,5,111,5,111,11,111,18,111,7,111,14,111,0,111
AR,18,90,2,21,87,2,2,108,9423,110,6883,110,216,108,41,110,43,108,2,108,12,108,688,110,78,108,61,110,209,108,174,110,7,108,3,108,1015,110,0.730446779157381,110,6883,9423,0.031459364986892,108,216,6866,0.02301299808225,108,216,9386,0.077766699900299,108,78,1003,0.677832512315271,110,688,1015,2021/05/24,,0,110,2,110,3,110,6,110,7,110,5,110,6,110,4,110,8,110,1,108,4,108,2,108,10,108,6,108,4,108,8,108,8,108,0,108
AZ,24,95,3,27,92,3,8,119,17153,122,11988,122,564,119,59,122,101,119,2,119,6,119,1096,122,166,119,111,122,559,119,391,122,5,119,5,119,2230,122,0.698886492158806,122,11988,17153,0.047873694932518,119,564,11781,0.033436092008537,119,564,16868,0.076709796672828,119,166,2164,0.491479820627803,122,1096,2230,2021/05/24,,1,122,2,122,10,122,7,122,11,122,13,122,7,122,8,122,0,122,2,119,12,119,10,119,6,119,11,119,25,119,21,119,14,119,0,119
CA,53,315,41,75,293,41,23,401,63378,409,48341,409,1378,401,146,409,288,401,8,401,16,401,4749,409,281,401,252,409,1335,401,1124,409,43,401,30,401,6976,409,0.762741014232068,409,48341,63378,0.028864079093442,401,1378,47741,0.022029319137372,401,1378,62553,0.04126890879718,401,281,6809,0.680762614678899,409,4749,6976,2021/05/24,,0,409,16,409,22,409,20,409,24,409,28,409,23,409,13,409,0,409,1,401,18,401,31,401,22,401,55,401,74,401,48,401,39,401,0,401
CO,7,80,13,8,79,13,5,98,10573,100,7288,100,466,98,50,100,37,98,1,98,16,98,823,100,151,98,149,100,447,98,391,100,19,98,6,98,1153,100,0.689302941454649,100,7288,10573,0.064686285397002,98,466,7204,0.044525128989108,98,466,10466,0.134821428571429,98,151,1120,0.71379011274935,100,823,1153,2021/05/24,,0,100,7,100,8,100,4,100,8,100,4,100,8,100,10,100,1,100,0,98,7,98,6,98,4,98,1,98,8,98,5,98,6,98,0,98
CT,4,33,1,4,33,1,2,37,8116,38,6357,38,137,37,15,38,43,37,1,37,0,37,447,38,25,37,20,38,132,37,93,38,5,37,5,37,1052,38,0.783267619517003,38,6357,8116,0.021718452758402,37,137,6308,0.017063146095404,37,137,8029,0.024271844660194,37,25,1030,0.424904942965779,38,447,1052,2021/05/24,,0,38,1,38,1,38,2,38,3,38,3,38,2,38,2,38,1,38,0,37,2,37,6,37,2,37,7,37,7,37,6,37,13,37,0,37
DC,0,12,2,0,12,2,1,12,3480,14,2739,14,135,13,6,14,78,13,1,13,12,13,279,14,22,12,17,13,111,13,71,14,24,13,5,13,341,14,0.787068965517241,14,2739,3480,0.050885789672069,13,135,2653,0.040322580645161,13,135,3348,0.068535825545171,12,22,321,0.818181818181818,14,279,341,2021/05/24,,0,14,0,14,1,14,1,14,1,14,1,14,1,14,0,14,1,14,2,13,6,13,17,13,10,13,4,13,18,13,13,13,8,13,0,13
DE,1,13,1,1,13,1,0,14,3530,15,2498,15,85,14,7,15,42,14,0,14,0,14,148,15,11,14,7,15,74,14,60,15,11,14,9,14,294,15,0.707648725212465,15,2498,3530,0.034219001610306,14,85,2484,0.024299599771298,14,85,3498,0.038461538461538,14,11,286,0.503401360544218,15,148,294,2021/05/24,,0,15,0,15,2,15,0,15,2,15,1,15,1,15,1,15,0,15,0,14,1,14,2,14,2,14,4,14,12,14,11,14,10,14,0,14
FL,7,245,15,24,228,15,85,261,58077,267,45195,267,2488,261,300,267,156,261,13,261,14,261,4966,267,628,261,570,267,2442,261,2194,267,46,261,38,261,6470,267,0.778191022263547,267,45195,58077,0.055930222102329,261,2488,44484,0.043566575611123,261,2488,57108,0.10023942537909,261,628,6265,0.767542503863988,267,4966,6470,2021/05/24,,3,267,19,266,38,267,56,267,54,267,53,267,28,267,38,267,11,267,0,261,8,260,16,261,14,261,26,261,36,261,34,261,22,261,0,261
GA,27,132,8,32,126,9,3,164,22515,167,18212,167,972,164,234,167,112,164,4,164,29,164,2154,167,238,164,182,167,947,164,657,167,25,164,5,164,2714,167,0.808882966910948,167,18212,22515,0.05398500416551,164,972,18005,0.043726663367673,164,972,22229,0.089339339339339,164,238,2664,0.793662490788504,167,2154,2714,2021/05/24,,1,167,33,167,8,167,22,167,28,167,28,167,17,167,5,167,6,167,0,164,8,164,7,164,6,164,15,164,17,164,26,164,17,164,16,164
HI,1,21,4,2,20,4,0,26,2639,26,1872,26,74,26,71,26,8,26,0,26,0,26,129,26,17,26,14,26,73,26,50,26,1,26,1,26,216,26,0.70935960591133,26,1872,2639,0.039529914529915,26,74,1872,0.028040924592649,26,74,2639,0.078703703703704,26,17,216,0.597222222222222,26,129,216,2021/05/24,,60,26,3,26,1,26,3,26,2,26,0,26,2,26,0,26,0,26,0,26,0,26,0,26,1,26,1,26,3,26,2,26,1,26,0,26
IA,0,37,89,1,36,89,0,124,8037,126,5024,126,213,124,19,126,31,124,3,124,5,124,440,126,47,124,24,126,201,124,106,126,12,124,5,124,672,126,0.625108871469454,126,5024,8037,0.043065103113627,124,213,4946,0.026826196473552,124,213,7940,0.07197549770291,124,47,653,0.654761904761905,126,440,672,2021/05/24,,0,126,4,126,2,126,2,126,4,126,1,126,4,126,2,126,0,126,1,124,5,124,4,124,2,124,7,124,4,124,4,124,4,124,0,124
MS,10,94,2,12,92,2,3,104,8673,106,5706,106,214,104,31,106,15,104,0,104,5,104,629,106,88,104,53,106,207,104,157,106,7,104,3,104,848,106,0.657903839501902,106,5706,8673,0.037735849056604,104,214,5671,0.024883720930233,104,214,8600,0.106280193236715,104,88,828,0.741745283018868,106,629,848,2021/05/24,,0,106,3,106,1,106,3,106,5,106,9,106,6,106,4,106,0,106,0,103,3,104,1,104,3,104,2,104,0,104,4,104,2,103,0,104
MT,5,61,1,7,59,1,3,66,3186,67,2091,67,69,66,22,67,13,66,0,66,1,66,136,67,15,66,15,67,66,66,65,67,3,66,0,66,225,67,0.656308851224105,67,2091,3186,0.033220991815118,66,69,2077,0.0218561925879,66,69,3157,0.068493150684932,66,15,219,0.604444444444444,67,136,225,2021/05/24,,1,67,1,67,2,67,3,67,3,67,4,67,7,67,1,67,0,67,0,66,3,66,0,66,1,66,3,66,1,66,3,66,2,66,0,66
NC,2,126,4,4,124,4,19,128,24151,132,18608,132,736,128,76,132,110,128,1,128,6,128,1942,132,220,128,207,132,705,128,629,132,31,128,18,128,2451,132,0.770485694174154,132,18608,24151,0.040006522802631,128,736,18397,0.030822061225344,128,736,23879,0.092011710581347,128,220,2391,0.792329661362709,132,1942,2451,2021/05/24,,0,132,4,132,9,132,6,132,18,132,20,132,14,132,5,132,0,132,0,128,7,128,8,128,14,128,16,128,24,128,28,128,13,128,0,128
ND,13,36,1,12,37,1,18,49,2425,50,1725,50,73,49,8,50,5,49,0,49,3,49,135,50,16,49,16,50,65,49,47,50,8,49,2,49,206,50,0.711340206185567,50,1725,2425,0.04286553141515,49,73,1703,0.03042934556065,49,73,2399,0.079207920792079,49,16,202,0.655339805825243,50,135,206,2021/05/24,,0,50,0,50,0,50,1,50,3,50,3,50,1,50,0,50,0,50,0,49,0,49,0,49,0,49,1,49,1,49,1,49,2,49,0,49
NE,9,91,1,15,85,1,1,100,4338,101,2934,101,80,100,8,101,7,100,1,100,1,100,380,101,24,100,16,101,77,100,69,101,3,100,2,100,567,101,0.676348547717842,101,2934,4338,0.027652955409609,100,80,2893,0.018752930145335,100,80,4266,0.043243243243243,100,24,555,0.670194003527337,101,380,567,2021/05/24,,0,101,0,101,1,101,1,101,2,101,1,101,2,101,1,101,0,101,0,100,1,100,0,100,0,100,0,100,2,100,3,100,1,100,0,100
NH,2,27,1,4,25,1,0,30,3134,30,2319,30,58,30,11,30,6,30,0,30,0,30,161,30,13,30,9,30,57,30,48,30,1,30,0,30,282,30,0.739948947032546,30,2319,3134,0.02501078050884,30,58,2319,0.018506700701978,30,58,3134,0.046099290780142,30,13,282,0.570921985815603,30,161,282,2021/05/24,,0,30,0,30,2,30,0,30,1,30,4,30,2,30,2,30,0,30,0,30,0,30,1,30,1,30,0,30,1,30,3,30,0,30,0,30
NJ,7,80,9,8,78,10,37,94,24374,95,16782,96,609,94,60,96,143,95,2,94,2,94,1234,95,127,94,105,95,600,94,500,95,9,94,2,94,2942,95,0.686551243127923,95,16734,24374,0.036504225858659,94,609,16683,0.025061728395062,94,609,24300,0.043403964456596,94,127,2926,0.419442556084296,95,1234,2942,2021/05/24,,0,95,2,95,9,95,6,95,9,95,13,95,9,95,11,95,1,96,0,94,7,94,13,94,14,94,16,94,11,94,14,94,16,94,52,95
NM,14,39,1,17,36,1,2,53,4305,54,2984,54,122,53,26,54,26,53,1,53,3,53,313,54,42,53,38,54,113,53,106,54,9,53,3,53,409,54,0.6931475029036,54,2984,4305,0.041852487135506,53,122,2915,0.029068382177746,53,122,4197,0.108527131782946,53,42,387,0.765281173594132,54,313,409,2021/05/24,,1,54,4,53,2,53,3,53,5,53,4,53,3,53,4,53,0,54,0,53,3,52,4,52,2,52,3,52,6,52,5,52,3,52,0,53
NV,1,18,44,1,18,44,35,61,8701,63,6260,63,249,61,32,63,33,61,1,61,2,61,615,63,57,61,53,63,247,61,215,63,2,61,4,61,872,63,0.719457533616826,63,6260,8701,0.040547142159257,61,249,6141,0.029187668503106,61,249,8531,0.070110701107011,61,57,813,0.705275229357798,63,615,872,2021/05/24,,1,63,0,63,4,63,4,63,5,63,13,63,2,63,3,63,0,63,0,61,2,61,1,61,0,61,7,61,10,61,6,61,7,61,0,61
NY,6,187,13,6,187,13,123,197,52979,206,39275,206,1605,197,128,206,155,197,7,197,27,197,3416,206,360,197,317,206,1553,197,1214,206,52,197,25,197,5474,206,0.741331470960192,206,39275,52979,0.041217257318952,197,1605,38940,0.03063795670599,197,1605,52386,0.06725200821969,197,360,5353,0.624040920716112,206,3416,5474,2021/05/24,,2,206,11,206,16,206,15,206,24,206,19,206,14,206,23,206,4,205,0,197,12,197,20,197,21,197,20,197,25,197,30,197,24,197,3,196
OH,12,205,14,17,200,14,25,227,32223,231,23684,231,1158,227,110,231,143,227,2,227,85,227,2820,231,307,227,210,231,1044,227,717,231,114,227,23,227,4148,231,0.735002948204698,231,23684,32223,0.049387981404871,227,1158,23447,0.036296389167503,227,1158,31904,0.075226660132321,227,307,4081,0.679845708775313,231,2820,4148,2021/05/24,,1,231,9,231,6,231,12,231,21,231,25,231,18,231,16,231,0,231,3,227,5,227,7,227,10,227,9,227,22,227,17,227,14,227,1,227
OK,30,106,12,32,104,12,5,146,10606,148,7449,148,235,146,35,148,66,146,1,146,8,146,781,148,43,146,34,148,210,146,162,148,25,146,24,146,1015,148,0.702338299075995,148,7449,10606,0.032152141195786,146,235,7309,0.022507422660665,146,235,10441,0.044147843942505,146,43,974,0.769458128078818,148,781,1015,2021/05/24,,0,148,5,148,3,148,5,148,5,148,6,148,3,148,7,148,1,148,2,146,11,146,9,146,5,146,10,146,8,146,13,146,8,146,0,146
ID,4,41,8,6,39,8,5,52,3774,53,2244,53,110,52,10,53,1,52,0,52,0,52,193,53,37,52,37,53,108,52,106,53,2,52,2,52,297,53,0.594594594594595,53,2244,3774,0.049706281066426,52,110,2213,0.029451137884873,52,110,3735,0.128472222222222,52,37,288,0.64983164983165,53,193,297,2021/05/24,,0,52,0,52,1,52,2,52,2,52,2,52,2,52,1,52,0,53,0,51,0,51,0,51,0,51,0,51,1,51,0,51,0,51,0,52
IL,13,166,23,12,167,23,7,197,31443,202,22392,202,1241,197,114,202,264,197,2,197,44,197,2230,202,320,197,291,202,1195,197,964,202,46,197,24,197,3440,202,0.712145787615686,202,22392,31443,0.056087860435687,197,1241,22126,0.039927930246775,197,1241,31081,0.094730609828301,197,320,3378,0.648255813953488,202,2230,3440,2021/05/24,,1,202,5,202,12,202,8,202,22,202,21,202,20,202,15,202,10,193,2,197,14,197,30,197,29,197,45,197,52,197,50,197,37,197,5,188
IN,12,150,2,13,149,2,0,162,19009,164,12824,164,754,162,95,164,119,162,2,162,2,162,1599,164,204,162,170,164,737,162,540,164,17,162,6,162,2306,164,0.674627807880478,164,12824,19009,0.05933737310144,162,754,12707,0.039968195070236,162,754,18865,0.090385467434648,162,204,2257,0.693408499566349,164,1599,2306,2021/05/24,,0,164,5,164,9,164,7,164,20,164,21,164,16,164,16,164,1,164,0,162,8,162,7,162,9,162,16,162,26,162,29,162,19,162,5,162
