state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
IA,6,27,89,6,26,90,0,120,7669,122,5338,122,677,120,88,122,38,120,3,120,6,120,520,122,157,120,155,122,655,120,614,122,22,120,13,120,628,122,0.696049028556526,122,5338,7669,0.128756181057436,120,677,5258,0.089408346539884,120,677,7572,0.257799671592775,120,157,609,0.828025477707006,122,520,628,2021/09/24,,2,122,3,122,6,122,10,122,13,122,21,122,16,122,17,122,0,122,1,120,8,120,6,120,4,120,4,120,6,120,5,120,4,120,0,120,8,120,38,3,13,1,1,7,0,29,0,30,0,30,0,30,0,0,30,30
ID,4,42,3,6,40,3,6,48,3640,49,2510,49,762,48,98,49,8,48,1,48,0,48,290,49,186,48,191,49,749,48,762,49,13,48,13,48,325,49,0.68956043956044,49,2510,3640,0.308003233629749,48,762,2474,0.212670946134524,48,762,3583,0.59047619047619,48,186,315,0.892307692307692,49,290,325,2021/09/24,,1,49,5,49,8,49,9,49,18,49,20,49,24,49,13,49,0,49,0,48,0,48,0,48,0,48,2,48,3,48,2,48,1,48,0,48,19,48,800,419,384,242,0,18,0,48,0,48,0,48,0,48,1,0,48,48
IL,8,148,26,8,148,26,14,177,28312,182,20612,182,1872,177,221,182,251,177,3,177,39,177,2270,182,429,177,400,182,1836,177,1628,182,36,177,10,177,3276,182,0.728030517095225,182,20612,28312,0.09191790238633,177,1872,20366,0.066988727858293,177,1872,27945,0.1340625,177,429,3200,0.692918192918193,182,2270,3276,2021/09/24,,1,180,10,181,25,182,20,182,42,181,45,181,45,181,29,181,4,172,4,177,26,176,29,176,20,176,36,176,51,176,46,176,39,176,0,168,30,177,4316,3947,2094,658,1,52,1,158,0,158,0,158,0,158,2,0,158,158
IN,27,104,3,25,106,3,1,132,17357,134,11860,134,2108,132,227,134,157,132,7,132,14,132,1839,134,618,132,602,134,2066,132,1850,134,42,132,26,132,2282,134,0.683297804920205,134,11860,17357,0.17949591280654,132,2108,11744,0.122458464040897,132,2108,17214,0.276633840644584,132,618,2234,0.805872042068361,134,1839,2282,2021/09/24,,6,134,16,134,16,134,26,134,39,134,55,134,40,134,28,134,1,134,1,132,11,132,9,132,11,132,24,132,34,132,30,132,21,132,16,132,32,132,4483,1963,2083,1847,0,222,5,131,3,131,0,131,0,131,19,2,131,131
KS,22,113,8,30,105,8,13,140,8188,143,5216,143,624,140,72,143,66,140,3,140,3,140,630,143,187,140,179,143,611,140,540,143,13,140,6,140,805,143,0.637029799706888,143,5216,8188,0.120906801007557,140,624,5161,0.07691359546407,140,624,8113,0.23882503192848,140,187,783,0.782608695652174,143,630,805,2021/09/24,,0,143,2,142,10,142,7,142,10,142,17,142,13,142,8,142,5,143,3,140,9,139,6,139,8,138,14,139,6,139,5,139,15,139,0,140,13,140,2364,1283,882,357,0,159,0,135,0,135,0,135,0,135,1,1,135,135
KY,63,41,2,50,54,2,7,104,10785,106,8490,106,2166,104,304,106,96,104,2,104,20,104,1358,106,550,104,537,106,2106,104,1899,106,60,104,9,104,1519,106,0.787204450625869,106,8490,10785,0.259152907394113,104,2166,8358,0.204436054742803,104,2166,10595,0.373895309313392,104,550,1471,0.894009216589862,106,1358,1519,2021/09/24,,3,106,12,106,19,106,38,106,70,106,79,106,75,106,45,106,99,106,0,104,4,104,9,104,11,104,17,104,22,104,22,104,19,104,2,104,52,104,154,134,42,104,0,1,0,17,0,17,0,16,0,16,9,1,17,16
LA,55,163,7,53,165,7,8,218,13119,225,10115,225,831,225,81,220,14,220,4,220,0,220,1335,225,309,225,304,225,801,225,988,225,30,225,82,225,1613,225,0.771019132555835,225,10115,13119,0.082155215027187,225,831,10115,0.0633432426252,225,831,13119,0.191568505889647,225,309,1613,0.827650340979541,225,1335,1613,2021/09/24,,0,220,6,220,3,220,7,220,17,220,17,220,16,220,15,220,0,220,0,220,0,220,0,220,2,220,2,220,3,220,5,220,2,220,0,220,11,218,15632,3099,1651,2620,351,14,0,218,1,218,0,216,0,218,10,3,218,218
MA,14,64,5,17,61,5,13,82,17019,83,14533,83,524,82,75,83,60,82,4,82,1,82,1034,83,167,82,162,83,514,82,477,83,10,82,6,82,1300,83,0.853927962865033,83,14533,17019,0.03630568835308,82,524,14433,0.031033461652354,82,524,16885,0.131083202511774,82,167,1274,0.795384615384615,83,1034,1300,2021/09/24,,0,83,3,83,8,83,6,83,21,83,18,83,8,83,11,83,0,83,0,82,4,82,2,82,3,82,4,82,13,82,19,82,15,82,0,82,6,82,936,0,276,250,0,21,0,4,0,4,0,4,0,4,4,0,4,4
MD,5,47,1,5,47,1,5,52,10094,53,8354,53,1005,52,92,53,182,52,1,52,15,52,890,53,223,52,187,53,982,52,770,53,23,52,7,52,1265,53,0.827620368535764,53,8354,10094,0.120953183295222,52,1005,8309,0.100580464371497,52,1005,9992,0.181744091279544,52,223,1227,0.703557312252964,53,890,1265,2021/09/24,,0,53,2,53,8,53,7,53,22,53,18,53,20,53,15,53,0,53,0,52,9,52,32,52,14,52,23,52,46,52,34,52,21,52,3,52,8,52,830,658,1127,452,7,114,0,40,0,40,0,40,0,40,2,0,40,40
ME,2,25,8,1,26,8,0,34,3006,35,2230,35,233,34,25,35,17,34,0,34,3,34,252,35,66,34,68,35,230,34,225,35,3,34,1,34,328,35,0.741849634065203,35,2230,3006,0.106102003642987,34,233,2196,0.078477601886157,34,233,2969,0.206896551724138,34,66,319,0.768292682926829,35,252,328,2021/09/24,,0,35,0,35,3,35,3,35,4,35,3,35,6,35,6,35,0,35,0,34,1,34,0,34,2,34,2,34,2,34,7,34,3,34,0,34,2,34,220,101,131,97,0,10,0,26,0,26,0,26,0,26,0,0,26,26
