state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WV,6,54,6292,58,4408,58,345,54,486,58,97,54,86,58,341,54,272,58,4,54,1,51,654,58,0.7005721551176096,58,4408,6292,0.08000927643784787,54,345,4312,0.05663164806303349,54,345,6092,0.16086235489220563,54,97,603,0.7431192660550459,58,486,654,2020-10-24
AK,0,26,1443,26,893,26,80,22,102,22,15,21,13,21,80,22,63,22,0,22,0,22,137,22,0.6188496188496189,26,893,1443,0.08958566629339305,22,80,893,0.05544005544005544,22,80,1443,0.10948905109489052,21,15,137,0.7445255474452555,22,102,137,2020-10-24
AL,7,101,14778,104,11048,104,1125,101,1310,104,310,101,289,103,1105,101,1003,103,20,100,9,101,1531,104,0.747597780484504,104,11048,14778,0.10384686517477344,98,1123,10814,0.07768400664084117,98,1123,14456,0.20763563295378432,98,310,1493,0.8556499020248204,104,1310,1531,2020-10-24
AR,2,86,8646,88,5555,89,707,87,796,89,213,86,194,88,689,87,608,89,17,87,2,74,1069,88,0.6424936386768448,88,5555,8646,0.1302745531601253,87,707,5427,0.08372809095215537,86,707,8444,0.20841487279843443,85,213,1022,0.7436856875584659,88,795,1069,2020-10-24
AZ,6,92,13999,93,9708,95,1109,92,1052,94,204,91,192,93,1099,92,606,95,10,91,8,80,2005,94,0.6923351667976284,93,9692,13999,0.11630833770319875,92,1109,9535,0.08037601107629527,90,1103,13723,0.10520887055183084,91,204,1939,0.5246882793017457,94,1052,2005,2020-10-24
CA,14,378,73127,386,44212,386,2991,374,5106,381,791,372,702,380,2955,374,2333,382,35,369,19,332,7462,381,0.6045920111586691,386,44212,73127,0.06857103555789908,374,2991,43619,0.04152724748351267,374,2991,72025,0.11021318099484465,372,791,7177,0.6842669525596354,381,5106,7462,2020-10-24
CO,7,94,10795,96,6992,96,694,94,775,93,219,92,198,94,672,94,518,96,22,93,9,82,1236,94,0.647707271885132,96,6992,10795,0.1004196208942266,94,694,6911,0.06504827069078639,94,694,10669,0.18129139072847683,91,219,1208,0.6270226537216829,93,775,1236,2020-10-24
CT,8,30,8250,31,5916,31,454,30,518,31,85,30,63,31,446,30,308,31,6,30,0,6,1076,31,0.7170909090909091,31,5916,8250,0.07750085353362922,30,454,5858,0.05562362166135751,30,454,8162,0.08064516129032258,30,85,1054,0.48141263940520446,31,518,1076,2020-10-24
DC,3,12,3608,14,2931,14,197,13,265,14,37,12,23,13,178,13,119,14,19,13,3,13,380,14,0.8123614190687362,14,2931,3608,0.0693173821252639,13,197,2842,0.05667433831990794,13,197,3476,0.10277777777777777,12,37,360,0.6973684210526315,14,265,380,2020-10-24
DE,1,11,2799,12,1874,12,147,11,139,12,29,11,28,12,146,11,130,12,1,11,0,10,174,12,0.6695248302965344,12,1874,2799,0.07920258620689655,11,147,1856,0.05312612938200217,11,147,2767,0.17261904761904762,11,29,168,0.7988505747126436,12,139,174,2020-10-24
FL,65,250,78908,256,44512,256,2706,250,4645,256,688,250,589,256,2666,250,2464,256,40,250,30,249,6256,256,0.5640999645156385,256,44512,78908,0.06167240239761151,250,2706,43877,0.0347404097981821,250,2706,77892,0.11403944969335322,250,688,6033,0.7424872122762148,256,4645,6256,2020-10-24
GA,17,159,19910,162,16078,162,1833,159,2067,161,466,159,416,162,1728,159,1435,162,105,159,15,158,2455,160,0.8075339025615269,162,16078,19910,0.11542094326553744,159,1833,15881,0.09344412724306689,159,1833,19616,0.19424760316798667,157,466,2399,0.8419551934826884,160,2067,2455,2020-10-24
HI,0,23,2456,22,1677,23,82,23,157,23,18,23,15,23,82,23,65,23,0,23,0,20,227,23,0.6783387622149837,22,1666,2456,0.04889683959451401,23,82,1677,0.033387622149837134,22,82,2456,0.07929515418502203,23,18,227,0.6916299559471366,23,157,227,2020-10-24
IA,1,120,8134,122,5210,122,632,120,527,122,144,120,135,122,624,120,577,122,8,120,4,120,694,122,0.6405212687484633,122,5210,8134,0.12290937378451965,120,632,5142,0.07863630707975613,120,632,8037,0.21333333333333335,120,144,675,0.7593659942363112,122,527,694,2020-10-24
ID,2,47,3853,48,1992,48,265,47,223,48,66,47,72,48,262,47,265,48,2,47,1,39,311,48,0.5169997404619777,48,1992,3853,0.1375908618899273,47,265,1926,0.07012437152685896,47,265,3779,0.22073578595317725,47,66,299,0.7170418006430869,48,223,311,2020-10-24
IL,18,184,30339,188,20368,191,2971,186,2147,186,628,183,532,188,2906,186,2253,191,63,184,15,163,3783,184,0.6593493523187975,188,20004,30339,0.1477080640350005,186,2971,20114,0.09661045249624312,183,2893,29945,0.1664873587950511,179,619,3718,0.5641025641025641,183,2134,3783,2020-10-24
IN,2,142,17711,144,11682,144,1703,141,1529,143,428,141,386,143,1687,141,1270,143,16,141,3,141,2150,138,0.6595900852577494,144,11682,17711,0.14932047347654537,141,1703,11405,0.09828591216021239,141,1703,17327,0.2038095238095238,136,428,2100,0.7111627906976744,138,1529,2150,2020-10-24
KS,1,135,8267,136,4846,139,505,135,619,135,134,132,132,135,502,135,429,138,3,134,2,130,818,133,0.5814684891738237,136,4807,8267,0.105714883818296,135,505,4777,0.06177227601421743,133,504,8159,0.16897856242118536,129,134,793,0.7567237163814181,133,619,818,2020-10-24
KY,21,103,12705,105,9044,105,969,103,1199,105,215,103,252,105,948,103,840,105,21,103,6,103,1584,105,0.7118457300275483,105,9044,12705,0.10864446686848302,103,969,8919,0.07734674329501916,103,969,12528,0.1397011046133853,103,215,1539,0.7569444444444444,105,1199,1584,2020-10-24
LA,8,208,14710,184,9810,184,633,221,1213,124,225,219,215,219,624,221,582,220,9,220,6,208,1768,124,0.6668932698844323,184,9810,14710,0.06432212028542304,184,631,9810,0.04289598912304555,184,631,14710,0.12429057888762769,122,219,1762,0.6860859728506787,124,1213,1768,2020-10-24
MA,24,79,19668,80,13468,80,504,79,1003,80,102,79,77,80,493,79,340,80,11,79,5,79,1953,80,0.684767134431564,80,13468,19668,0.03770479539163612,79,504,13367,0.025806451612903226,79,504,19530,0.0529595015576324,79,102,1926,0.5135688684075781,80,1003,1953,2020-10-24
MD,3,52,10581,53,8373,53,833,52,994,53,171,52,125,53,825,52,488,53,8,52,2,52,1298,52,0.7913240714488233,53,8373,10581,0.10024067388688328,52,833,8310,0.07965194109772424,52,833,10458,0.1358220810166799,51,171,1259,0.7619414483821263,52,989,1298,2020-10-24
ME,0,35,3028,36,2023,36,29,35,224,36,9,35,8,36,29,35,15,36,0,35,0,35,332,36,0.6680977542932629,36,2023,3028,0.014521782674011016,35,29,1997,0.009698996655518394,35,29,2990,0.027950310559006212,35,9,322,0.6746987951807228,36,224,332,2020-10-24
MI,23,152,24093,155,18695,155,1574,152,2088,154,372,151,336,154,1560,152,1330,155,13,152,8,129,2666,154,0.775951521188727,155,18695,24093,0.08455092393639879,152,1574,18616,0.06564898231564899,152,1574,23976,0.1404303510758777,151,372,2649,0.7831957989497375,154,2088,2666,2020-10-24
MN,31,130,11700,131,8158,131,847,130,767,131,188,130,177,131,821,130,706,131,11,130,0,2,1046,131,0.6972649572649573,131,8158,11700,0.1067288306451613,130,847,7936,0.07462555066079295,130,847,11350,0.18762475049900199,130,188,1002,0.7332695984703633,131,767,1046,2020-10-24
MO,24,127,19875,131,12930,131,1526,127,1623,131,482,127,439,131,1516,127,1329,131,18,127,1,104,2316,131,0.6505660377358491,131,12930,19875,0.11993083935869224,127,1526,12724,0.07789291000969834,127,1526,19591,0.21412705464238116,127,482,2251,0.7007772020725389,131,1623,2316,2020-10-24
MS,6,100,8345,102,5396,102,632,99,675,100,178,98,179,100,621,99,582,101,10,99,2,88,768,100,0.6466147393648891,102,5396,8345,0.11888638073739653,99,632,5316,0.07715785618361616,99,632,8191,0.23796791443850268,98,178,748,0.87890625,100,675,768,2020-10-24
MT,411,66,2927,66,2137,67,389,66,169,67,86,66,85,67,386,66,370,67,3,66,1,65,207,66,0.6826101810727707,66,1998,2927,0.18288669487541137,66,389,2127,0.12879834254143646,65,373,2896,0.4129353233830846,65,83,201,0.7342995169082126,66,152,207,2020-10-24
NC,18,121,23185,125,17619,125,1544,121,1933,123,376,121,338,124,1518,121,1132,125,26,120,10,120,2458,123,0.7599309898641363,125,17619,23185,0.08857273978889399,121,1544,17432,0.06745893044390074,121,1544,22888,0.1567319716548562,119,376,2399,0.7864117168429617,123,1933,2458,2020-10-24
ND,8,45,1988,47,1496,47,281,47,61,45,44,47,45,48,279,47,272,48,2,47,1,47,82,45,0.7525150905432596,47,1496,1988,0.19089673913043478,46,281,1472,0.14322120285423037,46,281,1962,0.3333333333333333,44,26,78,0.7439024390243902,45,61,82,2020-10-24
NE,3,93,5229,94,3457,94,477,93,419,94,145,93,131,94,477,93,438,94,0,92,0,92,642,94,0.6611206731688659,94,3457,5229,0.1394329143525285,93,477,3421,0.09263934744610604,93,477,5149,0.23162939297124602,93,145,626,0.6526479750778816,94,419,642,2020-10-24
NH,4,29,3208,29,2201,29,51,29,151,29,14,29,9,29,51,29,24,29,0,29,0,29,282,29,0.6860972568578554,29,2201,3208,0.023171285779191277,29,51,2201,0.015897755610972567,29,51,3208,0.04964539007092199,29,14,282,0.5354609929078015,29,151,282,2020-10-24
NJ,31,77,23842,78,14283,78,1009,77,1270,78,167,77,153,78,985,77,847,78,7,77,1,64,2116,78,0.5990688700612364,78,14283,23842,0.07102132751460548,77,1009,14207,0.042581026333558404,77,1009,23696,0.08013435700575816,77,167,2084,0.6001890359168242,78,1270,2116,2020-10-24
NM,14,49,3691,50,2530,50,382,49,331,50,125,49,116,50,376,49,330,50,6,49,2,49,400,50,0.6854510972636142,50,2530,3691,0.15522145469321413,49,382,2461,0.10658482142857142,49,382,3584,0.32981530343007914,49,125,379,0.8275,50,331,400,2020-10-24
NV,17,60,8447,60,6136,60,586,60,607,60,142,60,132,60,581,60,484,60,5,60,3,60,847,60,0.726411743814372,60,6136,8447,0.0955019556714472,60,586,6136,0.06937374215697881,60,586,8447,0.16765053128689492,60,142,847,0.7166469893742621,60,607,847,2020-10-24
NY,52,156,56601,176,40962,176,2412,167,4201,175,435,166,285,175,2300,167,1351,176,103,166,14,150,7109,174,0.7236974611755976,176,40962,56601,0.0592774637503072,167,2412,40690,0.04311377245508982,167,2412,55945,0.06239242685025818,164,435,6972,0.5909410606273737,174,4201,7109,2020-10-24
OH,35,200,31581,205,21918,205,1840,202,2860,204,479,201,415,204,1760,201,1441,204,80,201,6,201,3918,204,0.6940248883822552,205,21918,31581,0.08465608465608465,201,1840,21735,0.058851751159443466,201,1840,31265,0.12383660806618407,200,479,3868,0.7299642674834099,204,2860,3918,2020-10-24
OK,12,143,11031,145,7178,145,874,143,816,145,282,143,286,145,856,143,810,145,12,143,6,122,1218,145,0.6507116308584897,145,7178,11031,0.12582781456953643,143,874,6946,0.0815831233081303,143,874,10713,0.2454308093994778,143,282,1149,0.6699507389162561,145,816,1218,2020-10-24
OR,1,59,6668,61,4735,61,259,60,492,61,66,60,41,62,250,60,138,62,9,59,1,51,775,60,0.7101079784043192,61,4735,6668,0.055770887166236,59,259,4644,0.039852284966917985,59,259,6499,0.0856760374832664,58,64,747,0.6129032258064516,60,475,775,2020-10-24
PA,15,188,32880,192,24974,195,1786,188,2957,194,412,185,368,191,1748,188,1394,194,39,189,13,165,3738,190,0.7461678832116788,192,24534,32880,0.07219370225150572,187,1786,24739,0.05359783144406111,184,1740,32464,0.11098870834480859,182,403,3631,0.7712680577849117,190,2883,3738,2020-10-24
WY,0,26,1561,28,721,28,113,26,53,28,25,26,24,28,113,26,105,28,0,26,0,26,121,28,0.4618834080717489,28,721,1561,0.16028368794326242,26,113,705,0.07400130975769482,26,113,1527,0.21929824561403508,26,25,114,0.4380165289256198,28,53,121,2020-10-24
