state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/03/21,469527,469311,469743,67.57,67.47,67.66,694911,694659,695163,
CW,2021/03/22,475832,475747,475916,68.41,68.37,68.44,695590,695523,695658,
CW,2021/03/23,501064,500880,501247,71.56,71.49,71.64,700186,700010,700363,
CW,2021/03/24,509908,509748,510069,72.62,72.55,72.69,702156,701951,702362,
CW,2021/03/25,509619,509480,509758,72.5,72.44,72.57,702910,702701,703120,
CW,2021/03/26,506032,505786,506278,72.14,72.05,72.23,701516,701353,701678,
CW,2021/03/27,487752,487629,487876,69.79,69.73,69.84,698961,698808,699114,
CW,2021/03/28,472834,472661,473006,68.02,67.95,68.09,695181,695013,695349,
CW,2021/03/29,479316,479176,479457,68.92,68.86,68.98,695463,695306,695619,
CW,2021/03/30,501278,500923,501632,71.6,71.45,71.75,700106,699716,700497,
CW,2021/03/31,508887,508660,509114,72.51,72.42,72.59,701849,701687,702011,
CW,2021/04/01,506543,506262,506824,72.24,72.12,72.36,701228,700914,701541,
CW,2021/04/02,497379,497090,497668,71.17,71.04,71.29,698932,698595,699269,
CW,2021/04/03,474168,473910,474425,68.16,67.97,68.34,695729,695035,696423,
CW,2021/04/04,459853,459717,459989,66.43,66.33,66.54,692244,691843,692646,
CW,2021/04/05,467477,467277,467677,67.44,67.35,67.53,693195,692944,693446,
CW,2021/04/06,497536,497266,497805,71.23,71.11,71.36,698556,698206,698907,
CW,2021/04/07,511338,511046,511631,73.01,72.9,73.12,700470,700192,700747,
CW,2021/04/08,512864,512633,513095,73.28,73.19,73.37,699959,699710,700208,
CW,2021/04/09,509481,509242,509720,72.85,72.73,72.96,699488,699126,699850,
CW,2021/04/10,492500,492294,492705,70.57,70.49,70.66,697942,697702,698182,
CW,2021/04/11,480764,480185,481344,69.26,69,69.51,694274,693598,694949,
CW,2021/04/12,487069,486813,487326,70.16,70.06,70.27,694273,693971,694576,
CW,2021/04/13,512114,512027,512201,73.35,73.31,73.39,698281,698072,698490,
CW,2021/04/14,521212,521124,521299,74.42,74.38,74.47,700422,700208,700636,
CW,2021/04/15,520482,520265,520699,74.3,74.2,74.39,700682,700383,700980,
CW,2021/04/16,516384,516146,516623,73.67,73.56,73.77,701090,700755,701424,
CW,2021/04/17,497919,497401,498436,71.36,71.14,71.59,697851,697256,698445,
CW,2021/04/18,482961,482303,483619,69.63,69.34,69.93,693715,692904,694527,
CW,2021/04/19,488500,487846,489154,70.41,70.1,70.72,693828,692936,694720,
CW,2021/04/20,507083,504405,509761,72.98,71.73,74.22,694890,691411,698369,
AK,2021/03/21,843,843,843,58.46,58.46,58.46,1442,1442,1442,POINT (-151.631889 63.631126)
AL,2021/03/21,9022,9022,9022,65.24,65.24,65.24,13829,13829,13829,POINT (-86.844516 32.756889)
AR,2021/03/21,4772,4772,4772,63.92,63.92,63.92,7466,7466,7466,POINT (-92.439162 34.899825)
AZ,2021/03/21,8913,8904,8922,64.34,64.15,64.53,13854,13847,13861,POINT (-111.664616 34.293239)
CA,2021/03/21,42401,42401,42401,72.32,72.32,72.32,58632,58632,58632,POINT (-119.662127 37.211164)
CO,2021/03/21,6112,6112,6112,60.18,60.18,60.18,10156,10156,10156,POINT (-105.547832 38.998552)
CT,2021/03/21,5838,5838,5838,75.1,75.1,75.1,7774,7774,7774,POINT (-72.738288 41.575155)
DC,2021/03/21,2012,2012,2012,74.71,74.71,74.71,2693,2693,2693,POINT (-77.016275 38.904785)
DE,2021/03/21,1688,1688,1688,65.1,65.1,65.1,2593,2593,2593,POINT (-75.452394 38.994926)
FL,2021/03/21,38835,38835,38835,74.44,74.44,74.44,52168,52168,52168,POINT (-82.420978 28.260731)
GA,2021/03/21,13941,13913,13969,72.5,71.98,73.02,19229,19185,19273,POINT (-83.426574 32.638481)
HI,2021/03/21,1709,1709,1709,69.22,69.22,69.22,2469,2469,2469,POINT (-157.854309 21.361013)
IA,2021/03/21,4252,4252,4252,55.21,55.21,55.21,7702,7702,7702,POINT (-93.500061 42.074659)
ID,2021/03/21,1736,1732,1740,53.85,53.85,53.85,3224,3224,3224,POINT (-114.659366 44.389073)
IL,2021/03/21,17919,17919,17919,62.33,62.33,62.33,28747,28747,28747,POINT (-89.148632 40.124144)
IN,2021/03/21,9570,9570,9570,56.82,56.82,56.82,16843,16843,16843,POINT (-86.2818 39.919991)
KS,2021/03/21,3957,3954,3960,50.84,50.84,50.84,7784,7784,7784,POINT (-98.38018 38.484729)
KY,2021/03/21,6673,6673,6673,54.2,54.2,54.2,12312,12312,12312,POINT (-85.290484 37.526683)
LA,2021/03/21,7925,7921,7929,63.56,63.56,63.56,12468,12468,12468,POINT (-91.840238 30.921314)
MA,2021/03/21,12876,12876,12876,77.78,77.78,77.78,16555,16555,16555,POINT (-71.481104 42.151077)
MD,2021/03/21,7822,7822,7822,79.16,79.16,79.16,9881,9881,9881,POINT (-76.687282 38.946466)
ME,2021/03/21,1904,1904,1904,66.41,66.41,66.41,2867,2867,2867,POINT (-69.06137 45.117911)
MI,2021/03/21,15203,15203,15203,73.62,73.62,73.62,20650,20650,20650,POINT (-85.730977 44.874798)
MN,2021/03/21,6635,6635,6635,71.19,71.19,71.19,9320,9320,9320,POINT (-94.198308 46.349153)
AK,2021/03/22,864,864,864,59.96,59.96,59.96,1441,1441,1441,POINT (-151.631889 63.631126)
AL,2021/03/22,9333,9332,9334,67.34,67.34,67.34,13859,13859,13859,POINT (-86.844516 32.756889)
AR,2021/03/22,4839,4839,4839,64.5,64.5,64.5,7502,7502,7502,POINT (-92.439162 34.899825)
AZ,2021/03/22,8886,8880,8892,64.24,64.09,64.39,13832,13823,13841,POINT (-111.664616 34.293239)
CA,2021/03/22,42056,42056,42056,71.83,71.83,71.83,58546,58546,58546,POINT (-119.662127 37.211164)
CO,2021/03/22,6248,6246,6249,61.45,61.45,61.45,10167,10167,10167,POINT (-105.547832 38.998552)
CT,2021/03/22,5844,5844,5844,74.88,74.88,74.88,7805,7805,7805,POINT (-72.738288 41.575155)
DC,2021/03/22,2022,2022,2022,74.26,74.26,74.26,2723,2723,2723,POINT (-77.016275 38.904785)
DE,2021/03/22,1775,1775,1775,68.99,68.99,68.99,2573,2573,2573,POINT (-75.452394 38.994926)
FL,2021/03/22,39326,39326,39326,75.37,75.37,75.37,52174,52174,52174,POINT (-82.420978 28.260731)
GA,2021/03/22,14374,14363,14386,75.19,75.01,75.38,19117,19104,19130,POINT (-83.426574 32.638481)
HI,2021/03/22,1693,1693,1693,68.46,68.46,68.46,2473,2473,2473,POINT (-157.854309 21.361013)
IA,2021/03/22,4320,4320,4320,56.24,56.24,56.24,7681,7681,7681,POINT (-93.500061 42.074659)
ID,2021/03/22,1789,1789,1789,55.61,55.61,55.61,3217,3217,3217,POINT (-114.659366 44.389073)
