state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-15,"514,355","512,901","515,809",70.66,70.00,71.32,"723,914","721,521","726,307"
CW,2020-10-16,"510,701","509,353","512,048",70.20,69.59,70.80,"723,548","721,344","725,752"
CW,2020-10-17,"492,638","491,155","494,121",67.92,67.26,68.58,"721,284","719,024","723,545"
CW,2020-10-18,"476,815","475,492","478,139",65.91,65.32,66.50,"719,306","717,227","721,384"
CW,2020-10-19,"482,268","481,203","483,333",66.49,66.02,66.95,"721,321","719,543","723,098"
CW,2020-10-20,"508,034","507,528","508,540",68.91,68.61,69.20,"733,233","731,682","734,784"
CW,2020-10-21,"518,167","517,637","518,696",70.05,69.70,70.40,"735,570","733,834","737,307"
CW,2020-10-22,"518,848","518,339","519,356",70.00,69.65,70.36,"737,470","735,725","739,215"
CW,2020-10-23,"514,951","514,391","515,510",69.54,69.17,69.92,"736,765","734,997","738,532"
CW,2020-10-24,"495,991","495,199","496,782",67.09,66.64,67.53,"735,877","733,951","737,803"
CW,2020-10-25,"480,548","479,867","481,228",65.18,64.76,65.60,"733,830","731,939","735,721"
CW,2020-10-26,"482,925","482,523","483,327",65.49,65.13,65.85,"734,137","732,351","735,922"
CW,2020-10-27,"508,581","507,945","509,217",68.78,68.38,69.18,"736,222","734,444","738,001"
CW,2020-10-28,"518,577","517,465","519,690",70.81,70.26,71.35,"729,191","727,213","731,169"
CW,2020-10-29,"517,205","516,065","518,345",71.12,70.31,71.94,"724,178","720,931","727,426"
CW,2020-10-30,"511,957","510,789","513,126",71.56,71.03,72.09,"714,179","712,511","715,847"
CW,2020-10-31,"491,941","490,299","493,583",69.13,68.37,69.89,"710,701","708,431","712,971"
CW,2020-11-01,"476,200","474,974","477,425",67.14,66.54,67.73,"708,377","706,469","710,285"
CW,2020-11-02,"483,558","482,550","484,565",67.92,67.44,68.41,"711,025","709,453","712,598"
CW,2020-11-03,"505,946","504,913","506,978",70.80,70.32,71.29,"713,703","712,144","715,263"
CW,2020-11-04,"514,977","513,830","516,125",71.77,71.23,72.32,"716,632","714,867","718,396"
CW,2020-11-05,"516,195","515,040","517,350",72.19,71.87,72.52,"714,891","713,192","716,590"
CW,2020-11-06,"515,108","513,991","516,225",72.04,71.78,72.30,"715,060","713,449","716,671"
CW,2020-11-07,"500,445","498,916","501,975",70.31,69.84,70.78,"711,823","710,068","713,578"
