state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
AK,2,19,1,1,20,1,1,22,1392,22,992,22,79,22,9,22,0,22,1,22,0,22,105,22,17,22,17,22,77,22,75,22,2,22,1,22,125,22,0.71264367816092,22,992,1392,0.079637096774194,22,79,992,0.056752873563218,22,79,1392,0.136,22,17,125,0.84,22,105,125,2021/12/03,,0,22,1,22,0,22,0,22,1,22,2,22,3,22,2,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,4,22,525,487,802,48,0,15,0,19,0,19,0,19,0,19,0,0,19,19
AL,32,61,21,35,56,23,16,109,15260,114,11808,114,478,109,47,111,59,109,4,109,11,109,1392,114,124,109,112,111,456,109,360,111,22,109,4,109,1562,114,0.773787680209699,114,11808,15260,0.041911442349847,109,478,11405,0.032345378264988,109,478,14778,0.081311475409836,109,124,1525,0.891165172855314,114,1392,1562,2021/12/03,,0,111,5,111,4,111,3,111,5,111,17,111,9,111,3,111,1,111,2,109,8,109,4,109,8,109,8,109,11,109,11,109,7,109,0,109,1,109,4013,1797,1523,399,18,182,3,82,5,82,0,82,0,82,27,1,82,86
AR,18,73,2,18,73,2,2,91,8186,93,5937,93,502,91,68,93,88,91,0,91,8,91,742,93,167,91,168,93,493,91,434,93,9,91,7,91,902,93,0.725262643537747,93,5937,8186,0.084725738396624,91,502,5925,0.06164047151277,91,502,8144,0.188487584650113,91,167,886,0.822616407982262,93,742,902,2021/12/03,,0,93,4,93,5,93,5,93,13,93,12,93,19,93,10,93,0,93,2,91,4,91,6,91,7,91,11,91,22,91,19,91,17,91,0,91,6,91,1517,522,991,510,0,246,3,79,1,79,0,79,0,79,29,3,79,79
AS,0,1,0,0,1,0,0,1,150,1,67,1,0,1,0,1,0,1,0,1,0,1,6,1,0,1,0,1,0,1,0,1,0,1,0,1,7,1,0.446666666666667,1,67,150,0,1,0,67,0,1,0,150,0,1,0,7,0.857142857142857,1,6,7,2021/12/03,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,426,10,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
AZ,35,65,3,32,68,3,31,100,15805,103,12499,103,2852,100,305,103,134,100,3,100,4,100,1592,103,649,100,649,103,2801,100,2583,103,51,100,30,100,2177,103,0.790825688073394,103,12499,15805,0.232493682236896,100,2852,12267,0.183668212261721,100,2852,15528,0.306421152030217,100,649,2118,0.731281580156178,103,1592,2177,2021/12/03,,2,103,11,103,26,103,34,103,61,103,67,103,67,102,34,103,3,103,1,100,13,100,9,100,5,100,26,100,26,100,36,99,15,100,3,100,103,100,2185,985,500,672,12,24,1,94,7,94,0,94,0,94,26,6,94,94
CA,111,229,37,129,211,37,31,369,61956,377,48638,377,3667,369,360,377,341,369,10,369,8,369,5372,377,893,369,865,377,3598,369,3278,377,69,369,51,368,7024,377,0.785040996836465,377,48638,61956,0.076279824433674,369,3667,48073,0.059938867912192,369,3667,61179,0.130307894352838,369,893,6853,0.764806378132118,377,5372,7024,2021/12/03,,1,377,26,376,24,376,48,376,69,376,63,376,64,376,64,376,1,377,0,369,30,368,31,368,34,368,57,368,53,368,60,368,76,368,0,369,46,369,11204,7120,3560,1553,58,369,2,365,11,364,0,363,0,363,57,4,365,365
CO,25,47,25,25,47,25,8,95,11249,97,8297,97,1490,95,221,97,76,95,10,95,12,95,1049,97,512,95,517,97,1458,95,1406,97,32,95,24,95,1329,97,0.737576673482087,97,8297,11249,0.181441792498782,95,1490,8212,0.133776261447298,95,1490,11138,0.396284829721362,95,512,1292,0.789315274642588,97,1049,1329,2021/12/03,,0,97,11,97,19,97,18,97,36,97,47,97,62,97,28,97,0,97,1,95,7,95,14,95,10,95,8,95,13,95,13,95,10,95,0,95,14,95,3625,434,1037,562,124,256,0,79,4,79,0,79,0,79,13,0,79,79
CT,0,28,5,0,28,5,3,32,7923,33,6488,33,611,32,106,33,23,32,1,32,0,32,613,33,130,32,129,33,606,32,578,33,5,32,5,32,1025,33,0.81888173671589,33,6488,7923,0.095008552324677,32,611,6431,0.077983407785578,32,611,7835,0.129611166500498,32,130,1003,0.598048780487805,33,613,1025,2021/12/03,,0,33,10,33,9,33,9,33,19,33,25,33,17,33,13,33,4,33,1,32,1,32,4,32,3,32,0,32,7,32,5,32,2,32,0,32,7,32,2259,475,1159,226,0,9,3,32,2,32,0,32,0,32,7,0,32,32
DC,0,12,2,0,12,2,6,12,3480,14,2741,14,141,13,11,14,51,13,6,13,1,13,265,14,24,12,22,13,121,13,96,14,20,13,16,13,336,14,0.78764367816092,14,2741,3480,0.053571428571429,13,141,2632,0.042102120035832,13,141,3349,0.075949367088608,12,24,316,0.788690476190476,14,265,336,2021/12/03,,0,14,0,14,1,14,2,14,2,14,4,14,1,14,1,14,0,14,0,13,3,13,16,13,7,13,8,13,9,13,3,13,5,13,0,13,1,12,343,375,360,36,0,20,0,11,0,11,0,11,0,11,2,0,11,11
DE,1,8,2,1,8,2,10,10,2950,11,2267,11,319,10,33,11,35,10,3,10,0,10,173,11,31,10,31,11,308,10,292,11,11,10,8,10,199,11,0.768474576271186,11,2267,2950,0.142156862745098,10,319,2244,0.109209174940089,10,319,2921,0.15979381443299,10,31,194,0.869346733668342,11,173,199,2021/12/03,,0,11,0,11,4,11,3,11,6,11,12,11,7,11,1,11,0,11,0,10,1,10,1,10,5,10,5,10,2,10,11,10,10,10,0,10,3,10,839,51,362,148,0,15,0,10,0,10,0,10,0,10,3,0,10,10
