state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,7,91,10112,81,8920,95,353,95,866,77,85,78,67,76,338,87,231,85,13,87,2,85,917,63,0.6099683544303798,81,6168,10112,0.039877993673746046,94,353,8852,0.025388291517323774,80,255,10044,0.05997818974918211,58,55,917,0.6462882096069869,58,592,916,2020-09-10
WI,0,132,12477,129,7388,130,593,133,800,125,128,128,100,128,582,131,356,130,9,131,0,130,1474,126,0.5915684860142663,129,7381,12477,0.07877639415268002,130,582,7388,0.04648553338142181,129,580,12477,0.08683853459972862,126,128,1474,0.5447098976109215,124,798,1465,2020-09-10
WV,2,60,6633,60,4269,60,218,60,446,60,65,60,58,60,215,60,152,60,3,60,1,60,614,60,0.6436001809136137,60,4269,6633,0.05106582337784024,60,218,4269,0.03286597316448063,60,218,6633,0.10586319218241043,60,65,614,0.7263843648208469,60,446,614,2020-09-10
AK,0,17,1166,18,919,24,48,24,52,13,16,21,12,21,47,22,32,21,1,22,0,21,46,9,0.4811320754716981,18,561,1166,0.05223068552774755,24,48,919,0.029159519725557463,18,34,1166,0.11363636363636363,7,5,44,0.4090909090909091,8,18,44,2020-09-10
AL,8,107,14888,110,10039,110,969,107,1198,110,323,107,301,107,955,107,805,107,14,107,9,107,1464,110,0.6743014508328855,110,10039,14888,0.09774815712410381,106,968,9903,0.06580557443915704,106,968,14710,0.22229869236063318,106,323,1453,0.8183060109289617,110,1198,1464,2020-09-10
AR,4,95,8836,96,5642,100,475,100,609,82,193,81,180,78,464,94,377,91,11,94,4,91,926,77,0.6269805341783613,96,5540,8836,0.08419000354484225,100,475,5642,0.05319148936170213,96,470,8836,0.2041036717062635,74,189,926,0.728287841191067,73,587,806,2020-09-10
AZ,1,74,11609,76,8642,84,527,86,752,64,141,69,111,69,500,77,307,91,12,77,6,76,1362,57,0.61667671634077,75,7159,11609,0.060286970608655406,84,521,8642,0.04134723059695064,76,480,11609,0.08345642540620384,54,113,1354,0.4779735682819383,57,651,1362,2020-09-10
CA,29,386,62169,387,42856,388,3786,387,4901,367,1047,371,942,368,3660,378,2836,376,48,378,28,376,7084,367,0.6871270247229326,387,42718,62169,0.08852827012112426,387,3786,42766,0.06099761551846362,386,3786,62068,0.14779785431959344,365,1047,7084,0.6918407679277244,365,4901,7084,2020-09-10
CO,3,93,10864,95,6785,97,262,97,707,78,69,78,51,76,247,86,142,83,9,86,6,83,1202,72,0.62269882179676,95,6765,10864,0.03861459100957996,97,262,6785,0.02411634756995582,95,262,10864,0.05704697986577181,69,68,1192,0.5815307820299501,71,699,1202,2020-09-10
CT,5,29,8059,29,6054,29,151,30,511,28,27,28,18,28,150,29,59,29,1,29,1,29,1047,28,0.751209827522025,29,6054,8059,0.024942186983812356,29,151,6054,0.01873681598213178,29,151,8059,0.025787965616045846,27,27,1047,0.4880611270296084,28,511,1047,2020-09-10
DC,1,12,3357,12,2614,12,132,13,238,11,19,10,19,10,123,13,87,13,9,13,4,13,343,11,0.7786714328269289,12,2614,3357,0.0504973221117062,12,132,2614,0.03932082216264522,12,132,3357,0.05539358600583091,10,19,343,0.6938775510204082,11,238,343,2020-09-10
DE,0,12,2602,12,1971,13,215,13,106,8,19,8,15,8,94,10,75,9,0,10,0,9,144,7,0.7229054573405073,12,1881,2602,0.10908168442415017,13,215,1971,0.08262874711760185,12,215,2602,0.13194444444444445,7,19,144,0.7361111111111112,7,106,144,2020-09-10
FL,80,255,84202,255,44068,255,3799,255,4538,255,877,255,751,255,3013,255,2867,255,786,252,46,254,6014,255,0.5233604902496378,255,44068,84202,0.08620767904148134,255,3799,44068,0.045117693166433104,255,3799,84202,0.14582640505487196,255,877,6014,0.7545726637845028,255,4538,6014,2020-09-10
GA,12,129,17527,132,14237,135,2361,143,1613,104,582,113,495,113,1963,127,1434,127,86,127,25,127,1892,99,0.8021439686473402,130,13918,17351,0.15824963124253705,135,2253,14237,0.12660466708506876,132,2219,17527,0.26992561105207225,92,508,1882,0.8250528541226215,95,1561,1892,2020-09-10
HI,2,17,1741,16,1383,18,215,22,127,15,42,15,42,15,213,20,204,20,2,20,1,20,91,13,0.7375071797817346,16,1284,1741,0.1294287780187997,18,179,1383,0.09304997128087306,16,162,1741,0.2857142857142857,13,26,91,0.7362637362637363,13,67,91,2020-09-10
IA,1,122,8141,122,4690,122,320,122,445,122,80,121,73,121,310,122,261,122,10,122,4,122,688,121,0.5760963026655203,122,4690,8141,0.06823027718550106,122,320,4690,0.03930721041641076,122,320,8141,0.11627906976744186,120,80,688,0.6468023255813954,121,445,688,2020-09-10
MT,303,63,3049,67,2141,69,117,67,121,55,20,58,17,57,113,62,95,57,2,60,0,57,197,59,0.7358841010401189,65,1981,2692,0.05844155844155844,66,117,2002,0.044939429464634625,63,115,2559,0.10843373493975904,53,18,166,0.6392405063291139,52,101,158,2020-09-10
NC,11,121,17592,121,6220,122,1179,122,1809,116,339,117,297,116,1146,120,733,117,32,120,12,117,2372,116,0.340325147794452,121,5987,17592,0.19037623122880673,121,1179,6193,0.06712211784799317,120,1179,17565,0.14291736930860033,116,339,2372,0.7626475548060708,116,1809,2372,2020-09-10
ND,1,47,2057,47,1389,47,121,47,53,44,18,47,17,47,121,47,96,47,0,47,0,47,88,44,0.6752552260573651,47,1389,2057,0.0871130309575234,47,121,1389,0.058823529411764705,47,121,2057,0.10227272727272728,44,9,88,0.6022727272727273,44,53,88,2020-09-10
NE,2,81,4802,89,2725,90,210,89,324,67,65,61,57,60,169,75,145,71,14,76,12,72,634,68,0.5670553935860059,89,2723,4802,0.07053637031594416,87,192,2722,0.040175768989328314,86,192,4779,0.10284810126582279,60,65,632,0.5126582278481012,66,324,632,2020-09-10
NH,1,30,3266,30,2110,30,28,30,142,28,4,29,2,29,28,29,8,29,0,29,0,29,279,29,0.646050214329455,30,2110,3266,0.013270142180094787,30,28,2110,0.008573178199632579,30,28,3266,0.014336917562724014,29,4,279,0.5089605734767025,28,142,279,2020-09-10
NJ,39,70,19219,74,14206,77,663,77,1109,72,79,73,47,71,601,75,265,73,29,75,13,75,1983,71,0.7111712367969197,74,13668,19219,0.046670420948894835,77,663,14206,0.03163536084083459,74,608,19219,0.038830055471507814,71,77,1983,0.556732223903177,71,1104,1983,2020-09-10
NM,1,47,3481,47,2051,46,82,47,244,44,26,44,26,44,80,45,54,45,2,45,0,45,389,44,0.608244365361803,46,2051,3372,0.039492930277913216,46,81,2051,0.02355644929617926,47,82,3481,0.06824146981627296,43,26,381,0.6279683377308707,43,238,379,2020-09-10
NV,18,60,8294,61,5662,61,539,61,618,58,175,57,153,57,500,59,421,58,39,59,1,58,845,58,0.6826621654207861,61,5662,8294,0.0951960438007771,61,539,5662,0.0649867374005305,61,539,8294,0.20710059171597633,57,175,845,0.7313609467455622,58,618,845,2020-09-10
NY,28,141,44991,154,34897,156,1515,164,2878,130,233,131,144,126,1401,147,549,140,78,147,17,140,4965,123,0.6884087057354384,153,30871,44844,0.04146488236811187,156,1447,34897,0.029450334511346713,154,1325,44991,0.03929944468175993,114,184,4682,0.5854476829524009,119,2792,4769,2020-09-10
OH,15,79,30017,207,20076,207,1165,206,2481,191,319,190,226,190,1073,196,652,194,20,196,4,194,3892,191,0.6688210014325215,207,20076,30017,0.058302472225002504,206,1165,19982,0.038951486174730016,206,1165,29909,0.08221649484536082,188,319,3880,0.6374614594039054,191,2481,3892,2020-09-10
OK,3,134,9294,132,5561,132,578,135,723,128,188,132,186,132,563,135,471,135,15,135,11,135,1070,129,0.5983430170002152,132,5561,9294,0.09117065276029492,132,507,5561,0.05455132343447385,132,507,9294,0.17009345794392525,129,182,1070,0.6776007497656982,126,723,1067,2020-09-10
OR,2,48,6306,56,4439,57,178,58,459,50,47,49,32,48,170,52,93,51,4,52,2,51,801,46,0.7012369172216937,56,4422,6306,0.04009912142374409,57,178,4439,0.028068506184586107,56,177,6306,0.05742821473158552,45,46,801,0.5630461922596754,46,451,801,2020-09-10
PA,13,182,27559,185,22008,207,984,209,2662,177,185,182,136,174,947,190,502,182,25,190,10,182,3352,164,0.7029419326403937,184,19139,27227,0.04262086513994911,207,938,22008,0.028266627961827353,185,779,27559,0.04922434367541766,156,165,3352,0.7552679108970499,158,2509,3322,2020-09-10
ID,2,47,3935,47,1964,48,146,49,195,47,58,48,53,48,144,48,127,48,2,48,2,48,300,46,0.46010230179028133,46,1799,3910,0.07331975560081466,48,144,1964,0.03710292249047014,47,146,3935,0.19333333333333333,46,58,300,0.65,46,195,300,2020-09-10
IL,13,172,29374,181,18182,187,1644,190,1810,145,368,149,250,148,1489,172,802,167,57,172,30,167,3313,130,0.5985905903179682,181,17583,29374,0.08937410625893741,187,1625,18182,0.0536869340232859,181,1577,29374,0.10663435322629507,127,352,3301,0.5166006701187937,127,1696,3283,2020-09-10
IN,0,142,17253,142,10471,143,858,143,1340,134,166,134,163,134,817,137,468,136,11,137,2,136,2295,134,0.6040108966556541,142,10421,17253,0.08194059784165791,143,858,10471,0.049730481655364284,142,858,17253,0.07233115468409586,134,166,2295,0.5838779956427015,134,1340,2295,2020-09-10
KS,4,131,7785,131,4447,139,315,141,483,84,80,96,74,92,260,117,181,110,5,117,2,110,662,80,0.55110710607621,130,4281,7768,0.06860517946388005,138,302,4402,0.03656330749354005,130,283,7740,0.09984871406959153,75,66,661,0.7416798732171157,76,468,631,2020-09-10
KY,4,109,13169,109,8577,110,539,109,1045,99,497,102,117,101,528,105,388,104,9,105,1,104,1521,105,0.6468980180727466,109,8519,13169,0.06293787949556282,109,539,8564,0.04097924427887174,108,539,13153,0.3284864507600793,102,497,1513,0.6870479947403024,99,1045,1521,2020-09-10
LA,9,186,13775,175,9007,178,718,210,1197,92,280,204,254,204,681,208,663,208,37,208,5,208,1754,88,0.6330308529945553,175,8720,13775,0.07953399798364512,174,710,8927,0.04964434993033658,171,677,13637,0.14936562860438293,84,259,1734,0.6653363740022805,88,1167,1754,2020-09-10
MA,3,82,18201,83,12330,83,257,83,871,77,57,76,32,76,253,80,132,80,4,80,1,80,1850,77,0.6774353057524312,83,12330,18201,0.020843471208434713,83,257,12330,0.014120103291027966,83,257,18201,0.030810810810810812,76,57,1850,0.47081081081081083,77,871,1850,2020-09-10
MD,0,45,11086,54,8668,54,753,52,910,51,145,51,102,51,693,52,375,52,11,52,2,52,1290,50,0.781887064766372,54,8668,11086,0.08729422675631811,52,753,8626,0.06824361065796629,52,753,11034,0.1124031007751938,50,145,1290,0.703875968992248,50,908,1290,2020-09-10
ME,0,32,2984,33,2006,34,32,34,197,31,8,30,6,29,31,31,11,30,1,31,0,30,275,30,0.6695710455764075,33,1998,2984,0.015952143569292122,34,32,2006,0.010723860589812333,33,32,2984,0.02952029520295203,28,8,271,0.7163636363636363,30,197,275,2020-09-10
MI,2,128,21559,144,16892,150,626,150,1628,129,153,147,139,147,611,149,404,149,11,149,3,149,1864,122,0.705413052553458,144,15208,21559,0.03705896282263794,150,626,16892,0.024676469223989982,144,532,21559,0.05203862660944206,122,97,1864,0.7145922746781116,122,1332,1864,2020-09-10
MN,2,128,10871,128,7153,128,386,128,670,128,105,128,89,128,378,128,252,128,8,128,4,128,984,128,0.6579891454328028,128,7153,10871,0.053963372011743324,128,386,7153,0.035507313034679425,128,386,10871,0.10670731707317073,128,105,984,0.6808943089430894,128,670,984,2020-09-10
MO,9,123,18967,125,12003,129,997,136,1466,125,306,124,278,123,972,132,764,129,25,132,14,129,2231,122,0.6025201666051563,125,11428,18967,0.07681412980088312,129,922,12003,0.04818895977223599,125,914,18967,0.13222770058269834,117,295,2231,0.6553115194979829,121,1462,2231,2020-09-10
MS,4,88,7255,94,4571,98,961,99,401,64,132,68,126,66,506,93,423,91,44,93,42,91,465,62,0.6181943487250172,94,4485,7255,0.21023845985561146,98,961,4571,0.13246037215713302,94,961,7255,0.25757575757575757,60,119,462,0.8616780045351474,61,380,441,2020-09-10
WY,3,27,1545,27,595,27,36,27,50,27,9,27,5,27,36,27,15,27,0,27,0,27,118,27,0.3851132686084142,27,595,1545,0.06050420168067227,27,36,595,0.02330097087378641,27,36,1545,0.07627118644067797,27,9,118,0.423728813559322,27,50,118,2020-09-10
