state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
WI,7,119,22,10,116,22,1,145,13275,148,8135,147,141,144,17,148,15,145,2,145,8,145,775,147,37,144,36,147,130,144,119,147,11,144,3,144,1583,148,0.623085171568627,147,8135,13056,0.017735849056604,144,141,7950,0.011018207392358,144,141,12797,0.02416721097322,144,37,1531,0.489576753000632,147,775,1583,2021/06/16,,0,148,0,148,0,148,2,148,1,148,5,148,5,148,3,148,1,148,0,145,2,145,2,145,2,145,1,145,2,145,3,145,3,145,0,145
MS,8,95,2,11,92,2,1,103,8595,105,5398,105,140,103,30,105,18,103,2,103,6,103,565,105,50,103,33,105,132,103,98,105,8,103,1,103,830,105,0.62803955788249,105,5398,8595,0.026178010471204,103,140,5348,0.016428068528514,103,140,8522,0.061728395061728,103,50,810,0.680722891566265,105,565,830,2021/06/16,,0,105,6,105,1,105,3,105,2,105,8,105,7,105,3,105,0,105,1,102,5,103,3,103,3,103,2,103,1,103,2,103,1,102,0,103
MT,5,61,1,6,60,1,3,66,3173,67,2059,67,55,66,14,67,11,66,0,66,1,66,133,67,13,66,13,67,50,66,47,67,5,66,0,66,237,67,0.648912700913962,67,2059,3173,0.026908023483366,66,55,2044,0.017493638676845,66,55,3144,0.056277056277056,66,13,231,0.561181434599156,67,133,237,2021/06/16,,1,67,1,67,1,67,2,67,3,67,4,67,1,67,1,67,0,67,0,66,3,66,0,66,0,66,2,66,2,66,2,66,2,66,0,66
NC,3,116,12,3,116,12,18,127,23791,131,17548,131,472,127,54,131,61,127,2,127,5,127,1846,131,134,127,130,131,443,127,405,131,29,127,11,127,2397,131,0.737589844899332,131,17548,23791,0.027184242354432,127,472,17363,0.02006717401471,127,472,23521,0.057486057486057,127,134,2331,0.770129328327076,131,1846,2397,2021/06/16,,1,131,5,131,11,131,10,131,9,131,9,131,7,131,2,131,0,131,0,127,2,127,8,127,8,127,13,127,12,127,10,127,8,127,0,127
ND,1,18,1,0,19,1,10,19,1382,20,957,20,34,19,1,20,5,19,2,19,0,19,77,20,9,19,7,20,31,19,15,20,3,19,2,19,141,20,0.692474674384949,20,957,1382,0.036208732694356,19,34,939,0.025073746312684,19,34,1356,0.065693430656934,19,9,137,0.546099290780142,20,77,141,2021/06/16,,1,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,19,0,19,1,19,0,19,1,19,2,19,0,19,1,19,0,19
NE,10,90,1,15,85,1,0,100,4354,101,2774,101,48,100,6,101,12,100,0,100,0,100,333,101,8,100,6,101,46,100,32,101,2,100,2,100,566,101,0.637115296279283,101,2774,4354,0.017543859649123,100,48,2736,0.011220196353436,100,48,4278,0.014440433212996,100,8,554,0.588339222614841,101,333,566,2021/06/16,,0,101,0,101,1,101,0,101,1,101,2,101,1,101,2,101,0,101,1,100,3,100,2,100,2,100,1,100,1,100,1,100,1,100,0,100
NH,2,24,4,3,23,4,1,30,3135,30,2165,30,15,30,3,30,2,30,0,30,1,30,145,30,2,30,2,30,15,30,14,30,0,30,0,30,282,30,0.690590111642743,30,2165,3135,0.006928406466513,30,15,2165,0.004784688995215,30,15,3135,0.00709219858156,30,2,282,0.514184397163121,30,145,282,2021/06/16,,0,30,0,30,1,30,0,30,1,30,0,30,1,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,1,30,0,30,1,30,0,30
NJ,9,75,12,8,76,12,21,95,24537,96,16000,96,344,95,35,96,88,95,1,95,0,95,1206,96,62,95,52,96,335,95,255,96,9,95,8,95,3059,96,0.652076455964462,96,16000,24537,0.021556586038351,95,344,15958,0.014062052896211,95,344,24463,0.020374630299047,95,62,3043,0.394246485779667,96,1206,3059,2021/06/16,,1,96,2,96,8,96,5,96,5,96,5,96,3,96,5,96,1,95,0,95,1,95,2,95,3,95,4,95,8,95,7,95,7,95,56,94
NM,14,40,1,16,38,1,2,52,4361,55,2834,52,95,52,10,55,31,54,2,51,5,54,316,52,28,52,28,53,92,52,89,53,3,52,2,52,432,55,0.683550410033768,52,2834,4146,0.03433321286592,51,95,2767,0.023347259768985,52,95,4069,0.071246819338422,52,28,393,0.774509803921569,52,316,408,2021/06/16,,0,52,2,51,2,51,2,51,1,51,3,51,0,51,0,51,0,52,0,51,4,50,6,50,4,50,2,50,4,50,7,50,4,50,0,51
NV,1,14,48,0,15,48,33,61,8685,63,6271,63,281,61,44,63,33,61,0,61,0,61,571,63,62,61,59,63,272,61,245,63,9,61,22,61,852,63,0.722049510650547,63,6271,8685,0.045498704663212,61,281,6176,0.033004463237021,61,281,8514,0.078184110970996,61,62,793,0.67018779342723,63,571,852,2021/06/16,,1,63,2,63,5,63,9,63,8,63,10,63,8,63,1,63,0,63,0,61,3,61,4,61,3,61,4,61,9,61,6,61,4,61,0,61
NY,5,191,9,5,191,9,90,196,51850,205,37715,205,895,196,57,205,128,196,3,196,15,196,3218,205,184,196,143,205,853,196,545,205,42,196,11,196,5270,205,0.727386692381871,205,37715,51850,0.023932400994732,196,895,37397,0.017460007803355,196,895,51260,0.035735094193047,196,184,5149,0.610626185958254,205,3218,5270,2021/06/16,,1,205,3,205,8,205,6,205,15,205,4,205,6,205,11,205,3,204,0,196,5,196,17,196,15,196,22,196,24,196,26,196,18,196,1,195
OH,12,205,13,19,198,13,23,226,32091,230,21763,230,776,226,49,230,144,226,3,226,68,226,2470,230,110,226,71,230,684,226,334,230,92,226,17,226,4135,230,0.678165217662273,230,21763,32091,0.03595922150139,226,776,21580,0.024418641241071,226,776,31779,0.027040314650934,226,110,4068,0.597339782345828,230,2470,4135,2021/06/16,,0,229,5,229,9,229,4,229,6,229,11,230,9,229,4,229,1,230,0,225,4,225,7,225,7,225,13,225,13,226,14,225,9,225,2,226
OK,31,106,13,32,105,13,8,148,10617,150,6690,150,193,148,22,150,48,148,0,148,7,148,642,150,44,148,38,150,168,148,129,150,25,148,23,148,1013,150,0.630121503249506,150,6690,10617,0.02937595129376,148,193,6570,0.018468899521531,148,193,10450,0.045314109165808,148,44,971,0.633761105626851,150,642,1013,2021/06/16,,0,150,3,150,1,150,4,150,5,150,5,150,2,150,2,150,0,150,0,148,5,148,5,148,3,148,6,148,13,148,11,148,5,148,0,148
OR,3,53,7,3,53,7,9,61,6952,63,5109,63,205,61,20,63,43,61,0,61,0,61,528,63,41,61,38,63,201,61,167,63,4,61,1,61,793,63,0.734896432681243,63,5109,6952,0.040893676441253,61,205,5013,0.030231529272969,61,205,6781,0.05331599479844,61,41,769,0.665825977301387,63,528,793,2021/06/16,,1,63,1,63,2,63,3,63,3,63,4,63,6,63,0,63,0,63,0,61,2,61,5,61,6,61,3,61,10,61,6,61,11,61,0,61
ID,4,38,10,4,38,10,0,51,3681,52,2170,52,90,51,8,52,4,51,2,51,0,51,196,52,33,51,33,52,85,51,78,52,5,51,5,51,313,52,0.589513719098071,52,2170,3681,0.042016806722689,51,90,2142,0.024718483932985,51,90,3641,0.108910891089109,51,33,303,0.626198083067093,52,196,313,2021/06/16,,0,52,0,51,0,51,0,51,3,51,2,51,2,51,1,51,0,52,0,51,0,50,0,50,0,50,0,50,1,50,1,50,2,50,0,51
IL,10,164,25,9,165,25,62,194,31239,199,20898,199,527,194,33,199,210,194,0,194,34,194,1879,199,106,194,94,199,493,194,342,199,34,194,13,194,3331,199,0.668971477960242,199,20898,31239,0.025492187877908,194,527,20673,0.017061642061642,194,527,30888,0.032445668809305,194,106,3267,0.564094866406484,199,1879,3331,2021/06/16,,0,199,6,199,5,199,1,199,10,199,4,199,5,199,2,199,0,190,5,194,24,194,19,194,19,194,32,194,38,194,34,194,36,194,3,185
IN,10,151,3,10,151,3,1,162,18984,164,11753,164,450,162,35,164,93,162,0,162,8,162,1426,164,118,162,93,164,441,162,250,164,9,162,1,162,2268,164,0.619100294985251,164,11753,18984,0.038603414257528,162,450,11657,0.023885350318471,162,450,18840,0.053153153153153,162,118,2220,0.628747795414462,164,1426,2268,2021/06/16,,0,164,3,164,3,164,4,164,11,164,2,164,8,164,4,164,0,164,0,162,7,162,7,162,7,162,7,162,22,162,27,162,14,162,2,162
KS,9,128,8,11,126,8,0,142,8931,145,5146,145,138,142,10,145,15,142,0,142,3,142,570,145,40,142,39,145,134,142,117,145,4,142,1,142,840,145,0.576195274885231,145,5146,8931,0.027011156782149,142,138,5109,0.015586175739779,142,138,8854,0.048780487804878,142,40,820,0.678571428571429,145,570,840,2021/06/16,,0,145,1,144,0,144,2,144,1,144,2,144,0,144,4,144,0,145,0,142,2,141,1,141,1,140,2,141,6,141,3,141,0,141,0,142
KY,1,24,91,4,110,2,1,114,14150,116,8175,116,211,114,78,116,19,114,0,114,5,114,1086,116,47,114,54,116,202,114,177,116,9,114,1,114,1838,116,0.57773851590106,116,8175,14150,0.026188407595879,114,211,8057,0.015077890524511,114,211,13994,0.026227678571429,114,47,1792,0.590859630032644,116,1086,1838,2021/06/16,,0,116,1,116,1,116,3,116,6,116,17,116,15,116,5,116,13,116,0,114,4,114,3,114,6,114,6,114,7,114,9,114,0,114,0,114
LA,41,175,7,41,175,7,0,216,14202,223,8835,223,230,223,37,217,2,217,2,217,0,217,1088,223,95,223,95,223,228,223,298,223,2,223,1,223,1847,223,0.622095479509928,223,8835,14202,0.026032823995473,223,230,8835,0.016194902126461,223,230,14202,0.05143475906876,223,95,1847,0.589063345966432,223,1088,1847,2021/06/16,,0,217,0,217,2,217,5,217,7,217,8,217,11,217,4,217,0,217,0,217,0,217,0,217,0,217,1,217,0,217,0,217,1,217,0,217
MA,10,90,1,10,90,1,4,100,18888,101,15448,101,112,100,12,101,54,100,0,100,6,100,952,101,34,100,32,101,104,100,68,101,8,100,3,100,1364,101,0.817873782295638,101,15448,18888,0.007302601551803,100,112,15337,0.00597142247814,100,112,18756,0.025449101796407,100,34,1336,0.697947214076246,101,952,1364,2021/06/16,,0,101,1,101,3,101,0,101,3,101,1,101,2,101,2,101,0,101,0,100,5,100,6,100,4,100,5,100,9,100,17,100,8,100,2,100
MD,2,55,1,2,55,1,6,57,11184,58,8896,58,341,57,23,58,185,57,0,57,4,57,876,58,67,57,39,58,332,56,149,57,9,57,4,57,1320,58,0.795422031473534,58,8896,11184,0.038565935308754,57,341,8842,0.030773395902897,57,341,11081,0.052221356196415,57,67,1283,0.663636363636364,58,876,1320,2021/06/16,,0,58,3,58,5,58,1,58,1,58,6,58,3,58,4,58,0,58,3,57,17,57,27,57,29,57,22,57,24,57,29,57,33,57,1,57
ME,1,29,9,1,29,9,0,38,3305,39,2239,39,73,38,5,39,20,38,0,38,3,38,226,39,19,38,17,39,72,38,38,39,1,38,0,38,324,39,0.677458396369138,39,2239,3305,0.033136631865638,38,73,2203,0.022358346094946,38,73,3265,0.060509554140127,38,19,314,0.697530864197531,39,226,324,2021/06/16,,0,39,0,39,0,39,1,39,0,39,2,39,2,39,0,39,0,39,0,38,0,38,2,38,0,38,3,38,5,38,8,38,2,38,0,38
MI,5,155,4,6,154,4,8,160,22999,164,17305,164,409,160,39,164,32,160,0,160,0,160,1725,164,111,160,104,164,400,160,341,164,9,160,7,160,2429,164,0.752424018435584,164,17305,22999,0.023792902850494,160,409,17190,0.01794410564647,160,409,22793,0.046462955211386,160,111,2389,0.710168793742281,164,1725,2429,2021/06/16,,0,164,4,164,5,164,4,164,7,164,8,164,6,164,5,164,0,164,0,160,7,160,4,160,2,160,3,160,4,160,4,160,8,160,0,160
MN,15,110,15,15,110,15,2,139,9802,140,7230,140,173,139,5,140,15,139,1,139,0,139,572,140,45,139,33,140,165,139,112,140,8,139,6,139,876,140,0.737604570495817,140,7230,9802,0.024325084364454,139,173,7112,0.017981498804698,139,173,9621,0.053571428571429,139,45,840,0.65296803652968,140,572,876,2021/06/16,,0,140,0,140,0,140,1,140,1,140,1,140,2,140,0,140,0,140,0,139,0,139,2,139,4,139,2,139,3,139,4,139,0,139,0,139
MO,22,94,24,27,89,24,10,136,16957,140,13627,140,766,136,89,140,148,136,0,136,22,136,1417,140,251,136,202,140,740,136,561,140,26,136,14,136,1787,140,0.803620923512414,140,13627,16957,0.057002530138413,136,766,13438,0.045945297504798,136,766,16672,0.144919168591224,136,251,1732,0.792949076664801,140,1417,1787,2021/06/16,,0,140,7,140,8,140,10,140,17,140,17,140,13,140,14,140,3,140,3,136,7,136,13,136,13,136,24,136,33,136,27,136,27,136,1,136
AK,1,22,1,1,22,1,0,24,1627,24,993,24,11,24,0,24,1,24,0,24,0,24,81,24,5,24,4,24,11,24,10,24,0,24,0,24,132,24,0.610325752919484,24,993,1627,0.011077542799597,24,11,993,0.006760909649662,24,11,1627,0.037878787878788,24,5,132,0.613636363636364,24,81,132,2021/06/16,,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,24,0,24
AL,27,71,19,28,70,19,2,112,15300,116,10757,116,263,112,22,114,49,112,2,112,18,112,1259,116,81,112,65,114,254,112,173,114,9,112,2,112,1625,116,0.703071895424837,116,10757,15300,0.024783264229175,111,263,10612,0.0174692793092,111,263,15055,0.051039697542533,111,81,1587,0.774769230769231,116,1259,1625,2021/06/16,,0,114,1,114,1,114,3,114,2,114,7,114,3,114,4,114,1,114,1,112,3,112,5,112,6,112,7,112,7,112,11,112,9,112,0,112
AR,16,90,2,18,88,2,3,106,9340,108,6566,108,241,106,39,108,53,106,0,106,13,106,673,108,100,106,88,108,236,106,197,108,5,106,1,106,994,108,0.702997858672377,108,6566,9340,0.036777048679994,106,241,6553,0.025905621842416,106,241,9303,0.10183299389002,106,100,982,0.677062374245473,108,673,994,2021/06/16,,0,108,6,108,5,108,0,108,5,108,6,108,4,108,3,108,10,108,0,106,5,106,4,106,6,106,5,106,11,106,11,106,11,106,0,106
