state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,32,175,6,37,170,6,33,207,29362,213,25186,213,3918,207,452,213,352,207,4,206,34,206,3111,213,797,207,781,213,3829,207,3432,213,89,207,40,207,3655,213,0.857775355902186,213,25186,29362,0.157103332130398,207,3918,24939,0.135084815887464,207,3918,29004,0.224570301493378,207,797,3549,0.851162790697674,213,3111,3655,2021/11/19,,1,212,20,211,23,211,49,211,60,211,100,211,104,211,77,211,18,205,5,204,21,205,14,204,26,204,49,204,76,204,74,204,82,204,5,197,57,207,5873,4218,3760,1206,8,430,4,204,6,204,0,204,0,204,32,2,204,204
PR,0,8,57,0,8,57,1,64,9059,65,5516,65,55,64,5,65,3,64,0,64,0,64,438,65,6,64,3,65,51,64,33,65,4,64,1,64,663,65,0.608897229274754,65,5516,9059,0.010179529890801,64,55,5403,0.006197881451431,64,55,8874,0.0096,64,6,625,0.660633484162896,65,438,663,2021/11/19,,0,65,0,65,0,65,0,65,0,65,2,65,0,65,1,65,2,65,0,64,0,64,0,64,0,64,0,64,1,64,2,64,0,64,0,64,1,64,0,20,0,0,0,0,0,64,4,64,0,64,0,64,35,0,64,64
RI,6,6,2,6,6,2,1,13,2357,14,2062,14,120,13,11,14,7,13,1,13,1,13,129,14,23,13,22,14,116,13,103,14,4,13,1,13,143,14,0.874840899448451,14,2062,2357,0.059671805072103,13,120,2011,0.052128583840139,13,120,2302,0.17037037037037,13,23,135,0.902097902097902,14,129,143,2021/11/19,,0,14,0,14,1,14,2,14,0,14,4,14,4,14,0,14,0,14,2,13,0,13,0,13,0,13,2,13,0,13,1,13,2,13,0,13,0,13,12,0,0,0,0,3,0,5,0,5,0,4,0,5,0,0,5,5
SC,28,43,5,28,43,5,3,74,10633,76,8346,76,427,74,50,76,24,74,0,74,4,74,966,76,126,74,127,76,421,74,393,76,6,74,5,74,1317,76,0.784914887614032,76,8346,10633,0.051820388349515,74,427,8240,0.040783190066858,74,427,10470,0.098746081504702,74,126,1276,0.733485193621868,76,966,1317,2021/11/19,,0,76,1,76,4,76,2,76,11,76,14,76,9,76,8,76,1,71,0,74,1,74,2,74,2,74,2,74,6,74,7,74,4,74,0,69,8,74,4105,2650,2094,285,0,175,1,74,1,74,0,74,0,74,19,0,74,74
SD,1,60,3,1,60,3,43,61,2585,64,1653,64,231,61,38,64,19,61,1,61,7,61,169,64,67,61,66,64,226,61,214,64,5,61,3,61,247,64,0.639458413926499,64,1653,2585,0.142066420664207,61,231,1626,0.091703056768559,61,231,2519,0.281512605042017,61,67,238,0.68421052631579,64,169,247,2021/11/19,,0,64,0,64,4,64,3,64,5,64,11,64,9,64,5,64,1,64,0,61,2,60,4,60,1,60,2,60,4,60,2,60,4,60,0,61,2,61,704,88,516,265,0,226,0,60,0,60,0,60,0,60,2,0,60,60
TN,28,83,10,41,70,10,6,118,16633,121,11836,121,835,118,68,121,70,118,2,118,1,118,1523,121,222,118,211,121,829,118,720,121,6,118,5,118,2031,121,0.71159742680214,121,11836,16633,0.072020010350181,118,835,11594,0.051208144241384,118,835,16306,0.114728682170543,118,222,1935,0.74987690792713,121,1523,2031,2021/11/19,,2,121,2,121,2,121,10,121,6,121,16,121,13,121,9,121,8,121,0,118,3,118,6,118,5,118,5,118,17,118,13,118,13,118,8,118,10,118,233,4,66,233,0,378,2,66,2,66,0,118,0,118,26,7,66,67
TX,18,92,397,20,90,397,52,502,61776,507,45028,507,3266,502,339,507,347,502,16,502,61,502,5705,507,996,502,949,507,3160,502,2696,507,106,502,72,502,6802,507,0.728891478891479,507,45028,61776,0.073434513771782,502,3266,44475,0.053516418693059,502,3266,61028,0.149932259521301,502,996,6643,0.838723904733902,507,5705,6802,2021/11/19,,5,507,19,507,40,507,42,507,53,507,67,507,58,507,47,507,8,507,3,502,35,502,29,502,36,502,44,502,61,502,55,502,50,502,34,502,28,502,2438,422,760,226,0,22,3,146,4,146,0,146,1,146,80,5,146,146
UT,1,43,9,1,43,9,0,52,5575,53,3598,53,536,52,74,53,5,52,4,52,2,52,457,53,178,52,179,53,515,52,488,53,21,52,0,52,621,53,0.645381165919282,53,3598,5575,0.150985915492958,52,536,3550,0.097472267685034,52,536,5499,0.291325695581015,52,178,611,0.735909822866345,53,457,621,2021/11/19,,3,53,8,53,6,53,9,53,13,53,14,53,8,53,11,53,2,53,0,52,2,52,2,52,0,52,0,52,1,52,0,52,0,52,0,52,3,52,658,268,78,150,0,0,0,51,0,51,0,51,0,51,3,0,51,51
VA,17,64,20,19,62,20,21,98,17104,101,12788,101,921,98,112,101,182,98,0,98,14,98,1379,101,225,98,216,101,903,98,770,101,18,98,6,98,1897,101,0.747661365762395,101,12788,17104,0.072840873141411,98,921,12644,0.054600426843728,98,921,16868,0.122017353579176,98,225,1844,0.726937269372694,101,1379,1897,2021/11/19,,0,101,2,101,9,101,9,101,13,101,25,101,29,101,23,101,2,101,0,98,10,98,11,98,21,98,27,98,38,98,34,98,39,98,2,98,21,98,2559,3289,803,599,10,19,7,93,5,93,0,93,0,93,41,12,93,93
VI,2,0,0,2,0,0,0,2,168,2,84,2,6,2,1,2,0,2,0,2,0,2,3,2,1,2,1,2,5,2,5,2,1,2,0,2,20,2,0.5,2,84,168,0.071428571428571,2,6,84,0.035714285714286,2,6,168,0.05,2,1,20,0.15,2,3,20,2021/11/19,,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,175,17,96,17,0,0,0,2,0,2,0,2,0,2,0,0,2,2
VT,8,8,1,8,8,1,3,16,1246,17,921,17,69,16,16,17,4,16,0,16,1,16,76,17,17,16,17,17,67,16,68,17,2,16,0,16,91,17,0.73916532905297,17,921,1246,0.076751946607341,16,69,899,0.05679012345679,16,69,1215,0.197674418604651,16,17,86,0.835164835164835,17,76,91,2021/11/19,,0,17,0,17,3,17,1,17,0,17,5,17,3,17,4,17,0,17,0,16,0,16,0,16,1,16,0,16,2,16,1,16,0,16,0,16,0,16,,,,,0,,0,16,0,16,0,16,0,16,0,0,16,16
WA,17,72,5,16,73,5,5,92,11264,93,9477,93,993,92,56,94,198,92,0,92,15,92,961,93,236,92,206,94,964,92,704,94,29,92,12,92,1221,93,0.841352982954545,93,9477,11264,0.105829691996163,91,993,9383,0.08922634558361,91,993,11129,0.196502914238135,91,236,1201,0.787059787059787,93,961,1221,2021/11/19,,1,94,5,94,7,94,4,94,9,94,11,94,9,94,7,94,3,94,4,92,23,92,15,92,11,92,22,92,35,92,34,92,26,92,28,92,14,92,499,39,10,189,0,16,0,49,0,49,0,49,0,49,1,1,49,49
WI,47,71,22,50,68,22,14,137,12456,140,9170,140,1436,137,255,140,64,137,3,137,9,137,1074,140,343,137,345,140,1414,137,1362,140,22,137,13,137,1560,140,0.736191393705844,140,9170,12456,0.159750806541328,137,1436,8989,0.117743522466382,137,1436,12196,0.230046948356808,137,343,1491,0.688461538461538,140,1074,1560,2021/11/19,,0,140,9,140,8,140,20,140,34,140,49,140,42,140,39,140,54,140,1,137,2,137,2,137,8,137,6,137,4,137,12,137,16,137,13,137,14,137,4692,2395,2457,1497,6,189,0,121,0,121,0,121,0,121,2,4,121,121
MS,8,93,2,11,90,2,0,101,8073,103,5052,103,210,101,21,103,16,101,0,101,5,101,620,103,70,101,65,103,204,101,179,103,6,101,1,101,782,103,0.62578966926793,103,5052,8073,0.041857683874826,101,210,5017,0.026223776223776,101,210,8008,0.091863517060367,101,70,762,0.792838874680307,103,620,782,2021/11/19,,0,103,0,103,0,103,1,103,3,103,11,103,3,103,3,103,0,103,1,101,2,101,3,101,2,101,2,101,2,101,2,101,2,101,0,101,3,101,7425,841,1187,1535,0,103,1,101,1,101,0,101,0,101,8,4,101,101
MT,9,51,4,11,49,4,0,63,2714,64,1912,64,266,63,52,64,26,63,1,63,3,63,155,64,68,63,70,64,263,63,265,64,3,63,2,63,223,64,0.704495210022108,64,1912,2714,0.140295358649789,63,266,1896,0.099068901303538,63,266,2685,0.313364055299539,63,68,217,0.695067264573991,64,155,223,2021/11/19,,0,64,4,64,3,64,8,64,6,64,14,64,5,64,8,64,4,64,0,63,4,63,3,63,7,63,5,63,2,63,3,63,2,63,0,63,7,63,1483,656,595,420,0,73,0,60,0,60,0,60,0,60,0,0,60,60
NC,8,100,12,9,99,12,22,116,21873,120,16957,120,1190,116,122,120,116,116,2,116,10,116,1801,120,283,116,279,120,1151,116,1078,120,39,116,26,116,2262,120,0.775248022676359,120,16957,21873,0.071040534893439,116,1190,16751,0.055090042127679,116,1190,21601,0.128694861300591,116,283,2199,0.796198054818744,120,1801,2262,2021/11/19,,3,120,5,120,9,120,16,120,18,120,24,120,26,120,21,120,0,120,3,116,17,116,12,116,10,116,21,116,16,116,20,116,17,116,0,116,22,116,401,91,162,54,0,24,2,116,2,116,0,116,0,116,7,2,116,116
ND,12,33,1,13,32,1,80,45,2004,46,1579,46,277,45,32,46,10,45,3,45,1,45,166,46,76,45,74,46,264,45,247,46,13,45,7,45,210,46,0.787924151696607,46,1579,2004,0.177677998717126,45,277,1559,0.140040444893832,45,277,1978,0.368932038834951,45,76,206,0.79047619047619,46,166,210,2021/11/19,,0,46,1,46,1,46,7,46,6,46,7,46,9,46,2,46,0,46,1,45,0,45,0,45,1,45,3,45,2,45,2,45,3,45,0,45,2,45,693,217,583,228,14,308,0,45,1,45,0,45,0,45,2,0,45,45
NE,19,76,1,26,69,1,3,95,4139,96,3220,96,539,95,67,96,29,95,4,95,6,95,405,96,161,95,163,96,523,95,502,96,16,95,11,95,492,96,0.777965692196183,96,3220,4139,0.169550173010381,95,539,3179,0.132010776389909,95,539,4083,0.335416666666667,95,161,480,0.823170731707317,96,405,492,2021/11/19,,0,96,2,96,2,96,7,96,15,96,10,96,24,96,7,96,0,96,0,95,3,95,2,95,5,95,4,95,7,95,6,95,2,95,0,95,9,95,1460,150,1215,689,44,309,0,95,0,95,0,95,0,95,0,0,95,95
NH,6,20,4,8,18,4,8,30,3003,30,2461,30,367,30,44,30,21,30,2,30,3,30,191,30,62,30,57,30,362,30,342,30,5,30,3,30,228,30,0.81951381951382,30,2461,3003,0.149126371393742,30,367,2461,0.122211122211122,30,367,3003,0.271929824561404,30,62,228,0.837719298245614,30,191,228,2021/11/19,,0,30,2,30,0,30,6,30,9,30,12,30,12,30,3,30,0,30,0,30,0,30,1,30,2,30,4,30,4,30,9,30,1,30,0,30,2,30,373,85,249,153,0,4,1,28,0,28,0,28,0,28,2,0,28,28
NJ,6,63,11,9,59,12,46,79,21487,80,15007,80,875,79,134,80,114,79,2,79,5,79,1324,80,159,79,153,80,866,79,814,80,9,79,3,79,2911,80,0.698422301856937,80,15007,21487,0.058306123808889,79,875,15007,0.04072229720296,79,875,21487,0.054620405358983,79,159,2911,0.454826520096187,80,1324,2911,2021/11/19,,0,80,2,80,13,80,9,80,24,80,25,80,32,80,23,80,6,79,0,79,1,79,7,79,2,79,8,79,12,79,12,79,14,79,58,78,9,79,1054,259,1172,334,0,272,6,64,4,63,0,64,0,64,81,5,64,64
NM,25,26,1,26,25,1,1,51,4198,51,3360,51,690,51,69,52,8,51,1,51,0,51,413,51,207,51,208,52,675,51,671,52,15,51,14,51,458,52,0.800381133873273,51,3360,4198,0.210173621687481,50,690,3283,0.168662918601809,50,690,4091,0.473684210526316,51,207,437,0.90174672489083,51,413,458,2021/11/19,,1,52,2,52,11,52,3,52,9,52,19,52,10,52,14,52,0,52,0,51,2,51,0,51,0,51,2,51,2,51,1,51,1,51,0,51,13,51,486,0,141,90,0,51,0,15,0,15,0,15,0,15,4,0,15,15
NV,2,13,45,2,13,45,40,58,8419,60,6588,60,728,58,53,60,65,58,1,58,6,58,684,60,153,58,164,60,723,58,678,60,5,58,5,58,828,60,0.782515738211189,60,6588,8419,0.112484548825711,58,728,6472,0.087890860799227,58,728,8283,0.191489361702128,58,153,799,0.826086956521739,60,684,828,2021/11/19,,0,60,1,60,7,60,8,60,4,60,13,60,12,60,8,60,0,60,0,58,4,58,4,58,3,58,7,58,19,58,15,58,13,58,0,58,10,58,1228,557,557,56,0,8,0,58,1,58,0,58,0,58,4,1,58,58
NY,13,153,10,13,153,10,128,167,45010,176,36458,176,2978,167,382,176,133,167,12,167,24,167,3556,176,515,167,482,176,2914,167,2532,176,64,167,27,167,4972,176,0.809997778271495,176,36458,45010,0.082474797828736,167,2978,36108,0.06707358273835,167,2978,44399,0.1059670781893,167,515,4860,0.715205148833467,176,3556,4972,2021/11/19,,1,176,14,176,34,176,41,176,60,176,68,176,80,176,71,176,13,176,3,167,6,167,11,167,10,167,19,167,27,167,26,167,19,167,12,167,36,167,7410,3760,7556,1383,68,1114,1,160,4,160,0,160,0,160,16,2,161,161
OH,33,154,13,43,144,13,51,197,28755,200,22561,200,3676,197,534,200,218,197,6,197,54,197,3185,200,935,197,917,200,3489,197,3323,200,187,197,55,197,3937,200,0.784593983655016,200,22561,28755,0.164202438915442,197,3676,22387,0.128964355879876,197,3676,28504,0.240917289358413,197,935,3881,0.808991617983236,200,3185,3937,2021/11/19,,4,200,28,200,34,200,52,200,112,200,127,200,97,200,77,200,2,200,1,197,12,197,9,197,15,197,38,197,39,197,47,197,31,197,0,197,40,197,932,852,995,167,0,330,3,196,1,196,0,187,0,188,11,2,187,196
OK,36,99,3,42,93,3,4,136,8546,138,6066,138,536,136,101,138,92,136,0,136,0,136,761,138,159,136,152,138,523,136,462,138,13,136,12,136,910,138,0.709805757079335,138,6066,8546,0.090555837134651,136,536,5919,0.063961813842482,136,536,8380,0.183179723502304,136,159,868,0.836263736263736,138,761,910,2021/11/19,,0,138,11,137,11,137,9,137,14,137,20,137,21,137,15,137,0,138,1,136,22,135,10,135,9,135,5,135,16,135,13,135,16,135,0,136,9,136,4329,1943,2718,1067,21,135,1,130,5,130,0,130,0,130,17,3,130,130
OR,7,49,7,5,51,7,19,61,6945,63,5430,63,533,61,42,63,66,61,2,61,1,61,578,63,96,61,82,63,521,61,427,63,12,61,2,61,787,63,0.781857451403888,63,5430,6945,0.099868840172381,61,533,5337,0.078428487345497,61,533,6796,0.125984251968504,61,96,762,0.73443456162643,63,578,787,2021/11/19,,0,63,1,63,3,63,2,63,10,63,7,63,12,63,7,63,0,63,0,61,4,61,4,61,9,61,6,61,14,61,21,61,8,61,0,61,8,61,971,86,552,198,0,24,0,54,0,54,0,54,0,54,0,0,54,54
IA,5,23,94,8,20,94,2,120,7377,122,5318,122,642,120,106,122,43,120,2,120,1,120,521,122,151,120,147,122,630,120,612,122,12,120,9,120,628,122,0.72088925037278,122,5318,7377,0.122612681436211,120,642,5236,0.088186813186813,120,642,7280,0.247947454844007,120,151,609,0.829617834394904,122,521,628,2021/11/19,,1,122,8,122,5,122,4,122,24,122,20,122,28,122,15,122,1,122,1,120,0,120,5,120,5,120,8,120,7,120,9,120,8,120,0,120,12,120,45,0,54,12,0,1,0,26,0,26,0,26,0,26,1,1,26,27
ID,3,42,3,3,42,3,11,47,3013,48,2245,48,318,47,46,48,7,47,0,47,0,47,250,48,98,47,98,48,316,47,309,48,2,47,2,47,300,48,0.74510454696316,48,2245,3013,0.144283121597096,47,318,2204,0.10761421319797,47,318,2955,0.342657342657343,47,98,286,0.833333333333333,48,250,300,2021/11/19,,1,48,7,48,4,48,6,48,2,48,8,48,12,48,6,48,0,48,0,47,1,47,0,47,2,47,1,47,1,47,2,47,0,47,0,47,2,47,1223,88,526,190,0,38,0,47,0,47,0,47,0,47,4,0,47,47
IL,11,145,27,11,145,27,7,178,28283,183,20481,183,1934,177,265,183,264,178,4,178,28,178,2242,183,369,178,352,183,1893,177,1740,182,41,177,18,177,3252,183,0.724145246261005,183,20481,28283,0.095600593178448,177,1934,20230,0.069343850842596,177,1934,27890,0.115891959798995,178,369,3184,0.689421894218942,183,2242,3252,2021/11/19,,2,183,12,181,19,181,34,181,46,181,49,181,54,181,43,181,6,174,2,177,29,176,24,176,19,176,39,176,42,176,65,176,41,177,3,169,18,178,4442,3816,2431,843,2,97,1,161,0,161,0,161,0,161,10,2,161,161
IN,20,111,3,19,112,3,1,132,17562,134,11948,134,1817,132,280,134,131,132,5,132,3,132,1758,134,472,132,446,134,1789,132,1628,134,28,132,20,132,2314,134,0.680332536157613,134,11948,17562,0.153592561284869,132,1817,11830,0.104305396096441,132,1817,17420,0.208112874779541,132,472,2268,0.759723422644771,134,1758,2314,2021/11/19,,3,134,9,134,20,134,29,134,43,134,84,134,61,134,28,134,3,134,0,132,11,132,12,132,12,132,17,132,17,132,17,132,27,132,18,132,22,132,4343,1105,2598,1884,121,369,1,131,5,131,0,131,1,131,14,1,132,131
KS,24,111,8,29,106,8,11,140,8135,143,5048,143,514,140,78,143,49,140,3,140,3,140,613,143,143,140,134,143,509,140,459,143,5,140,5,140,819,143,0.620528580208974,143,5048,8135,0.102841136454582,140,514,4998,0.06381129733085,140,514,8055,0.178973717146433,140,143,799,0.748473748473748,143,613,819,2021/11/19,,0,143,4,142,2,142,9,142,13,142,17,142,11,142,15,142,7,143,1,140,6,139,6,139,4,138,6,139,9,139,8,139,9,139,0,140,4,140,2625,1065,2535,557,1,202,1,135,0,135,0,135,0,135,5,1,135,135
KY,31,75,2,34,67,7,7,106,10763,108,8225,108,891,106,153,108,68,106,1,106,12,106,1216,108,203,106,196,108,865,106,774,108,26,106,3,106,1376,108,0.764192139737991,108,8225,10763,0.109877913429523,106,891,8109,0.084191628082774,106,891,10583,0.152861445783133,106,203,1328,0.883720930232558,108,1216,1376,2021/11/19,,1,108,5,107,9,107,17,107,19,107,22,107,26,107,13,107,55,108,1,106,5,105,4,105,9,105,15,105,18,105,15,105,8,105,0,106,13,106,297,98,151,58,0,0,0,19,2,19,0,18,0,18,19,0,18,18
LA,54,165,5,53,166,5,1,219,12895,224,9118,224,203,224,38,220,4,220,3,220,0,220,1123,224,86,224,73,224,195,224,261,224,8,224,6,224,1499,224,0.707095773555642,224,9118,12895,0.022263654310156,224,203,9118,0.015742535866615,224,203,12895,0.057371581054036,224,86,1499,0.749166110740494,224,1123,1499,2021/11/19,,0,220,3,220,4,220,4,220,2,220,14,220,4,220,7,220,0,220,0,220,0,220,1,220,1,220,0,220,1,220,0,220,1,220,0,220,5,219,13648,2692,2014,879,418,24,1,219,0,219,0,217,0,219,4,2,219,219
