state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,1,0,68,1,0,68,4,67,9377,69,5109,69,653,67,39,68,66,66,2,67,17,66,465,69,97,67,85,68,618,67,473,68,35,67,4,67,675,69,0.5448437666631119,69,5109,9377,0.1323469801378192,67,653,4934,0.07169521299956083,67,653,9108,0.15495207667731628,67,97,626,0.6888888888888889,69,465,675,2020-11-22
RI,2,12,1,2,12,1,6,14,2274,15,2002,14,378,14,34,15,0,14,1,14,0,14,147,15,43,14,45,15,374,14,375,15,4,14,4,14,172,15,0.8803869832893579,14,2002,2274,0.19344933469805528,13,378,1954,0.17205279927173417,14,378,2197,0.2721518987341772,14,43,158,0.8546511627906976,15,147,172,2020-11-22
SC,24,61,2,29,56,2,11,85,11357,87,8514,87,787,85,104,87,77,85,0,85,0,85,973,87,192,85,179,87,783,85,647,87,4,85,2,85,1314,87,0.7496698071673857,87,8514,11357,0.09347903551490676,85,787,8419,0.07035580189522618,85,787,11186,0.1522601110229976,85,192,1261,0.7404870624048706,87,973,1314,2020-11-22
SD,10,51,3,14,47,3,95,61,2896,64,1747,64,525,61,41,64,17,61,1,61,2,61,171,64,90,61,89,64,520,61,503,64,5,61,2,61,224,64,0.6032458563535912,64,1747,2896,0.31101895734597157,61,525,1688,0.1881046219992834,61,525,2791,0.4326923076923077,61,90,208,0.7633928571428571,64,171,224,2020-11-22
TN,18,71,57,32,57,57,28,89,20098,146,12979,127,1927,89,252,89,100,89,4,89,1,89,1726,142,482,89,463,89,1909,89,1750,89,18,89,14,89,2285,146,0.6923610370212312,127,12979,18746,0.17812904418561656,89,1927,10818,0.12612081942535505,89,1927,15279,0.25583864118895966,89,482,1884,0.7767776777677767,142,1726,2222,2020-11-22
TX,133,450,5,167,416,5,158,582,70389,586,49557,588,9360,583,1147,588,741,583,19,582,49,582,6308,588,2428,583,2360,588,9252,583,8420,588,108,583,73,583,7882,585,0.7040446660699825,586,49557,70389,0.19144627845615758,583,9360,48891,0.13469563966038278,581,9360,69490,0.3165580182529335,580,2428,7670,0.8003044912458767,585,6308,7882,2020-11-22
UT,8,49,1,7,50,1,2,57,5817,58,3111,58,564,57,99,58,4,57,3,57,0,57,458,58,195,57,196,58,555,57,549,58,9,57,0,57,656,58,0.5348117586384734,58,3111,5817,0.1843137254901961,57,564,3060,0.09837781266352695,57,564,5733,0.3018575851393189,57,195,646,0.698170731707317,58,458,656,2020-11-22
VA,28,77,3,37,68,3,79,105,18829,108,12168,108,1594,105,172,108,226,105,5,105,15,104,1388,108,380,105,347,108,1571,105,1259,108,23,105,12,105,2073,108,0.6462371873174358,108,12168,18829,0.1325902512061221,105,1594,12022,0.08589287638754176,105,1594,18558,0.18933731938216244,105,380,2007,0.6695610226724554,108,1388,2073,2020-11-22
VI,1,1,0,2,0,0,0,2,168,2,78,2,0,2,0,2,0,2,0,2,0,2,9,2,0,2,0,2,0,2,0,2,0,2,0,2,20,2,0.4642857142857143,2,78,168,0.0,2,0,78,0.0,2,0,168,0.0,2,0,20,0.45,2,9,20,2020-11-22
VT,1,15,1,1,15,1,0,16,1286,17,682,17,16,16,1,17,6,16,0,16,0,16,55,17,2,16,3,17,16,16,17,17,0,16,0,16,111,17,0.5303265940902022,17,682,1286,0.02416918429003021,16,16,662,0.012810248198558846,16,16,1249,0.019230769230769232,16,2,104,0.4954954954954955,17,55,111,2020-11-22
WA,15,86,2,21,80,2,7,101,13806,103,9159,103,961,101,110,103,80,101,0,101,15,101,936,103,219,101,209,103,950,101,851,103,11,101,9,101,1310,103,0.6634072142546719,103,9159,13806,0.10596537655750358,101,961,9069,0.07027422303473492,101,961,13675,0.17003105590062112,101,219,1288,0.7145038167938931,103,936,1310,2020-11-22
WI,53,93,3,57,89,3,19,146,13943,149,9052,149,2083,146,421,149,135,146,2,146,3,146,1087,149,439,146,454,149,2068,146,1979,149,15,146,4,146,1645,149,0.6492146596858639,149,9052,13943,0.2375684306569343,146,2083,8768,0.15387456600428456,146,2083,13537,0.28069053708439895,146,439,1564,0.660790273556231,149,1087,1645,2020-11-22
WV,17,42,4,20,39,4,8,59,6229,63,4407,63,585,59,77,63,49,59,2,59,1,59,504,63,163,59,163,63,580,59,550,63,5,59,3,59,653,63,0.7074971905602826,63,4407,6229,0.13566790352504637,59,585,4312,0.09703101675236357,59,585,6029,0.27121464226289516,59,163,601,0.7718223583460949,63,504,653,2020-11-22
AK,5,18,0,6,17,0,0,23,1579,23,956,23,159,23,27,23,3,23,0,23,0,23,99,23,43,23,40,23,157,23,146,23,2,23,1,23,139,23,0.6054464851171628,23,956,1579,0.16631799163179917,23,159,956,0.10069664344521849,23,159,1579,0.30935251798561153,23,43,139,0.7122302158273381,23,99,139,2020-11-22
AL,30,80,6,36,73,7,15,112,15702,116,11002,116,1602,112,214,114,92,112,2,112,5,112,1296,116,424,112,416,114,1585,112,1433,114,17,112,10,112,1545,116,0.7006750732390779,116,11002,15702,0.15184834123222749,112,1602,10550,0.10609271523178808,112,1602,15100,0.2847548690396239,112,424,1489,0.8388349514563107,116,1296,1545,2020-11-22
