state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
AK,1,22,1,1,22,1,2,24,1573,24,1073,24,55,24,7,24,1,24,0,24,0,24,96,24,12,24,12,24,55,24,53,24,0,24,0,24,133,24,0.682136045772409,24,1073,1573,0.051258154706431,24,55,1073,0.034965034965035,24,55,1573,0.090225563909774,24,12,133,0.721804511278195,24,96,133,2021/12/20,,1,24,0,24,0,24,0,24,1,24,1,24,2,24,2,24,0,24,0,24,0,24,0,24,0,24,0,24,1,24,0,24,0,24,0,24,1,24,539,463,822,39,0,18,1,22,3,22,0,22,0,22,3,0,22,22
AL,32,61,24,35,58,24,11,114,14686,117,10769,117,570,114,81,116,84,114,4,114,10,114,1287,117,147,114,139,116,536,114,442,116,34,114,17,114,1557,117,0.733283399155658,117,10769,14686,0.053475935828877,114,570,10659,0.039348336324727,114,570,14486,0.096710526315789,114,147,1520,0.826589595375722,117,1287,1557,2021/12/20,,0,116,6,116,6,116,9,116,11,116,12,116,22,116,14,116,1,116,1,114,9,114,10,114,6,114,7,114,15,114,15,114,21,114,0,114,4,114,2499,1798,1522,714,42,249,1,83,5,82,0,83,0,83,30,0,83,85
AR,14,95,2,16,93,2,4,109,9025,111,6113,111,547,109,88,111,60,109,1,109,13,109,678,111,176,109,176,111,538,109,483,111,9,109,4,109,880,111,0.677340720221607,111,6113,9025,0.08974569319114,109,547,6095,0.060899576931641,109,547,8982,0.203703703703704,109,176,864,0.770454545454546,111,678,880,2021/12/20,,0,111,3,111,7,111,13,111,11,111,18,111,20,111,6,111,10,111,2,109,2,109,4,109,7,109,7,109,13,109,15,109,10,109,0,109,6,109,749,567,1008,216,0,687,1,107,5,107,0,107,0,107,7,1,107,107
AS,0,1,0,0,1,0,0,1,150,1,65,1,0,1,0,1,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,7,1,0.433333333333333,1,65,150,0,1,0,65,0,1,0,150,0,1,0,7,0.285714285714286,1,2,7,2021/12/20,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,426,10,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
AZ,35,79,3,32,82,3,32,114,16307,117,13185,117,2339,114,284,117,110,114,4,114,4,114,1433,117,541,114,541,117,2296,114,2106,117,43,114,26,114,1842,117,0.808548476114552,117,13185,16307,0.18015866902873,114,2339,12983,0.145959438377535,114,2339,16025,0.303421200224341,114,541,1783,0.777958740499457,117,1433,1842,2021/12/20,,1,117,14,117,22,117,36,117,37,117,59,117,74,117,37,117,4,117,0,114,11,114,16,114,3,114,14,114,14,114,27,114,25,114,0,114,203,114,2582,1078,1360,528,28,83,2,108,18,108,0,108,0,108,54,2,108,108
CA,117,258,36,135,240,36,32,403,64125,411,50130,411,4054,403,452,411,419,403,12,403,12,403,5360,411,980,403,948,411,3985,403,3658,411,69,403,49,402,7018,411,0.781754385964912,411,50130,64125,0.081745407618011,403,4054,49593,0.063954313839941,403,4054,63389,0.142877970549643,403,980,6859,0.763750356226845,411,5360,7018,2021/12/20,,1,411,32,410,52,410,63,410,75,410,91,410,64,410,74,410,0,411,4,403,33,402,41,402,41,402,56,402,84,402,96,402,64,402,0,403,56,403,36730,6837,3086,5110,68,452,6,397,20,397,0,395,0,395,82,5,397,397
CO,26,54,25,26,54,25,9,103,11721,105,7923,105,1070,103,185,105,88,103,10,103,13,103,927,105,372,103,371,105,1034,103,982,105,36,103,17,103,1251,105,0.675966214486818,105,7923,11721,0.136514416943098,103,1070,7838,0.092130187704495,103,1070,11614,0.305418719211823,103,372,1218,0.741007194244604,105,927,1251,2021/12/20,,0,105,39,105,30,103,20,104,20,104,33,105,20,104,23,104,0,105,0,103,10,102,9,102,7,102,13,102,13,103,18,102,18,102,0,103,12,103,4391,433,1547,512,80,238,1,87,8,87,0,87,0,87,24,3,87,87
CT,1,28,7,0,29,7,8,35,7739,36,6226,36,908,35,115,36,26,35,1,35,0,35,672,36,184,35,183,36,894,35,852,36,14,35,11,35,877,36,0.804496705000646,36,6226,7739,0.147402597402597,35,908,6160,0.118677297085348,35,908,7651,0.215204678362573,35,184,855,0.766248574686431,36,672,877,2021/12/20,,0,36,10,35,14,36,12,36,18,36,19,36,17,36,22,36,3,36,0,35,2,35,2,35,0,35,2,35,5,35,8,35,7,35,0,35,36,35,1618,1005,1157,393,0,31,0,35,3,35,0,35,0,35,20,0,35,35
DC,0,12,2,0,12,2,12,12,3463,14,2336,14,272,13,42,14,33,13,9,13,0,13,247,14,34,12,33,13,242,13,228,14,30,13,25,13,332,14,0.674559630378285,14,2336,3463,0.121918422232183,13,272,2231,0.081632653061224,13,272,3332,0.109324758842444,12,34,311,0.743975903614458,14,247,332,2021/12/20,,0,14,9,14,4,14,2,14,4,14,10,14,10,14,3,14,0,14,0,13,4,13,2,13,6,13,8,13,6,13,5,13,2,13,0,13,1,12,226,223,136,86,0,26,1,11,0,11,0,11,0,11,3,0,11,11
DE,2,12,2,3,11,2,2,15,3472,16,2602,16,426,15,42,16,30,15,0,15,0,15,159,16,49,15,48,16,413,15,383,16,13,15,12,15,195,16,0.749423963133641,16,2602,3472,0.164924506387921,15,426,2583,0.123729305837932,15,426,3443,0.257894736842105,15,49,190,0.815384615384615,16,159,195,2021/12/20,,0,16,6,16,1,16,7,16,7,16,7,16,9,16,5,16,0,16,0,15,0,15,1,15,3,15,4,15,6,15,9,15,7,15,0,15,4,15,816,51,383,236,0,15,0,15,1,15,0,15,0,15,7,0,15,15
