state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-01-30,"97,277","97,229","97,325",13.90,13.86,13.94,"702,901","702,525","703,277"
CW,2021-01-31,"95,986","95,946","96,027",13.80,13.76,13.84,"698,770","698,335","699,205"
CW,2021-02-01,"95,905","95,891","95,918",13.78,13.76,13.80,"699,212","698,861","699,562"
CW,2021-02-02,"95,188","95,183","95,193",13.61,13.61,13.61,"702,619","702,291","702,947"
CW,2021-02-03,"92,455","92,414","92,496",13.18,13.11,13.25,"704,840","704,132","705,548"
CW,2021-02-04,"89,838","89,825","89,851",12.81,12.80,12.82,"704,628","704,319","704,938"
CW,2021-02-05,"87,183","87,162","87,205",12.45,12.43,12.47,"703,379","703,080","703,678"
CW,2021-02-06,"83,974","83,955","83,992",12.05,12.03,12.06,"700,219","699,928","700,509"
CW,2021-02-07,"82,617","82,599","82,635",11.92,11.88,11.97,"696,147","695,626","696,668"
CW,2021-02-08,"82,103","82,087","82,120",11.83,11.81,11.85,"697,211","696,913","697,509"
CW,2021-02-09,"80,926","80,909","80,944",11.59,11.57,11.60,"701,561","701,265","701,857"
CW,2021-02-10,"78,024","77,990","78,058",11.15,11.12,11.18,"703,216","702,908","703,525"
CW,2021-02-11,"74,850","74,827","74,873",10.70,10.69,10.72,"702,645","702,351","702,939"
CW,2021-02-12,"72,028","72,002","72,053",10.33,10.31,10.35,"700,542","700,249","700,835"
CW,2021-02-13,"69,658","69,589","69,727",10.04,9.97,10.12,"696,854","696,266","697,443"
CW,2021-02-14,"67,983","67,733","68,233",9.85,9.57,10.13,"693,789","692,021","695,556"
CW,2021-02-15,"67,428","67,384","67,472",9.78,9.73,9.82,"693,045","692,726","693,363"
CW,2021-02-16,"66,956","66,925","66,988",9.66,9.64,9.69,"696,093","695,819","696,366"
CW,2021-02-17,"65,749","65,723","65,775",9.44,9.41,9.48,"699,335","699,060","699,611"
CW,2021-02-18,"63,394","63,372","63,415",9.09,9.06,9.13,"700,011","699,727","700,295"
CW,2021-02-19,"61,662","61,629","61,695",8.85,8.81,8.89,"699,803","699,545","700,061"
CW,2021-02-20,"59,221","59,191","59,252",8.53,8.49,8.58,"696,998","696,587","697,409"
CW,2021-02-21,"58,455","58,424","58,486",8.46,8.42,8.50,"694,314","694,030","694,598"
CW,2021-02-22,"58,720","58,701","58,740",8.45,8.43,8.48,"697,735","697,544","697,926"
CW,2021-02-23,"58,148","58,120","58,177",8.32,8.28,8.35,"702,240","702,029","702,452"
CW,2021-02-24,"56,257","56,223","56,291",8.04,7.95,8.12,"702,973","702,022","703,924"
CW,2021-02-25,"54,486","54,351","54,620",7.79,7.64,7.94,"702,190","701,464","702,915"
CW,2021-02-26,"52,495","52,213","52,777",7.52,7.20,7.83,"701,353","700,001","702,706"
CW,2021-02-27,"50,621","50,274","50,968",7.28,6.89,7.67,"698,601","696,956","700,246"
CW,2021-02-28,"49,746","49,358","50,134",7.19,6.74,7.63,"695,145","693,220","697,069"
CW,2021-03-01,"49,727","49,199","50,255",7.21,6.59,7.84,"693,234","690,018","696,450"
AK,2021-01-30,42,42,42,2.85,2.85,2.85,"1,473","1,473","1,473"
AL,2021-01-30,"1,971","1,971","1,971",14.19,14.19,14.19,"13,887","13,887","13,887"
AR,2021-01-30,874,874,874,11.48,11.48,11.48,"7,615","7,615","7,615"
AZ,2021-01-30,"3,630","3,630","3,630",25.00,25.00,25.00,"14,544","14,544","14,544"
CA,2021-01-30,"15,424","15,377","15,471",24.43,24.02,24.85,"63,129","62,949","63,309"
