state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
AK,1,18,2,3,16,2,2,21,1283,21,960,21,82,21,8,21,0,21,0,21,0,21,87,21,11,21,11,21,78,21,76,21,4,21,4,21,113,21,0.748246297739673,21,960,1283,0.085416666666667,21,82,960,0.063912704598597,21,82,1283,0.097345132743363,21,11,113,0.769911504424779,21,87,113,2022/02/17,,1,21,1,17,1,18,0,17,1,17,1,17,2,17,1,17,0,21,0,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,21,0,9,491,40,633,0,0,0,0,21,0,21,0,6,0,6,0,0,6,21
AL,0,8,106,40,50,24,35,108,14685,114,10868,114,1381,108,96,110,83,108,3,108,16,108,1377,114,340,108,327,110,1354,108,1192,110,27,108,18,108,1564,114,0.740074906367041,114,10868,14685,0.129428303655108,108,1381,10670,0.096505939902166,108,1381,14310,0.223684210526316,108,340,1520,0.880434782608696,114,1377,1564,2022/02/17,,0,110,2,110,8,110,4,110,12,110,19,110,31,110,20,110,0,110,0,108,8,108,8,108,10,108,8,108,13,108,20,108,16,108,0,108,26,108,908,0,830,0,0,0,2,108,0,108,0,8,0,8,25,6,97,108
AR,1,81,13,19,74,2,6,93,8007,95,5832,95,856,93,96,95,39,93,10,93,12,93,751,95,205,93,207,95,834,93,763,95,22,93,18,93,921,95,0.728362682652679,95,5832,8007,0.147053770829754,93,856,5821,0.107470182046453,93,856,7965,0.226769911504425,93,205,904,0.815418023887079,95,751,921,2022/02/17,,0,93,4,86,2,86,11,87,16,87,25,86,19,88,18,87,1,95,0,93,2,84,2,84,6,84,4,84,9,84,8,84,8,84,0,93,4,38,306,31,469,0,0,26,0,93,4,93,0,34,0,34,19,1,34,93
AS,0,1,0,1,0,0,0,1,150,1,86,1,0,1,0,1,0,1,0,1,0,1,4,1,0,1,0,1,0,1,0,1,0,1,0,1,7,1,0.573333333333333,1,86,150,0,1,0,86,0,1,0,150,0,1,0,7,0.571428571428571,1,4,7,2022/02/17,,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,,0,,,,,,,0,1,0,1,,0,,0,0,,0,1
AZ,9,61,32,11,70,21,33,99,15599,102,11677,102,1544,99,135,102,82,99,5,98,7,98,1228,102,272,99,264,102,1484,99,1297,102,60,99,40,99,1754,102,0.74857362651452,102,11677,15599,0.134729493891798,99,1544,11460,0.100915032679739,99,1544,15300,0.160377358490566,99,272,1696,0.700114025085519,102,1228,1754,2022/02/17,,0,100,10,96,7,97,11,96,17,97,25,96,34,97,29,95,2,102,0,98,4,93,11,93,15,93,15,93,12,93,15,93,10,93,0,99,8,38,2741,650,1911,26,0,10,4,99,11,99,0,37,0,37,45,2,37,99
CA,8,94,271,127,209,37,90,365,62494,373,47865,373,6079,365,497,373,349,365,34,361,15,365,5278,373,1125,365,1109,373,5896,365,5554,373,183,365,168,364,7005,373,0.765913527698659,373,47865,62494,0.128509216979537,365,6079,47304,0.098485216686918,365,6079,61725,0.16437755698422,365,1125,6844,0.753461812990721,373,5278,7005,2022/02/17,,5,372,37,370,60,369,30,369,64,369,85,369,91,370,125,370,0,370,5,365,26,362,45,362,37,362,46,362,58,362,61,362,71,362,0,364,40,111,8478,700,3343,311,0,6,3,365,2,365,1,335,1,335,35,0,336,365
CO,14,50,31,18,57,20,23,93,10597,95,6925,95,625,93,68,95,63,93,8,93,5,93,808,95,141,93,139,95,600,93,487,95,25,93,20,93,1268,95,0.653486835896952,95,6925,10597,0.091187627662679,93,625,6854,0.059580552907531,93,625,10490,0.11417004048583,93,141,1235,0.637223974763407,95,808,1268,2022/02/17,,1,94,4,86,7,85,5,85,9,85,12,85,17,85,13,85,0,95,0,93,8,83,7,82,7,83,9,83,11,83,7,83,14,83,0,93,5,44,4220,829,1854,1,16,1,1,93,7,93,0,42,0,42,15,0,42,93
CT,1,7,25,2,23,8,20,32,7569,33,5715,33,311,32,42,33,33,32,4,32,0,32,586,33,38,32,36,33,287,32,256,33,24,32,7,32,890,33,0.755053507728894,33,5715,7569,0.05496641922941,32,311,5658,0.041566426089281,32,311,7482,0.043778801843318,32,38,868,0.658426966292135,33,586,890,2022/02/17,,0,33,4,33,5,33,5,33,9,33,5,33,4,33,8,33,2,33,0,32,1,32,5,32,1,32,4,32,9,32,6,32,7,32,0,32,0,7,2394,0,1739,0,0,0,0,32,0,32,0,7,0,7,0,0,7,32
DC,0,1,13,0,13,1,1,13,3368,14,2636,14,182,13,8,14,32,13,5,13,0,13,248,14,21,13,22,14,164,13,151,14,18,13,12,13,327,14,0.782660332541568,14,2636,3368,0.071316614420063,13,182,2552,0.056224899598394,13,182,3237,0.068627450980392,13,21,306,0.758409785932722,14,248,327,2022/02/17,,0,14,4,14,1,14,0,14,1,14,0,14,0,14,2,14,0,14,0,13,2,13,5,13,3,13,5,13,7,13,5,13,5,13,0,13,0,13,304,258,224,27,0,0,1,13,0,13,0,1,0,1,2,0,1,13
DE,1,8,2,4,6,1,2,10,2587,11,2006,11,190,10,5,11,36,10,1,10,1,10,137,11,14,10,11,11,183,10,117,11,7,10,5,10,181,11,0.775415539234635,11,2006,2587,0.096008084891359,10,190,1979,0.074363992172211,10,190,2555,0.08,10,14,175,0.756906077348066,11,137,181,2022/02/17,,0,11,0,10,0,10,0,10,1,10,2,10,2,10,0,10,0,11,0,10,2,9,6,9,1,9,1,9,7,9,15,9,4,9,0,10,0,5,482,0,435,0,0,0,0,10,0,10,0,5,0,5,4,1,5,10
