state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,34,183,6,41,176,6,28,217,29375,223,24462,223,2928,217,273,223,338,217,8,212,31,212,2759,223,586,216,571,222,2827,217,2411,223,101,216,28,216,3456,223,0.832748936170213,223,24462,29375,0.120886833739317,217,2928,24221,0.100968998930998,217,2928,28999,0.174925373134328,216,586,3350,0.798321759259259,223,2759,3456,2021/11/02,,1,220,11,220,18,220,29,220,38,220,66,220,52,220,49,220,9,213,10,212,16,213,23,212,24,213,39,213,66,212,65,213,86,213,9,203,38,216,5956,4399,4116,879,35,297,2,213,3,214,0,214,0,214,29,4,214,214
PR,0,7,58,0,7,58,0,64,9450,65,6134,65,69,64,11,65,12,64,0,64,6,64,452,65,13,64,9,65,57,64,41,65,12,64,2,64,653,65,0.649100529100529,65,6134,9450,0.011461794019934,64,69,6020,0.007442562830331,64,69,9271,0.020933977455717,64,13,621,0.69218989280245,65,452,653,2021/11/02,,0,65,2,65,3,65,1,65,1,65,2,65,0,65,2,65,0,65,0,64,0,64,0,64,2,64,1,64,1,64,3,64,5,64,0,64,1,64,0,32,1119,0,0,102,3,64,5,64,0,64,0,64,25,1,64,64
RI,6,7,2,8,5,2,1,14,2468,15,2129,15,87,14,11,15,3,14,0,14,0,14,128,15,13,14,12,15,87,14,81,15,0,14,0,14,157,15,0.862641815235008,15,2129,2468,0.041867179980751,14,87,2078,0.03608461219411,14,87,2411,0.087248322147651,14,13,149,0.815286624203822,15,128,157,2021/11/02,,0,15,2,15,1,15,2,15,0,15,0,15,3,15,3,15,0,15,0,14,0,14,1,14,1,14,0,14,0,14,1,14,0,14,0,14,1,14,4,0,0,4,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,52,5,30,52,5,4,85,11651,87,9066,87,527,85,59,87,40,85,0,85,2,85,1014,87,147,85,146,87,521,85,484,87,6,85,5,85,1357,87,0.778130632563728,87,9066,11651,0.058922182468694,85,527,8944,0.045957966338188,85,527,11467,0.111702127659574,85,147,1316,0.747236551215918,87,1014,1357,2021/11/02,,0,87,4,87,2,87,2,87,15,87,11,87,16,87,7,87,2,82,0,85,4,85,2,85,1,85,4,85,9,85,10,85,7,85,3,80,8,85,4110,2577,2203,220,0,304,1,85,2,85,0,85,0,85,8,0,85,85
SD,2,60,3,2,60,3,30,62,2808,65,1826,65,192,62,30,65,14,62,2,62,1,62,168,65,46,62,46,65,187,62,177,65,5,62,1,62,251,65,0.6502849002849,65,1826,2808,0.10678531701891,62,192,1798,0.070047427946005,62,192,2741,0.191666666666667,62,46,240,0.669322709163347,65,168,251,2021/11/02,,0,65,0,65,2,65,3,65,4,65,6,65,10,65,5,65,0,65,0,62,0,62,0,62,0,62,1,62,5,62,5,62,3,62,0,62,2,62,727,105,611,307,0,166,0,62,0,62,0,62,0,62,1,0,62,62
TN,24,111,7,41,94,7,33,139,19897,142,14011,142,864,139,78,142,49,139,5,139,2,139,1611,142,253,139,245,142,847,139,767,142,17,139,14,139,2325,142,0.704176509021461,142,14011,19897,0.062763329943339,139,864,13766,0.044137931034483,139,864,19575,0.113351254480287,139,253,2232,0.692903225806452,142,1611,2325,2021/11/02,,0,142,4,142,6,142,6,142,14,142,13,142,18,142,8,142,9,142,1,139,4,139,2,139,2,139,10,139,6,139,9,139,11,139,4,139,17,139,321,276,309,423,0,415,2,83,4,83,0,139,0,139,17,2,83,86
TX,16,102,479,15,103,479,55,592,67399,597,50476,597,3530,592,305,597,419,592,3,592,74,592,5880,597,1125,592,1079,597,3417,592,2938,597,113,592,74,592,7005,597,0.748913188622977,597,50476,67399,0.070731560702907,592,3530,49907,0.052961651563344,592,3530,66652,0.164425606547793,592,1125,6842,0.839400428265525,597,5880,7005,2021/11/02,,1,597,19,597,34,597,45,597,49,597,54,597,50,597,38,597,15,597,9,592,32,592,43,592,47,592,50,592,92,592,79,592,52,592,15,592,41,592,1134,316,535,168,0,64,2,154,8,154,0,154,0,154,58,1,154,154
UT,1,45,9,1,45,9,1,54,5800,55,3773,55,548,54,75,55,2,54,3,54,2,54,444,55,175,54,177,55,525,54,504,55,23,54,0,54,618,55,0.65051724137931,55,3773,5800,0.1472326706072,54,548,3722,0.095770709542118,54,548,5722,0.287828947368421,54,175,608,0.718446601941748,55,444,618,2021/11/02,,0,55,2,55,7,55,13,55,17,55,14,55,14,55,8,55,0,55,0,54,0,54,0,54,1,54,1,54,0,54,0,54,0,54,0,54,4,54,490,248,83,151,0,12,0,53,0,53,0,53,0,53,1,0,53,53
VA,18,69,20,21,66,20,31,104,18287,107,13539,107,938,104,87,107,117,104,3,104,17,104,1390,107,214,104,203,107,924,104,793,107,14,104,8,104,1923,107,0.740362005796467,107,13539,18287,0.07013608494093,104,938,13374,0.051935108797962,104,938,18061,0.11407249466951,104,214,1876,0.722828913156526,107,1390,1923,2021/11/02,,1,107,8,107,5,107,8,107,16,107,21,107,15,107,10,107,3,107,3,104,6,104,12,104,12,104,14,104,15,104,26,104,29,104,0,104,19,104,2022,3368,932,753,13,27,7,99,4,99,0,99,0,99,32,8,99,99
VI,2,0,0,2,0,0,0,2,168,2,90,2,2,2,0,2,0,2,0,2,0,2,9,2,1,2,1,2,2,2,2,2,0,2,0,2,20,2,0.535714285714286,2,90,168,0.022222222222222,2,2,90,0.011904761904762,2,2,168,0.05,2,1,20,0.45,2,9,20,2021/11/02,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,185,17,84,11,0,0,0,2,0,2,0,2,0,2,0,0,2,2
