state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,0,19,49,0,19,49,6,67,9149,68,5322,68,228,67,212,68,814,67,0,67,10,67,484,68,44,67,34,68,198,67,128,68,30,67,1,67,752,68,0.5817029183517324,68,5322,9149,0.04391371340523883,67,228,5192,0.025440749832626647,67,228,8962,0.06102635228848821,67,44,721,0.6436170212765957,68,484,752,2021-02-20
RI,4,10,1,4,10,1,6,14,2578,15,2330,15,202,14,18,15,0,14,0,14,0,14,149,15,28,14,26,15,201,14,162,15,1,14,1,14,179,15,0.9038013964313422,15,2330,2578,0.08867427568042142,14,202,2278,0.08083233293317327,14,202,2499,0.17391304347826086,14,28,161,0.8324022346368715,15,149,179,2021-02-20
SC,22,63,2,22,63,2,7,85,11576,87,9191,87,935,85,110,87,77,85,1,85,7,85,1016,87,219,85,214,87,924,85,847,87,11,85,4,85,1339,87,0.7939702833448514,87,9191,11576,0.10288292253521127,85,935,9088,0.08202473901219405,85,935,11399,0.16859122401847576,85,219,1299,0.7587752053771472,87,1016,1339,2021-02-20
SD,2,60,3,2,60,3,13,62,2841,65,1671,65,100,62,12,65,17,62,0,62,0,62,125,65,20,62,17,65,98,62,74,65,2,62,0,62,242,65,0.5881731784582893,65,1671,2841,0.060790273556231005,62,100,1645,0.036101083032490974,62,100,2770,0.08658008658008658,62,20,231,0.5165289256198347,65,125,242,2021-02-20
TN,13,83,47,33,63,47,20,96,20428,143,14342,128,847,96,155,96,49,96,1,96,0,96,1733,140,231,96,218,96,837,96,778,96,10,96,8,96,2394,143,0.7483433342029742,128,14342,19165,0.06877791311408851,96,847,12315,0.0523356401384083,96,847,16184,0.11429985155863434,96,231,2021,0.7415489944373128,140,1733,2337,2021-02-20
TX,104,487,5,135,456,5,117,591,70700,596,53816,596,7335,591,739,596,697,591,14,591,71,591,6590,596,2038,591,1956,596,7219,591,6501,596,116,591,78,591,8002,595,0.7611881188118812,596,53816,70700,0.1378707567384685,591,7335,53202,0.10491160821557298,591,7335,69916,0.26084730577243054,590,2038,7813,0.8235441139715072,595,6590,8002,2021-02-20
UT,0,55,1,0,55,1,0,55,5770,56,3294,56,249,55,39,56,8,55,2,55,0,55,397,56,93,55,93,56,242,55,217,56,7,55,0,55,629,56,0.5708838821490468,56,3294,5770,0.07654472794343682,55,249,3253,0.043876651982378854,55,249,5675,0.15220949263502456,55,93,611,0.6311605723370429,56,397,629,2021-02-20
VA,17,80,9,20,77,9,52,103,18247,106,13411,106,1490,103,164,106,249,103,5,103,14,103,1401,106,274,103,268,106,1467,103,1250,106,23,103,16,103,1993,106,0.7349701320765057,106,13411,18247,0.11241889240983854,103,1490,13254,0.08285603069565702,103,1490,17983,0.1425598335067638,103,274,1922,0.7029603612644255,106,1401,1993,2021-02-20
VI,2,0,0,2,0,0,0,2,168,2,95,2,1,2,0,2,0,2,0,2,0,2,5,2,0,2,0,2,1,2,1,2,0,2,0,2,20,2,0.5654761904761905,2,95,168,0.010526315789473684,2,1,95,0.005952380952380952,2,1,168,0.0,2,0,20,0.25,2,5,20,2021-02-20
VT,2,14,1,2,14,1,0,16,1302,17,859,17,31,16,7,17,6,16,1,16,0,16,72,17,10,16,10,17,30,16,27,17,1,16,0,16,106,17,0.6597542242703534,17,859,1302,0.03708133971291866,16,31,836,0.02450592885375494,16,31,1265,0.10101010101010101,16,10,99,0.6792452830188679,17,72,106,2021-02-20
WA,7,93,2,6,94,2,19,100,13694,102,9779,102,529,100,48,102,96,100,1,100,15,100,941,102,128,100,120,102,526,100,460,102,3,100,2,100,1366,102,0.7141083686285965,102,9779,13694,0.054654406446946996,100,529,9679,0.03903482880755608,100,529,13552,0.09588014981273409,100,128,1335,0.6888726207906296,102,941,1366,2021-02-20
WI,12,114,20,16,110,20,1,143,13707,146,8659,146,423,143,78,146,49,143,0,143,7,143,909,146,114,143,115,146,411,143,388,146,12,143,4,143,1610,146,0.6317210184577223,146,8659,13707,0.049811587376354216,143,423,8492,0.03146619058245927,143,423,13443,0.07317073170731707,143,114,1558,0.5645962732919255,146,909,1610,2021-02-20
WV,17,42,4,19,40,4,3,59,6260,63,4844,63,385,59,35,63,90,59,0,59,3,59,498,63,82,59,76,63,382,59,330,63,3,59,1,59,680,63,0.7738019169329073,63,4844,6260,0.08083140877598152,59,385,4763,0.06351039260969978,59,385,6062,0.12954186413902052,59,82,633,0.7323529411764705,63,498,680,2021-02-20
MT,9,57,1,10,56,1,3,66,3200,67,2046,67,81,66,10,67,8,66,0,66,3,66,121,67,13,66,13,67,78,66,69,67,3,66,1,66,222,67,0.639375,67,2046,3200,0.03996053280710409,66,81,2027,0.0255359394703657,66,81,3172,0.06018518518518518,66,13,216,0.545045045045045,67,121,222,2021-02-20
NC,3,122,4,7,118,4,45,125,24022,129,17975,129,1545,125,168,129,163,125,2,125,11,125,1946,129,386,125,381,129,1520,125,1421,129,25,125,19,125,2525,129,0.7482724169511281,129,17975,24022,0.08686119075729465,125,1545,17787,0.06512941573223169,125,1545,23722,0.1565922920892495,125,386,2465,0.7706930693069307,129,1946,2525,2021-02-20
ND,12,37,1,11,38,1,22,49,2445,50,1725,50,91,49,4,50,10,49,0,49,0,49,128,50,15,49,14,50,90,49,61,50,1,49,1,49,202,50,0.7055214723926381,50,1725,2445,0.05324751316559392,49,91,1709,0.03761885076477883,49,91,2419,0.07575757575757576,49,15,198,0.6336633663366337,50,128,202,2021-02-20
NE,9,91,1,13,87,1,2,100,4918,101,3149,101,194,100,22,101,32,100,0,100,0,100,376,101,67,100,59,101,190,100,165,101,4,100,4,100,566,101,0.6403009353395689,101,3149,4918,0.06243965239781139,100,194,3107,0.040099214551467546,100,194,4838,0.12181818181818181,100,67,550,0.6643109540636042,101,376,566,2021-02-20
NH,4,24,1,5,23,1,1,29,2956,29,2098,29,109,29,13,29,18,29,0,29,2,29,169,29,27,29,24,29,108,29,91,29,1,29,1,29,282,29,0.709742895805142,29,2098,2956,0.051954242135367014,29,109,2098,0.03687415426251692,29,109,2956,0.09574468085106383,29,27,282,0.599290780141844,29,169,282,2021-02-20
NJ,10,76,4,11,74,5,94,89,22691,90,16339,90,2181,89,264,90,167,89,6,89,1,89,1441,90,384,89,374,90,2152,89,1957,90,29,89,7,89,2969,90,0.7200652240976598,90,16339,22691,0.13393515106853354,89,2181,16284,0.09643188751823849,89,2181,22617,0.130037250253979,89,384,2953,0.4853486022229707,90,1441,2969,2021-02-20
NM,19,34,1,19,34,1,2,51,4395,54,3021,52,265,51,28,54,15,53,0,51,0,53,339,52,80,51,80,52,261,51,246,52,4,51,1,51,469,54,0.7186013320647003,52,3021,4204,0.08995247793618466,51,265,2946,0.0647921760391198,51,265,4090,0.18140589569160998,51,80,441,0.735357917570499,52,339,461,2021-02-20
NV,1,21,40,2,20,40,40,60,8702,62,6215,62,658,60,68,62,78,60,2,60,7,60,644,62,123,60,114,62,651,60,551,62,7,60,7,60,897,62,0.7142036313491151,62,6215,8702,0.10793963254593175,60,658,6096,0.0772028628417224,60,658,8523,0.15036674816625917,60,123,818,0.717948717948718,62,644,897,2021-02-20
NY,6,188,9,6,188,9,279,194,52758,203,39835,203,6722,194,610,203,253,194,7,194,19,194,3799,203,1200,194,1139,203,6565,194,5904,203,157,194,52,194,5695,203,0.755051366617385,203,39835,52758,0.1702720502558387,194,6722,39478,0.12900378068205806,194,6722,52107,0.215633423180593,194,1200,5565,0.6670763827919227,203,3799,5695,2021-02-20
OH,14,205,9,31,188,9,35,225,32620,228,23707,228,1672,225,183,228,227,225,3,225,94,225,2858,228,392,225,356,228,1608,225,1355,228,64,225,20,225,4144,228,0.7267627222562845,228,23707,32620,0.0710582235444114,225,1672,23530,0.051673517322372284,225,1672,32357,0.0958904109589041,225,392,4088,0.6896718146718147,228,2858,4144,2021-02-20
OK,32,109,12,35,106,12,5,151,10974,153,7813,153,790,151,140,153,83,151,4,151,5,151,860,153,204,151,206,153,730,151,683,153,60,151,50,151,1051,153,0.7119555312556953,153,7813,10974,0.10262405819693426,151,790,7698,0.0733791566041241,151,790,10766,0.2042042042042042,151,204,999,0.8182683158896289,153,860,1051,2021-02-20
OR,0,56,7,1,55,7,2,61,6784,63,4999,63,237,61,14,63,48,61,0,61,35,61,500,63,48,61,41,63,224,61,173,63,13,61,3,61,789,63,0.7368808962264151,63,4999,6784,0.04839697774147437,61,237,4897,0.035784387739695,61,237,6623,0.0625,61,48,768,0.6337135614702155,63,500,789,2021-02-20
PA,20,200,6,23,197,6,37,220,32500,226,26046,226,2437,220,246,226,458,220,6,220,17,220,2728,226,468,220,444,226,2398,220,1961,226,39,220,16,220,3636,226,0.8014153846153846,226,26046,32500,0.09438419829589466,220,2437,25820,0.0758811807198904,220,2437,32116,0.13257790368271954,220,468,3530,0.7502750275027503,226,2728,3636,2021-02-20
ID,4,40,8,4,40,8,5,51,3680,52,2263,52,167,51,15,52,6,51,0,51,0,51,192,52,36,51,34,52,164,51,138,52,3,51,3,51,309,52,0.6149456521739131,52,2263,3680,0.07502246181491465,51,167,2226,0.045879120879120876,51,167,3640,0.1188118811881188,51,36,303,0.6213592233009708,52,192,309,2021-02-20
IL,11,164,23,10,165,23,67,193,31262,198,21777,198,1549,193,140,198,363,193,1,193,34,193,2238,198,320,193,281,198,1526,193,1198,198,23,193,13,193,3544,198,0.6965965069413346,198,21777,31262,0.07190270621547602,193,1549,21543,0.05012782757839552,193,1549,30901,0.09195402298850575,193,320,3480,0.631489841986456,198,2238,3544,2021-02-20
IN,16,144,2,14,146,2,1,160,18806,162,12375,162,897,160,87,162,162,160,6,160,4,160,1417,162,179,160,147,162,873,160,596,162,24,160,12,160,2211,162,0.6580346697862385,162,12375,18806,0.072992106762145,160,897,12289,0.04806301237743128,160,897,18663,0.08275543226999538,160,179,2163,0.6408864767073722,162,1417,2211,2021-02-20
KS,14,127,4,17,124,4,3,142,8877,145,5290,145,341,142,51,145,57,142,0,142,4,142,649,145,80,142,73,145,337,142,289,145,4,142,2,142,892,145,0.5959220457361721,145,5290,8877,0.06516338620294286,142,341,5233,0.038780848402138066,142,341,8793,0.09174311926605505,142,80,872,0.7275784753363229,145,649,892,2021-02-20
KY,1,113,2,6,108,2,12,114,14157,116,8899,116,922,114,200,116,71,114,1,114,9,114,1228,116,221,114,221,116,903,114,815,116,19,114,4,114,1835,116,0.6285936285936286,116,8899,14157,0.10511914262911869,114,922,8771,0.06597495527728085,114,922,13975,0.12353269983230855,114,221,1789,0.6692098092643052,116,1228,1835,2021-02-20
LA,42,173,8,45,170,8,1,215,13903,223,9601,223,622,221,81,216,9,216,2,216,2,216,1310,223,193,221,182,221,615,221,696,221,7,221,2,221,1866,223,0.6905703804934187,223,9601,13903,0.06478491823768358,221,622,9601,0.04473854563763217,221,622,13903,0.10342979635584137,221,193,1866,0.7020364415862809,223,1310,1866,2021-02-20
MA,10,90,1,9,91,1,40,100,19500,101,15960,101,849,100,125,101,94,100,2,100,3,100,1089,101,231,100,214,101,825,100,698,101,24,100,9,100,1466,101,0.8184615384615385,101,15960,19500,0.05347694633408919,100,849,15876,0.04383066597831699,100,849,19370,0.16063977746870653,100,231,1438,0.742837653478854,101,1089,1466,2021-02-20
MD,3,54,1,2,55,1,11,57,11600,58,9078,58,1243,57,97,58,339,57,1,57,5,57,1006,58,287,57,239,58,1232,57,904,58,11,57,9,57,1340,58,0.7825862068965517,58,9078,11600,0.13782015744539305,57,1243,9019,0.10822812363952983,57,1243,11485,0.22059953881629515,57,287,1301,0.7507462686567165,58,1006,1340,2021-02-20
ME,3,26,8,2,27,8,1,36,3201,37,2244,37,96,36,5,37,26,36,1,36,1,36,244,37,31,36,26,37,95,36,77,37,1,36,1,36,339,37,0.7010309278350515,37,2244,3201,0.04343891402714932,36,96,2210,0.030350932658868162,36,96,3163,0.09422492401215805,36,31,329,0.7197640117994101,37,244,339,2021-02-20
MI,2,158,3,3,157,3,6,160,23254,163,17531,163,852,160,94,163,55,160,2,160,1,159,1935,163,200,160,180,163,831,160,726,163,21,160,16,160,2681,163,0.7538918035606778,163,17531,23254,0.04881961952784781,160,852,17452,0.036830501880430556,160,852,23133,0.07513148009015777,160,200,2662,0.7217456173069751,163,1935,2681,2021-02-20
MN,19,107,14,20,106,14,11,139,10065,140,7669,140,363,139,56,140,30,139,2,139,2,139,649,140,65,139,53,140,346,139,271,140,17,139,12,139,933,140,0.7619473422752111,140,7669,10065,0.048047650562541365,139,363,7555,0.03672230652503793,139,363,9885,0.07246376811594203,139,65,897,0.6956055734190782,140,649,933,2021-02-20
MO,24,95,20,27,92,20,16,135,17572,139,14061,139,1217,135,83,139,223,135,4,135,27,135,1490,139,292,135,244,139,1146,135,837,139,71,135,31,135,1817,139,0.8001934896426133,139,14061,17572,0.08795894767273779,135,1217,13836,0.07036715813819022,135,1217,17295,0.16666666666666666,135,292,1752,0.8200330214639515,139,1490,1817,2021-02-20
MS,9,96,2,13,92,2,5,105,8485,107,5804,107,593,105,46,107,22,105,0,105,3,105,697,107,177,105,128,107,586,105,481,107,7,105,1,105,873,107,0.6840306423099588,107,5804,8485,0.10325613790701724,105,593,5743,0.07060364329086796,105,593,8399,0.2089728453364817,105,177,847,0.7983963344788088,107,697,873,2021-02-20
WY,2,27,2,3,26,2,1,29,1736,31,800,31,33,29,9,31,13,29,1,29,0,29,46,31,9,29,8,31,32,29,24,31,1,29,1,29,138,31,0.4608294930875576,31,800,1736,0.04182509505703422,29,33,789,0.01950354609929078,29,33,1692,0.07086614173228346,29,9,127,0.3333333333333333,31,46,138,2021-02-20
