state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,37,182,6,43,176,6,127,219,30576,225,26586,225,6913,219,820,225,431,219,65,218,56,218,3145,225,1114,219,1078,225,6592,219,6133,225,321,219,224,219,3712,225,0.869505494505494,225,26586,30576,0.262572166514737,219,6913,26328,0.228854239083656,219,6913,30207,0.308929561841376,219,1114,3606,0.847252155172414,225,3145,3712,2022/01/01,,1,225,39,224,62,224,55,224,118,224,156,224,181,224,158,224,50,219,10,217,32,218,39,217,34,217,63,217,74,217,86,217,77,217,16,214,95,219,4953,3413,3390,689,0,444,7,217,12,217,0,217,1,217,85,13,217,217
PR,8,56,2,10,54,2,2,65,9092,66,4767,66,571,65,63,66,35,65,10,65,16,65,442,66,68,65,43,66,487,65,394,66,84,65,52,65,659,66,0.524307083150022,66,4767,9092,0.123060344827586,65,571,4640,0.064027808925768,65,571,8918,0.108108108108108,65,68,629,0.670713201820941,66,442,659,2022/01/01,,3,66,6,66,9,66,7,66,8,66,5,66,10,66,14,66,1,66,7,65,0,65,3,65,2,65,3,65,7,65,6,65,7,65,0,65,2,65,84,32,743,16,0,66,2,65,3,65,0,65,0,65,20,2,65,65
RI,7,6,2,8,5,2,15,14,2361,15,2024,15,414,14,57,15,13,14,2,14,5,14,123,15,47,14,45,15,383,14,374,15,31,14,6,14,140,15,0.857263871241,15,2024,2361,0.204545454545455,14,414,2024,0.175349428208386,14,414,2361,0.335714285714286,14,47,140,0.878571428571429,15,123,140,2022/01/01,,2,15,3,15,7,15,7,15,4,15,12,15,12,15,10,15,0,15,0,14,0,14,1,14,3,14,1,14,6,14,1,14,1,14,0,13,3,14,26,0,373,0,0,51,0,6,0,6,0,6,0,6,2,2,6,6
SC,26,54,5,25,55,5,18,83,11601,85,9322,85,1498,83,270,85,74,83,6,83,3,83,1053,85,282,83,278,85,1455,83,1403,85,43,83,42,83,1313,85,0.803551417981208,85,9322,11601,0.162613981762918,83,1498,9212,0.131001311762134,83,1498,11435,0.221698113207547,83,282,1272,0.801980198019802,85,1053,1313,2022/01/01,,0,85,17,85,24,85,25,85,42,85,53,85,69,85,38,85,2,85,0,83,3,83,4,83,8,83,12,83,14,83,20,83,11,83,2,83,17,83,1509,2566,2044,1019,203,751,2,83,3,83,0,83,0,83,44,3,83,83
SD,3,59,3,3,59,3,82,62,2743,65,1783,65,307,62,41,65,25,62,2,62,3,62,184,65,78,62,77,65,292,62,261,65,15,62,10,62,253,65,0.65001822821728,65,1783,2743,0.17502850627138,62,307,1754,0.11442415206858,62,307,2683,0.322314049586777,62,78,242,0.727272727272727,65,184,253,2022/01/01,,0,65,2,65,3,65,3,65,5,65,14,65,7,65,7,65,0,65,0,62,1,62,2,62,2,62,3,62,6,62,7,62,4,62,0,62,4,62,462,117,1653,189,0,531,0,61,5,61,0,61,0,61,16,2,61,61
TN,32,92,10,46,78,10,121,131,17903,134,13070,134,2284,131,333,134,92,131,9,131,9,131,1627,133,486,131,496,134,2226,131,2094,134,58,131,45,131,2074,134,0.730045243813886,134,13070,17903,0.178339970328726,131,2284,12807,0.129853885951447,131,2284,17589,0.244466800804829,131,486,1988,0.785990338164251,133,1627,2070,2022/01/01,,2,134,17,134,26,134,35,134,60,134,64,134,61,134,57,134,11,134,0,131,10,131,9,131,6,131,13,131,23,131,15,131,9,131,7,131,27,131,160,63,418,165,146,179,8,80,11,80,0,131,1,131,94,10,80,80
TX,11,84,498,12,83,498,205,593,64686,593,49566,593,9524,593,1707,593,593,593,110,593,185,593,5770,593,1796,593,1721,593,9043,593,8467,593,481,593,352,593,6138,593,0.766255449401725,593,49566,64686,0.192147843279668,593,9524,49566,0.147234332003834,593,9524,64686,0.292603453893776,593,1796,6138,0.940045617464972,593,5770,6138,2022/01/01,,23,593,165,592,182,592,168,592,232,592,303,592,272,592,257,592,105,593,11,593,52,593,65,593,59,593,80,593,106,593,103,593,69,593,48,593,79,593,5971,2097,3901,1064,0,477,3,131,20,131,0,131,0,131,110,13,131,131
UT,2,46,9,2,46,9,1,56,5856,57,3736,57,544,56,99,57,3,56,10,56,0,56,465,57,176,56,177,57,521,56,500,57,23,56,0,56,548,57,0.637978142076503,57,3736,5856,0.14758545849159,56,544,3686,0.094133933206437,56,544,5779,0.327137546468402,56,176,538,0.848540145985402,57,465,548,2022/01/01,,0,57,17,57,14,57,15,57,16,57,18,57,15,57,4,57,0,57,0,56,0,56,1,56,0,56,0,56,1,56,1,56,0,56,0,56,0,56,650,276,1457,85,0,67,0,55,0,55,0,55,0,55,42,2,55,55
VA,20,65,20,23,62,20,99,102,17576,105,13563,105,3126,102,420,105,294,102,18,102,12,102,1416,105,506,102,495,105,3045,102,2721,105,81,102,58,102,1928,105,0.771677287209832,105,13563,17576,0.232988000298129,102,3126,13417,0.180121002592913,102,3126,17355,0.269579115610016,102,506,1877,0.734439834024896,105,1416,1928,2022/01/01,,3,105,51,105,60,105,31,105,37,105,77,105,79,105,75,105,7,105,0,102,21,102,26,102,23,102,32,102,64,102,74,102,53,101,1,102,33,102,826,2843,866,477,28,86,9,96,8,96,0,96,0,96,55,11,96,96
VI,2,0,0,2,0,0,0,2,168,2,92,2,13,2,2,2,0,2,1,2,1,2,8,2,2,2,2,2,11,2,11,2,2,2,2,2,20,2,0.547619047619048,2,92,168,0.141304347826087,2,13,92,0.077380952380952,2,13,168,0.1,2,2,20,0.4,2,8,20,2022/01/01,,0,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,146,17,76,0,0,30,0,2,0,2,0,2,0,2,0,0,2,2
