state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
AK,1,19,1,1,19,1,10,21,1467,21,1046,21,77,21,7,21,0,21,1,21,0,21,95,21,16,21,16,21,76,21,75,21,1,21,1,21,117,21,0.713019768234492,21,1046,1467,0.073613766730402,21,77,1046,0.052488070892979,21,77,1467,0.136752136752137,21,16,117,0.811965811965812,21,95,117,2021/11/24,,0,21,0,21,1,21,0,21,1,21,1,21,3,21,1,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,611,483,807,44,0,15,0,20,0,20,0,20,0,20,0,0,20,20
AL,32,61,22,34,57,24,11,111,15021,115,10325,115,441,111,28,113,69,111,1,111,8,111,1277,115,132,111,118,113,432,111,312,113,9,111,5,111,1568,115,0.687371013913854,115,10325,15021,0.044290448930401,111,441,9957,0.030307195381761,111,441,14551,0.086671043992121,111,132,1523,0.814413265306122,115,1277,1568,2021/11/24,,0,113,2,113,5,113,6,113,1,113,6,113,4,113,3,113,1,113,1,111,3,111,6,111,9,111,14,111,14,111,8,111,14,111,0,111,13,111,5485,1908,1872,367,25,292,3,82,2,83,0,82,0,82,28,1,82,85
AR,12,75,2,12,75,2,7,87,7301,89,4490,89,368,87,42,89,25,87,3,87,13,87,416,89,123,87,116,89,357,87,284,89,11,87,6,87,615,89,0.61498424873305,89,4490,7301,0.082381911797627,87,368,4467,0.05069568811131,87,368,7259,0.20534223706177,87,123,599,0.676422764227642,89,416,615,2021/11/24,,0,89,2,89,2,89,2,89,4,89,3,89,11,89,8,89,10,89,1,87,1,87,1,87,1,87,7,87,3,87,4,87,7,87,0,87,4,87,1550,540,1034,613,0,54,2,87,5,87,0,87,0,87,13,1,87,87
AS,0,1,0,0,1,0,0,1,150,1,65,1,0,1,0,1,0,1,0,1,0,1,4,1,0,1,0,1,0,1,0,1,0,1,0,1,7,1,0.433333333333333,1,65,150,0,1,0,65,0,1,0,150,0,1,0,7,0.571428571428571,1,4,7,2021/11/24,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,426,10,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
AZ,32,69,3,29,72,3,38,101,15306,104,11070,104,2395,101,263,104,114,101,7,101,1,101,1313,104,532,101,527,104,2339,101,2059,104,56,101,36,101,1898,104,0.723245785966288,104,11070,15306,0.22059500782905,101,2395,10857,0.159294978383771,101,2395,15035,0.289287656334965,101,532,1839,0.691780821917808,104,1313,1898,2021/11/24,,0,104,8,104,22,104,22,104,44,104,54,104,60,104,43,104,10,104,0,101,15,101,12,101,7,101,22,101,21,101,20,101,13,101,4,101,160,101,2781,976,502,734,0,56,0,95,1,95,0,95,0,95,23,4,95,95
CA,103,256,37,124,235,37,13,388,61076,396,45026,396,3305,388,323,396,348,388,9,388,16,388,4997,396,836,388,822,396,3247,388,2953,396,58,388,45,387,6697,396,0.737212653087956,396,45026,61076,0.074254645127952,388,3305,44509,0.054806560204302,388,3305,60303,0.128044110889876,388,836,6529,0.746154994773779,396,4997,6697,2021/11/24,,2,396,18,396,39,396,44,396,63,396,63,395,49,396,44,395,1,396,0,388,23,388,37,388,27,388,53,388,73,388,64,388,68,388,3,388,41,387,10948,7977,3836,1610,68,386,2,380,2,379,0,378,0,378,30,4,380,380
CO,11,48,25,12,47,25,9,82,9512,84,6802,84,1181,82,154,84,45,82,5,82,7,82,773,84,367,82,369,84,1154,82,1119,84,27,82,23,82,981,84,0.715096719932717,84,6802,9512,0.175691758405237,82,1181,6722,0.12563829787234,82,1181,9400,0.389183457051962,82,367,943,0.787971457696228,84,773,981,2021/11/24,,1,84,9,83,27,82,19,82,22,82,35,83,21,82,20,82,0,84,0,82,4,80,3,80,11,80,6,80,8,81,10,80,3,80,0,82,25,82,1220,212,1030,613,16,182,0,65,1,65,0,65,0,65,10,0,65,65
CT,0,34,5,0,34,5,5,38,8432,39,6740,39,349,38,37,39,29,38,0,38,0,38,579,39,67,38,67,39,346,38,315,39,3,38,2,38,1025,39,0.799335863377609,39,6740,8432,0.052136241410218,38,349,6694,0.041821449970042,38,349,8345,0.066799601196411,38,67,1003,0.564878048780488,39,579,1025,2021/11/24,,0,39,1,39,3,39,4,39,6,39,8,39,8,39,7,39,0,39,1,38,1,38,3,38,1,38,5,38,7,38,5,38,6,38,0,38,3,38,2671,1831,2099,247,0,173,0,38,1,38,0,38,0,38,1,0,38,38
DC,0,12,2,0,12,2,5,12,3409,14,2368,14,85,13,8,14,32,13,0,13,1,13,228,14,17,12,15,13,76,13,66,14,9,13,6,13,327,14,0.694631856849516,14,2368,3409,0.03715034965035,13,85,2288,0.025883069427527,13,85,3284,0.055374592833876,12,17,307,0.697247706422018,14,228,327,2021/11/24,,0,14,0,14,2,14,0,14,2,14,1,14,1,14,1,14,1,14,0,13,1,13,6,13,4,13,9,13,7,13,4,13,1,13,0,13,0,12,378,396,367,45,0,0,0,11,0,11,0,11,0,11,1,0,11,11
DE,1,14,1,2,13,1,1,15,3503,16,2561,16,201,15,15,16,36,15,0,15,1,15,161,16,25,15,23,16,197,15,180,16,4,15,2,15,192,16,0.731087639166429,16,2561,3503,0.079289940828402,15,201,2535,0.057858376511226,15,201,3474,0.133689839572193,15,25,187,0.838541666666667,16,161,192,2021/11/24,,0,16,0,16,3,16,3,16,3,16,3,16,2,16,1,16,0,16,0,15,1,15,0,15,2,15,4,15,4,15,15,15,10,15,0,15,2,15,750,98,473,141,0,4,0,15,1,15,0,15,0,15,4,0,15,15
