state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied_coverage,all_pediatric_inpatient_beds,all_pediatric_inpatient_beds_coverage,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_0_4_coverage,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_12_17_coverage, previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_5_11_coverage,previous_day_admission_pediatric_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_unknown_coverage,staffed_icu_pediatric_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid_coverage,staffed_pediatric_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy_coverage,total_staffed_pediatric_icu_beds,total_staffed_pediatric_icu_beds_coverage
AS,0,1,0,1,0,0,0,1,150,1,70,1,8,1,2,1,0,1,0,1,0,1,4,1,0,1,0,1,8,1,8,1,0,1,0,1,7,1,0.466666666666667,1,70,150,0.114285714285714,1,8,70,0.053333333333333,1,8,150,0,1,0,7,0.571428571428571,1,4,7,2022/07/04,,,0,,0,,0,,0,,0,1,1,1,1,,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,,0,426,,10,0,,0,0,1,0,1,,0,,0,0,,0,1,4,1,28,1,0,1,,0,,0,0,1,0,1,0,1,0,1
VI,0,2,0,2,0,0,0,2,168,2,103,2,7,2,4,2,2,2,0,2,0,2,5,2,2,2,2,2,7,2,7,2,0,2,0,2,20,2,0.613095238095238,2,103,168,0.067961165048544,2,7,103,0.041666666666667,2,7,168,0.1,2,2,20,0.25,2,5,20,2022/07/04,,0,1,1,1,,0,,0,,0,,0,1,1,,0,2,2,0,2,,0,,0,,0,,0,,0,,0,,0,2,2,,0,146,,126,0,,30,0,2,0,2,,0,,0,0,,0,2,6,2,18,2,0,2,,0,,0,0,2,0,2,0,2,6,2
AK,1,20,2,3,18,2,6,23,1510,23,1094,23,72,23,10,23,1,23,0,23,0,23,81,23,5,23,5,23,64,23,61,23,8,23,2,23,115,23,0.724503311258278,23,1094,1510,0.06581352833638,23,72,1094,0.047682119205298,23,72,1510,0.043478260869565,23,5,115,0.704347826086957,23,81,115,2022/07/04,,0,22,1,20,0,20,1,20,4,20,3,19,1,19,0,19,0,23,0,23,0,20,0,20,0,20,1,19,0,19,0,19,0,19,0,23,0,11,443,40,616,0,0,0,0,23,1,23,0,10,0,10,2,0,11,23,47,23,71,23,0,23,0,20,0,20,0,23,0,23,5,23,7,23
CA,8,121,275,111,254,39,74,396,63699,404,50074,404,4385,396,794,404,466,396,25,395,14,396,4780,404,451,396,427,404,4227,396,3904,404,158,396,139,395,6644,404,0.786103392517936,404,50074,63699,0.088594807556319,396,4385,49495,0.069668419631083,396,4385,62941,0.069502234550778,396,451,6489,0.71944611679711,404,4780,6644,2022/07/04,,7,403,65,395,80,395,59,395,83,395,132,394,136,395,179,396,53,403,7,395,28,387,35,387,30,387,52,387,84,387,88,387,89,387,53,396,7,122,8076,1107,3065,305,0,0,16,396,26,396,0,348,0,348,111,15,348,396,2384,396,3678,395,15,395,8,386,2,384,0,393,36,395,650,396,955,396
FL,7,182,75,36,167,61,126,258,59485,264,46821,264,3998,258,716,264,204,258,28,258,14,258,4882,264,410,258,402,264,3917,258,3662,264,81,258,72,258,6560,264,0.787105993107506,264,46821,59485,0.086349892008639,258,3998,46300,0.067979323947494,258,3998,58812,0.063615205585725,258,410,6445,0.744207317073171,264,4882,6560,2022/07/04,,6,255,28,250,46,251,44,251,70,251,114,253,168,253,217,254,23,264,0,256,15,243,22,243,18,243,30,242,34,244,46,244,32,243,7,258,23,143,4495,0,2448,1184,0,167,13,258,26,258,0,136,0,136,130,8,139,258,1863,258,2745,258,14,258,7,243,5,243,2,256,16,258,671,258,897,258
SC,21,61,5,21,61,5,17,85,11522,87,8971,87,458,85,96,87,16,85,3,85,1,85,903,87,61,85,57,87,445,85,421,87,13,85,12,85,1276,87,0.778597465717757,87,8971,11522,0.051658019399955,85,458,8866,0.040338206799366,85,458,11354,0.049312853678254,85,61,1237,0.707680250783699,87,903,1276,2022/07/04,,1,86,9,82,10,82,3,82,10,81,16,82,21,81,25,81,1,82,0,84,0,79,1,79,1,80,2,78,3,77,8,78,0,78,1,80,0,60,1554,1595,1578,0,0,1,1,85,1,85,0,52,0,52,18,0,52,85,401,85,614,85,3,85,0,79,0,79,0,80,3,85,54,85,97,85
MN,4,1,135,21,88,31,12,139,9466,140,8150,140,483,139,56,140,29,139,7,139,2,139,645,140,46,139,38,140,456,139,395,140,27,139,23,139,827,140,0.860976125079231,140,8150,9466,0.060171919770774,139,483,8027,0.051801801801802,139,483,9324,0.057071960297767,139,46,806,0.779927448609432,140,645,827,2022/07/04,,0,140,5,140,7,140,7,140,4,140,13,140,9,140,11,140,0,140,1,139,4,139,5,139,3,139,4,139,5,139,5,139,2,139,0,139,0,6,3332,0,3493,0,0,0,1,139,1,139,0,5,1,5,3,0,5,139,546,139,650,139,6,139,1,139,0,139,0,139,7,139,92,139,133,139
OK,2,51,99,27,115,10,5,150,10300,152,7397,152,361,150,65,152,52,150,5,150,0,150,761,152,70,150,61,152,327,150,276,152,34,150,33,150,1012,152,0.718155339805825,152,7397,10300,0.049594724550076,150,361,7279,0.035591048013408,150,361,10143,0.071942446043165,150,70,973,0.75197628458498,152,761,1012,2022/07/04,,1,151,7,143,4,142,3,142,7,142,8,142,15,143,18,142,2,152,0,150,5,140,3,140,2,140,11,140,9,140,16,140,6,140,0,150,1,41,2474,111,1657,1,0,0,2,150,5,150,0,35,0,35,19,1,35,150,609,150,764,150,2,150,2,139,0,139,1,141,1,150,112,150,135,150
MO,7,95,38,33,82,25,24,136,16935,140,14186,140,925,136,139,140,165,136,13,136,18,136,1281,140,100,136,90,140,868,136,731,140,57,136,46,136,1711,140,0.837673457336876,140,14186,16935,0.066132837634947,136,925,13987,0.055445663250015,136,925,16683,0.060790273556231,136,100,1645,0.748684979544126,140,1281,1711,2022/07/04,,0,135,10,123,9,121,10,120,22,122,23,120,31,120,33,121,1,140,3,134,12,116,12,117,12,116,25,118,30,116,37,116,33,116,1,136,5,61,2449,287,1453,0,0,0,2,136,4,136,0,58,0,58,17,1,58,136,911,136,1238,136,9,135,1,115,3,116,0,136,6,136,196,136,244,136
WV,0,8,55,26,33,4,6,59,5670,63,4689,63,317,59,61,63,57,59,0,59,1,59,501,63,45,59,46,63,314,59,309,63,3,59,3,59,637,63,0.826984126984127,63,4689,5670,0.068407423392318,59,317,4634,0.056769340974212,59,317,5584,0.075125208681135,59,45,599,0.786499215070644,63,501,637,2022/07/04,,0,63,5,63,3,63,3,63,7,63,9,63,17,63,17,63,0,63,0,59,4,59,8,59,2,59,9,59,12,59,15,59,7,59,0,59,0,7,0,0,31,0,0,0,2,59,3,59,0,7,0,7,10,0,7,59,321,59,433,59,0,59,0,59,0,59,0,8,1,59,83,59,107,59
