state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,32,188,6,36,184,6,36,220,30475,226,24786,226,3995,220,394,226,365,220,7,219,34,218,2944,226,834,220,819,226,3907,220,3510,226,88,220,30,220,3743,226,0.81332239540607,226,24786,30475,0.162669489800073,220,3995,24559,0.132671360255048,220,3995,30112,0.229246838922485,220,834,3638,0.786534865081485,226,2944,3743,2021/11/22,,2,224,12,223,23,223,42,223,57,223,91,223,71,222,79,222,17,219,2,216,23,217,27,216,25,216,38,216,77,216,89,216,76,216,9,211,54,220,6057,4339,3660,1488,24,411,8,216,4,216,0,216,0,216,40,4,216,216
PR,0,6,59,0,6,59,0,64,9209,65,5274,65,49,64,3,65,3,64,0,64,1,64,429,65,3,64,1,65,41,64,29,65,8,64,1,64,664,65,0.572700618959713,65,5274,9209,0.009466769706337,64,49,5176,0.005434782608696,64,49,9016,0.004792332268371,64,3,626,0.646084337349398,65,429,664,2021/11/22,,0,65,0,65,0,65,0,65,0,65,2,65,0,65,1,65,0,65,0,64,0,64,0,64,1,64,0,64,1,64,0,64,1,64,0,64,1,64,0,12,38,0,0,0,1,64,5,64,0,64,1,64,26,2,64,64
RI,6,7,2,6,7,2,1,14,2410,15,2132,15,123,14,15,15,1,14,0,14,1,14,123,15,20,14,21,15,119,14,119,15,4,14,1,14,139,15,0.884647302904564,15,2132,2410,0.058992805755396,14,123,2085,0.052273693157671,14,123,2353,0.152671755725191,14,20,131,0.884892086330935,15,123,139,2021/11/22,,0,15,1,15,2,15,3,15,3,15,2,15,4,15,0,15,0,15,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1,14,0,14,2,13,12,0,0,8,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,52,5,30,52,5,4,85,11546,87,8275,87,398,85,45,87,16,85,1,85,1,85,890,87,118,85,116,87,392,85,377,87,6,85,5,85,1292,87,0.716698423696518,87,8275,11546,0.048595848595849,85,398,8190,0.034976711486071,85,398,11379,0.094324540367706,85,118,1251,0.688854489164087,87,890,1292,2021/11/22,,0,87,4,87,5,87,4,87,6,87,9,87,7,87,10,87,0,82,0,85,2,85,0,85,0,85,3,85,2,85,6,85,3,85,0,80,7,85,3980,2757,2341,422,0,218,1,85,1,85,0,85,0,85,16,0,85,85
SD,2,60,3,2,60,3,44,62,2787,65,1641,65,243,62,32,65,6,62,0,62,0,62,160,65,66,62,68,65,240,62,227,65,3,62,2,62,252,65,0.588805166846071,65,1641,2787,0.15046439628483,62,243,1615,0.08920704845815,62,243,2724,0.271604938271605,62,66,243,0.634920634920635,65,160,252,2021/11/22,,0,65,1,65,4,65,3,65,3,65,10,65,3,65,8,65,0,65,0,62,1,62,0,62,0,62,1,62,1,62,3,62,0,62,0,62,1,62,802,88,567,267,0,241,0,62,0,62,0,62,0,62,3,0,62,62
TN,26,104,10,41,90,9,30,137,18046,140,11966,140,800,137,99,140,55,137,0,137,2,137,1447,140,233,137,229,140,790,137,724,140,10,137,8,137,2083,140,0.663083231741106,140,11966,18046,0.068073519400953,137,800,11752,0.045151823004854,137,800,17718,0.117203219315895,137,233,1988,0.694671147383581,140,1447,2083,2021/11/22,,0,140,6,140,5,140,13,140,15,140,24,140,12,140,11,140,13,140,1,137,6,137,3,137,4,137,7,137,12,137,11,137,6,137,5,137,12,137,1429,124,1078,276,0,147,2,81,3,83,0,137,0,137,25,7,82,85
TX,17,118,402,20,115,402,51,532,64408,537,46826,537,3313,532,355,537,399,532,23,532,104,532,5597,537,936,532,890,537,3158,532,2664,537,155,532,66,532,6820,537,0.727021488013911,537,46826,64408,0.071548894263994,532,3313,46304,0.052038011466269,532,3313,63665,0.140519441525296,532,936,6661,0.820674486803519,537,5597,6820,2021/11/22,,1,537,17,537,33,537,62,537,47,537,80,537,60,537,43,537,12,537,7,532,32,532,42,532,38,532,65,532,74,532,63,532,50,532,28,532,47,532,2459,1656,841,284,0,22,2,171,1,171,0,171,0,171,73,5,171,171
UT,1,47,9,1,47,9,0,56,5878,57,3486,57,502,56,75,57,2,56,7,56,1,56,450,57,187,56,188,57,479,56,456,57,23,56,0,56,617,57,0.593058863559034,57,3486,5878,0.146057608379401,56,502,3437,0.086521889003792,56,502,5802,0.308072487644152,56,187,607,0.729335494327391,57,450,617,2021/11/22,,1,57,7,57,8,57,11,57,11,57,17,57,15,57,5,57,0,57,0,56,0,56,1,56,0,56,0,56,0,56,1,56,0,56,0,56,0,56,515,248,147,280,0,0,0,55,0,55,0,55,0,55,5,0,55,55
VA,18,67,20,20,65,20,20,102,17785,105,12223,105,975,102,77,105,164,102,4,102,24,102,1306,105,237,102,218,105,955,102,807,105,20,102,10,102,1919,105,0.687264548777059,105,12223,17785,0.080585172328292,102,975,12099,0.055549225159526,102,975,17552,0.126805778491172,102,237,1869,0.680562793121417,105,1306,1919,2021/11/22,,1,105,2,105,1,105,8,105,15,105,24,105,13,105,11,105,2,105,0,102,4,102,13,102,17,102,27,102,47,102,35,102,21,102,0,102,15,102,2342,3121,897,604,10,18,10,97,6,97,0,97,0,97,44,11,97,97
VI,2,0,0,2,0,0,0,2,168,2,93,2,1,2,0,2,0,2,0,2,0,2,5,2,0,2,0,2,1,2,1,2,0,2,0,2,20,2,0.553571428571429,2,93,168,0.010752688172043,2,1,93,0.005952380952381,2,1,168,0,2,0,20,0.25,2,5,20,2021/11/22,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,148,17,96,39,0,0,0,2,0,2,0,2,0,2,0,0,2,2
