state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1268,17,906,17,6,16,1,17,0,16,0,16,0,16,76,17,2,16,2,17,6,16,6,17,0,16,0,16,103,17,0.714511041009464,17,906,1268,0.006849315068493,16,6,876,0.004878048780488,16,6,1230,0.021052631578947,16,2,95,0.737864077669903,17,76,103,2021/06/21,,0,17,0,17,0,17,0,17,0,17,1,17,0,17,0,17,0,17,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
WA,9,92,2,8,93,2,12,101,13452,103,10068,103,517,101,41,103,132,101,0,101,12,101,901,103,126,101,105,103,502,101,310,103,15,101,2,101,1257,103,0.748438893844782,103,10068,13452,0.051897209395704,101,517,9962,0.038813813813814,101,517,13320,0.102272727272727,101,126,1232,0.71678599840891,103,901,1257,2021/06/21,,0,103,3,103,2,103,5,103,8,103,8,103,4,103,11,103,0,103,1,101,15,101,16,101,12,101,19,101,21,101,19,101,12,101,17,101
WI,10,117,22,12,115,22,0,146,13376,149,8915,148,126,145,19,149,38,146,2,146,5,146,870,148,35,145,35,148,120,145,105,148,6,145,1,145,1608,149,0.667890320647288,148,8915,13348,0.014434643143545,145,126,8729,0.009625668449198,145,126,13090,0.022493573264781,145,35,1556,0.541044776119403,148,870,1608,2021/06/21,,1,149,2,149,1,149,2,149,2,149,5,149,3,149,1,149,2,149,0,146,1,146,5,146,4,146,3,146,9,146,7,146,9,146,0,146
AK,1,21,1,1,21,1,0,23,1602,23,1034,23,14,23,2,23,1,23,0,23,0,23,94,23,9,23,7,23,14,23,13,23,0,23,0,23,128,23,0.645443196004994,23,1034,1602,0.013539651837524,23,14,1034,0.008739076154806,23,14,1602,0.0703125,23,9,128,0.734375,23,94,128,2021/06/21,,0,23,0,23,0,23,1,23,1,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,1,23,0,23,0,23,0,23
AL,29,76,12,29,76,12,2,114,15370,117,11682,117,234,114,26,116,73,114,0,114,5,114,1339,117,82,114,76,116,229,114,181,116,5,114,3,114,1636,117,0.760052049446975,117,11682,15370,0.020214236351071,114,234,11576,0.015394736842105,114,234,15200,0.051314142678348,114,82,1598,0.818459657701712,117,1339,1636,2021/06/21,,0,116,1,116,7,116,5,116,4,116,4,116,3,116,2,116,0,116,1,114,1,114,5,114,10,114,17,114,15,114,10,114,14,114,0,114
AR,16,91,2,19,88,2,2,107,9413,109,6867,109,291,107,57,109,55,107,1,107,9,107,704,109,119,107,108,109,283,107,249,109,8,107,5,107,988,109,0.729523000106236,109,6867,9413,0.042444574095683,107,291,6856,0.031036689419795,107,291,9376,0.121926229508197,107,119,976,0.712550607287449,109,704,988,2021/06/21,,0,109,1,109,5,109,7,109,15,109,6,109,10,109,3,109,10,109,4,107,4,107,1,107,8,107,10,107,10,107,11,107,7,107,0,107
AZ,23,96,3,27,92,3,4,119,17184,122,12026,122,531,119,59,122,91,119,3,119,3,119,1097,122,126,119,88,122,520,119,344,122,11,119,8,119,2210,122,0.699837057728119,122,12026,17184,0.04483282674772,119,531,11844,0.031429416987274,119,531,16895,0.058741258741259,119,126,2145,0.496380090497738,122,1097,2210,2021/06/21,,0,122,5,122,9,122,9,122,7,122,11,122,11,122,6,122,1,122,1,119,9,119,11,119,8,119,14,119,20,119,15,119,13,119,0,119
CA,59,321,35,74,305,36,29,407,63719,415,48920,415,1217,406,136,415,516,407,34,406,6,406,4773,414,286,406,274,414,1183,406,952,414,34,406,26,405,6959,414,0.767745884273137,415,48920,63719,0.025190428878953,406,1217,48312,0.019351555915979,406,1217,62889,0.042126970098689,406,286,6789,0.68587440724242,414,4773,6959,2021/06/21,,3,414,18,412,22,413,15,413,30,413,18,413,13,411,17,412,0,414,5,406,31,405,46,405,36,405,66,405,75,404,55,405,202,405,0,406
CO,8,78,20,8,78,20,4,104,11650,106,8086,106,346,104,29,106,39,104,0,104,13,104,893,106,125,104,120,106,326,104,269,106,20,104,5,104,1279,106,0.694077253218884,106,8086,11650,0.043304130162703,104,346,7990,0.029974876548558,104,346,11543,0.100321027287319,104,125,1246,0.698201720093823,106,893,1279,2021/06/21,,0,105,1,105,2,105,3,105,8,105,4,106,6,105,5,105,0,106,1,103,9,103,3,103,6,103,4,103,8,104,5,103,3,103,0,104
CT,4,34,1,4,34,1,6,38,8159,39,6330,39,81,38,13,39,25,38,0,38,0,38,514,39,10,38,5,39,80,38,40,39,1,38,0,38,1052,39,0.77583037136904,39,6330,8159,0.012904253624343,38,81,6277,0.010035931111386,38,81,8071,0.009708737864078,38,10,1030,0.488593155893536,39,514,1052,2021/06/21,,0,39,1,39,5,39,0,39,2,39,2,39,2,39,0,39,1,39,0,38,1,38,3,38,2,38,5,38,4,38,5,38,5,38,0,38
DC,0,13,1,0,13,1,0,12,3473,14,2661,14,54,13,5,14,38,13,0,13,1,13,266,14,8,12,5,13,51,13,35,14,3,13,2,13,346,14,0.766196372012669,14,2661,3473,0.020954598370198,13,54,2577,0.016104980614375,13,54,3353,0.024539877300613,12,8,326,0.76878612716763,14,266,346,2021/06/21,,0,14,0,14,0,14,2,14,2,14,0,14,0,14,0,14,1,14,1,13,3,13,13,13,5,13,3,13,7,13,5,13,1,13,0,13
DE,1,13,2,1,13,2,0,15,3420,16,2593,16,24,15,2,16,41,15,0,15,0,15,141,16,4,15,4,16,21,15,20,16,3,15,2,15,190,16,0.758187134502924,16,2593,3420,0.009291521486643,15,24,2583,0.007083825265643,15,24,3388,0.021978021978022,15,4,182,0.742105263157895,16,141,190,2021/06/21,,0,16,0,16,0,16,0,16,1,16,0,16,0,16,1,16,0,16,0,15,4,15,1,15,1,15,5,15,9,15,13,15,8,15,0,15
FL,5,204,58,6,203,58,66,261,58630,267,45531,267,1886,261,234,267,149,261,7,261,13,261,4799,267,430,261,407,267,1853,261,1606,267,33,261,23,261,6373,267,0.776581954630735,267,45531,58630,0.042034412053134,261,1886,44868,0.032715792395226,261,1886,57648,0.069590548632465,261,430,6179,0.753020555468382,267,4799,6373,2021/06/21,,2,267,12,266,25,266,32,266,49,265,43,265,37,266,25,266,9,267,0,261,10,260,15,260,18,260,21,260,27,260,31,260,27,260,0,261
GA,25,121,23,28,117,24,7,166,22628,169,17469,169,624,166,94,169,85,166,3,166,22,166,2078,169,143,166,101,169,597,166,354,169,27,166,7,166,2762,169,0.772008131518473,169,17469,22628,0.036121562952243,166,624,17275,0.027929460209471,166,624,22342,0.052728613569322,166,143,2712,0.752353367125272,169,2078,2762,2021/06/21,,1,169,7,169,6,169,8,169,17,169,6,169,8,169,5,169,5,169,0,166,5,166,6,166,10,166,10,166,13,166,8,166,12,166,21,166
HI,2,20,4,3,19,4,0,26,2653,26,1863,26,40,26,2,26,6,26,0,26,0,26,121,26,9,26,9,26,37,26,36,26,3,26,2,26,217,26,0.702223897474557,26,1863,2653,0.021470746108427,26,40,1863,0.015077271013946,26,40,2653,0.04147465437788,26,9,217,0.557603686635945,26,121,217,2021/06/21,,0,26,0,26,0,26,0,26,1,26,0,26,0,26,0,26,1,26,0,26,0,26,0,26,1,26,2,26,1,26,0,26,2,26,0,26
IA,1,26,99,2,24,100,0,124,8028,126,5136,126,179,124,17,126,39,124,1,124,2,124,441,126,36,124,19,126,175,124,55,126,4,124,1,124,675,126,0.639760837070254,126,5136,8028,0.035333596525859,124,179,5066,0.022569663346362,124,179,7931,0.054878048780488,124,36,656,0.653333333333333,126,441,675,2021/06/21,,0,126,3,126,2,126,3,126,1,126,2,126,4,126,1,126,1,126,0,124,9,124,7,124,3,124,4,124,3,124,7,124,6,124,0,124
MS,7,98,2,12,93,2,1,105,8707,107,5766,107,162,105,28,107,22,105,3,105,2,105,592,107,50,105,27,107,146,105,94,107,16,105,4,105,841,107,0.662225795337085,107,5766,8707,0.028341497550735,105,162,5716,0.018763029881862,105,162,8634,0.060901339829476,105,50,821,0.703923900118906,107,592,841,2021/06/21,,0,107,5,107,3,107,3,107,2,107,8,107,5,107,2,107,0,107,1,105,5,105,2,105,4,105,3,105,5,105,2,105,0,105,0,105
MT,5,61,1,5,61,1,3,66,3164,67,2134,67,63,66,10,67,11,66,1,66,1,66,136,67,20,66,18,67,57,66,54,67,6,66,1,66,225,67,0.674462705436157,67,2134,3164,0.029787234042553,66,63,2115,0.020095693779904,66,63,3135,0.091324200913242,66,20,219,0.604444444444444,67,136,225,2021/06/21,,0,67,0,67,2,67,1,67,2,67,1,67,3,67,1,67,0,67,0,66,1,66,1,66,1,66,1,66,1,66,2,66,4,66,0,66
NC,3,116,12,3,116,12,15,127,23732,130,18273,130,414,127,49,131,88,127,1,127,5,127,1842,130,105,127,103,131,393,127,344,131,21,127,7,127,2400,130,0.76997303219282,130,18273,23732,0.022800221361372,126,412,18070,0.017561807331628,126,412,23460,0.044948630136986,126,105,2336,0.7675,130,1842,2400,2021/06/21,,1,131,2,131,6,131,5,131,8,131,12,131,9,131,6,131,0,131,1,127,8,127,6,127,5,127,15,127,22,127,14,127,17,127,0,127
ND,11,38,1,10,39,1,7,49,2430,50,1787,50,44,49,3,50,12,49,0,49,3,49,113,50,8,49,7,50,42,49,20,50,2,49,0,49,195,50,0.735390946502058,50,1787,2430,0.024915062287656,49,44,1766,0.018302828618968,49,44,2404,0.041884816753927,49,8,191,0.57948717948718,50,113,195,2021/06/21,,0,50,0,50,0,50,1,50,2,50,0,50,0,50,0,50,0,50,1,49,2,49,2,49,1,49,1,49,2,49,4,49,0,49,0,49
NE,11,90,0,15,86,0,0,101,4311,101,2970,101,46,101,4,101,7,101,1,101,4,101,349,101,13,101,9,101,40,101,31,101,6,101,3,101,562,101,0.688935281837161,101,2970,4311,0.015488215488215,101,46,2970,0.010670378102528,101,46,4311,0.023131672597865,101,13,562,0.620996441281139,101,349,562,2021/06/21,,0,101,1,101,0,101,0,101,0,101,0,101,1,101,2,101,0,101,0,101,0,101,2,101,1,101,1,101,0,101,0,101,3,101,0,101
NH,4,22,4,4,22,4,0,30,3135,30,2287,30,22,30,4,30,3,30,0,30,0,30,180,30,3,30,3,30,22,30,18,30,0,30,0,30,282,30,0.729505582137161,30,2287,3135,0.009619588981198,30,22,2287,0.007017543859649,30,22,3135,0.01063829787234,30,3,282,0.638297872340426,30,180,282,2021/06/21,,0,30,0,30,1,30,1,30,0,30,1,30,0,30,1,30,0,30,0,30,0,30,0,30,0,30,1,30,0,30,0,30,1,30,1,30
NJ,8,76,10,7,76,11,16,93,24298,94,16175,94,316,93,25,94,152,93,3,93,4,93,1203,94,55,93,49,94,308,93,237,94,8,93,2,93,3024,94,0.66569264960079,94,16175,24298,0.019573835480674,93,316,16144,0.013044914134742,93,316,24224,0.018284574468085,93,55,3008,0.39781746031746,94,1203,3024,2021/06/21,,0,94,2,94,2,94,0,94,6,94,3,94,1,94,5,94,6,93,2,93,4,93,1,93,7,93,20,93,23,93,11,93,19,93,65,92
NM,15,40,1,18,37,1,2,53,4342,56,2527,53,86,53,11,56,28,55,0,53,6,55,268,53,25,53,25,54,83,53,78,54,3,53,0,53,427,56,0.602814885496183,53,2527,4192,0.033319788703779,52,82,2461,0.02089407191448,53,86,4116,0.061728395061728,53,25,405,0.636579572446556,53,268,421,2021/06/21,,0,54,1,53,2,53,0,53,1,53,5,53,1,53,1,53,0,54,1,53,4,52,5,52,2,52,4,52,6,52,1,52,5,52,0,53
NV,0,4,59,0,4,59,20,63,8837,63,6489,63,366,63,65,63,42,63,0,63,3,63,583,63,79,63,82,63,348,63,321,63,18,63,27,63,862,63,0.734298970238769,63,6489,8837,0.056403143781785,63,366,6489,0.041416770397194,63,366,8837,0.091647331786543,63,79,862,0.676334106728538,63,583,862,2021/06/21,,0,63,4,63,10,63,8,63,15,63,13,63,9,63,6,63,0,63,0,63,2,63,8,63,7,63,7,63,8,63,4,63,6,63,0,63
NY,5,191,13,5,191,13,77,200,52880,209,39203,209,779,200,58,209,145,200,2,200,13,200,3257,209,140,200,106,209,746,200,409,209,33,200,9,200,5374,209,0.741357791225416,209,39203,52880,0.020039100684262,200,779,38874,0.01489797089254,200,779,52289,0.026651437273939,200,140,5253,0.606066244882769,209,3257,5374,2021/06/21,,0,209,6,209,10,209,7,209,6,209,10,209,4,209,13,209,2,208,2,200,15,200,15,200,12,200,24,200,23,200,24,200,23,200,7,199
OH,15,207,13,20,202,13,24,231,32510,235,23501,235,740,231,46,235,143,231,8,231,76,231,2615,235,123,231,80,235,639,231,317,235,101,231,16,231,4157,235,0.722885266071978,235,23501,32510,0.031762383037171,231,740,23298,0.022982080188826,231,740,32199,0.030073349633252,231,123,4090,0.629059417849411,235,2615,4157,2021/06/21,,0,234,5,233,5,233,7,233,3,233,10,234,10,233,6,233,0,235,2,230,7,229,6,229,5,229,8,229,17,230,10,229,7,229,0,231
OK,33,103,12,33,103,12,6,146,10600,148,6759,148,206,146,32,148,55,146,0,146,0,146,638,148,34,146,31,148,171,146,131,148,35,146,23,146,973,148,0.637641509433962,148,6759,10600,0.031127228770021,146,206,6618,0.019745039777629,146,206,10433,0.036519871106337,146,34,931,0.655704008221994,148,638,973,2021/06/21,,0,148,4,148,4,148,3,148,3,148,9,148,6,148,3,148,0,148,1,146,8,146,5,146,7,146,8,146,9,146,10,146,7,146,0,146
OR,2,54,7,4,52,7,10,61,7050,63,5283,63,199,61,12,63,39,61,1,61,5,61,541,63,45,61,35,63,189,61,153,63,10,61,5,61,813,63,0.74936170212766,63,5283,7050,0.038424406256034,61,199,5179,0.028928623346417,61,199,6879,0.057034220532319,61,45,789,0.665436654366544,63,541,813,2021/06/21,,0,63,1,63,2,63,2,63,3,63,2,63,2,63,0,63,0,63,0,61,1,61,5,61,3,61,8,61,6,61,13,61,1,61,2,61
ID,3,40,10,4,39,10,0,52,3781,53,2354,53,102,52,12,53,4,52,0,52,2,52,201,53,21,52,21,53,93,52,83,53,9,52,3,52,307,53,0.622586617297011,53,2354,3781,0.044022442813984,52,102,2317,0.027265437048917,52,102,3741,0.070707070707071,52,21,297,0.654723127035831,53,201,307,2021/06/21,,0,53,1,52,1,52,0,52,1,52,5,52,1,52,3,52,0,53,0,52,0,51,0,51,0,51,1,51,1,51,0,51,2,51,0,52
IL,9,169,25,9,169,25,63,198,31462,203,22191,203,507,198,44,203,254,198,4,198,37,198,2038,203,105,198,84,203,477,198,305,203,30,198,12,198,3376,203,0.705327061216706,203,22191,31462,0.023094793422311,198,507,21953,0.016296486773167,198,507,31111,0.031702898550725,198,105,3312,0.60367298578199,203,2038,3376,2021/06/21,,0,203,7,203,4,203,8,203,3,203,10,203,5,203,7,203,0,194,3,198,24,198,32,198,31,198,32,198,49,198,49,198,28,198,6,189
