state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,2,14,1,1,15,1,0,16,1286,17,910,17,5,16,0,17,2,16,0,16,1,16,71,17,2,16,2,17,4,16,3,17,1,16,0,16,107,17,0.707620528771384,17,910,1286,0.005636978579481,16,5,887,0.00400641025641,16,5,1248,0.02020202020202,16,2,99,0.663551401869159,17,71,107,2021/06/19,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,0,16,0,16,1,16,0,16,1,16,0,16,0,16
WA,12,89,2,12,89,2,11,101,13207,103,9997,103,534,101,48,103,137,101,1,101,11,101,913,103,138,101,111,103,520,101,329,103,14,101,3,101,1266,103,0.756947073521617,103,9997,13207,0.054032176464636,101,534,9883,0.040841300191205,101,534,13075,0.111200644641418,101,138,1241,0.721169036334913,103,913,1266,2021/06/19,,1,103,2,103,3,103,8,103,6,103,8,103,17,103,3,103,0,103,0,101,11,101,16,101,13,101,18,101,16,101,27,101,16,101,20,101
WI,8,118,22,11,115,22,1,145,13338,148,9018,148,141,145,19,148,27,145,3,145,6,145,871,148,35,145,34,148,131,145,118,148,10,145,2,145,1596,148,0.676113360323887,148,9018,13338,0.015980958857531,145,141,8823,0.010779816513761,145,141,13080,0.022668393782383,145,35,1544,0.545739348370927,148,871,1596,2021/06/19,,0,148,2,148,2,148,3,148,1,148,4,148,3,148,0,148,4,148,0,145,4,145,2,145,2,145,4,145,3,145,7,145,5,145,0,145
AK,1,21,1,1,21,1,1,23,1586,23,1017,23,17,23,3,23,0,23,0,23,0,23,83,23,5,23,5,23,17,23,17,23,0,23,0,23,131,23,0.641235813366961,23,1017,1586,0.016715830875123,23,17,1017,0.010718789407314,23,17,1586,0.038167938931298,23,5,131,0.633587786259542,23,83,131,2021/06/19,,0,23,2,23,0,23,0,23,0,23,1,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23
AL,28,75,14,28,75,14,1,113,15210,116,11518,116,251,113,32,115,63,113,0,113,9,113,1312,116,84,113,69,115,248,113,198,115,3,113,1,113,1622,116,0.757264957264957,116,11518,15210,0.021007295420585,112,239,11377,0.015929085577179,112,239,15004,0.050664977834072,112,80,1579,0.808877928483354,116,1312,1622,2021/06/19,,0,115,3,115,4,115,5,115,3,115,10,115,5,115,2,115,0,115,0,113,5,113,3,113,5,113,13,113,14,113,12,113,11,113,0,113
AR,17,87,2,20,84,2,3,104,9246,106,6730,106,284,104,63,106,51,104,0,104,11,104,721,106,118,104,103,106,279,104,234,106,5,104,2,104,1009,106,0.72788232749297,106,6730,9246,0.042293373045421,104,284,6715,0.030839396242806,104,284,9209,0.118355065195587,104,118,997,0.714568880079286,106,721,1009,2021/06/19,,0,106,5,106,7,106,5,106,10,106,14,106,7,106,5,106,10,106,1,104,4,103,6,104,6,104,9,103,10,104,9,104,6,104,0,104
AZ,24,89,3,28,85,3,1,113,16861,116,11972,116,498,113,56,116,70,113,2,113,2,113,1127,116,116,113,78,116,486,113,336,116,12,113,7,113,2259,116,0.710040922839689,116,11972,16861,0.042336138740117,113,498,11763,0.030048874675677,113,498,16573,0.052895576835385,113,116,2193,0.498893315626383,116,1127,2259,2021/06/19,,0,116,3,116,5,116,9,116,11,116,8,116,11,116,5,116,4,116,1,113,2,113,10,113,8,113,12,113,15,113,14,113,8,113,0,113
CA,60,303,37,76,286,38,47,392,63096,400,48182,400,1236,390,130,400,343,392,4,390,8,389,4810,398,298,390,270,398,1210,390,955,398,26,390,20,388,6952,398,0.763630024090275,400,48182,63096,0.02597457181885,390,1236,47585,0.019850000802994,390,1236,62267,0.043926886792453,390,298,6784,0.691887226697353,398,4810,6952,2021/06/19,,0,398,16,398,21,398,16,398,24,398,26,398,18,397,9,397,0,398,3,390,25,390,44,390,31,389,58,390,70,389,47,390,64,389,1,390
CO,8,76,20,9,75,20,4,102,11424,104,7864,104,377,102,54,104,53,102,5,102,17,102,866,104,129,102,127,104,356,102,306,104,21,102,5,102,1276,104,0.688375350140056,104,7864,11424,0.048494983277592,102,377,7774,0.033312715383936,102,377,11317,0.103781174577635,102,129,1243,0.678683385579937,104,866,1276,2021/06/19,,0,103,7,103,11,103,5,103,10,103,9,104,9,103,3,103,0,104,2,101,6,101,9,101,10,101,7,101,9,102,3,101,7,101,0,102
CT,4,32,1,4,32,1,6,36,8065,37,6396,37,70,36,11,37,18,36,1,36,0,36,563,37,5,36,3,37,67,36,38,37,3,36,1,36,1052,37,0.793056416615003,37,6396,8065,0.01104797979798,36,70,6336,0.00877522878275,36,70,7977,0.004854368932039,36,5,1030,0.535171102661597,37,563,1052,2021/06/19,,0,37,1,37,1,37,1,37,1,37,3,37,2,37,2,37,0,37,0,36,1,36,5,36,1,36,3,36,1,36,4,36,3,36,0,36
DC,0,13,1,0,13,1,0,13,3497,14,2711,14,52,13,5,14,49,13,2,13,14,13,265,14,9,13,6,14,46,13,29,14,6,13,2,13,349,14,0.775235916499857,14,2711,3497,0.01969696969697,13,52,2640,0.015393724097099,13,52,3378,0.027355623100304,13,9,329,0.759312320916906,14,265,349,2021/06/19,,0,14,1,14,0,14,1,14,2,14,1,14,0,14,0,14,0,14,0,13,1,13,13,13,3,13,9,13,7,13,12,13,4,13,0,13
DE,1,13,1,1,13,1,0,14,3285,15,2505,15,30,14,4,15,33,14,0,14,0,14,148,15,6,14,6,15,27,14,23,15,3,14,2,14,189,15,0.762557077625571,15,2505,3285,0.012028869286287,14,30,2494,0.009222256378727,14,30,3253,0.033149171270718,14,6,181,0.783068783068783,15,148,189,2021/06/19,,0,15,0,15,1,15,1,15,0,15,1,15,1,15,0,15,0,15,0,14,2,14,2,14,2,14,2,14,8,14,8,14,9,14,0,14
FL,6,197,59,6,197,59,65,256,58073,262,45539,262,1894,256,239,262,131,256,12,256,16,256,4831,262,443,256,424,262,1861,256,1624,262,33,256,26,256,6347,262,0.784168202090472,262,45539,58073,0.042236246459871,256,1894,44843,0.033169877408056,256,1894,57100,0.071985700357491,256,443,6154,0.761146998582007,262,4831,6347,2021/06/19,,2,262,17,262,35,262,28,262,37,262,53,262,38,262,19,262,10,262,2,256,6,256,12,256,13,256,32,256,27,256,20,256,19,256,0,256
GA,24,122,19,27,118,20,6,162,22120,165,17426,165,614,162,190,165,103,162,5,162,21,162,1952,165,139,162,96,165,591,162,344,165,23,162,5,162,2605,165,0.787793851717902,165,17426,22120,0.035627248462342,162,614,17234,0.028122566756744,162,614,21833,0.05440313111546,162,139,2555,0.749328214971209,165,1952,2605,2021/06/19,,0,165,25,165,6,165,9,165,18,165,15,165,16,165,9,165,11,165,0,162,6,162,7,162,9,162,15,162,22,162,4,162,11,162,29,162
HI,1,25,0,2,24,0,0,26,2649,26,1879,26,49,26,8,26,11,26,0,26,1,26,132,26,12,26,10,26,47,26,40,26,2,26,1,26,215,26,0.709324273310683,26,1879,2649,0.026077700904737,26,49,1879,0.018497546243866,26,49,2649,0.055813953488372,26,12,215,0.613953488372093,26,132,215,2021/06/19,,0,26,2,26,1,26,0,26,2,26,1,26,1,26,1,26,0,26,0,26,0,26,3,26,3,26,1,26,1,26,0,26,3,26,0,26
IA,1,58,67,1,54,71,0,124,8057,126,5263,126,171,124,7,126,44,124,0,124,0,124,449,126,20,124,19,126,168,124,57,126,3,124,0,124,666,126,0.653220801787266,126,5263,8057,0.032941629743787,124,171,5191,0.021482412060302,124,171,7960,0.030911901081917,124,20,647,0.674174174174174,126,449,666,2021/06/19,,0,126,1,126,0,126,1,126,1,126,2,126,1,126,1,126,0,126,0,124,4,124,9,124,6,124,6,124,9,124,7,124,3,124,0,124
MS,9,94,2,13,90,2,1,103,8645,105,5798,105,153,103,28,105,17,103,3,103,5,103,593,105,45,103,26,105,141,103,92,105,12,103,4,103,834,105,0.670676691729323,105,5798,8645,0.026594820093864,103,153,5753,0.017848810079328,103,153,8572,0.055282555282555,103,45,814,0.711031175059952,105,593,834,2021/06/19,,1,105,6,105,4,105,2,105,3,105,4,105,4,105,4,105,0,105,2,103,0,103,2,103,3,103,2,103,4,103,4,103,0,103,0,103
MT,3,63,1,4,62,1,3,66,3166,67,2089,67,58,66,10,67,19,66,0,66,0,66,148,67,23,66,23,67,53,66,53,67,5,66,0,66,225,67,0.65982312065698,67,2089,3166,0.028019323671498,66,58,2070,0.018489002231431,66,58,3137,0.105022831050228,66,23,219,0.657777777777778,67,148,225,2021/06/19,,0,67,0,67,0,67,0,67,2,67,4,67,3,67,1,67,0,67,0,66,2,66,0,66,4,66,1,66,5,66,3,66,4,66,0,66
NC,4,113,12,4,113,12,16,125,23635,129,18136,129,433,125,41,129,113,125,1,125,6,125,1864,129,106,125,101,129,408,125,369,129,25,125,7,125,2395,129,0.767336577110218,129,18136,23635,0.024148123361776,125,433,17931,0.018532785481938,125,433,23364,0.045474045474045,125,106,2331,0.778288100208768,129,1864,2395,2021/06/19,,1,129,1,129,7,129,7,129,9,129,8,129,6,129,2,129,0,129,0,125,10,125,12,125,13,125,16,125,17,125,25,125,20,125,0,125
ND,11,38,1,11,38,1,10,49,2471,50,1768,50,45,49,0,50,6,49,0,49,1,49,114,50,10,49,7,50,44,49,19,50,1,49,0,49,195,50,0.715499797652772,50,1768,2471,0.02575844304522,49,45,1747,0.01840490797546,49,45,2445,0.052356020942408,49,10,191,0.584615384615385,50,114,195,2021/06/19,,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,49,1,49,0,49,2,49,2,49,1,49,1,49,0,49,0,49
NE,10,91,0,15,86,0,0,101,4361,101,3055,101,51,101,6,101,13,101,0,101,0,101,368,101,10,101,9,101,49,101,34,101,2,101,2,101,561,101,0.700527401972025,101,3055,4361,0.016693944353519,101,51,3055,0.011694565466636,101,51,4361,0.017825311942959,101,10,561,0.655971479500891,101,368,561,2021/06/19,,0,101,0,101,0,101,0,101,2,101,0,101,1,101,3,101,0,101,0,101,3,101,2,101,2,101,1,101,2,101,2,101,1,101,0,101
NH,4,22,4,4,22,4,0,30,3135,30,2342,30,20,30,0,30,5,30,0,30,1,30,173,30,2,30,2,30,20,30,16,30,0,30,0,30,281,30,0.747049441786284,30,2342,3135,0.008539709649872,30,20,2342,0.006379585326954,30,20,3135,0.00711743772242,30,2,281,0.615658362989324,30,173,281,2021/06/19,,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,1,30,0,30,1,30,0,30,1,30,2,30,0,30,0,30
NJ,7,80,4,7,79,5,19,90,22799,91,16051,91,333,90,33,91,109,90,3,90,1,90,1257,91,57,90,48,91,322,90,255,91,11,90,6,90,3075,91,0.70402210623273,91,16051,22799,0.020807298175456,90,333,16004,0.014653465346535,90,333,22725,0.018633540372671,90,57,3059,0.408780487804878,91,1257,3075,2021/06/19,,1,91,3,91,2,91,3,91,6,91,6,91,3,91,4,91,5,90,1,90,0,90,4,90,7,90,10,90,8,90,12,90,14,90,53,89
NM,15,39,1,17,37,1,2,51,4319,55,3064,52,87,51,15,55,37,54,0,51,1,54,323,52,24,51,24,52,82,51,71,52,5,51,0,51,431,55,0.714718917658036,52,3064,4287,0.029048414023372,51,87,2995,0.020803443328551,51,87,4182,0.058968058968059,51,24,407,0.754672897196262,52,323,428,2021/06/19,,0,52,1,51,3,51,3,51,3,51,3,51,1,51,1,51,0,52,0,51,5,50,4,50,2,50,8,50,10,50,4,50,4,50,0,51
NV,0,17,45,0,17,45,21,60,8649,62,6329,62,294,60,37,62,34,60,0,60,2,60,583,62,64,60,68,62,293,60,265,62,1,60,17,60,864,62,0.731760897213551,62,6329,8649,0.047304907481899,60,294,6215,0.034673900224083,60,294,8479,0.079503105590062,60,64,805,0.674768518518518,62,583,864,2021/06/19,,0,62,2,62,8,62,7,62,8,62,7,62,5,62,0,62,0,62,0,60,3,60,3,60,0,60,7,60,7,60,8,60,6,60,0,60
NY,5,191,9,5,191,9,82,196,52480,205,39232,205,882,196,59,205,170,196,4,196,29,196,3290,205,167,196,130,205,834,196,489,205,48,196,12,196,5361,205,0.747560975609756,205,39232,52480,0.022675853558206,196,882,38896,0.016997494700328,196,882,51890,0.031870229007634,196,167,5240,0.613691475470994,205,3290,5361,2021/06/19,,2,205,3,205,4,205,1,205,9,205,11,205,12,205,13,205,4,204,0,196,13,196,16,196,19,196,30,196,38,196,27,196,25,196,2,195
OH,13,206,11,19,200,11,22,227,32331,230,23705,230,683,227,46,230,111,227,3,227,95,227,2655,230,141,227,86,230,594,227,317,230,89,227,17,227,4153,230,0.733197241038013,230,23705,32331,0.029034177860908,227,683,23524,0.021291187381153,227,683,32079,0.034407027818448,227,141,4098,0.639296893811702,230,2655,4153,2021/06/19,,1,229,2,229,5,229,4,229,11,229,12,230,8,229,3,229,0,230,2,226,4,226,5,226,8,226,10,226,10,227,8,226,5,226,0,227
OK,32,105,12,33,104,12,6,147,10677,149,6811,149,213,147,30,149,60,147,0,147,4,147,626,149,43,147,36,149,182,147,127,149,31,147,24,147,1006,149,0.637913271518217,149,6811,10677,0.031919676307508,147,213,6673,0.020266412940057,147,213,10510,0.044605809128631,147,43,964,0.622266401590457,149,626,1006,2021/06/19,,0,149,2,149,5,149,3,149,6,149,6,149,5,149,3,149,0,149,0,147,11,147,4,147,5,147,10,147,10,147,11,147,9,147,0,147
OR,2,52,7,2,52,7,10,59,6967,61,5257,61,211,59,28,61,36,59,4,59,2,59,555,61,47,59,39,61,208,59,171,61,3,59,2,59,835,61,0.754557198220181,61,5257,6967,0.040891472868217,59,211,5160,0.031047675103002,59,211,6796,0.057953144266338,59,47,811,0.664670658682635,61,555,835,2021/06/19,,0,61,3,61,4,61,1,61,8,61,6,61,6,61,0,61,0,61,0,59,0,59,3,59,1,59,5,59,8,59,16,59,3,59,0,59
ID,3,39,10,4,38,10,0,51,3762,52,2383,52,89,51,12,52,1,51,0,51,0,51,182,52,28,51,27,52,83,51,75,52,6,51,3,51,306,52,0.633439659755449,52,2383,3762,0.037904599659284,51,89,2348,0.023911875335841,51,89,3722,0.094594594594595,51,28,296,0.594771241830065,52,182,306,2021/06/19,,1,52,0,52,2,52,1,52,2,52,4,52,2,52,0,51,0,52,0,51,0,51,0,51,0,51,0,51,1,51,0,51,0,51,0,51
IL,9,163,24,10,162,24,65,191,30597,196,21456,196,523,191,51,196,235,191,0,191,27,191,2044,196,109,191,88,196,495,191,328,196,28,191,12,191,3374,196,0.70124522011962,196,21456,30597,0.024645398426087,191,523,21221,0.017290971005389,191,523,30247,0.032930513595166,191,109,3310,0.605809128630705,196,2044,3374,2021/06/19,,0,195,6,195,2,195,8,196,11,195,14,195,3,195,7,195,0,196,4,191,25,190,29,190,19,190,37,190,47,190,34,190,40,190,0,191
