state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
OK,1,45,88,42,88,4,9,132,9105,134,6278,134,332,132,40,134,58,132,1,132,0,132,725,134,68,132,67,134,292,132,235,134,40,132,39,132,971,134,0.689511257550796,134,6278,9105,0.054054054054054,132,332,6142,0.037182215253668,132,332,8929,0.073196986006459,132,68,929,0.746652935118435,134,725,971,2022/03/11,,1,133,4,126,4,127,1,126,7,126,8,127,8,126,7,126,0,134,1,132,8,124,6,124,5,124,11,124,9,124,9,124,9,124,0,131,2,36,2531,178,2040,8,0,5,13,132,19,132,0,31,0,31,69,3,31,132
OR,1,48,11,4,49,7,6,58,6866,60,5095,60,349,58,27,60,52,58,0,58,4,58,535,60,55,58,36,60,330,58,274,60,19,58,10,58,830,60,0.742062336149141,60,5095,6866,0.069827931172469,58,349,4998,0.052050708426547,58,349,6705,0.06832298136646,58,55,805,0.644578313253012,60,535,830,2022/03/11,,0,60,4,57,2,56,2,56,2,56,4,56,7,56,6,56,0,60,1,58,0,54,0,54,8,54,9,54,17,54,14,54,3,54,0,58,5,46,602,103,720,65,0,97,1,58,2,58,0,40,0,40,7,0,40,58
PA,6,71,125,41,155,6,11,196,28681,202,23297,202,948,196,76,202,323,196,8,196,15,196,2615,202,120,196,104,202,907,196,675,202,41,196,21,196,3423,202,0.812279906558349,202,23297,28681,0.041110147441457,196,948,23060,0.033462760324744,196,948,28330,0.036177268616219,196,120,3317,0.763949751679813,202,2615,3423,2022/03/11,,0,201,4,195,5,195,3,196,12,195,18,195,13,195,20,194,1,200,2,193,21,187,30,187,20,190,55,189,75,189,59,189,57,188,4,194,8,182,5139,9,3457,17,0,18,11,195,12,195,0,47,0,47,66,3,47,195
PR,0,12,54,7,19,40,4,65,8854,66,5604,66,50,65,8,66,3,65,1,65,2,65,464,66,8,65,6,66,46,65,24,66,4,65,1,65,658,66,0.632934266997967,66,5604,8854,0.009130752373996,65,50,5476,0.005767677932864,65,50,8669,0.012718600953895,65,8,629,0.70516717325228,66,464,658,2022/03/11,,0,65,0,65,1,65,1,65,1,65,3,65,2,65,0,65,0,66,0,64,0,63,0,63,0,63,1,63,0,63,0,63,2,63,0,65,0,8,107,0,95,0,0,0,1,64,3,64,0,8,0,8,11,0,8,64
RI,1,0,13,5,7,2,4,13,2248,14,1877,14,48,13,0,14,6,13,0,13,0,13,103,14,4,13,4,14,47,13,34,14,1,13,0,13,128,14,0.834964412811388,14,1877,2248,0.025572722429409,13,48,1877,0.02135231316726,13,48,2248,0.03125,13,4,128,0.8046875,14,103,128,2022/03/11,,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1,13,0,13,0,13,1,13,0,13,1,13,2,13,1,13,0,13,0,1,7,0,0,0,0,0,0,13,0,13,0,1,0,1,2,0,1,13
SC,20,51,5,21,50,5,13,74,10640,76,7746,76,247,74,29,76,17,74,2,73,1,73,883,76,44,74,43,76,240,74,220,76,7,74,3,74,1325,76,0.728007518796992,76,7746,10640,0.032241221772615,74,247,7661,0.02360699608143,74,247,10463,0.034267912772586,74,44,1284,0.666415094339623,76,883,1325,2022/03/11,,0,74,0,70,2,70,2,70,2,70,15,70,6,71,2,71,0,71,0,73,0,68,4,68,1,68,2,68,3,68,3,68,4,68,0,69,3,53,1605,1595,1719,0,0,0,3,74,4,74,0,47,0,47,38,1,47,74
SD,0,54,10,3,51,10,13,61,2227,64,1423,64,69,61,4,64,13,61,0,61,3,61,127,64,16,61,14,64,68,61,52,64,1,61,1,61,240,64,0.63897620116749,64,1423,2227,0.049356223175966,61,69,1398,0.031929662193429,61,69,2161,0.069264069264069,61,16,231,0.529166666666667,64,127,240,2022/03/11,,0,62,1,49,0,48,0,48,0,48,2,49,0,48,1,48,0,64,1,60,1,46,0,46,2,45,0,46,2,46,5,46,2,46,0,61,0,9,458,2,1101,33,0,73,2,61,3,61,0,7,0,7,11,0,7,61
TN,3,43,75,23,32,66,21,118,15966,121,10863,121,548,118,35,121,35,118,5,118,0,118,1306,121,110,118,106,121,514,118,463,121,34,118,34,118,2003,121,0.680383314543405,121,10863,15966,0.051440908664226,118,548,10653,0.035040603619157,118,548,15639,0.057471264367816,118,110,1914,0.652021967049426,121,1306,2003,2022/03/11,,0,121,2,121,3,121,0,121,4,121,7,121,11,121,4,121,4,121,0,118,0,118,3,118,3,118,6,118,9,118,5,118,5,118,4,118,6,48,7,0,86,50,0,0,1,118,3,118,0,48,0,48,29,3,48,118
TX,6,77,420,9,74,420,82,498,60466,503,44018,503,2182,498,181,503,290,498,14,498,52,498,5192,503,481,498,437,503,2086,498,1689,503,96,498,57,498,6314,503,0.727979360301657,503,44018,60466,0.05024292523429,498,2182,43429,0.036537173476222,498,2182,59720,0.07807174160039,498,481,6161,0.822299651567944,503,5192,6314,2022/03/11,,0,499,13,493,15,493,23,492,26,492,32,494,33,493,28,492,11,503,6,495,22,488,42,489,21,489,31,488,59,488,61,488,47,488,1,498,29,480,327,1,85,12,0,6,26,498,70,498,0,88,0,88,275,5,88,498
UT,0,43,9,2,41,9,0,51,5446,52,3712,52,170,51,16,52,0,51,3,51,0,51,313,52,30,51,29,52,148,51,140,52,22,51,0,51,427,52,0.68160117517444,52,3712,5446,0.04630890765459,51,170,3671,0.031627906976744,51,170,5375,0.071942446043165,51,30,417,0.733021077283372,52,313,427,2022/03/11,,0,52,3,49,3,49,1,49,2,49,2,49,1,49,4,49,0,52,0,51,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,51,0,39,438,0,201,0,0,0,0,51,3,51,0,37,0,37,54,2,37,51
