state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,6,86,2,8,84,2,19,92,12381,94,8549,94,611,92,76,94,80,92,0,92,15,92,908,94,139,92,133,94,607,92,540,94,4,92,1,92,1285,94,0.6904934981019304,94,8549,12381,0.07209439528023599,92,611,8475,0.049906068773993305,92,611,12243,0.110055423594616,92,139,1263,0.7066147859922179,94,908,1285,2021-02-12
WI,15,109,20,18,106,20,3,141,13441,144,8102,144,497,141,90,144,72,141,1,141,2,141,889,144,136,141,137,144,492,141,447,144,5,141,1,141,1612,144,0.602782531061677,144,8102,13441,0.06235102245640447,141,497,7971,0.03772009714632665,141,497,13176,0.08717948717948718,141,136,1560,0.5514888337468983,144,889,1612,2021-02-12
WV,19,36,4,22,33,4,1,55,5980,59,4257,59,384,55,31,59,91,55,1,55,3,55,470,59,79,55,79,59,380,55,344,59,4,55,2,55,661,59,0.7118729096989966,59,4257,5980,0.09142857142857143,55,384,4200,0.06644748226336736,55,384,5779,0.12950819672131147,55,79,610,0.7110438729198184,59,470,661,2021-02-12
AK,1,22,0,1,22,0,0,23,1616,23,922,23,32,23,8,23,4,23,0,23,0,23,78,23,5,23,4,23,30,23,29,23,2,23,2,23,125,23,0.5705445544554455,23,922,1616,0.03470715835140998,23,32,922,0.019801980198019802,23,32,1616,0.04,23,5,125,0.624,23,78,125,2021-02-12
AL,31,65,12,35,59,14,15,104,14905,108,11011,108,1216,104,133,106,94,104,3,104,6,104,1416,108,358,104,349,106,1199,104,1102,106,17,104,12,104,1631,108,0.7387453874538745,108,11011,14905,0.11404989682986306,104,1216,10662,0.08412896084128961,104,1216,14454,0.2245922208281054,104,358,1594,0.8681790312691601,108,1416,1631,2021-02-12
AR,17,69,2,18,68,2,2,86,7564,88,5194,88,622,86,56,88,54,86,3,86,7,86,743,88,207,86,188,88,608,86,567,88,14,86,7,86,1024,88,0.6866737176097303,88,5194,7564,0.12003087610961019,86,622,5182,0.08269077373039085,86,622,7522,0.20556107249255212,86,207,1007,0.7255859375,88,743,1024,2021-02-12
AZ,24,73,3,28,69,3,29,97,15401,100,10357,100,1955,97,207,100,154,97,3,97,2,97,1332,100,502,97,446,100,1930,97,1671,100,25,97,18,97,2270,100,0.6724887994286085,100,10357,15401,0.19236445931319493,97,1955,10163,0.12970211636701387,97,1955,15073,0.22891016871865025,97,502,2193,0.586784140969163,100,1332,2270,2021-02-12
CA,114,250,13,137,228,12,47,369,62027,377,46075,377,8861,369,685,377,478,369,13,369,11,369,6382,377,2520,369,2453,377,8741,369,8202,377,120,369,98,369,7954,377,0.7428216744321021,377,46075,62027,0.19474725274725274,369,8861,45500,0.14511242487267248,369,8861,61063,0.32689064729536904,369,2520,7709,0.8023635906462158,377,6382,7954,2021-02-12
CO,6,77,13,6,77,13,7,94,11064,96,7165,96,508,94,61,96,52,94,3,94,4,94,812,96,155,94,155,96,491,94,432,96,17,94,11,94,1355,96,0.6475958062183659,96,7165,11064,0.0715694561848408,94,508,7098,0.04636728733114275,94,508,10956,0.1172465960665658,94,155,1322,0.5992619926199262,96,812,1355,2021-02-12
CT,4,28,1,4,28,1,18,32,7850,33,6149,33,707,32,95,33,57,32,3,32,0,32,640,33,142,32,133,33,699,32,600,33,8,32,6,32,1069,33,0.783312101910828,33,6149,7850,0.1161873459326212,32,707,6085,0.0911317349832431,32,707,7758,0.13549618320610687,32,142,1048,0.598690364826941,33,640,1069,2021-02-12
DC,0,12,2,0,12,2,5,13,3439,14,2612,14,294,13,29,14,105,13,1,13,7,13,288,14,67,13,57,14,280,13,240,14,14,13,1,13,339,14,0.7595231171852282,14,2612,3439,0.11615962070327934,13,294,2531,0.08871454435727218,13,294,3314,0.2087227414330218,13,67,321,0.8495575221238938,14,288,339,2021-02-12
DE,1,7,2,1,7,2,2,9,2637,10,1857,10,207,9,17,10,20,9,0,9,0,9,143,10,18,9,17,10,203,9,187,10,4,9,4,9,194,10,0.7042093287827076,10,1857,2637,0.11274509803921569,9,207,1836,0.07946257197696736,9,207,2605,0.0967741935483871,9,18,186,0.7371134020618557,10,143,194,2021-02-12
FL,11,204,15,29,186,15,82,224,54392,230,43661,230,5201,224,733,230,251,224,14,224,9,224,5184,230,1092,224,1054,230,5138,224,4749,230,63,224,51,224,6410,230,0.8027099573466686,230,43661,54392,0.12082423453979464,224,5201,43046,0.09734960506120616,224,5201,53426,0.17598710717163576,224,1092,6205,0.8087363494539782,230,5184,6410,2021-02-12
GA,36,104,14,39,100,15,34,151,20898,154,16630,154,3165,151,374,154,167,151,23,151,45,151,2453,154,861,151,812,154,3101,151,2803,154,64,151,34,151,2866,154,0.7957699301368552,154,16630,20898,0.19250653853171948,151,3165,16441,0.1537377956963132,151,3165,20587,0.3064056939501779,151,861,2810,0.8558967201674809,154,2453,2866,2021-02-12
HI,1,22,0,1,22,0,0,23,2468,23,1738,23,57,23,3,23,17,23,0,23,1,23,142,23,19,23,17,23,56,23,43,23,1,23,0,23,227,23,0.7042139384116693,23,1738,2468,0.03279631760644419,23,57,1738,0.023095623987034037,23,57,2468,0.08370044052863436,23,19,227,0.6255506607929515,23,142,227,2021-02-12
IA,2,41,79,2,41,79,0,120,7917,122,4780,122,246,120,40,122,11,120,3,120,1,120,442,122,50,120,51,122,241,120,231,122,5,120,4,120,670,122,0.6037640520399141,122,4780,7917,0.052207130730050934,120,246,4712,0.03147792706333973,120,246,7815,0.07680491551459294,120,50,651,0.6597014925373135,122,442,670,2021-02-12
ID,3,37,8,3,37,8,1,47,3373,48,1839,48,155,47,20,48,7,47,0,47,0,47,163,48,41,47,40,48,154,47,140,48,1,47,1,47,308,48,0.5452119774681292,48,1839,3373,0.08592017738359202,47,155,1804,0.046532572800960674,47,155,3331,0.1357615894039735,47,41,302,0.5292207792207793,48,163,308,2021-02-12
IL,15,148,24,13,150,24,64,182,29556,187,19786,187,1797,182,203,187,380,182,1,182,31,182,2114,187,387,182,328,187,1761,182,1437,187,36,182,14,182,3548,187,0.6694410610366761,187,19786,29556,0.09196519959058341,182,1797,19540,0.06155163555403322,182,1797,29195,0.11107921928817452,182,387,3484,0.5958286358511837,187,2114,3548,2021-02-12
IN,15,119,2,15,119,2,1,134,17149,136,10164,136,1052,134,97,136,117,134,7,134,6,134,1318,136,230,134,189,136,1028,134,810,136,24,134,18,134,2198,136,0.5926876202694035,136,10164,17149,0.10434437611585003,134,1052,10082,0.06186779581274994,134,1052,17004,0.10702652396463472,134,230,2149,0.5996360327570519,136,1318,2198,2021-02-12
KS,11,123,4,15,119,4,1,135,8158,138,4421,138,391,135,43,138,36,135,0,135,1,135,575,138,87,135,84,138,388,135,341,138,3,135,2,135,833,138,0.5419220397156166,138,4421,8158,0.08922866271109083,135,391,4382,0.04844505017965556,135,391,8071,0.10727496917385944,135,87,811,0.6902761104441777,138,575,833,2021-02-12
KY,1,101,2,5,97,2,10,102,12997,104,7544,104,956,102,219,104,64,102,1,102,2,102,1220,104,259,102,256,104,947,102,886,104,9,102,1,102,1837,104,0.580441640378549,104,7544,12997,0.12884097035040432,102,956,7420,0.07461172246936705,102,956,12813,0.14477361654555618,102,259,1789,0.6641262928688079,104,1220,1837,2021-02-12
LA,42,175,7,46,171,7,0,217,13958,224,8919,224,764,223,68,218,7,218,1,218,0,218,1230,224,240,223,227,223,761,223,854,223,3,223,3,223,1828,224,0.6389883937526867,224,8919,13958,0.08565982733490302,223,764,8919,0.05473563547786216,223,764,13958,0.13129102844638948,223,240,1828,0.6728665207877462,224,1230,1828,2021-02-12
MA,7,71,1,7,71,1,54,78,17326,79,13537,79,981,78,102,79,98,78,0,78,5,78,1100,79,281,78,268,79,970,78,860,79,11,78,7,78,1469,79,0.7813113240217014,79,13537,17326,0.07296935435882178,78,981,13444,0.05706142391810144,78,981,17192,0.19473319473319473,78,281,1443,0.7488087134104833,79,1100,1469,2021-02-12
MD,1,50,1,1,50,1,15,51,10580,52,8051,52,1340,51,112,52,295,51,0,51,5,51,1022,52,327,51,273,52,1328,51,1066,52,12,51,8,51,1366,52,0.7609640831758034,52,8051,10580,0.16754188547136784,51,1340,7998,0.12804586717630195,51,1340,10465,0.24642049736247174,51,327,1327,0.7481698389458272,52,1022,1366,2021-02-12
ME,2,26,8,2,26,8,3,35,3064,36,2048,36,129,35,8,36,24,35,0,35,1,35,231,36,33,35,26,36,128,35,101,36,1,35,0,35,342,36,0.6684073107049608,36,2048,3064,0.0639246778989098,35,129,2018,0.042630535360211504,35,129,3026,0.09939759036144578,35,33,332,0.6754385964912281,36,231,342,2021-02-12
MI,5,150,3,6,149,3,6,155,22250,158,16259,158,934,155,108,158,52,155,2,155,5,154,1951,158,236,155,223,158,920,155,816,158,14,155,9,155,2707,158,0.7307415730337079,158,16259,22250,0.05770418880514024,155,934,16186,0.04220705861087261,155,934,22129,0.08779761904761904,155,236,2688,0.7207240487624677,158,1951,2707,2021-02-12
MN,19,88,24,20,87,24,6,130,9544,131,6834,131,405,130,40,131,45,130,2,130,0,130,611,131,67,130,54,131,394,130,309,131,11,130,7,130,896,131,0.7160519698239731,131,6834,9544,0.060240963855421686,130,405,6723,0.04325074754378471,130,405,9364,0.07790697674418605,130,67,860,0.6819196428571429,131,611,896,2021-02-12
MO,27,80,19,30,77,19,9,122,15364,126,11328,126,1269,122,92,126,154,122,2,122,14,122,1405,126,352,122,300,126,1235,122,966,126,34,122,17,122,1783,126,0.7373079927102317,126,11328,15364,0.11379124820659971,122,1269,11152,0.08409542743538767,122,1269,15090,0.2048894062863795,122,352,1718,0.7879977565900168,126,1405,1783,2021-02-12
MS,11,85,2,17,79,2,1,96,7913,98,5017,98,612,96,41,98,16,96,0,96,4,96,677,98,190,96,134,98,606,96,504,98,6,96,4,96,854,98,0.6340199671426766,98,5017,7913,0.12306454856223607,96,612,4973,0.07819087773093139,96,612,7827,0.22946859903381642,96,190,828,0.7927400468384075,98,677,854,2021-02-12
MT,10,55,1,9,56,1,3,65,2958,66,1739,66,88,65,22,66,14,65,0,65,3,65,122,66,24,65,22,66,86,65,84,66,2,65,2,65,222,66,0.5878972278566599,66,1739,2958,0.05089647194910353,65,88,1729,0.03002388263391334,65,88,2931,0.1111111111111111,65,24,216,0.5495495495495496,66,122,222,2021-02-12
NC,6,108,4,6,108,4,17,114,21774,118,16018,118,1939,114,172,118,120,114,1,114,5,114,1956,118,471,114,478,118,1908,114,1846,118,31,114,24,114,2512,118,0.7356480205749977,118,16018,21774,0.12259736975214972,114,1939,15816,0.09031206334420121,114,1939,21470,0.19208809135399674,114,471,2452,0.7786624203821656,118,1956,2512,2021-02-12
ND,11,35,1,11,35,1,24,46,2065,47,1401,47,128,46,9,47,7,46,3,46,1,46,133,47,21,46,19,47,117,46,86,47,11,46,4,46,210,47,0.678450363196126,47,1401,2065,0.09255242227042661,46,128,1383,0.06265296133137543,46,128,2043,0.1024390243902439,46,21,205,0.6333333333333333,47,133,210,2021-02-12
NE,8,91,1,15,84,1,3,99,4636,100,2737,100,203,99,13,100,21,99,0,99,1,99,335,100,76,99,73,100,201,99,185,100,2,99,1,99,566,100,0.5903796376186368,100,2737,4636,0.07518518518518519,99,203,2700,0.04455662862159789,99,203,4556,0.13818181818181818,99,76,550,0.5918727915194346,100,335,566,2021-02-12
NH,3,24,1,5,22,1,2,28,2906,28,2030,28,132,28,17,28,20,28,0,28,1,28,154,28,19,28,18,28,132,28,120,28,0,28,0,28,282,28,0.698554714384033,28,2030,2906,0.06502463054187192,28,132,2030,0.04542326221610461,28,132,2906,0.0673758865248227,28,19,282,0.5460992907801419,28,154,282,2021-02-12
NJ,7,62,9,9,60,9,110,77,21354,78,15132,78,2428,77,245,78,186,77,1,77,4,77,1489,78,438,77,423,78,2402,77,2222,78,26,77,12,77,2983,78,0.708626018544535,78,15132,21354,0.16087993639014048,77,2428,15092,0.11409774436090225,77,2428,21280,0.14762386248736098,77,438,2967,0.49916191753268524,78,1489,2983,2021-02-12
NM,18,33,1,18,33,1,2,49,4243,52,2962,51,308,50,34,52,9,51,0,50,1,51,350,51,88,50,85,51,299,50,277,51,9,50,4,50,469,52,0.7007333806482139,51,2962,4227,0.10609714088873579,50,308,2903,0.07488451252127401,50,308,4113,0.19599109131403117,50,88,449,0.746268656716418,51,350,469,2021-02-12
NV,0,15,45,1,14,45,48,58,8678,60,6279,60,801,58,66,60,72,58,1,58,4,58,680,60,179,58,174,60,793,58,721,60,8,58,8,58,905,60,0.7235538142429131,60,6279,8678,0.12992700729927006,58,801,6165,0.09429075927015891,58,801,8495,0.2174969623329283,58,179,823,0.7513812154696132,60,680,905,2021-02-12
NY,6,166,9,8,164,9,291,172,49760,181,36067,181,7543,172,619,181,180,172,3,172,20,172,3811,181,1372,172,1314,181,7374,172,6808,181,169,172,50,172,5623,181,0.7248191318327974,181,36067,49760,0.21102252063225627,172,7543,35745,0.15360335593703545,172,7543,49107,0.24977243764791554,172,1372,5493,0.6777520896318691,181,3811,5623,2021-02-12
OH,16,173,10,33,156,10,37,196,29956,199,20634,199,1933,196,219,199,260,196,5,196,82,196,2800,199,489,196,452,199,1872,196,1568,199,61,196,18,196,4200,199,0.6888102550407263,199,20634,29956,0.09436633470025385,196,1933,20484,0.06510171089855854,196,1933,29692,0.11803041274438812,196,489,4143,0.6666666666666666,199,2800,4200,2021-02-12
OK,37,99,11,43,93,11,6,145,10545,147,6914,147,953,145,131,147,70,145,4,145,2,145,871,147,252,145,251,147,893,145,849,147,60,145,56,145,1109,147,0.6556661925082977,147,6914,10545,0.14035346097201767,145,953,6790,0.09225556631171346,145,953,10330,0.24045801526717558,145,252,1048,0.7853922452660054,147,871,1109,2021-02-12
OR,2,53,7,2,53,7,12,60,6781,62,5013,62,312,60,36,62,78,60,3,60,34,60,546,62,73,60,56,62,299,60,234,62,13,60,9,60,809,62,0.7392714938799587,62,5013,6781,0.06337599024984765,60,312,4923,0.047080126754187414,60,312,6627,0.09240506329113925,60,73,790,0.6749072929542645,62,546,809,2021-02-12
PA,23,179,6,29,173,6,30,202,31384,208,24218,208,2721,202,276,208,397,202,5,200,16,200,2798,208,547,202,516,208,2671,202,2231,208,50,201,27,201,3613,208,0.7716670915115983,208,24218,31384,0.11326645298255839,202,2721,24023,0.08777702506532468,202,2721,30999,0.1560182544209926,202,547,3506,0.7744256850262939,208,2798,3613,2021-02-12
WY,3,25,2,5,23,2,3,28,1630,30,672,30,41,28,2,30,10,28,0,28,2,28,47,30,9,28,7,30,40,28,35,30,1,28,1,28,139,30,0.41226993865030676,30,672,1630,0.061654135338345864,28,41,665,0.025851197982345524,28,41,1586,0.07086614173228346,28,9,127,0.3381294964028777,30,47,139,2021-02-12
