state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-22,"517,296","516,792","517,800",69.80,69.56,70.04,"731,117","729,270","732,964"
CW,2020-10-23,"514,520","513,896","515,144",69.51,69.13,69.88,"735,006","733,167","736,844"
CW,2020-10-24,"495,830","495,009","496,650",67.10,66.63,67.56,"735,549","733,618","737,480"
CW,2020-10-25,"480,228","479,506","480,949",65.17,64.73,65.60,"733,444","731,565","735,323"
CW,2020-10-26,"482,865","482,449","483,281",65.52,65.16,65.89,"733,655","731,893","735,416"
CW,2020-10-27,"507,990","507,376","508,603",68.78,68.38,69.18,"735,400","733,668","737,133"
CW,2020-10-28,"518,269","517,204","519,333",70.83,70.30,71.35,"728,551","726,640","730,461"
CW,2020-10-29,"516,981","515,911","518,051",71.10,70.32,71.87,"724,119","721,047","727,191"
CW,2020-10-30,"511,660","510,568","512,751",71.57,71.08,72.07,"713,659","712,105","715,212"
CW,2020-10-31,"491,912","490,297","493,528",69.17,68.44,69.91,"710,205","708,064","712,346"
CW,2020-11-01,"476,068","474,884","477,252",67.17,66.60,67.74,"707,864","706,076","709,652"
CW,2020-11-02,"483,451","482,483","484,419",67.95,67.49,68.42,"710,568","709,079","712,056"
CW,2020-11-03,"505,771","504,778","506,764",70.82,70.35,71.29,"713,294","711,804","714,784"
CW,2020-11-04,"514,648","513,559","515,737",71.78,71.25,72.30,"716,144","714,473","717,815"
CW,2020-11-05,"516,823","515,770","517,877",72.21,71.78,72.64,"715,568","713,975","717,162"
CW,2020-11-06,"515,724","514,734","516,715",72.06,71.68,72.44,"715,708","714,221","717,196"
CW,2020-11-07,"501,230","499,780","502,680",70.36,69.82,70.90,"712,446","710,845","714,047"
CW,2020-11-08,"490,092","488,630","491,554",69.03,68.48,69.59,"709,977","708,304","711,651"
CW,2020-11-09,"495,647","494,651","496,642",69.82,69.46,70.19,"709,854","708,410","711,299"
CW,2020-11-10,"522,280","521,513","523,047",73.10,72.89,73.32,"714,453","713,275","715,631"
CW,2020-11-11,"533,527","532,364","534,690",74.51,74.17,74.84,"716,080","714,933","717,227"
CW,2020-11-12,"533,833","532,578","535,088",74.64,74.26,75.02,"715,175","713,976","716,373"
CW,2020-11-13,"529,921","528,727","531,115",73.98,73.60,74.36,"716,294","714,953","717,635"
CW,2020-11-14,"510,606","509,493","511,720",71.43,71.10,71.75,"714,865","713,640","716,089"
CW,2020-11-15,"495,868","494,732","497,005",69.75,69.39,70.10,"710,965","709,657","712,273"
CW,2020-11-16,"502,340","501,228","503,451",70.38,70.07,70.69,"713,749","712,578","714,919"
CW,2020-11-17,"524,658","523,610","525,705",73.22,72.95,73.48,"716,593","715,447","717,740"
CW,2020-11-18,"534,111","533,023","535,198",74.29,73.98,74.59,"718,985","717,716","720,255"
CW,2020-11-19,"531,404","530,382","532,425",74.01,73.75,74.27,"718,033","716,847","719,218"
CW,2020-11-20,"526,295","525,246","527,343",73.98,73.66,74.30,"711,414","710,040","712,787"
CW,2020-11-21,"513,617","510,379","516,855",72.27,70.83,73.72,"710,914","706,600","715,228"
AK,2020-10-22,886,886,886,61.44,61.44,61.44,"1,442","1,442","1,442"
AL,2020-10-22,"10,541","10,527","10,555",74.44,74.02,74.85,"14,161","14,133","14,189"
AR,2020-10-22,"5,489","5,449","5,529",65.81,63.83,67.78,"8,341","8,260","8,422"
AZ,2020-10-22,"9,163","9,126","9,200",70.06,69.71,70.41,"13,070","12,987","13,153"
CA,2020-10-22,"43,792","43,774","43,810",61.98,61.83,62.13,"63,273","61,917","64,629"
CO,2020-10-22,"6,436","6,326","6,546",66.10,65.87,66.32,"9,737","9,579","9,895"
CT,2020-10-22,"6,054","6,054","6,054",74.37,74.37,74.37,"8,140","8,140","8,140"
DC,2020-10-22,"2,424","2,424","2,424",83.01,83.01,83.01,"2,920","2,920","2,920"
DE,2020-10-22,"1,744","1,744","1,744",70.41,70.41,70.41,"2,477","2,477","2,477"
FL,2020-10-22,"42,222","42,173","42,271",59.65,59.40,59.90,"70,781","70,702","70,860"
GA,2020-10-22,"15,072","14,918","15,226",79.65,77.84,81.45,"18,923","18,876","18,970"
HI,2020-10-22,"1,706","1,595","1,817",68.54,49.48,87.61,"2,467","2,233","2,701"
IA,2020-10-22,"5,034","5,034","5,034",63.71,63.71,63.71,"7,901","7,901","7,901"
ID,2020-10-22,"1,905","1,905","1,905",53.65,53.65,53.65,"3,551","3,551","3,551"
IL,2020-10-22,"19,934","19,896","19,972",66.76,66.31,67.21,"29,309","28,911","29,707"
IN,2020-10-22,"10,630","10,573","10,687",64.53,63.45,65.61,"16,473","16,405","16,541"
KS,2020-10-22,"4,551","4,464","4,638",58.45,54.43,62.47,"7,776","7,636","7,916"
KY,2020-10-22,"8,301","8,301","8,301",70.12,70.12,70.12,"11,839","11,839","11,839"
LA,2020-10-22,"8,736","8,722","8,750",67.77,67.17,68.37,"12,891","12,849","12,933"
MA,2020-10-22,"12,003","12,003","12,003",71.82,71.82,71.82,"16,713","16,713","16,713"
MD,2020-10-22,"8,347","8,347","8,347",83.08,83.08,83.08,"10,047","10,047","10,047"
ME,2020-10-22,"1,907","1,890","1,924",67.41,65.33,69.49,"2,829","2,804","2,854"
MI,2020-10-22,"16,810","16,802","16,818",76.77,76.63,76.92,"21,896","21,873","21,919"
MN,2020-10-22,"8,024","8,024","8,024",70.10,70.10,70.10,"11,447","11,447","11,447"
MS,2020-10-22,"5,283","5,230","5,336",67.27,65.06,69.49,"7,853","7,779","7,927"
MT,2020-10-22,"1,892","1,892","1,892",66.64,66.21,67.07,"2,626","2,454","2,798"
ND,2020-10-22,"1,522","1,522","1,522",78.29,78.29,78.29,"1,944","1,944","1,944"
NV,2020-10-22,"5,355","5,355","5,355",73.84,73.84,73.84,"7,252","7,252","7,252"
AK,2020-10-23,869,869,869,60.26,60.26,60.26,"1,442","1,442","1,442"
AL,2020-10-23,"10,564","10,549","10,578",74.67,74.33,75.01,"14,147","14,128","14,166"
AR,2020-10-23,"5,433","5,426","5,439",65.23,64.49,65.98,"8,328","8,291","8,365"
AZ,2020-10-23,"9,310","9,275","9,345",70.28,69.95,70.61,"13,238","13,159","13,317"
CA,2020-10-23,"44,308","44,247","44,369",64.66,61.97,67.35,"66,560","65,232","67,887"
CO,2020-10-23,"6,488","6,262","6,715",65.16,57.35,72.97,"9,958","9,624","10,292"
CT,2020-10-23,"6,095","6,095","6,095",74.75,74.75,74.75,"8,154","8,154","8,154"
DC,2020-10-23,"2,384","2,384","2,384",82.21,82.21,82.21,"2,900","2,900","2,900"
DE,2020-10-23,"1,785","1,785","1,785",71.60,71.60,71.60,"2,493","2,493","2,493"
FL,2020-10-23,"42,076","41,992","42,161",59.50,59.09,59.92,"70,714","70,587","70,841"
GA,2020-10-23,"14,846","14,701","14,991",78.84,77.12,80.55,"18,831","18,784","18,878"
HI,2020-10-23,"1,678","1,571","1,785",67.62,49.33,85.91,"2,462","2,238","2,686"
IA,2020-10-23,"5,039","5,039","5,039",63.87,63.87,63.87,"7,889","7,889","7,889"
ID,2020-10-23,"1,871","1,871","1,871",52.64,52.64,52.64,"3,554","3,554","3,554"
IL,2020-10-23,"19,782","19,720","19,844",66.40,65.88,66.92,"29,257","28,866","29,647"
IN,2020-10-23,"10,643","10,551","10,736",64.78,63.03,66.54,"16,429","16,320","16,538"
KS,2020-10-23,"4,594","4,526","4,663",58.96,55.72,62.21,"7,782","7,664","7,900"
KY,2020-10-23,"8,209","8,209","8,209",69.34,69.34,69.34,"11,838","11,838","11,838"
LA,2020-10-23,"8,579","8,566","8,592",67.05,66.48,67.63,"12,794","12,754","12,834"
MA,2020-10-23,"11,898","11,898","11,898",71.27,71.27,71.27,"16,694","16,694","16,694"
MD,2020-10-23,"8,187","8,187","8,187",82.82,82.82,82.82,"9,885","9,885","9,885"
ME,2020-10-23,"1,919","1,919","1,919",67.74,67.74,67.74,"2,833","2,833","2,833"
MI,2020-10-23,"16,968","16,966","16,970",77.77,77.77,77.77,"21,818","21,801","21,835"
MN,2020-10-23,"8,016","8,016","8,016",69.97,69.97,69.97,"11,457","11,457","11,457"
MS,2020-10-23,"5,178","5,164","5,191",65.77,65.45,66.09,"7,872","7,855","7,889"
MT,2020-10-23,"1,918","1,906","1,930",66.77,65.28,68.26,"2,640","2,467","2,813"
ND,2020-10-23,"1,543","1,543","1,543",79.05,79.05,79.05,"1,952","1,952","1,952"
NV,2020-10-23,"5,295","5,295","5,295",72.91,72.91,72.91,"7,262","7,262","7,262"
AK,2020-10-24,865,865,865,59.94,59.94,59.94,"1,443","1,443","1,443"
AL,2020-10-24,"10,212","10,187","10,237",72.17,71.48,72.86,"14,149","14,103","14,195"
AR,2020-10-24,"5,134","4,989","5,278",62.04,57.31,66.77,"8,275","8,188","8,362"
AZ,2020-10-24,"9,035","8,897","9,172",68.26,64.77,71.74,"13,230","13,022","13,438"
CA,2020-10-24,"42,612","42,475","42,750",62.73,59.59,65.86,"67,933","66,608","69,258"
CO,2020-10-24,"6,372","6,263","6,481",64.02,60.27,67.77,"9,953","9,792","10,113"
CT,2020-10-24,"5,925","5,925","5,925",72.96,72.96,72.96,"8,121","8,121","8,121"
DC,2020-10-24,"2,327","2,327","2,327",81.36,81.36,81.36,"2,860","2,860","2,860"
DE,2020-10-24,"1,622","1,622","1,622",64.98,64.98,64.98,"2,496","2,496","2,496"
FL,2020-10-24,"40,802","40,670","40,934",57.64,57.03,58.25,"70,790","70,622","70,958"
GA,2020-10-24,"14,383","14,247","14,519",75.76,73.81,77.71,"18,985","18,857","19,112"
HI,2020-10-24,"1,677","1,562","1,792",67.82,49.02,86.61,"2,458","2,235","2,682"
IA,2020-10-24,"4,830","4,825","4,835",61.27,61.05,61.49,"7,883","7,876","7,890"
ID,2020-10-24,"1,763","1,755","1,770",49.64,48.41,50.88,"3,551","3,524","3,578"
IL,2020-10-24,"19,193","19,084","19,301",64.42,63.35,65.49,"29,232","28,824","29,641"
IN,2020-10-24,"10,218","10,125","10,310",62.23,60.43,64.03,"16,419","16,306","16,532"
KS,2020-10-24,"4,358","4,102","4,614",55.99,44.97,67.00,"7,777","7,433","8,122"
KY,2020-10-24,"8,106","8,106","8,106",67.76,67.76,67.76,"11,962","11,962","11,962"
LA,2020-10-24,"8,250","8,237","8,263",64.61,64.08,65.15,"12,768","12,730","12,806"
MA,2020-10-24,"11,650","11,650","11,650",67.05,67.05,67.05,"17,376","17,376","17,376"
MD,2020-10-24,"7,817","7,729","7,906",80.59,77.87,83.31,"9,700","9,603","9,797"
ME,2020-10-24,"1,865","1,863","1,867",66.05,65.37,66.73,"2,824","2,812","2,836"
MI,2020-10-24,"16,291","16,013","16,570",74.89,70.84,78.94,"21,753","21,406","22,100"
