state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,83,136,45,175,6,22,220,31878,226,25254,226,1655,220,171,226,320,220,4,218,20,218,2677,226,281,220,272,226,1600,220,1344,226,55,220,31,220,3576,226,0.792207792207792,226,25254,31878,0.066152370293389,220,1655,25018,0.052488027655323,220,1655,31531,0.080979827089337,220,281,3470,0.748601789709172,226,2677,3576,2022/02/22,,1,222,9,213,15,215,13,214,19,213,29,214,45,213,38,213,2,221,2,213,17,207,35,206,26,210,45,207,63,207,69,206,58,208,5,213,21,197,5341,0,3560,24,0,21,1,217,14,217,0,51,0,51,52,2,51,217
PR,0,5,61,1,4,61,3,64,8822,62,5737,63,101,65,5,66,3,64,0,64,2,64,492,63,21,64,18,65,89,65,80,66,12,64,8,64,649,62,0.638063931081388,62,5629,8822,0.016610108948026,62,93,5599,0.010770121598147,61,93,8635,0.032310177705977,61,20,619,0.75808936825886,62,492,649,2022/02/22,,0,65,0,65,0,65,0,65,1,65,1,65,2,65,0,65,1,65,0,64,0,64,0,64,0,64,0,64,0,64,2,64,1,64,0,64,0,4,0,0,103,0,0,0,1,64,0,64,0,4,0,4,7,0,4,64
RI,1,1,13,5,6,4,4,14,2339,15,1977,15,90,14,9,15,10,14,0,14,0,14,101,15,9,14,5,15,88,14,76,15,2,14,1,14,129,15,0.845233005557931,15,1977,2339,0.045523520485584,14,90,1977,0.038477982043608,14,90,2339,0.069767441860465,14,9,129,0.782945736434108,15,101,129,2022/02/22,,0,15,0,15,3,15,1,15,1,15,1,15,3,15,0,15,0,15,0,14,0,14,2,14,4,14,3,14,0,14,1,14,0,14,0,14,0,2,7,0,0,0,0,0,0,14,0,14,0,2,0,2,0,0,2,14
SC,22,61,5,24,59,5,17,86,11763,88,8901,88,663,86,63,88,19,86,2,85,1,85,1000,88,130,86,129,88,654,86,624,88,9,86,8,86,1339,88,0.756694720734506,88,8901,11763,0.07537517053206,86,663,8796,0.057224236147074,86,663,11586,0.100154083204931,86,130,1298,0.746825989544436,88,1000,1339,2022/02/22,,0,86,1,83,1,83,1,83,9,83,16,82,16,84,18,83,1,83,0,85,3,81,2,81,0,81,3,80,5,81,2,81,3,81,1,81,8,61,1625,1595,1722,3,0,0,3,86,6,86,0,54,0,54,26,1,54,86
SD,0,55,10,2,53,10,38,62,2415,65,1561,65,169,62,18,65,10,62,1,62,3,62,142,65,35,62,31,65,162,62,137,65,7,62,5,62,249,65,0.646376811594203,65,1561,2415,0.109954456733897,62,169,1537,0.071945508727118,62,169,2349,0.145833333333333,62,35,240,0.570281124497992,65,142,249,2022/02/22,,0,64,0,47,0,48,1,48,4,48,6,48,4,48,3,48,0,65,0,62,0,45,0,45,2,45,0,45,3,45,1,45,4,45,0,62,0,9,476,2,1150,42,0,73,0,62,3,62,0,8,0,8,13,1,8,62
TN,3,62,76,23,51,67,49,138,19581,141,14322,141,1475,138,121,141,43,138,7,138,1,138,1603,140,302,138,302,141,1425,138,1349,141,50,138,49,138,2248,141,0.731423318523058,141,14322,19581,0.104713900326565,138,1475,14086,0.076607458190506,138,1475,19254,0.139879573876795,138,302,2159,0.721097615834458,140,1603,2223,2022/02/22,,0,141,4,141,6,141,15,141,15,141,21,141,31,141,20,141,9,141,0,138,5,138,6,138,3,138,6,138,8,138,5,138,5,138,5,138,6,60,8,0,109,56,0,0,7,138,8,138,0,60,0,60,43,2,60,138
TX,6,107,481,11,102,481,106,589,67703,594,51695,594,4698,589,471,594,328,589,38,589,91,589,5971,594,1080,589,1042,594,4495,589,4007,594,203,589,158,589,6777,594,0.763555529297077,594,51695,67703,0.091915792768821,589,4698,51112,0.070170721871219,589,4698,66951,0.163240628778718,589,1080,6616,0.881068319315331,594,5971,6777,2022/02/22,,4,587,25,581,51,582,43,583,63,582,98,583,88,585,73,583,26,594,4,584,30,577,26,577,37,578,52,578,60,577,61,576,55,578,3,589,52,568,313,0,108,12,0,6,23,589,52,589,0,104,0,104,185,4,104,589
UT,0,47,9,2,45,9,0,55,5762,56,4097,56,351,55,44,56,3,55,6,55,0,55,353,56,82,55,81,56,314,55,305,56,37,55,1,55,450,56,0.711037834085387,56,4097,5762,0.086666666666667,55,351,4050,0.061752287121745,55,351,5684,0.186363636363636,55,82,440,0.784444444444444,56,353,450,2022/02/22,,0,56,11,54,6,54,9,54,3,54,5,54,5,54,5,54,0,56,0,55,0,53,1,53,1,53,0,53,0,53,0,53,1,53,0,55,0,43,494,0,193,0,0,0,0,55,1,55,0,42,0,42,16,1,42,55
VA,12,71,23,19,67,20,57,103,17767,106,13347,106,1077,103,116,106,147,103,2,103,6,103,1348,106,221,103,218,106,1048,103,969,106,29,103,21,103,1911,106,0.751224179658918,106,13347,17767,0.081621826449413,103,1077,13195,0.061364024841889,103,1077,17551,0.118817204301075,103,221,1860,0.705389848246991,106,1348,1911,2022/02/22,,0,104,10,103,8,101,8,102,11,102,31,103,20,103,26,103,2,106,1,101,8,99,8,99,5,99,21,100,30,101,38,100,34,99,2,103,17,75,973,1463,772,96,0,133,5,103,8,103,0,75,0,75,43,9,75,103
VI,0,2,0,2,0,0,0,2,168,2,104,2,4,2,0,2,0,2,0,2,0,2,9,2,0,2,0,2,4,2,4,2,0,2,0,2,20,2,0.619047619047619,2,104,168,0.038461538461538,2,4,104,0.023809523809524,2,4,168,0,2,0,20,0.45,2,9,20,2022/02/22,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
