state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,0,16,1307,17,775,17,0,16,71,17,0,16,0,17,0,16,0,17,0,16,0,16,112,17,0.5929609793420046,17,775,1307,0.0,16,0,750,0.0,16,0,1261,0.0,16,0,104,0.6339285714285714,17,71,112,2020-10-07
WA,8,95,10339,84,10211,100,393,99,981,85,78,85,60,85,388,93,260,92,4,93,3,90,943,66,0.6194022632749783,84,6404,10339,0.038887789432020585,98,393,10106,0.026326091211587396,82,269,10218,0.05343511450381679,62,49,917,0.6733828207847296,64,635,943,2020-10-07
WI,25,138,13206,141,8590,140,1376,138,1037,138,289,135,265,138,1353,137,995,138,17,137,4,135,1592,135,0.6516956224869129,140,8590,13181,0.16570188133140376,137,1374,8292,0.10715676349193988,138,1376,12841,0.1903820816864295,131,289,1518,0.6522012578616352,134,1037,1590,2020-10-07
AK,1,27,1604,27,1039,27,59,27,85,21,11,21,9,21,58,22,44,22,1,22,1,22,137,20,0.6477556109725686,27,1039,1604,0.05678537054860443,27,59,1039,0.03678304239401496,27,59,1604,0.08029197080291971,20,11,137,0.6204379562043796,20,85,137,2020-10-07
AL,13,112,15210,112,10778,112,983,112,1303,112,292,112,269,114,961,112,803,114,22,112,17,112,1562,112,0.7086127547666009,112,10778,15210,0.09203258121898698,110,983,10681,0.06531127499833898,110,983,15051,0.19160104986876642,110,292,1524,0.8341869398207427,112,1303,1562,2020-10-07
AR,9,100,9160,99,6398,101,702,101,757,96,220,90,216,91,678,99,531,99,11,99,7,97,985,88,0.6947540983606557,98,6357,9150,0.1108803323214571,99,694,6259,0.07814244250948872,97,700,8958,0.22281449893390193,82,209,938,0.7380710659898477,86,727,985,2020-10-07
AZ,13,93,12836,95,10164,105,877,102,854,85,156,87,142,89,739,95,458,98,115,95,109,95,1578,79,0.6937519476472421,95,8905,12836,0.08774387193596798,102,877,9995,0.05509554140127389,92,692,12560,0.0915726609157266,72,138,1507,0.48098859315589354,79,759,1578,2020-10-07
CA,12,388,64577,399,45399,400,3221,391,5037,384,718,376,622,383,3177,386,2238,393,44,386,20,385,7386,383,0.700899701131982,399,45262,64577,0.07216148400394301,391,3221,44636,0.05080441640378549,390,3221,63400,0.10104284103720405,372,717,7096,0.681965881397238,382,5037,7386,2020-10-07
CO,4,97,11029,101,7602,101,420,99,797,85,122,82,100,84,388,92,281,92,15,92,2,90,1206,82,0.6892737328860278,101,7602,11029,0.05591798695246971,99,420,7511,0.03852150784187838,99,420,10903,0.10034305317324185,76,117,1166,0.6575456053067993,81,793,1206,2020-10-07
CT,4,30,8203,31,6185,31,274,31,511,31,35,30,24,31,271,30,140,31,3,30,0,30,1068,31,0.7539924417895891,31,6185,8203,0.04473469387755102,30,274,6125,0.033768794675868866,30,274,8114,0.033460803059273424,30,35,1046,0.47846441947565543,31,511,1068,2020-10-07
DC,11,13,3670,14,2883,14,156,13,277,14,26,13,26,14,143,13,101,14,13,13,4,13,387,14,0.785558583106267,14,2883,3670,0.056074766355140186,13,156,2782,0.04411764705882353,13,156,3536,0.07123287671232877,13,26,365,0.7157622739018088,14,277,387,2020-10-07
DE,1,14,2929,15,2327,15,165,14,137,12,30,12,26,13,164,14,128,15,1,14,1,14,167,11,0.794469102082622,15,2327,2929,0.07142857142857142,14,165,2310,0.05695547117707974,14,165,2897,0.16770186335403728,10,27,161,0.7724550898203593,11,129,167,2020-10-07
FL,65,259,81121,264,44555,264,2456,260,4704,263,606,257,538,263,2413,257,2238,263,43,257,25,257,6166,263,0.5492412568878589,264,44555,81121,0.05604746691008672,258,2456,43820,0.03067507650034347,258,2456,80065,0.10217501264542236,256,606,5931,0.7628932857606228,263,4704,6166,2020-10-07
GA,12,158,19336,162,15763,161,1707,160,2054,154,458,152,382,155,1617,153,1247,156,90,153,38,153,2485,152,0.8187720756285062,161,15763,19252,0.10963391136801541,158,1707,15570,0.08965336134453782,159,1707,19040,0.18855496088925483,148,458,2429,0.826559356136821,152,2054,2485,2020-10-07
HI,1,16,1736,15,1803,25,122,22,108,15,23,15,23,15,122,20,110,20,0,20,0,20,174,15,0.6895161290322581,15,1197,1736,0.07473841554559044,18,100,1338,0.054723502304147464,15,95,1736,0.13218390804597702,15,23,174,0.6206896551724138,15,108,174,2020-10-07
IA,1,122,8258,124,5164,124,481,122,478,124,108,121,100,123,475,122,425,124,6,122,5,122,704,124,0.6253330104141439,124,5164,8258,0.09436923680596429,122,481,5097,0.05894607843137255,122,481,8160,0.15766423357664233,121,108,685,0.6789772727272727,124,478,704,2020-10-07
MS,5,89,7837,99,5170,102,879,101,534,73,131,73,130,74,467,95,433,96,8,95,8,94,584,70,0.6511420186295777,99,5103,7837,0.17171322523930455,100,879,5119,0.11331700399639036,97,879,7757,0.210431654676259,65,117,556,0.8921232876712328,68,521,584,2020-10-07
MT,380,66,2755,65,1970,67,267,66,129,67,50,66,46,67,266,66,248,67,1,66,0,66,194,64,0.6620689655172414,65,1824,2755,0.13692307692307693,66,267,1950,0.09434654919236417,64,257,2724,0.25,63,47,188,0.5824742268041238,64,113,194,2020-10-07
NC,91,122,22263,126,17320,127,1319,122,1846,118,353,116,299,119,1286,120,870,122,32,120,5,118,2436,119,0.7714593720522841,126,17175,22263,0.07712999239810538,122,1319,17101,0.060115765006152865,121,1319,21941,0.14677351328553354,114,348,2371,0.7596707818930041,118,1846,2430,2020-10-07
ND,1,48,2203,49,1660,49,224,48,62,47,56,48,54,49,222,48,202,49,2,48,1,48,80,47,0.7535179300953245,49,1660,2203,0.13675213675213677,48,224,1638,0.10284664830119375,48,224,2178,0.42105263157894735,46,32,76,0.775,47,62,80,2020-10-07
NE,2,91,5716,95,3866,95,336,93,413,88,95,85,89,86,336,92,303,91,0,92,0,90,621,87,0.6763470958712386,95,3866,5716,0.08818897637795275,93,336,3810,0.05976520811099253,93,336,5622,0.15702479338842976,82,95,605,0.6650563607085346,87,413,621,2020-10-07
NH,1,30,3248,30,2160,30,45,30,152,30,12,30,10,30,44,30,20,30,1,30,1,30,282,30,0.6650246305418719,30,2160,3248,0.020833333333333332,30,45,2160,0.013854679802955665,30,45,3248,0.0425531914893617,30,12,282,0.5390070921985816,30,152,282,2020-10-07
NJ,30,91,21320,90,16228,92,696,91,1291,89,121,88,99,89,606,89,448,90,32,89,27,89,2104,89,0.7387898686679174,90,15751,21320,0.043160114101451076,91,696,16126,0.030134139429435103,89,638,21172,0.0583976833976834,87,121,2072,0.6088403041825095,88,1281,2104,2020-10-07
NM,1,51,3900,52,2268,50,184,50,265,47,54,48,54,49,173,48,116,49,11,48,2,48,416,47,0.6156351791530945,50,2268,3684,0.07735321528424977,48,166,2146,0.049878015722418,50,184,3689,0.13917525773195877,45,54,388,0.701058201058201,45,265,378,2020-10-07
NV,22,59,8414,59,5912,60,548,60,605,58,144,57,118,57,545,60,391,59,3,60,0,59,844,58,0.7026384597100072,59,5912,8414,0.09269282814614344,60,548,5912,0.06512954599477062,59,548,8414,0.17061611374407584,57,144,844,0.716824644549763,58,605,844,2020-10-07
NY,36,149,52950,167,37790,169,1942,165,3223,153,357,146,225,152,1879,158,1021,162,59,158,20,153,6046,144,0.7087063267233239,167,37526,52950,0.05053092150899098,160,1894,37482,0.0362151097166689,158,1893,52271,0.05512622359608449,128,321,5823,0.5345535408826548,142,3125,5846,2020-10-07
OH,41,205,30941,209,21390,210,1411,206,2612,201,304,200,228,203,1376,203,883,206,35,203,13,203,3842,202,0.6876636178533337,209,21277,30941,0.0667676146311456,206,1411,21133,0.0461790214367534,205,1411,30555,0.0801899235030335,198,304,3791,0.6798542425819886,201,2612,3842,2020-10-07
OK,4,147,11213,150,7415,150,806,148,913,148,261,147,275,149,795,148,702,150,11,148,9,148,1269,147,0.6612860073129403,150,7415,11213,0.11269574944071588,148,806,7152,0.07383657017222425,148,806,10916,0.2169576059850374,145,261,1203,0.7194641449960599,146,913,1269,2020-10-07
OR,2,55,6301,58,4773,61,256,60,498,55,63,52,44,54,241,54,160,56,4,54,3,54,702,51,0.7468655768925567,58,4706,6301,0.054619159377000216,59,256,4687,0.041585127201565555,56,255,6132,0.09198813056379822,48,62,674,0.6851851851851852,51,481,702,2020-10-07
ID,3,47,3861,48,2148,50,198,49,214,47,52,47,51,48,195,47,183,48,3,47,0,47,316,47,0.52007252007252,48,2008,3861,0.09528392685274302,49,198,2078,0.05236709865115049,47,198,3781,0.17105263157894737,46,52,304,0.6772151898734177,47,214,316,2020-10-07
IL,16,183,30450,194,20171,199,2014,194,2057,161,419,163,310,164,1815,180,1130,183,108,180,67,178,3416,153,0.6425944170771757,194,19567,30450,0.1009726260904442,194,2014,19946,0.06527805461431134,189,1965,30102,0.12081339712918661,145,404,3344,0.5761961015948022,148,1951,3386,2020-10-07
IN,1,150,17891,151,11667,152,1250,150,1502,144,272,143,276,145,1226,144,828,145,24,144,5,143,2301,144,0.6445140014532447,151,11531,17891,0.10839403399236906,150,1250,11532,0.07055768796568074,149,1250,17716,0.12099644128113879,142,272,2248,0.6527596697088223,143,1502,2301,2020-10-07
KS,6,138,8427,138,5236,145,480,141,582,110,116,112,108,113,474,128,359,128,6,128,4,125,763,105,0.6067402397057079,138,5113,8427,0.09336704921221552,141,480,5141,0.05686345526982977,134,471,8283,0.1364256480218281,96,100,733,0.7670682730923695,104,573,747,2020-10-07
KY,5,112,13614,114,9058,115,670,112,1160,107,630,109,171,111,653,111,535,112,17,111,2,110,1587,112,0.6610841780520053,114,9000,13614,0.07519640852974187,112,670,8910,0.049918045000745044,111,670,13422,0.40829552819183407,109,630,1543,0.7309388783868935,107,1160,1587,2020-10-07
LA,15,194,14323,180,9417,184,591,209,1162,101,191,202,183,201,582,205,558,204,8,205,6,204,1702,98,0.6359701179920407,180,9109,14323,0.06252024619371559,179,579,9261,0.03896750337765768,175,548,14063,0.10463733650416171,91,176,1682,0.663337250293772,96,1129,1702,2020-10-07
MA,7,102,19962,103,15472,103,448,102,964,103,83,102,64,103,441,102,268,103,7,102,2,102,1949,103,0.7750726380122233,103,15472,19962,0.029159073158031762,102,448,15364,0.022590893046240734,102,448,19831,0.04316172646905876,102,83,1923,0.49461262185736277,103,964,1949,2020-10-07
MD,1,56,11440,58,9226,58,769,55,947,55,140,54,102,55,763,55,423,56,6,55,1,55,1311,54,0.8064685314685315,58,9226,11440,0.08428320911880754,55,769,9124,0.06826453617399024,55,769,11265,0.11006289308176101,52,140,1272,0.7185354691075515,54,942,1311,2020-10-07
ME,0,34,3104,35,2090,37,20,36,206,35,10,32,7,32,20,34,7,35,0,34,0,34,302,33,0.6701030927835051,35,2080,3104,0.009732360097323601,36,20,2055,0.006523157208088715,34,20,3066,0.03484320557491289,30,10,287,0.6821192052980133,33,206,302,2020-10-07
MI,6,139,23210,151,17313,152,871,149,1944,146,203,146,189,150,859,147,653,151,12,147,5,147,2523,144,0.740068935803533,151,17177,23210,0.05068963510446371,148,871,17183,0.03782844733984799,147,871,23025,0.07818765036086608,140,195,2494,0.7705112960760999,144,1944,2523,2020-10-07
MN,4,129,11720,130,8101,130,601,129,751,130,155,129,144,130,583,129,463,130,18,129,8,129,1035,130,0.6912116040955631,130,8101,11720,0.07662884100471758,129,601,7843,0.05292356463543501,129,601,11356,0.15453639082751744,129,155,1003,0.7256038647342995,130,751,1035,2020-10-07
MO,14,137,21180,141,14210,142,1345,138,1676,141,435,138,401,142,1305,138,1076,141,40,138,16,137,2307,142,0.6674220963172804,141,14136,21180,0.09603712959657265,138,1345,14005,0.06316645148950413,137,1321,20913,0.19316163410301954,138,435,2252,0.7302832244008715,141,1676,2295,2020-10-07
WV,4,58,6477,62,4473,62,242,58,468,62,70,58,63,62,240,58,189,62,2,58,1,58,643,62,0.6905974988420565,62,4473,6477,0.0553395838097416,58,242,4373,0.03852276345113021,58,242,6282,0.11764705882352941,58,70,595,0.7278382581648523,62,468,643,2020-10-07
WY,4,27,1577,29,748,29,76,27,51,29,16,27,15,29,76,27,72,29,0,27,0,27,121,29,0.47431832593532025,29,748,1577,0.10312075983717775,27,76,737,0.0492546986390149,27,76,1543,0.14035087719298245,27,16,114,0.4214876033057851,29,51,121,2020-10-07
