state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,6,92,10209,82,9493,97,393,98,923,78,92,77,73,74,368,88,247,83,5,88,0,83,914,63,0.6502105984915271,82,6638,10209,0.04139892552407037,97,393,9493,0.028014497012440003,82,286,10209,0.06345733041575492,58,58,914,0.7188183807439825,60,657,914,2020-09-15
WI,1,136,12314,132,7772,133,569,136,826,127,122,131,102,131,566,134,385,133,2,134,0,133,1495,129,0.6304206594120513,132,7763,12314,0.07038085434894494,133,547,7772,0.04425856748416437,132,545,12314,0.08160535117056857,129,122,1495,0.5725190839694656,126,825,1441,2020-09-15
WV,6,59,6459,59,4474,59,249,59,504,59,69,59,57,59,248,59,173,59,1,59,1,59,644,59,0.6926768849667131,59,4474,6459,0.05565489494859186,59,249,4474,0.03855085926614027,59,249,6459,0.10714285714285714,59,69,644,0.782608695652174,59,504,644,2020-09-15
AK,0,20,1133,18,1008,24,52,24,65,17,14,20,13,20,50,22,32,21,1,22,0,21,46,10,0.5127978817299206,18,581,1133,0.051587301587301584,24,52,1008,0.03177405119152692,18,36,1133,0.045454545454545456,8,2,44,0.5869565217391305,10,27,46,2020-09-15
AL,13,107,14541,110,10411,110,920,108,1213,110,279,108,259,108,901,108,752,108,19,108,8,108,1444,110,0.7159755175022351,110,10411,14541,0.08774509803921568,106,895,10200,0.06294394823827273,106,895,14219,0.18758815232722145,106,266,1418,0.840027700831025,110,1213,1444,2020-09-15
AR,1,95,9027,96,6397,100,530,100,727,85,200,82,182,79,522,94,360,91,8,94,1,91,960,78,0.696798493408663,96,6290,9027,0.08285133656401439,100,530,6397,0.058269635537830954,96,526,9027,0.20250521920668058,75,194,958,0.7379958246346555,77,707,958,2020-09-15
AZ,2,84,12206,84,9900,94,678,96,803,68,105,74,93,73,522,83,318,95,125,83,119,82,1314,58,0.6658200884810749,83,8127,12206,0.06797979797979797,94,673,9900,0.039816483696542684,84,486,12206,0.06384615384615384,55,83,1300,0.5136986301369864,58,675,1314,2020-09-15
CA,25,385,62404,387,44848,388,3599,387,4983,367,963,371,845,368,3460,380,2643,379,59,380,33,379,7122,367,0.716412409460932,387,44707,62404,0.08041559602279075,387,3599,44755,0.05776607867999936,386,3599,62303,0.13521482729570344,365,963,7122,0.6996630160067396,365,4983,7122,2020-09-15
CO,3,83,10890,97,7445,98,293,98,772,79,70,80,50,78,276,88,157,85,9,88,2,85,1214,73,0.6819100091827365,97,7426,10890,0.03935527199462727,98,293,7445,0.026905417814508725,97,293,10890,0.05813953488372093,70,70,1204,0.6293245469522241,72,764,1214,2020-09-15
CT,3,30,8095,30,5949,30,168,31,497,30,24,30,18,30,164,30,74,30,4,30,2,30,1047,30,0.7348980852378011,30,5949,8095,0.028240040342914774,30,168,5949,0.020753551575046325,30,168,8095,0.022922636103151862,30,24,1047,0.47468958930276983,30,497,1047,2020-09-15
DC,9,12,3463,13,2791,13,133,13,246,11,24,11,23,11,123,13,90,13,10,13,4,13,345,11,0.8059485994802195,13,2791,3463,0.04765317090648513,13,133,2791,0.03840600635287323,13,133,3463,0.06956521739130435,11,24,345,0.7130434782608696,11,246,345,2020-09-15
DE,0,12,2602,12,2061,13,84,13,114,8,15,8,14,8,82,10,69,9,1,10,0,9,140,7,0.7574942352036894,12,1971,2602,0.040756914119359534,13,84,2061,0.03228285933897002,12,84,2602,0.10714285714285714,7,15,140,0.8142857142857143,7,114,140,2020-09-15
FL,83,254,80433,255,44818,255,2816,255,4628,255,798,255,662,255,2773,255,2536,255,43,253,34,253,5971,255,0.5572091057153159,255,44818,80433,0.06283189789816591,255,2816,44818,0.03501050563823306,255,2816,80433,0.1336459554513482,255,798,5971,0.7750795511639591,255,4628,5971,2020-09-15
GA,16,135,18313,137,14505,139,2211,146,1612,109,553,116,451,115,1816,130,1369,129,90,130,36,129,1926,104,0.7881732828199638,136,14355,18213,0.14457083764219233,139,2097,14505,0.11199694206301535,137,2051,18313,0.25052192066805845,97,480,1916,0.8172377985462098,100,1574,1926,2020-09-15
HI,2,16,1722,15,1890,25,206,21,120,14,43,14,41,14,203,18,189,18,3,18,0,18,91,12,0.743321718931475,15,1280,1722,0.12372634643377002,17,170,1374,0.09407665505226481,15,162,1722,0.2967032967032967,12,27,91,0.7362637362637363,12,67,91,2020-09-15
IA,5,123,8155,123,5088,123,337,123,489,123,99,122,91,122,329,123,273,123,8,123,4,123,692,122,0.6239117106069896,123,5088,8155,0.06623427672955975,123,337,5088,0.041324340895156346,123,337,8155,0.1430635838150289,121,99,692,0.7052023121387283,122,488,692,2020-09-15
MT,305,66,2594,62,2008,66,103,66,118,60,20,62,17,60,101,64,94,60,2,64,1,60,181,59,0.7162683114880494,62,1858,2594,0.05129482071713148,66,103,2008,0.03855050115651504,62,100,2594,0.1005586592178771,58,18,179,0.5672514619883041,57,97,171,2020-09-15
NC,114,120,22614,122,17156,122,1184,122,1780,114,329,116,284,115,1143,118,753,116,39,118,10,116,2338,114,0.7586450871141771,122,17156,22614,0.06911447084233262,121,1184,17131,0.05241489220417017,121,1184,22589,0.13857998289136014,114,324,2338,0.7613344739093242,114,1780,2338,2020-09-15
ND,2,47,2245,47,1633,47,158,47,111,47,16,47,16,47,155,47,132,47,3,47,0,47,91,44,0.7273942093541202,47,1633,2245,0.09675443968156766,47,158,1633,0.07037861915367483,47,158,2245,0.054945054945054944,44,5,91,0.5714285714285714,44,52,91,2020-09-15
NE,2,87,4853,91,2877,92,228,94,338,70,65,68,57,68,190,83,159,77,13,84,9,78,627,72,0.5924170616113744,91,2875,4853,0.0740354535974974,92,213,2877,0.04368431897795178,91,212,4853,0.10416666666666667,67,65,624,0.5699831365935919,69,338,593,2020-09-15
NH,1,30,3266,30,2211,30,28,30,151,30,4,30,2,30,28,30,7,30,0,30,0,30,282,30,0.6769748928352725,30,2211,3266,0.012663952962460425,30,28,2211,0.008573178199632579,30,28,3266,0.014184397163120567,30,4,282,0.5354609929078015,30,151,282,2020-09-15
NJ,50,91,22127,91,17270,92,637,92,1159,89,73,89,53,89,589,90,276,90,8,90,4,90,2040,88,0.7574908482849008,91,16761,22127,0.03688477127967574,92,637,17270,0.026980611922086138,91,597,22127,0.035784313725490194,88,73,2040,0.5651960784313725,88,1153,2040,2020-09-15
NM,1,48,3546,49,2119,48,101,49,271,46,32,46,31,46,95,46,60,46,6,46,0,46,405,45,0.6221374045801527,48,2119,3406,0.045304388862671074,48,96,2119,0.028482797518330515,49,101,3546,0.08040201005025126,44,32,398,0.690537084398977,44,270,391,2020-09-15
NV,40,61,8626,60,6519,61,533,61,618,60,129,59,117,59,484,60,379,60,5,60,1,60,843,60,0.7472756781822397,60,6446,8626,0.08176100628930817,61,533,6519,0.05668907952701136,60,489,8626,0.15302491103202848,59,129,843,0.7330960854092526,60,618,843,2020-09-15
NY,25,143,45762,155,37518,158,1592,166,2944,130,234,134,138,128,1478,150,642,141,86,150,23,141,5030,125,0.7220151707809006,154,32934,45614,0.040647156031771416,158,1525,37518,0.029871946156199466,155,1367,45762,0.03622577927548441,116,172,4748,0.5924387203988367,119,2852,4814,2020-09-15
OH,23,112,30709,209,21670,209,1136,209,2712,192,323,191,221,191,1092,196,652,195,44,196,6,195,3874,193,0.705656322250806,209,21670,30709,0.05262182694089309,208,1136,21588,0.037122969837587005,208,1136,30601,0.08363542206110823,189,323,3862,0.7000516262261228,192,2712,3874,2020-09-15
OK,3,134,9455,132,6087,132,577,135,700,128,219,134,211,134,568,135,483,135,9,135,8,135,1079,130,0.6437863564251719,132,6087,9455,0.08526367668802366,132,519,6087,0.054891591750396616,132,519,9455,0.19833178869323448,130,214,1079,0.6829268292682927,125,700,1025,2020-09-15
OR,1,50,6249,58,4594,59,195,61,481,51,36,50,26,50,178,54,100,53,5,54,4,53,718,47,0.7324371899503921,58,4577,6249,0.038963865912059206,59,179,4594,0.02864458313330133,58,179,6249,0.05013927576601671,46,36,718,0.6504178272980501,47,467,718,2020-09-15
PA,11,182,27908,186,23845,209,931,209,2538,180,173,182,119,174,887,190,436,183,30,190,7,183,3168,166,0.7502866561559409,186,20939,27908,0.03904382470119522,209,931,23845,0.027053174716927045,186,755,27908,0.052083333333333336,158,165,3168,0.7591540404040404,161,2405,3168,2020-09-15
ID,1,46,3775,46,2019,48,155,48,176,46,51,47,47,47,154,47,125,47,1,47,1,47,301,46,0.49271523178807947,46,1860,3775,0.07677067855373948,48,155,2019,0.04105960264900662,46,155,3775,0.16943521594684385,46,51,301,0.584717607973422,46,176,301,2020-09-15
IL,16,176,29775,184,19999,190,1645,193,1946,147,355,152,271,151,1492,175,834,171,72,175,27,171,3347,134,0.6536356003358522,184,19462,29775,0.08115405770288514,190,1623,19999,0.05266162888329135,184,1568,29775,0.1007496251874063,131,336,3335,0.5557920340529037,129,1828,3289,2020-09-15
IN,0,148,17418,148,11527,149,772,149,1406,138,177,139,177,139,763,143,479,142,9,143,1,142,2311,138,0.6589734757147778,148,11478,17418,0.06697319337208293,149,772,11527,0.04432196578252383,148,772,17418,0.07659022068368672,138,177,2311,0.608394634357421,138,1406,2311,2020-09-15
KS,3,131,7597,131,4724,139,319,141,511,89,86,98,81,95,291,120,218,113,5,120,3,113,637,82,0.600263852242744,130,4550,7580,0.06368882239794828,138,298,4679,0.03641419491525424,130,275,7552,0.09636650868878358,76,61,633,0.7987117552334944,80,496,621,2020-09-15
KY,4,111,13252,111,9067,112,532,111,1065,101,495,105,114,104,522,107,380,106,9,107,0,106,1551,107,0.6799728342891639,111,9011,13252,0.05877803557617943,111,532,9051,0.04019341190692052,110,532,13236,0.3208036292935839,105,495,1543,0.6866537717601547,101,1065,1551,2020-09-15
LA,19,184,13780,173,9680,176,653,210,1224,92,255,201,231,201,637,205,616,205,12,205,3,205,1654,82,0.6804063860667634,173,9376,13780,0.06734076931095591,173,646,9593,0.04458458605265088,170,608,13637,0.14137086903304774,79,231,1634,0.6807738814993954,82,1126,1654,2020-09-15
MA,3,84,18700,85,13617,85,315,85,977,78,55,77,36,77,311,82,153,81,4,82,2,81,1841,78,0.7281818181818182,85,13617,18700,0.023132848645076007,85,315,13617,0.016844919786096257,85,315,18700,0.029875067897881587,77,55,1841,0.5306898424769148,78,977,1841,2020-09-15
MD,2,53,10906,53,8597,53,733,51,901,50,133,50,90,50,712,51,334,51,8,51,6,51,1275,49,0.7882816798092793,53,8597,10906,0.0856708742402992,51,733,8556,0.06753270683618942,51,733,10854,0.10431372549019607,49,133,1275,0.7019607843137254,49,895,1275,2020-09-15
ME,0,33,3028,34,2103,35,38,35,187,32,14,31,6,30,37,33,21,31,1,33,0,31,269,30,0.6918758256274768,34,2095,3028,0.01806942463147884,35,38,2103,0.012549537648612946,34,38,3028,0.04150943396226415,28,11,265,0.6802973977695167,30,183,269,2020-09-15
MI,4,126,23744,149,18024,150,534,150,1590,127,125,147,111,147,509,148,332,148,20,148,8,148,2151,125,0.7513477088948787,149,17840,23744,0.0296271637816245,150,534,18024,0.02248989218328841,149,534,23744,0.04184100418410042,125,90,2151,0.7391910739191074,125,1590,2151,2020-09-15
MN,3,129,11209,129,7924,129,447,129,712,129,109,129,81,129,434,129,251,129,13,129,8,129,981,129,0.7069319296993487,129,7924,11209,0.05641090358404846,129,447,7924,0.03987866892675528,129,447,11209,0.1111111111111111,129,109,981,0.72579001019368,129,712,981,2020-09-15
MO,9,123,19428,126,12637,128,1032,136,1378,119,343,125,309,124,1006,131,803,129,26,131,15,129,2246,126,0.6490309062336301,125,12390,19090,0.07327688533670966,128,926,12637,0.04848672019765287,126,942,19428,0.14737310774710596,121,331,2246,0.6914572864321608,117,1376,1990,2020-09-15
MS,10,89,7737,95,5176,99,920,100,503,67,156,69,152,68,493,95,445,92,0,95,0,92,555,65,0.6551635000646245,95,5069,7737,0.1777434312210201,99,920,5176,0.11735814915341863,95,908,7737,0.25181159420289856,63,139,552,0.8925318761384335,64,490,549,2020-09-15
WY,3,27,1552,27,572,27,36,27,37,27,6,27,4,27,35,27,18,27,1,27,0,27,118,27,0.36855670103092786,27,572,1552,0.06293706293706294,27,36,572,0.023195876288659795,27,36,1552,0.05084745762711865,27,6,118,0.3135593220338983,27,37,118,2020-09-15
