state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-17,"67,535","67,506","67,564",9.64,9.62,9.66,"703,673","703,372","703,974"
CW,2021-02-18,"63,518","63,487","63,549",9.06,9.03,9.09,"704,170","703,850","704,490"
CW,2021-02-19,"61,765","61,730","61,799",8.81,8.78,8.84,"703,990","703,698","704,282"
CW,2021-02-20,"59,338","59,307","59,370",8.50,8.46,8.54,"700,997","700,505","701,490"
CW,2021-02-21,"58,572","58,541","58,604",8.42,8.39,8.46,"698,379","698,061","698,698"
CW,2021-02-22,"58,870","58,845","58,895",8.42,8.39,8.45,"702,014","701,795","702,234"
CW,2021-02-23,"58,280","58,252","58,307",8.29,8.25,8.32,"706,494","706,255","706,733"
CW,2021-02-24,"56,374","56,344","56,404",8.01,7.91,8.10,"707,187","706,043","708,330"
CW,2021-02-25,"54,568","54,481","54,655",7.76,7.65,7.87,"706,404","705,550","707,259"
CW,2021-02-26,"52,511","52,409","52,613",7.47,7.34,7.60,"705,610","704,597","706,623"
CW,2021-02-27,"50,548","50,431","50,664",7.21,7.06,7.36,"703,043","701,989","704,097"
CW,2021-02-28,"49,671","49,556","49,786",7.12,6.97,7.27,"699,564","698,452","700,676"
CW,2021-03-01,"49,787","49,680","49,894",7.14,7.00,7.28,"699,839","698,809","700,870"
CW,2021-03-02,"49,186","49,086","49,287",7.02,6.89,7.15,"702,963","702,040","703,887"
CW,2021-03-03,"47,689","47,601","47,776",6.79,6.67,6.90,"705,251","704,468","706,034"
CW,2021-03-04,"46,218","45,990","46,446",6.57,6.32,6.83,"705,392","705,261","705,523"
CW,2021-03-05,"44,605","44,575","44,635",6.36,6.32,6.39,"704,054","703,740","704,367"
CW,2021-03-06,"43,308","43,248","43,368",6.20,6.13,6.28,"700,401","700,099","700,704"
CW,2021-03-07,"42,558","42,522","42,594",6.12,6.07,6.17,"697,575","697,299","697,851"
CW,2021-03-08,"43,043","43,011","43,074",6.19,6.15,6.23,"698,082","697,940","698,225"
CW,2021-03-09,"42,889","42,835","42,944",6.13,6.07,6.19,"701,996","701,882","702,110"
CW,2021-03-10,"41,777","41,746","41,807",5.95,5.93,5.98,"704,208","703,872","704,545"
CW,2021-03-11,"41,040","40,999","41,081",5.86,5.82,5.90,"703,513","703,314","703,711"
CW,2021-03-12,"40,744","40,702","40,787",5.82,5.79,5.86,"702,692","702,539","702,844"
CW,2021-03-13,"39,690","39,632","39,748",5.70,5.62,5.78,"699,761","698,991","700,531"
CW,2021-03-14,"39,303","39,257","39,350",5.67,5.62,5.72,"696,079","695,684","696,474"
CW,2021-03-15,"40,012","39,965","40,059",5.77,5.73,5.82,"696,500","696,164","696,836"
CW,2021-03-16,"40,363","40,307","40,419",5.79,5.73,5.84,"700,895","700,548","701,242"
CW,2021-03-17,"39,818","39,752","39,885",5.70,5.61,5.78,"702,416","701,777","703,055"
CW,2021-03-18,"39,431","39,345","39,518",5.64,5.53,5.75,"702,818","701,962","703,673"
CW,2021-03-19,"39,123","38,859","39,387",5.62,5.24,6.01,"699,351","696,203","702,499"
AL,2021-02-17,"1,148","1,148","1,148",8.31,8.31,8.31,"13,808","13,808","13,808"
AZ,2021-02-17,"1,725","1,725","1,725",12.10,12.10,12.10,"14,269","14,269","14,269"
