state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-22,"58,900","58,874","58,926",8.43,8.39,8.47,"701,457","701,081","701,833"
CW,2021-02-23,"58,280","58,252","58,307",8.29,8.25,8.33,"705,948","705,607","706,289"
CW,2021-02-24,"56,378","56,348","56,408",8.01,7.91,8.10,"707,143","706,058","708,228"
CW,2021-02-25,"54,571","54,501","54,642",7.76,7.66,7.86,"706,361","705,552","707,170"
CW,2021-02-26,"52,511","52,426","52,597",7.47,7.35,7.58,"705,567","704,573","706,562"
CW,2021-02-27,"50,546","50,445","50,647",7.21,7.08,7.35,"703,001","701,931","704,071"
CW,2021-02-28,"49,671","49,574","49,768",7.12,6.99,7.26,"699,566","698,452","700,681"
CW,2021-03-01,"49,787","49,696","49,878",7.14,7.01,7.26,"699,839","698,799","700,879"
CW,2021-03-02,"49,188","49,105","49,272",7.02,6.91,7.13,"702,963","702,058","703,868"
CW,2021-03-03,"47,692","47,621","47,762",6.79,6.69,6.88,"705,248","704,510","705,985"
CW,2021-03-04,"46,230","46,019","46,440",6.57,6.34,6.81,"705,389","705,270","705,507"
CW,2021-03-05,"44,611","44,585","44,638",6.36,6.32,6.39,"704,054","703,758","704,349"
CW,2021-03-06,"43,305","43,255","43,355",6.20,6.14,6.26,"700,400","700,118","700,681"
CW,2021-03-07,"42,557","42,526","42,588",6.12,6.08,6.16,"697,574","697,313","697,834"
CW,2021-03-08,"43,042","43,014","43,069",6.19,6.15,6.22,"698,080","697,949","698,212"
CW,2021-03-09,"42,888","42,841","42,936",6.13,6.08,6.19,"701,998","701,896","702,100"
CW,2021-03-10,"41,772","41,746","41,799",5.95,5.94,5.97,"704,210","703,893","704,528"
CW,2021-03-11,"41,033","40,998","41,068",5.85,5.82,5.88,"703,515","703,329","703,701"
CW,2021-03-12,"40,741","40,705","40,778",5.82,5.79,5.85,"702,694","702,550","702,837"
CW,2021-03-13,"39,682","39,640","39,723",5.69,5.64,5.74,"699,748","699,259","700,238"
CW,2021-03-14,"39,290","39,257","39,322",5.67,5.64,5.69,"696,044","695,790","696,299"
CW,2021-03-15,"40,008","39,970","40,045",5.77,5.73,5.80,"696,502","696,227","696,777"
CW,2021-03-16,"40,354","40,319","40,388",5.78,5.75,5.81,"700,915","700,784","701,046"
CW,2021-03-17,"39,840","39,805","39,875",5.69,5.66,5.72,"702,500","702,280","702,720"
CW,2021-03-18,"39,431","39,396","39,467",5.63,5.61,5.66,"702,937","702,812","703,061"
CW,2021-03-19,"39,183","39,146","39,219",5.60,5.56,5.64,"702,720","702,313","703,128"
CW,2021-03-20,"37,983","37,948","38,018",5.46,5.44,5.48,"698,696","698,453","698,938"
CW,2021-03-21,"37,962","37,923","38,002",5.48,5.44,5.52,"695,828","695,331","696,324"
CW,2021-03-22,"39,119","39,075","39,164",5.64,5.60,5.68,"696,447","696,197","696,697"
CW,2021-03-23,"39,664","39,574","39,754",5.69,5.57,5.81,"700,198","699,348","701,048"
CW,2021-03-24,"39,456","39,200","39,712",5.66,5.28,6.03,"700,828","697,586","704,070"
AL,2021-02-22,960,960,960,6.91,6.91,6.91,"13,892","13,892","13,892"
AZ,2021-02-22,"1,467","1,467","1,467",10.50,10.50,10.50,"13,986","13,986","13,986"
CA,2021-02-22,"6,863","6,863","6,863",11.56,11.56,11.56,"59,349","59,349","59,349"
CT,2021-02-22,597,597,597,7.69,7.69,7.69,"7,765","7,765","7,765"
DC,2021-02-22,262,262,262,8.89,8.89,8.89,"2,946","2,946","2,946"
GA,2021-02-22,"2,709","2,709","2,709",14.02,14.02,14.02,"19,321","19,321","19,321"
