state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,7,15,47,8,14,47,19,68,8779,69,4261,69,443,68,229,69,833,68,0,68,4,68,412,69,85,68,76,69,429,68,360,69,14,68,3,68,672,69,0.4853627975851464,69,4261,8779,0.1076026232693709,68,443,4117,0.051559590316573554,68,443,8592,0.13260530421216848,68,85,641,0.6130952380952381,69,412,672,2020-12-24
RI,4,10,1,4,10,1,21,14,2485,15,2233,15,467,14,25,15,0,14,1,14,0,14,151,15,51,14,52,15,462,14,414,15,5,14,5,14,170,15,0.8985915492957747,15,2233,2485,0.21333942439470077,14,467,2189,0.19281585466556564,14,467,2422,0.31875,14,51,160,0.888235294117647,15,151,170,2020-12-24
SC,24,42,3,29,37,3,12,67,9750,69,7617,69,1881,67,221,69,118,67,2,67,2,67,1039,69,382,67,371,69,1868,67,1767,69,13,67,8,67,1293,69,0.7812307692307693,69,7617,9750,0.25,67,1881,7524,0.19634655532359083,67,1881,9580,0.3048683160415004,67,382,1253,0.8035576179427688,69,1039,1293,2020-12-24
SD,7,53,3,12,48,3,42,60,2597,63,1387,63,303,60,28,63,18,60,0,60,3,60,141,63,62,60,55,63,299,60,275,63,4,60,0,60,248,63,0.5340777820562187,63,1387,2597,0.2223037417461482,60,303,1363,0.12066905615292713,60,303,2511,0.2616033755274262,60,62,237,0.5685483870967742,63,141,248,2020-12-24
TN,20,77,47,42,55,47,64,97,19868,144,12595,128,2928,97,344,97,84,97,2,97,5,97,1714,141,717,97,687,97,2895,97,2729,97,33,97,20,97,2116,144,0.67937860726037,128,12595,18539,0.25668449197860965,97,2928,11407,0.17851481526643093,97,2928,16402,0.3795659078877713,97,717,1889,0.832442933462846,141,1714,2059,2020-12-24
TX,137,447,5,162,422,5,219,584,67790,589,45736,589,11978,584,1547,589,539,584,15,584,59,584,6503,589,2974,584,2918,589,11818,584,11217,589,160,584,121,584,7797,589,0.6746717804985987,589,45736,67790,0.26481252210824197,584,11978,45232,0.1788001373318804,584,11978,66991,0.3913672851691012,584,2974,7599,0.8340387328459664,589,6503,7797,2020-12-24
UT,5,46,1,5,46,1,1,51,5453,52,2710,52,558,51,69,52,15,51,3,51,0,51,399,52,155,51,155,52,545,51,501,52,13,51,1,51,639,52,0.49697414267375756,52,2710,5453,0.20914542728635682,51,558,2668,0.1041044776119403,51,558,5360,0.249597423510467,51,155,621,0.6244131455399061,52,399,639,2020-12-24
VA,23,62,8,31,54,8,58,90,16649,93,11279,93,2352,90,214,93,253,90,5,90,12,90,1365,93,529,90,498,93,2318,90,2055,93,34,90,22,90,1935,93,0.6774581055919274,93,11279,16649,0.2108282538544281,90,2352,11156,0.14342337947435818,90,2352,16399,0.28288770053475937,90,529,1870,0.7054263565891473,93,1365,1935,2020-12-24
VI,1,1,0,2,0,0,0,2,168,2,88,2,2,2,0,2,0,2,0,2,0,2,5,2,2,2,2,2,2,2,2,2,0,2,0,2,20,2,0.5238095238095238,2,88,168,0.022727272727272728,2,2,88,0.011904761904761904,2,2,168,0.1,2,2,20,0.25,2,5,20,2020-12-24
VT,1,15,1,1,15,1,0,16,1300,17,743,17,24,16,1,17,11,16,0,16,0,16,60,17,8,16,5,17,24,16,24,17,0,16,0,16,111,17,0.5715384615384616,17,743,1300,0.03296703296703297,16,24,728,0.019002375296912115,16,24,1263,0.07692307692307693,16,8,104,0.5405405405405406,17,60,111,2020-12-24
WA,14,77,2,21,70,2,49,91,12661,93,8236,93,1162,91,109,93,80,91,0,91,15,91,939,93,242,91,228,93,1153,91,1060,93,9,91,7,91,1357,93,0.6505015401627043,93,8236,12661,0.14233219010289075,91,1162,8164,0.09279667784698929,91,1162,12522,0.18127340823970037,91,242,1335,0.6919675755342668,93,939,1357,2020-12-24
