state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-01-22,"69,417","69,406","69,428",78.75,78.72,78.79,"88,085","87,846","88,324"
CW,2021-01-23,"68,248","68,228","68,268",77.76,77.69,77.82,"87,705","87,465","87,944"
CW,2021-01-24,"66,585","66,569","66,600",76.22,76.17,76.26,"87,298","87,059","87,537"
CW,2021-01-25,"66,664","66,636","66,692",76.11,76.04,76.19,"87,508","87,269","87,747"
CW,2021-01-26,"68,459","68,454","68,464",77.82,77.80,77.83,"87,905","87,692","88,118"
CW,2021-01-27,"68,556","68,531","68,581",78.04,77.93,78.16,"87,753","87,544","87,962"
CW,2021-01-28,"68,120","68,110","68,129",77.53,77.50,77.57,"87,761","87,566","87,956"
CW,2021-01-29,"67,830","67,811","67,850",77.23,77.17,77.29,"87,762","87,574","87,950"
CW,2021-01-30,"66,165","66,131","66,199",75.90,75.79,76.01,"87,103","86,913","87,294"
CW,2021-01-31,"65,000","64,962","65,038",74.92,74.79,75.06,"86,682","86,489","86,875"
CW,2021-02-01,"64,691","64,662","64,721",74.52,74.43,74.61,"86,743","86,555","86,931"
CW,2021-02-02,"66,161","66,153","66,169",76.01,75.99,76.03,"86,976","86,792","87,160"
CW,2021-02-03,"66,234","66,176","66,293",76.23,76.04,76.43,"86,816","86,623","87,009"
CW,2021-02-04,"65,966","65,940","65,993",75.91,75.83,75.99,"86,826","86,640","87,012"
CW,2021-02-05,"65,766","65,755","65,776",75.76,75.72,75.80,"86,724","86,547","86,900"
CW,2021-02-06,"64,614","64,603","64,624",74.87,74.84,74.91,"86,226","86,059","86,393"
CW,2021-02-07,"63,048","63,042","63,053",73.11,72.79,73.43,"86,174","86,011","86,338"
CW,2021-02-08,"62,814","62,796","62,832",72.84,72.52,73.16,"86,175","86,016","86,334"
CW,2021-02-09,"64,682","64,672","64,693",74.58,74.27,74.90,"86,657","86,501","86,813"
CW,2021-02-10,"65,167","65,143","65,191",75.19,74.89,75.50,"86,594","86,445","86,743"
CW,2021-02-11,"64,602","64,583","64,622",74.72,74.43,75.01,"86,391","86,250","86,532"
CW,2021-02-12,"64,168","64,153","64,184",74.26,74.00,74.53,"86,330","86,198","86,461"
CW,2021-02-13,"62,951","62,898","63,003",73.18,72.90,73.45,"85,951","85,831","86,071"
CW,2021-02-14,"61,192","60,991","61,394",71.20,70.49,71.90,"85,875","85,653","86,096"
