state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,28,191,6,35,184,6,39,219,30036,225,25660,225,3444,219,355,225,422,219,6,218,36,218,2919,225,698,219,686,225,3333,219,2892,225,111,219,43,219,3591,225,0.854308163537089,225,25660,30036,0.135622588012916,219,3444,25394,0.116112066349752,219,3444,29661,0.200286944045911,219,698,3485,0.812865497076023,225,2919,3591,2021/10/03,,1,222,9,222,20,222,34,222,67,223,65,222,77,222,63,222,20,217,2,215,28,215,37,215,40,215,55,215,85,214,73,215,83,215,19,209,52,219,4561,4346,3448,864,202,188,1,217,4,217,0,217,0,217,12,1,217,217
PR,4,60,1,5,59,1,3,64,9360,65,5789,65,130,64,4,65,12,64,1,64,1,64,468,65,38,64,33,65,122,64,102,65,8,64,1,64,646,65,0.618482905982906,65,5789,9360,0.02295197740113,64,130,5664,0.014175117217315,64,130,9171,0.061688311688312,64,38,616,0.724458204334365,65,468,646,2021/10/03,,0,65,0,65,0,65,0,65,0,65,1,65,0,65,3,65,0,65,0,64,1,64,1,64,0,64,3,64,3,64,3,64,1,64,0,64,2,64,511,32,1077,23,0,9,2,64,3,64,0,64,0,64,21,3,64,64
RI,6,7,2,6,7,2,1,14,2466,15,2124,15,79,14,7,15,7,14,0,14,0,14,127,15,13,14,12,15,77,14,70,15,2,14,1,14,156,15,0.861313868613139,15,2124,2466,0.0378896882494,14,79,2085,0.032712215320911,14,79,2415,0.087837837837838,14,13,148,0.814102564102564,15,127,156,2021/10/03,,0,15,0,15,0,15,1,15,2,15,1,15,3,15,0,15,0,15,0,14,0,14,0,14,1,14,2,14,1,14,2,14,1,14,0,14,0,14,94,266,34,1,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,53,5,30,53,5,11,86,11783,88,9572,88,1455,86,151,88,52,86,2,86,4,86,1130,88,412,86,409,88,1433,86,1379,88,22,86,17,86,1418,88,0.812356785199016,88,9572,11783,0.153724247226624,86,1455,9465,0.12525826446281,86,1455,11616,0.298984034833091,86,412,1378,0.796897038081805,88,1130,1418,2021/10/03,,3,88,3,88,17,88,24,88,29,88,21,88,33,88,19,88,2,83,0,86,1,86,4,86,3,86,11,86,13,86,10,86,8,86,2,81,36,86,4283,2382,2158,1055,0,183,0,86,1,86,0,86,0,86,9,1,86,86
SD,1,61,3,2,60,3,41,62,2858,65,1897,65,213,62,31,65,11,62,2,62,1,62,173,65,71,62,72,65,207,62,197,65,6,62,5,62,246,65,0.663750874737579,65,1897,2858,0.114577729962345,62,213,1859,0.076316732353995,62,213,2791,0.302127659574468,62,71,235,0.703252032520325,65,173,246,2021/10/03,,0,65,2,65,4,65,4,65,2,65,8,65,4,65,7,65,0,65,0,62,0,62,0,62,0,62,1,62,2,62,3,62,3,62,2,62,2,62,809,71,610,239,2,127,0,62,1,62,0,62,0,62,4,0,62,62
TN,27,86,31,44,69,31,33,120,17877,144,12893,137,2010,120,165,123,71,120,3,120,1,120,1647,144,605,120,600,123,1979,120,1866,123,31,120,25,120,2039,144,0.741275225665498,137,12893,17393,0.170295687537067,120,2010,11803,0.126749905410518,120,2010,15858,0.319429778247096,120,605,1894,0.807748896517901,144,1647,2039,2021/10/03,,0,123,8,123,14,123,15,123,28,123,40,123,23,123,17,123,20,123,1,120,8,120,7,120,9,120,12,120,9,120,9,120,12,120,4,120,68,120,3460,683,1410,1819,0,717,2,69,3,71,0,120,0,120,11,4,69,72
TX,12,96,487,13,95,487,64,590,69851,595,53937,595,7797,590,766,595,448,590,20,590,94,590,6926,595,2394,590,2368,595,7555,590,7026,595,242,590,187,590,7576,595,0.772172195101001,595,53937,69851,0.146285178236398,590,7797,53300,0.112892016332204,590,7797,69066,0.32364472083277,590,2394,7397,0.914202745512144,595,6926,7576,2021/10/03,,5,595,48,595,79,595,96,595,128,595,154,595,113,595,91,595,52,595,8,590,40,590,46,590,38,590,72,590,81,590,66,590,48,590,49,590,158,590,11828,1471,5403,3954,0,448,4,144,6,144,0,144,0,144,58,6,144,144
UT,1,49,9,1,49,9,2,58,6243,59,4225,59,590,58,79,59,6,58,2,58,0,58,486,59,228,58,226,59,579,58,558,59,11,58,0,58,627,59,0.676757968925196,59,4225,6243,0.141418983700863,58,590,4172,0.095639487761388,58,590,6169,0.369529983792545,58,228,617,0.77511961722488,59,486,627,2021/10/03,,0,59,4,59,8,59,12,59,10,59,24,59,12,59,6,59,3,59,0,58,0,58,1,58,2,58,2,58,1,58,0,58,0,58,0,58,1,58,577,268,96,98,0,10,0,57,1,57,0,57,0,57,7,1,57,57
VA,21,65,20,22,64,20,45,103,18271,106,13909,106,1715,103,148,106,175,103,8,103,28,103,1498,106,410,103,406,106,1690,103,1542,106,25,103,12,103,1963,106,0.761261014722785,106,13909,18271,0.124672870020355,103,1715,13756,0.095098147942775,103,1715,18034,0.214772132006286,103,410,1909,0.763117677024962,106,1498,1963,2021/10/03,,0,106,9,106,13,106,15,106,31,106,27,106,30,106,22,106,1,106,0,103,7,103,23,103,16,103,40,103,28,103,31,103,28,103,2,103,40,103,2015,4329,1033,841,0,38,7,98,2,98,0,98,0,98,24,9,98,98
VI,2,0,0,2,0,0,0,2,168,2,93,2,7,2,0,2,0,2,0,2,0,2,8,2,3,2,3,2,7,2,7,2,0,2,0,2,20,2,0.553571428571429,2,93,168,0.075268817204301,2,7,93,0.041666666666667,2,7,168,0.15,2,3,20,0.4,2,8,20,2021/10/03,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,211,17,135,2,0,10,0,2,0,2,0,2,0,2,0,0,2,2
