state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
AK,0,27,1500,27,898,27,81,23,91,21,12,22,12,22,80,23,57,23,1,23,0,22,137,21,0.5986666666666667,27,898,1500,0.09020044543429843,23,81,898,0.054,23,81,1500,0.08759124087591241,20,12,137,0.6642335766423357,21,91,137,2020-10-23
AL,6,102,14862,105,10465,105,1081,102,1289,105,321,102,294,104,1059,102,967,104,22,101,12,102,1558,105,0.7041447988157717,105,10465,14862,0.10453400503778337,99,1079,10322,0.07374248223072717,99,1079,14632,0.21118421052631578,99,321,1520,0.8273427471116817,105,1289,1558,2020-10-23
AR,2,85,8488,87,5186,88,681,86,783,86,191,84,198,86,666,85,589,87,14,85,2,72,1058,86,0.6095664467483506,87,5174,8488,0.1343990526939017,86,681,5067,0.08218682114409848,85,681,8286,0.18892185954500496,83,191,1011,0.7381852551984878,85,781,1058,2020-10-23
AZ,8,91,13810,93,9138,95,880,92,1000,93,206,89,200,92,872,92,594,95,7,91,2,62,1961,93,0.6606082548877625,93,9123,13810,0.09812667261373774,92,880,8968,0.0644208037825059,90,872,13536,0.10870712401055409,88,206,1895,0.5099439061703213,93,1000,1961,2020-10-23
CA,13,380,74041,388,42360,388,3015,377,4845,384,655,374,664,382,2980,377,2344,384,30,372,20,346,7388,384,0.5721154495482232,388,42360,74041,0.07214126767640514,377,3015,41793,0.041334210742781936,377,3015,72942,0.09221455722933972,374,655,7103,0.6557931781266919,384,4845,7388,2020-10-23
CO,5,92,10663,94,6592,94,601,92,795,88,188,89,190,91,586,92,497,94,15,91,9,74,1218,90,0.6182125105505017,94,6592,10663,0.09227698449255335,92,601,6513,0.057037107336053904,92,601,10537,0.15798319327731092,87,188,1190,0.6527093596059114,88,795,1218,2020-10-23
CT,9,29,8148,30,5666,30,405,29,500,30,76,29,61,30,399,29,291,30,4,29,0,5,1068,30,0.6953853706431026,30,5666,8148,0.07220538420395793,29,405,5609,0.05024813895781638,29,405,8060,0.07265774378585087,29,76,1046,0.4681647940074906,30,500,1068,2020-10-23
DC,5,11,3320,13,2590,13,173,13,255,14,29,11,29,12,159,13,124,14,14,13,3,13,377,14,0.7801204819277109,13,2590,3320,0.06900678101316314,12,173,2507,0.054231974921630094,12,173,3190,0.08123249299719888,11,29,357,0.6763925729442971,14,255,377,2020-10-23
DE,1,11,2792,12,1870,12,143,11,131,11,25,10,25,11,141,11,125,12,2,11,1,9,174,11,0.6697707736389685,12,1870,2792,0.07725553754727174,11,143,1851,0.05181159420289855,11,143,2760,0.1488095238095238,10,25,168,0.7528735632183908,11,131,174,2020-10-23
FL,64,252,79901,258,42903,258,2695,252,4473,258,616,252,552,258,2666,252,2406,258,29,251,21,250,6247,258,0.5369519780728652,258,42903,79901,0.06372514246529995,252,2695,42291,0.03416365595487102,252,2695,78885,0.10225763612217796,252,616,6024,0.7160236913718585,258,4473,6247,2020-10-23
GA,10,157,19698,160,15234,160,1753,157,1995,159,462,156,419,159,1691,156,1412,159,62,156,15,154,2441,158,0.7733780079195858,160,15234,19698,0.11672659475296311,156,1753,15018,0.0905334917109952,156,1753,19363,0.19452631578947369,154,462,2375,0.8172879967226546,158,1995,2441,2020-10-23
HI,0,22,2114,20,1466,22,82,22,130,21,14,22,11,22,82,22,63,22,0,22,0,19,210,22,0.6882686849574267,20,1455,2114,0.05593451568894952,22,82,1466,0.03878902554399243,20,82,2114,0.06666666666666667,22,14,210,0.6190476190476191,21,130,210,2020-10-23
IA,6,120,8146,122,4796,122,588,120,447,122,134,120,125,122,585,120,557,122,3,120,2,119,673,122,0.5887552172845568,122,4796,8146,0.12470837751855779,120,588,4715,0.07305255311218785,120,588,8049,0.20489296636085627,120,134,654,0.6641901931649331,122,447,673,2020-10-23
ID,3,48,4010,49,1990,49,287,48,204,47,64,48,70,49,282,48,271,49,3,48,2,40,300,47,0.49625935162094764,49,1990,4010,0.14947916666666666,48,287,1920,0.07306517311608961,48,287,3928,0.22377622377622378,46,64,286,0.68,47,204,300,2020-10-23
IL,13,182,30084,188,19529,192,2885,186,2096,183,537,180,529,185,2836,186,2195,191,45,183,13,162,3735,180,0.6363847892567478,188,19145,30084,0.15025259101088484,186,2885,19201,0.09515763863075727,182,2816,29593,0.1427792915531335,174,524,3670,0.5542168674698795,179,2070,3735,2020-10-23
IN,3,140,17525,142,10791,142,1679,139,1444,141,374,139,384,141,1669,139,1223,141,10,139,2,139,2211,136,0.6157489300998573,142,10791,17525,0.1597222222222222,139,1679,10512,0.09797514150668145,139,1679,17137,0.17330861909175163,134,374,2158,0.6530981456354591,136,1444,2211,2020-10-23
KS,1,132,8232,134,4570,139,494,133,586,127,122,125,125,128,491,133,412,135,3,130,2,126,793,124,0.5493197278911565,134,4522,8232,0.10975338813596978,133,494,4501,0.06030647553138903,129,488,8092,0.1484375,119,114,768,0.7200504413619168,124,571,793,2020-10-23
KY,26,104,12800,106,8769,106,943,104,1139,106,220,104,251,106,932,104,807,106,11,104,3,104,1584,106,0.685078125,106,8769,12800,0.10905516364056898,104,943,8647,0.07470490374712825,104,943,12623,0.142949967511371,104,220,1539,0.7190656565656566,106,1139,1584,2020-10-23
LA,7,200,14472,179,9250,179,638,210,1145,118,219,209,204,209,633,210,585,210,5,210,2,198,1764,117,0.6391652846876728,179,9250,14472,0.06895421265435471,175,631,9151,0.04411045089129675,175,631,14305,0.12255466052934408,113,213,1738,0.6490929705215419,117,1145,1764,2020-10-23
MA,23,79,19630,80,13036,80,487,79,946,80,106,79,82,80,476,79,335,80,11,79,3,79,1953,80,0.6640855832908813,80,13036,19630,0.03764396691659581,79,487,12937,0.02498460907038785,79,487,19492,0.055036344755970926,79,106,1926,0.48438300051203276,80,946,1953,2020-10-23
MD,1,52,10355,53,8091,53,753,52,927,53,120,51,122,52,746,52,462,52,7,52,2,51,1289,52,0.7813616610333173,53,8091,10355,0.09371499688861232,52,753,8035,0.07359265050820954,52,753,10232,0.096,50,120,1250,0.7160589604344453,52,923,1289,2020-10-23
ME,0,35,3025,36,1931,36,34,35,207,36,9,35,6,36,34,35,15,36,0,35,0,28,328,36,0.6383471074380165,36,1931,3025,0.017857142857142856,35,34,1904,0.011382658185470372,35,34,2987,0.02830188679245283,35,9,318,0.6310975609756098,36,207,328,2020-10-23
MI,27,150,24013,154,17618,154,1510,150,2011,153,320,149,315,152,1494,150,1274,153,14,150,8,127,2638,153,0.7336859201265981,154,17618,24013,0.0871925164568657,150,1510,17318,0.06392075519620709,150,1510,23623,0.12209080503624571,149,320,2621,0.7623199393479909,153,2011,2638,2020-10-23
MN,31,129,11558,130,7577,130,788,129,704,130,183,129,176,130,770,129,682,130,5,129,0,1,1039,130,0.6555632462363731,130,7577,11558,0.10707976627259139,129,788,7359,0.07028184088476633,129,788,11212,0.1831831831831832,129,183,999,0.6775745909528392,130,704,1039,2020-10-23
MO,26,126,20010,130,12078,130,1495,126,1560,130,447,126,431,130,1471,126,1292,130,20,126,8,102,2284,130,0.6035982008995502,130,12078,20010,0.12570419574539646,126,1495,11893,0.07578061638280617,126,1495,19728,0.2014420910319964,126,447,2219,0.6830122591943958,130,1560,2284,2020-10-23
WV,6,54,6273,58,4141,58,334,54,469,58,90,54,75,58,332,54,262,58,2,54,0,4,680,58,0.6601307189542484,58,4141,6273,0.08246913580246913,54,334,4050,0.054997530051045615,54,334,6073,0.14308426073131955,54,90,629,0.6897058823529412,58,469,680,2020-10-23
WY,2,26,1561,28,682,28,118,26,53,28,25,26,25,28,117,26,103,28,1,26,0,23,121,28,0.4368994234465087,28,682,1561,0.17717717717717718,26,118,666,0.07727570399476097,26,118,1527,0.21929824561403508,26,25,114,0.4380165289256198,28,53,121,2020-10-23
